tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,trigger,direction,total_n
51,-0.012294936900094705,0.13758257933821003,-0.2819567924029863,0.2573669186027969,23,0.0866657766636849,0.20769434781754195,-0.3204151450586973,0.4937466983860671,USD_CHF,14,25,adx_cross,long,74
60,0.015752480555419415,0.12848412335178389,-0.236076401214077,0.2675813623249158,27,0.1111111111111111,0.19490178206822872,-0.2708963817426172,0.4931186039648394,USD_CHF,14,25,adx_cross,short,87
56,-0.1846417696975062,0.13182842023206368,-0.443025473352351,0.0737419339573386,24,0.32324920808335417,0.18807412234051515,-0.045376071704055554,0.6918744878707639,USD_CHF,14,25,di_cross_with_adx,long,80
49,0.22051611363821724,0.13371397086215156,-0.04156326925159978,0.48259549652803424,21,0.21042747586272442,0.21406311678370332,-0.20913623303333406,0.6299911847587829,USD_CHF,14,25,di_cross_with_adx,short,70
35,-0.022973550552880476,0.1666897897334982,-0.34968553843053696,0.303738437324776,16,0.125,0.25617376914899,-0.37710058753202036,0.6271005875320204,USD_CHF,14,30,adx_cross,long,51
36,0.17965231790034242,0.15541385887096446,-0.1249588454867479,0.48426348128743274,16,-0.125,0.25617376914899,-0.6271005875320204,0.37710058753202036,USD_CHF,14,30,adx_cross,short,52
22,-0.015451777411833477,0.2153745741620548,-0.43758594276946083,0.4066823879457939,10,0.17579809940005,0.29295404963697463,-0.39839183788842025,0.7499880366885202,USD_CHF,14,30,di_cross_with_adx,long,32
19,0.3634970463799718,0.20612134744273305,-0.04050079460778494,0.7674948873677285,9,0.5097893965318394,0.2888410732873546,-0.056339107111375575,1.0759179001750545,USD_CHF,14,30,di_cross_with_adx,short,28
35,0.12511902538260716,0.16308225093114692,-0.1945221864424408,0.4447602372076551,16,-0.20436715022096524,0.24370700654593744,-0.6820328830510026,0.27329858260907214,USD_CHF,20,20,adx_cross,long,51
40,-0.04331286814350206,0.15545523148785015,-0.34800512185968835,0.26137938557268425,18,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,USD_CHF,20,20,adx_cross,short,58
60,-0.008472449363185171,0.1286532739391558,-0.26063286628393056,0.2436879675575602,26,0.04063410662881647,0.1943083868909902,-0.34021033167752435,0.42147854493515724,USD_CHF,20,20,di_cross_with_adx,long,86
51,0.16093294891531265,0.13548822452453332,-0.10462397115277264,0.4264898689833979,22,-0.2727272727272727,0.2099455524325912,-0.6842205554951515,0.138766010040606,USD_CHF,20,20,di_cross_with_adx,short,73
26,-0.2079557531211494,0.19064628765857444,-0.5816224769319553,0.1657109706896565,12,0.1092293937297506,0.28806294727821946,-0.45537398293555953,0.6738327703950607,USD_CHF,20,25,adx_cross,long,38
31,0.06437557836748009,0.17376386145434755,-0.2762015900830411,0.4049527468180013,14,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,USD_CHF,20,25,adx_cross,short,45
25,0.04000000000000089,0.20396078054371158,-0.3597631298656738,0.43976312986567556,11,0.3687715247590207,0.27116331165204954,-0.16270856607899636,0.9002516155970377,USD_CHF,20,25,di_cross_with_adx,long,36
20,0.45439821011970694,0.1978714563715209,0.06657015563152596,0.842226264607888,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,USD_CHF,20,25,di_cross_with_adx,short,29
18,-0.14261185221171757,0.2250392590151046,-0.5836887998813226,0.29846509545788746,8,0.08991258468629187,0.35390974249339807,-0.6037505106007683,0.783575679973352,USD_CHF,20,30,adx_cross,long,26
25,0.20644199185939358,0.19129679913245715,-0.1684997344402224,0.5813837181590096,11,0.45454545454545453,0.2816715160878121,-0.09753071698665722,1.0066216260775662,USD_CHF,20,30,adx_cross,short,36
8,-0.2499999999999986,0.3659625273557006,-0.9672865536171718,0.4672865536171746,4,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,USD_CHF,20,30,di_cross_with_adx,long,12
7,0.5839948860563055,0.29359785877006417,0.00854308286697969,1.1594466892456312,4,-0.5,0.5,-1.48,0.48,USD_CHF,20,30,di_cross_with_adx,short,11
55,-0.05454545454545454,0.1358801755216181,-0.320870598567826,0.21177968947691692,24,-0.25,0.2018932132718121,-0.6457106980127516,0.14571069801275166,NZD_USD,14,20,adx_cross,long,79
78,0.0,0.11396057645963795,-0.22336272986089037,0.22336272986089037,34,-0.058823529411764705,0.173776222559058,-0.3994249256275184,0.281777866803989,NZD_USD,14,20,adx_cross,short,112
108,-0.018518518518518517,0.09665707106874105,-0.20796637781325097,0.17092934077621394,47,-0.19148936170212766,0.14471349688826027,-0.4751278156031178,0.09214909219886247,NZD_USD,14,20,di_cross_with_adx,long,155
102,0.0,0.09950371902099892,-0.19502728928115787,0.19502728928115787,44,0.18181818181818182,0.14995674948249757,-0.1120970471675134,0.47573341080387704,NZD_USD,14,20,di_cross_with_adx,short,146
58,0.034482758620689655,0.13237446481895077,-0.22497119242445385,0.2939367096658332,26,-0.38461538461538464,0.18461538461538463,-0.7464615384615385,-0.022769230769230764,NZD_USD,14,25,adx_cross,long,84
65,0.07692307692307693,0.12462962881553578,-0.1673509955553732,0.32119714940152705,29,0.034482758620689655,0.18886984741557453,-0.3357021423138364,0.4046676595552157,NZD_USD,14,25,adx_cross,short,94
49,0.02040816326530612,0.14430750636460155,-0.26243454920931286,0.30325087573992515,22,-0.2727272727272727,0.20994555243259116,-0.6842205554951514,0.13876601004060596,NZD_USD,14,25,di_cross_with_adx,long,71
50,0.0,0.14285714285714285,-0.27999999999999997,0.27999999999999997,22,0.2727272727272727,0.20994555243259116,-0.13876601004060596,0.6842205554951514,NZD_USD,14,25,di_cross_with_adx,short,72
40,-0.05,0.15992786835609066,-0.36345862197793766,0.2634586219779377,18,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,NZD_USD,14,30,adx_cross,long,58
49,0.02040816326530612,0.14430750636460155,-0.26243454920931286,0.30325087573992515,22,0.09090909090909091,0.21731429260625335,-0.33502692259916567,0.5168451044173474,NZD_USD,14,30,adx_cross,short,71
16,0.25,0.25,-0.24,0.74,8,-0.75,0.25,-1.24,-0.26,NZD_USD,14,30,di_cross_with_adx,long,24
21,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,10,0.4,0.30550504633038933,-0.19878989080756304,0.9987898908075631,NZD_USD,14,30,di_cross_with_adx,short,31
39,-0.28205128205128205,0.15563512273509847,-0.587096122612075,0.02299355850951096,17,-0.6470588235294118,0.19061002054140766,-1.0206544637905708,-0.2734631832682528,NZD_USD,20,20,adx_cross,long,56
42,0.19047619047619047,0.1533145038611392,-0.11002023709164238,0.4909726180440233,19,0.15789473684210525,0.23274559932318592,-0.29828663783133913,0.6140761115155496,NZD_USD,20,20,adx_cross,short,61
51,0.0196078431372549,0.14139416766525448,-0.2575247254866439,0.2967404117611537,22,-0.18181818181818182,0.2145806706734845,-0.6023962963382115,0.23875993270184775,NZD_USD,20,20,di_cross_with_adx,long,73
