tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,trigger,direction,total_n
7.0,0.42857142857142855,0.36885555678165877,-0.29438546272062266,1.1515283198634798,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,EUR_JPY,20,25,di_cross_with_adx,short,10
18.0,-0.08381845235034216,0.23661797897035083,-0.5475896911322298,0.3799527864315455,9.0,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,EUR_JPY,20,30,adx_cross,long,27
21.0,0.14285714285714285,0.2213133340689953,-0.29091699191808795,0.5766312776323737,9.0,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,EUR_JPY,20,30,adx_cross,short,30
1.0,-1.0,,,,1.0,1.0,,,,EUR_JPY,20,30,di_cross_with_adx,long,2
1.0,1.0,,,,1.0,1.0,,,,EUR_JPY,20,30,di_cross_with_adx,short,2
37.0,0.24324324324324326,0.1616608868912285,-0.07361209506356464,0.5600985815500512,17.0,0.1307219712835975,0.24070137664765484,-0.341052726945806,0.602496669513001,GBP_JPY,14,20,adx_cross,long,54
35.0,0.28092622394828876,0.1620921507941368,-0.03677439160821938,0.5986268395047969,15.0,-0.06666666666666667,0.2666666666666666,-0.5893333333333332,0.45599999999999985,GBP_JPY,14,20,adx_cross,short,50
42.0,-0.17737863203666163,0.1521830282495209,-0.4756573674057226,0.12090010333239934,18.0,0.2222222222222222,0.23647127470752347,-0.24126147620452376,0.6857059206489682,GBP_JPY,14,20,di_cross_with_adx,long,60
48.0,-0.041666666666666664,0.1457383175777801,-0.3273137691191157,0.24398043578578235,21.0,0.09535743553923129,0.21717368751216046,-0.3303029919846032,0.5210178630630657,GBP_JPY,14,20,di_cross_with_adx,short,69
37.0,-0.02702702702702703,0.16660578386402639,-0.35357436340051873,0.2995203093464647,16.0,0.25,0.25,-0.24,0.74,GBP_JPY,14,25,adx_cross,long,53
35.0,0.1999999999999997,0.1680336100833611,-0.12934587576338805,0.5293458757633874,16.0,-0.5,0.22360679774997896,-0.9382693235899587,-0.06173067641004126,GBP_JPY,14,25,adx_cross,short,51
20.0,-0.27249512727698944,0.21592725634665125,-0.6957125497164258,0.150722295162447,9.0,0.5555555555555556,0.2939723678960656,-0.020630285520732983,1.1317413966318441,GBP_JPY,14,25,di_cross_with_adx,long,29
21.0,0.14285714285714285,0.22131333406899525,-0.29091699191808784,0.5766312776323735,9.0,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,GBP_JPY,14,25,di_cross_with_adx,short,30
35.0,0.3142857142857143,0.16280848454873728,-0.004818915429810777,0.6333903440012394,16.0,0.5,0.22360679774997896,0.06173067641004126,0.9382693235899587,GBP_JPY,14,30,adx_cross,long,51
39.0,0.4358974358974359,0.14599868649175193,0.14974001037360213,0.7220548614212696,17.0,-0.17647058823529413,0.24607647839237515,-0.6587804858843495,0.30583930941376114,GBP_JPY,14,30,adx_cross,short,56
10.0,-0.4,0.30550504633038933,-0.9987898908075631,0.19878989080756304,5.0,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,GBP_JPY,14,30,di_cross_with_adx,long,15
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_JPY,14,30,di_cross_with_adx,short,7
22.0,0.2727272727272727,0.20994555243259116,-0.13876601004060596,0.6842205554951514,10.0,-0.4,0.3055050463303893,-0.998789890807563,0.19878989080756293,GBP_JPY,20,20,adx_cross,long,32
25.0,0.07248382295951107,0.1995994341113569,-0.31873106789874844,0.46369871381777056,11.0,-0.45454545454545453,0.2816715160878121,-1.0066216260775662,0.09753071698665722,GBP_JPY,20,20,adx_cross,short,36
21.0,-0.21190012121618093,0.21413990426645246,-0.6316143335784278,0.2078140911460659,9.0,0.5555555555555556,0.2939723678960656,-0.020630285520732983,1.1317413966318441,GBP_JPY,20,20,di_cross_with_adx,long,30
17.0,0.058823529411764705,0.2495670992423109,-0.43032798510316467,0.547975043926694,8.0,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,GBP_JPY,20,20,di_cross_with_adx,short,25
20.0,0.2,0.22478059477960655,-0.2405699657680288,0.6405699657680288,9.0,0.07315702431899945,0.34126684766956455,-0.5957259971133471,0.7420400457513461,GBP_JPY,20,25,adx_cross,long,29
22.0,-0.11546898337799961,0.21278395839304662,-0.532525541828371,0.30158757507237177,10.0,-0.4,0.3055050463303893,-0.998789890807563,0.19878989080756293,GBP_JPY,20,25,adx_cross,short,32
9.0,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_JPY,20,25,di_cross_with_adx,long,13
4.0,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_JPY,20,25,di_cross_with_adx,short,7
21.0,0.3333333333333333,0.21081851067789195,-0.07987094759533492,0.7465376142620015,10.0,-0.2,0.32659863237109044,-0.8401333194473373,0.4401333194473372,GBP_JPY,20,30,adx_cross,long,31
10.0,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,GBP_JPY,20,30,adx_cross,short,15
3.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,1.0,-1.96,1.96,GBP_JPY,20,30,di_cross_with_adx,long,5
2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,GBP_JPY,20,30,di_cross_with_adx,short,4
42.0,0.02801089889946065,0.1542999321044116,-0.2744169680251861,0.33043876582410736,19.0,0.26315789473684154,0.2273944104704511,-0.18253514978524266,0.7088509392589257,GBP_AUD,14,20,adx_cross,long,61
43.0,-0.023255813953488372,0.15426161815606512,-0.325608585539376,0.2790969576323993,19.0,0.11878925164441904,0.22812444018522118,-0.32833465111861443,0.5659131544074525,GBP_AUD,14,20,adx_cross,short,62
54.0,0.0,0.13736056394868904,-0.2692267053394305,0.2692267053394305,24.0,0.11654738330633203,0.18363346255435903,-0.24337420330021164,0.4764689699128757,GBP_AUD,14,20,di_cross_with_adx,long,78
50.0,0.06867668065351319,0.14135263133582837,-0.20837447676471044,0.3457278380717368,22.0,0.20626002116652825,0.19028482874690594,-0.1666982431774074,0.579218285510464,GBP_AUD,14,20,di_cross_with_adx,short,72
40.0,-0.019556732037353274,0.15782614348120674,-0.32889597326051845,0.28978250918581194,18.0,-0.14750947875664558,0.23380375876268852,-0.605764845931515,0.3107458884182239,GBP_AUD,14,25,adx_cross,long,58
37.0,0.14774529801680644,0.16320016687448619,-0.1721270290571865,0.4676176250907994,17.0,0.08607205634135111,0.2407577098415462,-0.38581305494807944,0.5579571676307816,GBP_AUD,14,25,adx_cross,short,54
18.0,0.0,0.24253562503633302,-0.4753698250712127,0.4753698250712127,8.0,-0.017666881200855647,0.32777747125417,-0.6601107248590289,0.6247769624573175,GBP_AUD,14,25,di_cross_with_adx,long,26
20.0,0.0,0.22941573387056172,-0.44965483838630094,0.44965483838630094,9.0,0.0063827737958088715,0.3105425924850312,-0.6022807074748523,0.61504625506647,GBP_AUD,14,25,di_cross_with_adx,short,29
39.0,-0.025641025641025356,0.16216808513684,-0.3434904725092317,0.29220842122718105,17.0,0.05225233558648318,0.23514389288587784,-0.4086296944698374,0.5131343656428038,GBP_AUD,14,30,adx_cross,long,56
24.0,-0.015405320078751839,0.202741419563476,-0.4127785024231648,0.3819678622656611,11.0,0.39396647703335275,0.27640557115048453,-0.14778844242159694,0.9357213964883024,GBP_AUD,14,30,adx_cross,short,35
8.0,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,4.0,0.24914188554714856,0.47886367799463997,-0.6894309233223458,1.187714694416643,GBP_AUD,14,30,di_cross_with_adx,long,12
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,GBP_AUD,14,30,di_cross_with_adx,short,7
26.0,0.051082661969863476,0.1962723245807678,-0.33361109420844137,0.43577641814816837,12.0,-0.5047418858251631,0.23034612511978572,-0.9562202910599431,-0.053263480590383105,GBP_AUD,20,20,adx_cross,long,38
34.0,-0.023472317703040844,0.16976401897146293,-0.3562097948871082,0.30926515948102645,15.0,0.03544076662204094,0.23809539973619617,-0.43122621686090357,0.5021077501049854,GBP_AUD,20,20,adx_cross,short,49
18.0,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,9.0,0.02285875025646132,0.3302381492938196,-0.624408022359425,0.6701255228723477,GBP_AUD,20,20,di_cross_with_adx,long,27
24.0,0.19095027817380042,0.20098922955774723,-0.20298861175938412,0.584889168106985,11.0,-0.34078639083581524,0.2700310908111477,-0.8700473288256647,0.18847454715403417,GBP_AUD,20,20,di_cross_with_adx,short,35
20.0,-0.1,0.22826577307580465,-0.5474009152285771,0.3474009152285771,9.0,-0.3333333333333321,0.3333333333333339,-0.9866666666666666,0.32000000000000234,GBP_AUD,20,25,adx_cross,long,29
20.0,-0.2,0.22478059477960655,-0.6405699657680288,0.2405699657680288,9.0,0.1381002298022142,0.29805281898734487,-0.4460832954129817,0.7222837550174102,GBP_AUD,20,25,adx_cross,short,29
6.0,0.557996562434581,0.3292885595248926,-0.08740901423420855,1.2034021391033705,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,GBP_AUD,20,25,di_cross_with_adx,long,9
5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,3.0,-0.13906444127626325,0.5938621491228521,-1.3030342535570532,1.0249053710045268,GBP_AUD,20,25,di_cross_with_adx,short,8
16.0,-0.32349473369707876,0.23590751068662094,-0.7858734546428559,0.13888398724869827,8.0,0.3582197839716935,0.32709351908042755,-0.2828835134259444,0.9993230813693315,GBP_AUD,20,30,adx_cross,long,24
14.0,-0.2857142857142857,0.26578871697687523,-0.8066601709889611,0.23523159956038975,7.0,-0.14285714285714285,0.40406101782088427,-0.9348167377860761,0.6491024520717903,GBP_AUD,20,30,adx_cross,short,21
2.0,0.0,1.0,-1.96,1.96,1.0,-1.0,,,,GBP_AUD,20,30,di_cross_with_adx,long,3
1.0,-1.0,,,,1.0,1.0,,,,GBP_AUD,20,30,di_cross_with_adx,short,2
51.0,-0.08495720829224394,0.13708095796149253,-0.3536358858967693,0.1837214693122814,23.0,0.18729923964076683,0.1915228252171215,-0.18808549778479128,0.562683977066325,GBP_CAD,14,20,adx_cross,long,74
41.0,0.00011208043564556248,0.15617380210670123,-0.3059885716934888,0.30621273256478,18.0,-0.17378194256432578,0.23201870735971095,-0.6285386089893592,0.28097472386070765,GBP_CAD,14,20,adx_cross,short,59
51.0,0.08561541954373965,0.13969211100784712,-0.18818111803164073,0.35941195711912,23.0,-0.13043478260869565,0.21137931948017294,-0.5447382487898346,0.2838686835724433,GBP_CAD,14,20,di_cross_with_adx,long,74
51.0,0.15783124673073304,0.13575625522460014,-0.10825101350948321,0.4239135069709493,23.0,-0.0028177111734901867,0.1977162356760592,-0.3903415330985662,0.38470611075158584,GBP_CAD,14,20,di_cross_with_adx,short,74
35.0,-0.08571428571428572,0.17086742893632048,-0.4206144464294739,0.24918587500090242,16.0,0.0790641214080941,0.23275857180313958,-0.3771426793260595,0.5352709221422477,GBP_CAD,14,25,adx_cross,long,51
46.0,-0.07548521485169407,0.1467808372732612,-0.363175655907286,0.21220522620389787,21.0,0.23238701628344016,0.20618220356882,-0.171730102711447,0.6365041352783274,GBP_CAD,14,25,adx_cross,short,67
23.0,-0.21739130434782608,0.20810192223064325,-0.6252710719198868,0.19048846322423466,11.0,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,GBP_CAD,14,25,di_cross_with_adx,long,34
22.0,0.2727272727272727,0.20994555243259116,-0.13876601004060596,0.6842205554951514,10.0,0.31037453842096036,0.29902507445483106,-0.2757146075105085,0.8964636843524292,GBP_CAD,14,25,di_cross_with_adx,short,32
33.0,0.15151515151515152,0.17473579688895144,-0.1909670103871933,0.4939973134174963,15.0,-0.3940611097517305,0.22976550384180763,-0.8444014972816734,0.056279277778212455,GBP_CAD,14,30,adx_cross,long,48
41.0,-0.03335833781809418,0.15385080043574964,-0.33490590667216347,0.26818923103597514,18.0,-0.10810944165839241,0.22234056800643226,-0.5438969549509997,0.3276780716342148,GBP_CAD,14,30,adx_cross,short,59
8.0,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718,4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,GBP_CAD,14,30,di_cross_with_adx,long,12
7.0,0.42857142857142855,0.3688555567816587,-0.29438546272062255,1.1515283198634796,4.0,0.2759363460524009,0.47488591932289353,-0.6548400558204704,1.2067127479252724,GBP_CAD,14,30,di_cross_with_adx,short,11
28.0,0.14285714285714285,0.1904761904761905,-0.2304761904761905,0.5161904761904762,13.0,-0.1723890749293071,0.2378655362969562,-0.6386055260713412,0.29382737621272703,GBP_CAD,20,20,adx_cross,long,41
40.0,-0.15340152963671155,0.15771832467444816,-0.46252944599862994,0.15572638672520683,18.0,-0.21602619142173976,0.22460153315061895,-0.6562451963969529,0.2241928135534734,GBP_CAD,20,20,adx_cross,short,58
18.0,-0.2222222222222222,0.23647127470752347,-0.6857059206489682,0.24126147620452376,9.0,0.17849927410430638,0.33057377462569193,-0.4694253241620498,0.8264238723706625,GBP_CAD,20,20,di_cross_with_adx,long,27
19.0,0.5789473684210527,0.1921833535105846,0.20226799554030683,0.9556267413017985,9.0,0.5166357298691933,0.289154078030406,-0.050106263070402446,1.0833777228087889,GBP_CAD,20,20,di_cross_with_adx,short,28
25.0,-0.2,0.2,-0.5920000000000001,0.192,11.0,-0.07674882012124296,0.2824998330910413,-0.630448492979684,0.47695085273719806,GBP_CAD,20,25,adx_cross,long,36
31.0,-0.13628538574272622,0.17802612849536406,-0.4852165975936398,0.21264582610818736,14.0,-0.11046896442388585,0.2586020125401144,-0.61732890900251,0.3963909801547383,GBP_CAD,20,25,adx_cross,short,45
5.0,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_CAD,20,25,di_cross_with_adx,long,8
6.0,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,3.0,1.0,0.0,1.0,1.0,GBP_CAD,20,25,di_cross_with_adx,short,9
21.0,0.010364784744407517,0.21846390178206906,-0.41782446274844787,0.43855403223726286,9.0,0.07765902479078629,0.3158093237850668,-0.5413272498279447,0.6966452994095171,GBP_CAD,20,30,adx_cross,long,30
12.0,0.03647184546245998,0.27124328053586894,-0.4951649843878432,0.5681086753127631,6.0,-0.0376122393741698,0.3765717054374027,-0.7756927820314791,0.7004683032831395,GBP_CAD,20,30,adx_cross,short,18
2.0,0.0,1.0,-1.96,1.96,2.0,0.0,1.0,-1.96,1.96,GBP_CAD,20,30,di_cross_with_adx,long,4
2.0,0.0,1.0,-1.96,1.96,2.0,1.0,0.0,1.0,1.0,GBP_CAD,20,30,di_cross_with_adx,short,4
42.0,-0.039313585833658904,0.1509651411017294,-0.33520526239304854,0.25657809072573073,19.0,-0.04056421497272455,0.2204045313833688,-0.47255709648412736,0.39142866653867825,GBP_CHF,14,20,adx_cross,long,61
46.0,-0.03367123951072859,0.14594782999556893,-0.3197289863020437,0.25238650728058654,21.0,0.7686691196075156,0.11432664492135407,0.5445888955616616,0.9927493436533696,GBP_CHF,14,20,adx_cross,short,67
38.0,-0.30173170710365066,0.1529925293472949,-0.6015970646243487,-0.0018663495829526755,17.0,0.12559759224949082,0.2406340975032477,-0.34604523885687466,0.5972404233558564,GBP_CHF,14,20,di_cross_with_adx,long,55
53.0,-0.07669721344968591,0.13561823287708763,-0.34250894988877767,0.18911452298940581,24.0,-0.08108833357268165,0.20138388706243535,-0.4758007522150549,0.31362408506969164,GBP_CHF,14,20,di_cross_with_adx,short,77
38.0,-0.10689476431842326,0.15833806350136378,-0.4172373687810963,0.20344784014424977,17.0,0.019347202320360964,0.2218701326664639,-0.4155182577059083,0.4542126623466302,GBP_CHF,14,25,adx_cross,long,55
33.0,0.2814749842963986,0.16414337662021838,-0.040246033879229426,0.6031960024720266,15.0,0.1795236250731709,0.21810895092027324,-0.24796991873056465,0.6070171688769065,GBP_CHF,14,25,adx_cross,short,48
20.0,-0.2732902434969363,0.2107360888063065,-0.686332977557297,0.13975249056342443,9.0,0.23723989647126043,0.32300075372780607,-0.39584158083523946,0.8703213737777603,GBP_CHF,14,25,di_cross_with_adx,long,29
27.0,-0.21387038826715707,0.18801654535485893,-0.5823828171626806,0.15464204062836642,12.0,0.12899873935692488,0.2899921540629214,-0.4393858826064011,0.6973833613202508,GBP_CHF,14,25,di_cross_with_adx,short,39
28.0,0.3515851772734018,0.17277432001612006,0.012947510041806498,0.6902228445049972,13.0,-0.035674353174748014,0.2796350056725974,-0.5837589642930389,0.5124102579435429,GBP_CHF,14,30,adx_cross,long,41
38.0,0.22508216395359257,0.15572689964048456,-0.08014255934175715,0.5303068872489423,17.0,0.38632848246229523,0.21764665219139126,-0.04025895583283162,0.8129159207574221,GBP_CHF,14,30,adx_cross,short,55
9.0,0.1111111111111111,0.35136418446315326,-0.5775626904366693,0.7997849126588914,4.0,0.28378976706033604,0.47400083035926116,-0.6452518604438158,1.212831394564488,GBP_CHF,14,30,di_cross_with_adx,long,13
11.0,-0.09090909090909091,0.3149183286488867,-0.7081490150609089,0.526330833242727,5.0,0.04509990335735194,0.4494819254239735,-0.8358846704736361,0.92608447718834,GBP_CHF,14,30,di_cross_with_adx,short,16
29.0,-0.03264463534230705,0.18114893913522764,-0.3876965560473532,0.3224072853627391,13.0,-0.006801601002596038,0.2774334851802778,-0.5505712319559405,0.5369680299507483,GBP_CHF,20,20,adx_cross,long,42
27.0,0.18518518518518517,0.1927240401742195,-0.19255393355628508,0.5629243039266554,12.0,0.7772147493933464,0.17095762659650648,0.4421378012641937,1.1122916975224992,GBP_CHF,20,20,adx_cross,short,39
28.0,-0.22843524934576198,0.1851049880597173,-0.5912410259428079,0.13437052725128396,12.0,0.22457694884703475,0.27910667352802165,-0.32247213126788776,0.7716260289619572,GBP_CHF,20,20,di_cross_with_adx,long,40
25.0,0.2,0.2,-0.192,0.5920000000000001,12.0,-0.22623037936470106,0.28159713655906676,-0.7781607670204719,0.3257000082910698,GBP_CHF,20,20,di_cross_with_adx,short,37
17.0,0.4117647058823529,0.22782254977690689,-0.034767491680384566,0.8582969034450905,8.0,0.056760019427086986,0.36036328094683423,-0.6495520112287081,0.763072050082882,GBP_CHF,20,25,adx_cross,long,25
25.0,-0.04,0.20396078054371142,-0.43976312986567434,0.3597631298656744,11.0,0.38555409119328365,0.2767170407562359,-0.15681130868893867,0.927919491075506,GBP_CHF,20,25,adx_cross,short,36
14.0,-0.2857142857142857,0.26578871697687523,-0.8066601709889611,0.23523159956038975,6.0,0.12980902599203645,0.40611177381625696,-0.6661700506878272,0.9257881026719001,GBP_CHF,20,25,di_cross_with_adx,long,20
7.0,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,4.0,0.3213088619058968,0.47155785449436793,-0.6029445329030644,1.2455622567148579,GBP_CHF,20,25,di_cross_with_adx,short,11
14.0,0.20670195496126156,0.261158796087965,-0.30516928537114985,0.7185731952936729,6.0,-0.202125536679976,0.40000564734285676,-0.9861366054719752,0.5818855321120232,GBP_CHF,20,30,adx_cross,long,20
23.0,-0.13043478260869565,0.2113793194801729,-0.5447382487898346,0.2838686835724432,10.0,-0.22640736215423227,0.2923597655171251,-0.7994325025677975,0.34661777825933293,GBP_CHF,20,30,adx_cross,short,33
5.0,-0.6,0.4,-1.384,0.18400000000000005,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,GBP_CHF,20,30,di_cross_with_adx,long,8
2.0,1.0,0.0,1.0,1.0,1.0,-1.0,,,,GBP_CHF,20,30,di_cross_with_adx,short,3
43.0,0.19922757311213599,0.14996216956110997,-0.09469827922763954,0.49315342545191154,19.0,0.10264105115115456,0.22815246718695914,-0.34453778453528533,0.5498198868375944,GBP_NZD,14,20,adx_cross,long,62
51.0,-0.2885239558938245,0.13236251041593047,-0.5479544763090483,-0.02909343547860077,23.0,-0.10086123536119115,0.2044486682231425,-0.5015806250785505,0.29985815435616814,GBP_NZD,14,20,adx_cross,short,74
52.0,-0.09164759616377162,0.1381549198568462,-0.36243123908319014,0.17913604675564693,23.0,0.13501392201871512,0.20188545316556472,-0.26068156618579175,0.5307094102232219,GBP_NZD,14,20,di_cross_with_adx,long,75
48.0,0.0833333333333331,0.14535763346850764,-0.20156762826494184,0.36823429493160803,21.0,-0.19589999569789865,0.1959189055834473,-0.5799010506414554,0.18810105924565804,GBP_NZD,14,20,di_cross_with_adx,short,69
41.0,0.13642911424769305,0.15500203984056576,-0.16737488383981586,0.44023311233520196,18.0,-0.24748579688492228,0.2237929456425886,-0.6861199703443959,0.19114837657455136,GBP_NZD,14,25,adx_cross,long,59
33.0,-0.09090909090909123,0.1760446975548825,-0.43595669811666093,0.2541385162984785,15.0,-0.2823973436475861,0.2474580608923302,-0.7674151429965532,0.20262045570138104,GBP_NZD,14,25,adx_cross,short,48
32.0,-0.21142734376612887,0.17281020352624246,-0.5501353426775641,0.12728065514530634,14.0,0.007522871887889116,0.25722401904178804,-0.49663620543401543,0.5116819492097937,GBP_NZD,14,25,di_cross_with_adx,long,46
24.0,0.08333333333333287,0.2077891443324589,-0.32393338955828654,0.4906000562249523,11.0,0.22209511835373857,0.2699949373254871,-0.30709495880421617,0.7512851955116933,GBP_NZD,14,25,di_cross_with_adx,short,35
39.0,0.12820512820512794,0.1608827167700537,-0.18712499666417728,0.4435352530744332,17.0,0.09677098495030234,0.237617558693513,-0.36895943008898313,0.5625013999895878,GBP_NZD,14,30,adx_cross,long,56
27.0,0.25925925925926,0.18941048590991078,-0.11198529312416511,0.6305038116426851,12.0,0.2294427783689673,0.2810845667726165,-0.32148297250536106,0.7803685292432957,GBP_NZD,14,30,adx_cross,short,39
13.0,-0.07692307692307693,0.2878197989826109,-0.6410498829289943,0.48720372908284043,6.0,0.40387303068402897,0.32207224071746626,-0.2273885611222049,1.035134622490263,GBP_NZD,14,30,di_cross_with_adx,long,19
13.0,0.23076923076922992,0.2808833628231619,-0.3197621603641674,0.7813006219026273,6.0,0.453776314155201,0.3290201432747254,-0.19110316666326083,1.0986557949736628,GBP_NZD,14,30,di_cross_with_adx,short,19
32.0,0.0,0.17960530202677488,-0.35202639197247876,0.35202639197247876,14.0,0.5714285714285714,0.22760785909019762,0.12531716761178407,1.0175399752453587,GBP_NZD,20,20,adx_cross,long,46
28.0,-0.2857142857142853,0.18442777839082947,-0.6471927313603111,0.07576415993174046,12.0,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,GBP_NZD,20,20,adx_cross,short,40
21.0,-0.23809523809523808,0.21717627144745486,-0.6637607301322496,0.1875702539417734,9.0,-0.09940886595217248,0.3107727124455928,-0.7085233823455344,0.5097056504411894,GBP_NZD,20,20,di_cross_with_adx,long,30
20.0,0.0,0.22941573387056172,-0.44965483838630094,0.44965483838630094,9.0,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,GBP_NZD,20,20,di_cross_with_adx,short,29
29.0,-0.19170574954198852,0.18278189585141336,-0.5499582654107587,0.16654676632678164,13.0,0.3022776629808061,0.2633258875179446,-0.2138410765543653,0.8183964025159776,GBP_NZD,20,25,adx_cross,long,42
18.0,0.3333333333333339,0.2286647801900119,-0.11484963583908941,0.7815163025057572,8.0,0.27779266585876883,0.32385143745479206,-0.3569561515526236,0.9125414832701613,GBP_NZD,20,25,adx_cross,short,26
7.0,0.428571428571427,0.3688555567816584,-0.29438546272062344,1.1515283198634774,3.0,0.06297106154009917,0.5807742142389074,-1.0753463983681593,1.2012885214483575,GBP_NZD,20,25,di_cross_with_adx,long,10
6.0,-0.3333333333333333,0.421637021355784,-1.15974189519067,0.4930752285240034,3.0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_NZD,20,25,di_cross_with_adx,short,9
14.0,-0.42857142857142855,0.25058800551629407,-0.9197239193833648,0.0625810622405078,6.0,0.3333333333333333,0.421637021355784,-0.4930752285240034,1.15974189519067,GBP_NZD,20,30,adx_cross,long,20
11.0,0.3676317924919108,0.2782289295183427,-0.17769690936404092,0.9129604943478625,6.0,-0.3384830768237126,0.36607851226904475,-1.0559969608710404,0.37903080722361515,GBP_NZD,20,30,adx_cross,short,17
4.0,0.0,0.5773502691896257,-1.1316065276116665,1.1316065276116665,2.0,0.0,1.0,-1.96,1.96,GBP_NZD,20,30,di_cross_with_adx,long,6
1.0,-1.0,,,,1.0,1.0,,,,GBP_NZD,20,30,di_cross_with_adx,short,2
39.0,0.22939233716752475,0.1527971737766212,-0.07009012343465279,0.5288747977697023,18.0,0.28520825528006916,0.22321840832333986,-0.15229982503367695,0.7227163355938153,CHF_JPY,14,20,adx_cross,long,57
42.0,0.03274559104419141,0.15427113343937776,-0.269625830496989,0.3351170125853718,18.0,0.018130633440592157,0.22372088331354206,-0.42036229785395024,0.4566235647351346,CHF_JPY,14,20,adx_cross,short,60
56.0,-0.06631588396680456,0.1270748009085663,-0.3153824937475945,0.18275072581398538,24.0,0.3765281899259704,0.1884278092961313,0.007209683705553083,0.7458466961463878,CHF_JPY,14,20,di_cross_with_adx,long,80
46.0,-0.03846516814943087,0.14501334840507715,-0.32269133102338204,0.24576099472452032,20.0,-0.2,0.22478059477960655,-0.6405699657680288,0.2405699657680288,CHF_JPY,14,20,di_cross_with_adx,short,66
48.0,-0.2615105272323858,0.13644951049041226,-0.5289515677935939,0.005930513328822218,21.0,0.14285714285714285,0.2213133340689953,-0.29091699191808795,0.5766312776323737,CHF_JPY,14,25,adx_cross,long,69
49.0,-0.035574517499318614,0.14054543280006518,-0.31104356578744635,0.23989453078880912,21.0,-0.1810710401986205,0.21112041382591237,-0.5948670512974087,0.23272497090016772,CHF_JPY,14,25,adx_cross,short,70
26.0,-0.18387931079548553,0.18894109659145797,-0.5542038601147432,0.1864452385237721,12.0,0.6666666666666666,0.22473328748774735,0.22618942319068186,1.1071439101426515,CHF_JPY,14,25,di_cross_with_adx,long,38
22.0,-0.19734635533124603,0.21104082214108486,-0.6109863667277723,0.21629365606528025,10.0,-0.4,0.30550504633038933,-0.9987898908075631,0.19878989080756304,CHF_JPY,14,25,di_cross_with_adx,short,32
48.0,0.08327179633939816,0.14160646110589056,-0.19427686742814734,0.3608204601069437,21.0,0.13258526724742015,0.20755281162138356,-0.2742182435304916,0.5393887780253319,CHF_JPY,14,30,adx_cross,long,69
37.0,-0.2602153843371641,0.15890263036936966,-0.5716645398611286,0.05123377118680039,17.0,-0.6875513398068336,0.17214856745720722,-1.0249625320229598,-0.35014014759070744,CHF_JPY,14,30,adx_cross,short,54
11.0,-0.018915867634250016,0.297737832198295,-0.6024820187429083,0.5646502834744083,5.0,0.6,0.4,-0.18400000000000005,1.384,CHF_JPY,14,30,di_cross_with_adx,long,16
6.0,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,3.0,-1.0,0.0,-1.0,-1.0,CHF_JPY,14,30,di_cross_with_adx,short,9
32.0,0.1274538990011547,0.17251369660407115,-0.21067294634282477,0.4655807443451342,14.0,0.03374713028837192,0.2579124546838913,-0.471761280892055,0.5392555414687988,CHF_JPY,20,20,adx_cross,long,46
