period,adx_min,adx_max,rising,di,N,regime,n,exp,lift,t,win
75,35,60,0,s0,10,all,7522,0.4913,0.3916,25.2,0.391
75,35,60,0,s0,10,bull,6700,0.497,0.4243,25.7,0.396
75,35,60,0,s0,15,all,7507,0.5339,0.4271,26.2,0.455
75,35,60,0,s0,15,bull,6685,0.5372,0.4602,26.6,0.458
75,35,60,0,s20,10,all,3429,0.6537,0.5539,23.8,0.472
75,35,60,0,s20,10,bull,3120,0.702,0.6293,25.7,0.492
75,35,60,0,s20,15,all,3424,0.7031,0.5964,24.7,0.523
75,35,60,0,s20,15,bull,3115,0.7524,0.6754,26.7,0.543
75,35,60,1,off,10,all,4253,0.6219,0.5221,24.9,0.449
75,35,60,1,off,10,bull,3819,0.6389,0.5662,25.5,0.461
75,35,60,1,off,15,all,4248,0.6841,0.5773,26.4,0.515
75,35,60,1,off,15,bull,3814,0.697,0.62,26.8,0.525
75,35,60,1,s0,10,all,4000,0.6703,0.5705,26.4,0.468
75,35,60,1,s0,10,bull,3677,0.6814,0.6087,26.9,0.475
75,35,60,1,s0,15,all,3995,0.7364,0.6296,28.0,0.537
75,35,60,1,s0,15,bull,3672,0.7421,0.6651,28.3,0.542
75,35,60,1,s20,10,all,2882,0.7214,0.6216,24.3,0.503
75,35,60,1,s20,10,bull,2675,0.7548,0.6821,25.7,0.517
75,35,60,1,s20,15,all,2877,0.7757,0.6689,25.3,0.559
75,35,60,1,s20,15,bull,2670,0.8061,0.7291,26.6,0.572
75,35,999,0,off,10,all,14752,0.8183,0.7185,65.8,0.51
75,35,999,0,off,10,bull,12665,0.8515,0.7788,66.0,0.529
75,35,999,0,off,10,nonbull,2087,0.6169,0.4263,15.1,0.392
75,35,999,0,off,15,all,14697,0.861,0.7543,66.8,0.564
75,35,999,0,off,15,bull,12610,0.8917,0.8147,66.8,0.583
75,35,999,0,off,15,nonbull,2087,0.6755,0.4691,15.9,0.45
75,35,999,0,s0,10,all,13315,0.8917,0.792,69.3,0.544
75,35,999,0,s0,10,bull,11883,0.9159,0.8431,69.8,0.554
75,35,999,0,s0,10,nonbull,1432,0.6914,0.5008,14.3,0.457
75,35,999,0,s0,15,all,13265,0.9322,0.8254,70.0,0.597
75,35,999,0,s0,15,bull,11833,0.9566,0.8796,70.6,0.608
75,35,999,0,s0,15,nonbull,1432,0.7304,0.524,14.4,0.508
75,35,999,0,s20,10,all,8802,1.1284,1.0286,77.3,0.645
75,35,999,0,s20,10,bull,7922,1.1713,1.0986,79.2,0.663
75,35,999,0,s20,15,all,8762,1.1665,1.0597,78.3,0.682
75,35,999,0,s20,15,bull,7882,1.2116,1.1346,80.5,0.701
75,35,999,1,off,10,all,7894,0.9778,0.878,59.8,0.581
75,35,999,1,off,10,bull,7104,1.021,0.9482,61.6,0.601
75,35,999,1,off,15,all,7859,1.0268,0.92,61.1,0.632
75,35,999,1,off,15,bull,7069,1.0681,0.991,62.9,0.651
75,35,999,1,s0,10,all,7453,1.0477,0.948,64.0,0.606
75,35,999,1,s0,10,bull,6837,1.0804,1.0076,65.4,0.621
75,35,999,1,s0,15,all,7418,1.0989,0.9921,65.3,0.659
75,35,999,1,s0,15,bull,6802,1.1301,1.0531,66.8,0.673
75,35,999,1,s20,10,all,6191,1.1307,1.0309,64.8,0.647
75,35,999,1,s20,10,bull,5691,1.1761,1.1034,67.3,0.666
75,35,999,1,s20,15,all,6156,1.172,1.0653,65.7,0.687
75,35,999,1,s20,15,bull,5656,1.2178,1.1408,68.4,0.706
75,40,60,0,off,10,all,4498,0.7115,0.6118,30.9,0.459
75,40,60,0,off,10,bull,3770,0.7663,0.6936,32.0,0.486
75,40,60,0,off,15,all,4488,0.7722,0.6655,32.1,0.532
75,40,60,0,off,15,bull,3760,0.8255,0.7484,33.1,0.561
75,40,60,0,s0,10,all,4085,0.7494,0.6496,31.0,0.484
75,40,60,0,s0,10,bull,3544,0.789,0.7163,31.9,0.501
75,40,60,0,s0,15,all,4075,0.8032,0.6964,31.9,0.553
75,40,60,0,s0,15,bull,3534,0.8436,0.7666,32.8,0.57
75,40,60,0,s20,10,all,2285,0.8592,0.7594,27.0,0.549
75,40,60,0,s20,10,bull,2041,0.9432,0.8704,29.6,0.58
75,40,60,0,s20,15,all,2280,0.9199,0.8131,28.2,0.603
75,40,60,0,s20,15,bull,2036,1.0091,0.9321,31.0,0.637
75,40,60,1,off,10,all,2379,0.9363,0.8365,30.9,0.558
75,40,60,1,off,10,bull,2116,0.989,0.9163,32.2,0.582
75,40,60,1,off,15,all,2374,1.0143,0.9076,32.6,0.632
75,40,60,1,off,15,bull,2111,1.0642,0.9872,33.8,0.656
75,40,60,1,s0,10,all,2291,0.9856,0.8858,32.6,0.575
75,40,60,1,s0,10,bull,2073,1.0271,0.9544,33.6,0.594
75,40,60,1,s0,15,all,2286,1.0684,0.9616,34.5,0.652
75,40,60,1,s0,15,bull,2068,1.1055,1.0285,35.3,0.67
75,40,60,1,s20,10,all,1839,0.9758,0.876,28.4,0.594
75,40,60,1,s20,10,bull,1682,1.039,0.9662,30.3,0.618
75,40,60,1,s20,15,all,1834,1.0447,0.9379,29.8,0.653
75,40,60,1,s20,15,bull,1677,1.1083,1.0313,31.8,0.679
75,40,999,0,off,10,all,10728,1.0682,0.9684,79.8,0.602
75,40,999,0,off,10,bull,9109,1.1369,1.0642,82.0,0.634
75,40,999,0,off,10,nonbull,1619,0.6815,0.4908,15.3,0.416
75,40,999,0,off,15,all,10683,1.1175,1.0107,81.3,0.656
75,40,999,0,off,15,bull,9064,1.1853,1.1083,83.6,0.689
75,40,999,0,off,15,nonbull,1619,0.7379,0.5316,16.0,0.473
75,40,999,0,s0,10,all,9878,1.1377,1.038,83.4,0.635
75,40,999,0,s0,10,bull,8727,1.1859,1.1132,85.4,0.654
75,40,999,0,s0,10,nonbull,1151,0.7726,0.5819,15.0,0.49
75,40,999,0,s0,15,all,9833,1.1828,1.076,84.6,0.687
75,40,999,0,s0,15,bull,8682,1.2335,1.1564,87.0,0.707
75,40,999,0,s0,15,nonbull,1151,0.8006,0.5942,14.9,0.533
75,40,999,0,s20,10,all,7658,1.2606,1.1608,85.8,0.694
75,40,999,0,s20,10,bull,6843,1.3172,1.2445,89.1,0.716
75,40,999,0,s20,15,all,7618,1.3009,1.1942,87.3,0.73
75,40,999,0,s20,15,bull,6803,1.3612,1.2842,91.3,0.754
75,40,999,1,off,10,all,6020,1.2128,1.113,71.8,0.665
75,40,999,1,off,10,bull,5401,1.2786,1.2059,75.5,0.692
75,40,999,1,off,15,all,5985,1.2651,1.1584,73.5,0.715
75,40,999,1,off,15,bull,5366,1.3303,1.2532,77.5,0.742
75,40,999,1,s0,10,all,5744,1.2858,1.186,77.6,0.69
75,40,999,1,s0,10,bull,5233,1.3396,1.2668,80.9,0.713
75,40,999,1,s0,15,all,5709,1.3404,1.2336,79.7,0.742
75,40,999,1,s0,15,bull,5198,1.3944,1.3174,83.4,0.765
75,40,999,1,s20,10,all,5148,1.3045,1.2047,74.8,0.708
75,40,999,1,s20,10,bull,4698,1.3669,1.2942,79.1,0.733
75,40,999,1,s20,15,all,5113,1.3494,1.2426,76.4,0.747
75,40,999,1,s20,15,bull,4663,1.4141,1.3371,81.2,0.773
75,45,60,0,off,10,all,2768,0.889,0.7893,32.3,0.511
75,45,60,0,off,10,bull,2277,1.0156,0.9429,35.7,0.567
75,45,60,0,off,15,all,2763,0.9559,0.8491,33.4,0.59
75,45,60,0,off,15,bull,2272,1.0907,1.0136,37.1,0.652
75,45,60,0,s0,10,all,2461,0.9615,0.8617,33.2,0.553
75,45,60,0,s0,10,bull,2124,1.0619,0.9891,36.2,0.593
75,45,60,0,s0,15,all,2456,1.0224,0.9157,34.1,0.63
75,45,60,0,s0,15,bull,2119,1.1303,1.0533,37.5,0.672
75,45,60,0,s20,10,all,1568,1.0054,0.9056,27.5,0.601
75,45,60,0,s20,10,bull,1406,1.1116,1.0389,30.7,0.639
75,45,60,0,s20,15,all,1568,1.0627,0.9559,28.4,0.656
75,45,60,0,s20,15,bull,1406,1.1818,1.1048,32.2,0.7
75,45,60,1,off,10,all,1534,1.1642,1.0644,33.8,0.633
75,45,60,1,off,10,bull,1390,1.2442,1.1715,36.6,0.665
75,45,60,1,off,15,all,1534,1.2472,1.1404,35.6,0.717
75,45,60,1,off,15,bull,1390,1.3312,1.2541,38.7,0.751
75,45,60,1,s0,10,all,1463,1.2338,1.134,36.4,0.658
75,45,60,1,s0,10,bull,1362,1.2874,1.2147,38.5,0.679
75,45,60,1,s0,15,all,1463,1.3238,1.2171,38.6,0.746
75,45,60,1,s0,15,bull,1362,1.3791,1.3021,41.0,0.767
75,45,60,1,s20,10,all,1218,1.1775,1.0777,30.3,0.662
75,45,60,1,s20,10,bull,1139,1.2431,1.1704,32.8,0.685
75,45,60,1,s20,15,all,1218,1.2478,1.141,31.7,0.724
75,45,60,1,s20,15,bull,1139,1.3211,1.244,34.6,0.752
75,45,999,0,off,10,all,8998,1.1913,1.0916,86.3,0.645
75,45,999,0,off,10,bull,7616,1.2841,1.2113,91.0,0.688
75,45,999,0,off,10,nonbull,1382,0.6803,0.4897,14.2,0.411
75,45,999,0,off,15,all,8958,1.2406,1.1339,88.1,0.698
75,45,999,0,off,15,bull,7576,1.3355,1.2585,93.4,0.742
75,45,999,0,off,15,nonbull,1382,0.7206,0.5142,14.4,0.461
75,45,999,0,s0,10,all,8254,1.2774,1.1776,91.9,0.686
75,45,999,0,s0,10,bull,7307,1.3424,1.2696,96.3,0.711
75,45,999,0,s0,15,all,8214,1.3232,1.2164,93.6,0.736
75,45,999,0,s0,15,bull,7267,1.393,1.316,98.8,0.763
75,45,999,0,s20,10,all,6941,1.3351,1.2353,90.5,0.72
75,45,999,0,s20,10,bull,6208,1.3936,1.3209,94.4,0.743
75,45,999,0,s20,15,all,6906,1.3726,1.2659,91.9,0.755
75,45,999,0,s20,15,bull,6173,1.4365,1.3595,96.9,0.78
75,45,999,1,off,10,all,5175,1.3255,1.2258,77.7,0.705
75,45,999,1,off,10,bull,4675,1.3995,1.3267,83.3,0.735
75,45,999,1,off,15,all,5145,1.3755,1.2687,79.6,0.754
75,45,999,1,off,15,bull,4645,1.4514,1.3744,85.8,0.784
75,45,999,1,s0,10,all,4916,1.4102,1.3104,85.8,0.734
75,45,999,1,s0,10,bull,4522,1.4671,1.3944,90.8,0.757
75,45,999,1,s0,15,all,4886,1.4627,1.3559,88.3,0.785
75,45,999,1,s0,15,bull,4492,1.5227,1.4457,94.3,0.809
75,45,999,1,s20,10,all,4527,1.4039,1.3041,81.1,0.742
75,45,999,1,s20,10,bull,4155,1.4657,1.393,86.3,0.767
75,45,999,1,s20,15,all,4497,1.4461,1.3394,82.8,0.779
75,45,999,1,s20,15,bull,4125,1.5128,1.4358,89.1,0.806
100,30,60,0,off,10,all,13373,0.4017,0.3019,26.3,0.352
100,30,60,0,off,10,bull,11567,0.4167,0.344,27.6,0.362
100,30,60,0,off,10,nonbull,1806,0.3053,0.1146,3.9,0.286
100,30,60,0,off,15,all,13327,0.4456,0.3388,28.0,0.415
100,30,60,0,off,15,bull,11521,0.4554,0.3784,28.8,0.426
100,30,60,0,off,15,nonbull,1806,0.3829,0.1765,5.7,0.341
100,30,60,0,s0,10,all,11759,0.4347,0.3349,27.1,0.37
100,30,60,0,s0,10,bull,10505,0.4464,0.3736,28.4,0.378
100,30,60,0,s0,10,nonbull,1254,0.337,0.1463,4.1,0.303
100,30,60,0,s0,15,all,11718,0.4758,0.369,28.4,0.431
100,30,60,0,s0,15,bull,10464,0.4845,0.4075,29.4,0.44
100,30,60,0,s0,15,nonbull,1254,0.403,0.1966,5.3,0.36
100,30,60,0,s20,10,all,3666,0.7098,0.6101,27.4,0.485
100,30,60,0,s20,10,bull,3259,0.7592,0.6865,29.0,0.508
100,30,60,0,s20,15,all,3660,0.7643,0.6575,28.7,0.534
100,30,60,0,s20,15,bull,3253,0.8124,0.7354,30.2,0.559
100,30,60,1,off,10,all,6039,0.5651,0.4653,26.5,0.431
100,30,60,1,off,10,bull,5362,0.618,0.5453,29.0,0.453
100,30,60,1,off,15,all,6019,0.6164,0.5097,27.8,0.489
100,30,60,1,off,15,bull,5342,0.6709,0.5939,30.4,0.515
100,30,60,1,s0,10,all,5744,0.5911,0.4913,27.2,0.44
100,30,60,1,s0,10,bull,5243,0.6352,0.5625,29.6,0.459
100,30,60,1,s0,15,all,5724,0.6428,0.5361,28.5,0.501
100,30,60,1,s0,15,bull,5223,0.6887,0.6117,31.0,0.522
100,30,60,1,s20,10,all,3008,0.7661,0.6664,26.9,0.515
100,30,60,1,s20,10,bull,2736,0.8191,0.7464,28.7,0.538
100,30,60,1,s20,15,all,3002,0.8282,0.7214,28.3,0.567
100,30,60,1,s20,15,bull,2730,0.8793,0.8023,30.1,0.591
100,30,999,0,off,10,all,18701,0.6768,0.577,58.8,0.458
100,30,999,0,off,10,bull,16186,0.7019,0.6292,59.4,0.472
100,30,999,0,off,10,nonbull,2515,0.5149,0.3243,12.6,0.365
100,30,999,0,off,15,all,18620,0.718,0.6112,59.8,0.513
100,30,999,0,off,15,bull,16105,0.7396,0.6626,60.1,0.528
100,30,999,0,off,15,nonbull,2515,0.5794,0.373,13.9,0.418
100,30,999,0,s0,10,all,16817,0.7321,0.6323,61.0,0.485
100,30,999,0,s0,10,bull,14998,0.7535,0.6807,61.9,0.495
100,30,999,0,s0,10,nonbull,1819,0.5561,0.3654,11.9,0.402
100,30,999,0,s0,15,all,16741,0.7705,0.6637,61.7,0.538
100,30,999,0,s0,15,bull,14922,0.7912,0.7142,62.6,0.549
100,30,999,0,s0,15,nonbull,1819,0.6002,0.3938,12.4,0.447
100,30,999,0,s20,10,all,8540,1.1267,1.0269,76.2,0.641
100,30,999,0,s20,10,bull,7600,1.1725,1.0998,77.9,0.659
100,30,999,0,s20,15,all,8499,1.1684,1.0616,77.5,0.681
100,30,999,0,s20,15,bull,7559,1.216,1.139,79.6,0.7
100,30,999,1,off,10,all,9066,0.8434,0.7436,52.8,0.536
100,30,999,1,off,10,bull,8192,0.8973,0.8246,55.9,0.557
100,30,999,1,off,15,all,9032,0.8863,0.7796,53.7,0.585
100,30,999,1,off,15,bull,8158,0.9421,0.8651,57.1,0.608
100,30,999,1,s0,10,all,8659,0.8893,0.7895,55.2,0.552
100,30,999,1,s0,10,bull,7970,0.9345,0.8617,58.1,0.569
100,30,999,1,s0,15,all,8625,0.9332,0.8265,56.1,0.602
100,30,999,1,s0,15,bull,7936,0.9807,0.9037,59.3,0.621
100,30,999,1,s20,10,all,5865,1.1129,1.0131,61.5,0.641
100,30,999,1,s20,10,bull,5407,1.1603,1.0876,64.3,0.659
100,30,999,1,s20,15,all,5845,1.1583,1.0516,62.9,0.681
100,30,999,1,s20,15,bull,5387,1.2064,1.1294,65.9,0.7
100,35,60,0,off,10,all,6707,0.6368,0.537,33.4,0.421
100,35,60,0,off,10,bull,5773,0.6822,0.6094,35.1,0.44
100,35,60,0,off,15,all,6684,0.7002,0.5934,35.2,0.496
100,35,60,0,off,15,bull,5750,0.7447,0.6677,36.5,0.519
100,35,60,0,s0,10,all,5811,0.6873,0.5876,33.7,0.449
100,35,60,0,s0,10,bull,5180,0.7255,0.6528,35.4,0.462
100,35,60,0,s0,15,all,5788,0.7462,0.6394,35.1,0.522
100,35,60,0,s0,15,bull,5157,0.7873,0.7103,36.8,0.539
100,35,60,0,s20,10,all,2554,0.8896,0.7898,30.5,0.547
100,35,60,0,s20,10,bull,2223,0.969,0.8962,32.5,0.58
100,35,60,0,s20,15,all,2549,0.9421,0.8353,31.6,0.592
100,35,60,0,s20,15,bull,2218,1.0266,0.9496,33.7,0.629
100,35,60,1,off,10,all,3209,0.8718,0.7721,33.1,0.527
100,35,60,1,off,10,bull,2847,0.9597,0.887,36.3,0.559
100,35,60,1,off,15,all,3199,0.9417,0.835,34.6,0.601
100,35,60,1,off,15,bull,2837,1.0345,0.9575,37.9,0.639
100,35,60,1,s0,10,all,3050,0.9201,0.8203,34.5,0.545
100,35,60,1,s0,10,bull,2804,0.9737,0.901,36.7,0.564
100,35,60,1,s0,15,all,3040,0.9932,0.8864,36.1,0.621
100,35,60,1,s0,15,bull,2794,1.0509,0.9739,38.4,0.645
100,35,60,1,s20,10,all,2019,0.9844,0.8846,30.4,0.591
100,35,60,1,s20,10,bull,1810,1.0618,0.989,32.5,0.624
100,35,60,1,s20,15,all,2014,1.0514,0.9447,32.0,0.642
100,35,60,1,s20,15,bull,1805,1.132,1.055,34.3,0.678
100,35,999,0,off,10,all,12035,0.9602,0.8604,73.5,0.555
100,35,999,0,off,10,bull,10392,1.0084,0.9357,74.9,0.577
100,35,999,0,off,10,nonbull,1643,0.6553,0.4646,14.5,0.419
100,35,999,0,off,15,all,11977,1.0111,0.9044,75.0,0.614
100,35,999,0,off,15,bull,10334,1.0593,0.9823,76.3,0.637
100,35,999,0,off,15,nonbull,1643,0.708,0.5016,15.1,0.466
100,35,999,0,s0,10,all,10869,1.0299,0.9302,76.3,0.589
100,35,999,0,s0,10,bull,9673,1.072,0.9993,78.2,0.604
100,35,999,0,s0,10,nonbull,1196,0.6896,0.499,12.9,0.472
100,35,999,0,s0,15,all,10811,1.0769,0.9702,77.4,0.644
100,35,999,0,s0,15,bull,9615,1.1229,1.0459,79.7,0.662
100,35,999,0,s0,15,nonbull,1196,0.7069,0.5005,12.6,0.503
100,35,999,0,s20,10,all,7428,1.2509,1.1512,83.9,0.686
100,35,999,0,s20,10,bull,6564,1.3087,1.236,86.9,0.707
100,35,999,0,s20,15,all,7388,1.2905,1.1837,85.3,0.723
100,35,999,0,s20,15,bull,6524,1.3529,1.2758,89.0,0.747
100,35,999,1,off,10,all,6236,1.1275,1.0277,65.1,0.633
100,35,999,1,off,10,bull,5677,1.1924,1.1196,69.3,0.656
100,35,999,1,off,15,all,6212,1.1764,1.0696,66.3,0.685
100,35,999,1,off,15,bull,5653,1.2448,1.1678,71.0,0.711
100,35,999,1,s0,10,all,5965,1.1922,1.0924,69.4,0.656
100,35,999,1,s0,10,bull,5531,1.238,1.1653,72.7,0.671
100,35,999,1,s0,15,all,5941,1.2437,1.137,70.9,0.709
100,35,999,1,s0,15,bull,5507,1.2932,1.2162,74.7,0.727
100,35,999,1,s20,10,all,4876,1.2736,1.1738,69.6,0.698
100,35,999,1,s20,10,bull,4481,1.3289,1.2562,73.3,0.719
100,35,999,1,s20,15,all,4857,1.3181,1.2113,71.2,0.735
100,35,999,1,s20,15,bull,4462,1.3764,1.2994,75.5,0.758
100,40,60,0,off,10,all,4075,0.8241,0.7243,35.7,0.485
100,40,60,0,off,10,bull,3417,0.9061,0.8334,37.8,0.518
100,40,60,0,off,15,all,4065,0.8988,0.792,37.5,0.568
100,40,60,0,off,15,bull,3407,0.9794,0.9024,39.5,0.606
100,40,60,0,s0,10,all,3517,0.8957,0.7959,36.1,0.526
100,40,60,0,s0,10,bull,3106,0.9545,0.8818,38.1,0.545
100,40,60,0,s0,15,all,3507,0.9598,0.853,37.4,0.605
100,40,60,0,s0,15,bull,3096,1.0229,0.9459,39.6,0.628
100,40,60,0,s20,10,all,1908,0.9575,0.8578,28.6,0.578
100,40,60,0,s20,10,bull,1685,1.0358,0.963,30.8,0.604
100,40,60,0,s20,15,all,1908,0.9997,0.893,29.2,0.622
100,40,60,0,s20,15,bull,1685,1.0827,1.0057,31.6,0.652
100,40,60,1,off,10,all,2106,1.0995,0.9997,36.5,0.608
100,40,60,1,off,10,bull,1819,1.2282,1.1554,41.0,0.654
100,40,60,1,off,15,all,2106,1.1778,1.071,38.4,0.688
100,40,60,1,off,15,bull,1819,1.3146,1.2376,43.5,0.741
100,40,60,1,s0,10,all,1967,1.1749,1.0751,38.8,0.637
100,40,60,1,s0,10,bull,1786,1.2463,1.1736,41.5,0.66
100,40,60,1,s0,15,all,1967,1.2557,1.1489,41.0,0.718
100,40,60,1,s0,15,bull,1786,1.3341,1.2571,44.1,0.749
100,40,60,1,s20,10,all,1481,1.0923,0.9926,29.8,0.635
100,40,60,1,s20,10,bull,1312,1.1796,1.1069,32.0,0.668
100,40,60,1,s20,15,all,1481,1.1463,1.0396,30.8,0.683
100,40,60,1,s20,15,bull,1312,1.239,1.1619,33.4,0.72
100,40,999,0,off,10,all,9403,1.1319,1.0321,81.6,0.62
100,40,999,0,off,10,bull,8036,1.1992,1.1265,84.1,0.65
100,40,999,0,off,10,nonbull,1367,0.7357,0.545,15.5,0.445
100,40,999,0,off,15,all,9358,1.1844,1.0777,83.5,0.678
100,40,999,0,off,15,bull,7991,1.2516,1.1746,86.1,0.709
100,40,999,0,off,15,nonbull,1367,0.7918,0.5854,16.1,0.497
100,40,999,0,s0,10,all,8575,1.207,1.1072,85.1,0.659
100,40,999,0,s0,10,bull,7599,1.2602,1.1874,88.2,0.676
100,40,999,0,s0,15,all,8530,1.2531,1.1464,86.6,0.711
100,40,999,0,s0,15,bull,7554,1.3111,1.2341,90.3,0.732
100,40,999,0,s20,10,all,6782,1.3045,1.2047,85.7,0.708
100,40,999,0,s20,10,bull,6026,1.3578,1.285,89.0,0.726
100,40,999,0,s20,15,all,6747,1.3399,1.2331,86.8,0.743
100,40,999,0,s20,15,bull,5991,1.3977,1.3207,90.8,0.763
100,40,999,1,off,10,all,5133,1.2759,1.1761,71.7,0.689
100,40,999,1,off,10,bull,4649,1.3488,1.2761,77.1,0.715
100,40,999,1,off,15,all,5119,1.3236,1.2168,73.3,0.739
100,40,999,1,off,15,bull,4635,1.4009,1.3239,79.5,0.767
100,40,999,1,s0,10,all,4882,1.3552,1.2554,78.0,0.717
100,40,999,1,s0,10,bull,4513,1.4055,1.3328,82.4,0.733
100,40,999,1,s0,15,all,4868,1.405,1.2983,80.0,0.768
100,40,999,1,s0,15,bull,4499,1.46,1.3829,85.3,0.787
100,40,999,1,s20,10,all,4338,1.3464,1.2466,72.2,0.726
100,40,999,1,s20,10,bull,3983,1.4011,1.3284,76.4,0.745
100,40,999,1,s20,15,all,4324,1.3835,1.2767,73.3,0.761
100,40,999,1,s20,15,bull,3969,1.4421,1.3651,78.2,0.782
100,45,60,0,off,10,all,2805,0.9873,0.8875,37.4,0.544
100,45,60,0,off,10,bull,2433,1.0903,1.0176,40.8,0.584
100,45,60,0,off,15,all,2800,1.0673,0.9605,39.2,0.632
100,45,60,0,off,15,bull,2428,1.1705,1.0934,42.7,0.677
100,45,60,0,s0,10,all,2447,1.0647,0.965,38.0,0.586
100,45,60,0,s0,10,bull,2239,1.124,1.0513,40.3,0.607
100,45,60,0,s0,15,all,2442,1.1366,1.0298,39.5,0.67
100,45,60,0,s0,15,bull,2234,1.1976,1.1206,42.0,0.694
100,45,60,0,s20,10,all,1380,1.0927,0.9929,28.8,0.635
100,45,60,0,s20,10,bull,1262,1.1686,1.0959,31.2,0.66
100,45,60,0,s20,15,all,1380,1.1402,1.0334,29.6,0.68
100,45,60,0,s20,15,bull,1262,1.2198,1.1428,32.1,0.709
100,45,60,1,off,10,all,1600,1.2371,1.1373,38.3,0.654
100,45,60,1,off,10,bull,1440,1.3506,1.2779,43.1,0.693
100,45,60,1,off,15,all,1600,1.3246,1.2178,40.7,0.74
100,45,60,1,off,15,bull,1440,1.4431,1.3661,46.1,0.785
100,45,60,1,s0,10,all,1497,1.3162,1.2164,41.1,0.682
100,45,60,1,s0,10,bull,1419,1.36,1.2872,43.3,0.696
100,45,60,1,s0,15,all,1497,1.406,1.2992,43.8,0.77
100,45,60,1,s0,15,bull,1419,1.4535,1.3765,46.4,0.789
100,45,60,1,s20,10,all,1086,1.2503,1.1505,31.4,0.692
100,45,60,1,s20,10,bull,1008,1.3068,1.2341,33.1,0.713
100,45,60,1,s20,15,all,1086,1.3114,1.2046,32.7,0.743
100,45,60,1,s20,15,bull,1008,1.371,1.294,34.7,0.768
100,45,999,0,off,10,all,8133,1.2362,1.1364,86.9,0.662
100,45,999,0,off,10,bull,7052,1.3037,1.231,90.2,0.692
100,45,999,0,off,10,nonbull,1081,0.7958,0.6052,15.4,0.469
100,45,999,0,off,15,all,8093,1.2874,1.1806,88.9,0.717
100,45,999,0,off,15,bull,7012,1.3558,1.2788,92.6,0.747
100,45,999,0,off,15,nonbull,1081,0.8438,0.6374,15.7,0.52
100,45,999,0,s0,10,all,7505,1.3066,1.2068,90.9,0.697
100,45,999,0,s0,10,bull,6732,1.3559,1.2832,94.3,0.714
100,45,999,0,s0,15,all,7465,1.3529,1.2461,92.7,0.748
100,45,999,0,s0,15,bull,6692,1.4065,1.3295,96.8,0.767
100,45,999,0,s20,10,all,6254,1.3636,1.2638,89.0,0.731
100,45,999,0,s20,10,bull,5603,1.412,1.3393,92.2,0.747
100,45,999,0,s20,15,all,6219,1.3999,1.2931,90.3,0.767
100,45,999,0,s20,15,bull,5568,1.4527,1.3757,94.3,0.785
100,45,999,1,off,10,all,4627,1.3427,1.243,74.6,0.714
100,45,999,1,off,10,bull,4270,1.4008,1.3281,79.5,0.733
100,45,999,1,off,15,all,4613,1.3905,1.2838,76.4,0.763
100,45,999,1,off,15,bull,4256,1.4521,1.3751,82.1,0.784
100,45,999,1,s0,10,all,4412,1.4223,1.3226,81.8,0.741
100,45,999,1,s0,10,bull,4146,1.4585,1.3858,85.6,0.752
100,45,999,1,s0,15,all,4398,1.4721,1.3654,84.1,0.791
100,45,999,1,s0,15,bull,4132,1.5121,1.4351,88.7,0.804
100,45,999,1,s20,10,all,3943,1.4153,1.3155,76.0,0.751
100,45,999,1,s20,10,bull,3679,1.4543,1.3815,79.5,0.764
100,45,999,1,s20,15,all,3929,1.4529,1.3462,77.4,0.785
100,45,999,1,s20,15,bull,3665,1.4953,1.4183,81.5,0.8
