pair,tf,period,std,depth,direction,variant,n,w,l,t,mean_r,se_r,ci_low_r,ci_high_r
NZD_USD,H4,20,2.5,0.75,short,A,0,0,0,0,,,,
NZD_USD,H4,20,2.5,0.75,short,B,0,0,0,0,,,,
NZD_USD,H4,20,2.5,0.75,short,C,0,0,0,0,,,,
NZD_USD,H4,20,2.5,0.75,short,D,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.0,long,A,51,29,22,0,0.13725490196078433,0.14008291058424904,-0.13730760278434379,0.41181740670591244
NZD_USD,H4,20,3.0,0.0,long,B,50,11,39,0,-0.057758109798672096,0.25905266090047196,-0.5655013251635972,0.449985105566253
NZD_USD,H4,20,3.0,0.0,long,C,37,19,18,0,0.02702702702702703,0.16660578386402644,-0.2995203093464648,0.35357436340051884
NZD_USD,H4,20,3.0,0.0,long,D,37,10,27,0,0.02195131195080015,0.2851247467081197,-0.5368931915971145,0.5807958154987147
NZD_USD,H4,20,3.0,0.1,long,A,8,5,3,0,0.25,0.3659625273556999,-0.46728655361717175,0.9672865536171718
NZD_USD,H4,20,3.0,0.1,long,B,7,0,7,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,20,3.0,0.1,long,C,3,1,2,0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336
NZD_USD,H4,20,3.0,0.1,long,D,3,0,3,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,20,3.0,0.25,long,A,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.25,long,B,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.25,long,C,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.25,long,D,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.5,long,A,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.5,long,B,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.5,long,C,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.5,long,D,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.75,long,A,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.75,long,B,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.75,long,C,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.75,long,D,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.0,short,A,50,18,32,0,-0.28,0.13714285714285712,-0.5488,-0.011200000000000099
NZD_USD,H4,20,3.0,0.0,short,B,49,4,45,0,-0.6170096628711454,0.19629131942201777,-1.0017406489383003,-0.2322786768039906
NZD_USD,H4,20,3.0,0.0,short,C,31,14,17,0,-0.0967741935483871,0.18171724881099016,-0.45294000121792777,0.25939161412115364
NZD_USD,H4,20,3.0,0.0,short,D,31,5,26,0,-0.4595507532695037,0.22848240097200745,-0.9073762591746383,-0.011725247364369085
NZD_USD,H4,20,3.0,0.1,short,A,9,3,6,0,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32
NZD_USD,H4,20,3.0,0.1,short,B,8,0,8,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,20,3.0,0.1,short,C,3,0,3,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,20,3.0,0.1,short,D,3,0,3,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,20,3.0,0.25,short,A,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.25,short,B,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.25,short,C,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.25,short,D,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.5,short,A,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.5,short,B,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.5,short,C,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.5,short,D,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.75,short,A,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.75,short,B,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.75,short,C,0,0,0,0,,,,
NZD_USD,H4,20,3.0,0.75,short,D,0,0,0,0,,,,
NZD_USD,H4,30,1.5,0.0,long,A,675,347,326,2,0.030694758212486326,0.03846577335607156,-0.04469815756541394,0.10608767399038659
NZD_USD,H4,30,1.5,0.0,long,B,631,177,454,0,0.0254987983817283,0.07388214269889556,-0.11931020130810699,0.1703077980715636
NZD_USD,H4,30,1.5,0.0,long,C,404,196,207,1,-0.025861377344862244,0.04975398955703614,-0.12337919687665307,0.07165644218692858
NZD_USD,H4,30,1.5,0.0,long,D,404,162,242,0,0.04668808467515899,0.0665414595015542,-0.08373317594788725,0.1771093452982052
NZD_USD,H4,30,1.5,0.1,long,A,532,290,241,1,0.09069186284190889,0.04319966483895717,0.006020519757552828,0.17536320592626495
NZD_USD,H4,30,1.5,0.1,long,B,442,88,354,0,-0.04037371098451148,0.10566905307455834,-0.24748505501064583,0.16673763304162287
NZD_USD,H4,30,1.5,0.1,long,C,165,82,83,0,-0.006060606060606061,0.07808544682863712,-0.15910808184473482,0.14698686972352268
NZD_USD,H4,30,1.5,0.1,long,D,165,71,94,0,0.02578855243567481,0.09463541456336245,-0.15969686010851558,0.21127396497986523
NZD_USD,H4,30,1.5,0.25,long,A,266,136,129,1,0.02348898884171251,0.06136234547524527,-0.09678120828976823,0.14375918597319326
NZD_USD,H4,30,1.5,0.25,long,B,121,15,106,0,-0.04577588417841867,0.31650823269731476,-0.6661320202651556,0.5745802519083182
NZD_USD,H4,30,1.5,0.25,long,C,38,18,20,0,-0.05263157894736842,0.16417112997159045,-0.3744069936916857,0.26914383579694884
NZD_USD,H4,30,1.5,0.25,long,D,38,18,20,0,0.09055810669796106,0.19205155167257038,-0.2858629345802769,0.466979147976199
NZD_USD,H4,30,1.5,0.5,long,A,49,28,21,0,0.14285714285714285,0.14285714285714285,-0.13714285714285712,0.4228571428571428
NZD_USD,H4,30,1.5,0.5,long,B,0,0,0,0,,,,
NZD_USD,H4,30,1.5,0.5,long,C,1,1,0,0,1.0,,,
NZD_USD,H4,30,1.5,0.5,long,D,1,0,1,0,-1.0,,,
NZD_USD,H4,30,1.5,0.75,long,A,6,5,1,0,0.6666666666666666,0.33333333333333337,0.013333333333333197,1.32
NZD_USD,H4,30,1.5,0.75,long,B,0,0,0,0,,,,
NZD_USD,H4,30,1.5,0.75,long,C,0,0,0,0,,,,
NZD_USD,H4,30,1.5,0.75,long,D,0,0,0,0,,,,
NZD_USD,H4,30,1.5,0.0,short,A,714,360,354,0,0.008403361344537815,0.037448971986296944,-0.0649966237486042,0.08180334643767982
NZD_USD,H4,30,1.5,0.0,short,B,672,167,505,0,-0.07991398789487356,0.08107073305269841,-0.23881262467816244,0.07898464888841533
NZD_USD,H4,30,1.5,0.0,short,C,420,200,220,0,-0.047619047619047616,0.048797776327125876,-0.14326268922021435,0.0480245939821191
NZD_USD,H4,30,1.5,0.0,short,D,420,150,270,0,-0.0767806508772732,0.06293486638752879,-0.20013298899682963,0.04657168724228322
NZD_USD,H4,30,1.5,0.1,short,A,533,279,254,0,0.04690431519699812,0.04330778084807366,-0.03797893526522624,0.13178756565922248
NZD_USD,H4,30,1.5,0.1,short,B,462,73,389,0,-0.1980479414405917,0.11147250230593929,-0.4165340459602327,0.020438163079049304
NZD_USD,H4,30,1.5,0.1,short,C,186,95,91,0,0.021505376344086023,0.07350445909578397,-0.12256336348365054,0.1655741161718226
NZD_USD,H4,30,1.5,0.1,short,D,186,63,123,0,-0.1902210389956145,0.0852432630256107,-0.35729783452581143,-0.02314424346541752
NZD_USD,H4,30,1.5,0.25,short,A,255,137,118,0,0.07450980392156863,0.06257116544036266,-0.04812968034154219,0.19714928818467944
NZD_USD,H4,30,1.5,0.25,short,B,120,12,108,0,-0.03504409114191492,0.35042548797518186,-0.7218780475732713,0.6517898652894416
NZD_USD,H4,30,1.5,0.25,short,C,41,20,21,0,-0.024390243902439025,0.15806684630263074,-0.3342012626555953,0.2854207748507172
NZD_USD,H4,30,1.5,0.25,short,D,41,14,27,0,-0.18146591603411785,0.18245265424208135,-0.5390731183485973,0.1761412862803616
NZD_USD,H4,30,1.5,0.5,short,A,51,20,31,0,-0.21568627450980393,0.1380926812679138,-0.486347929794915,0.054975380775307114
NZD_USD,H4,30,1.5,0.5,short,B,1,0,1,0,-1.0,,,
NZD_USD,H4,30,1.5,0.5,short,C,2,0,2,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,30,1.5,0.5,short,D,2,1,1,0,0.19310685432079022,1.1931068543207903,-2.1453825801479587,2.5315962887895394
NZD_USD,H4,30,1.5,0.75,short,A,4,3,1,0,0.5,0.5,-0.48,1.48
NZD_USD,H4,30,1.5,0.75,short,B,0,0,0,0,,,,
NZD_USD,H4,30,1.5,0.75,short,C,0,0,0,0,,,,
NZD_USD,H4,30,1.5,0.75,short,D,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.0,long,A,427,210,216,1,-0.01581248001898003,0.04841943505197098,-0.11071457272084315,0.07908961268288309
NZD_USD,H4,30,2.0,0.0,long,B,414,92,322,0,-0.0794080720548323,0.0921164596554339,-0.25995633297948273,0.10114018886981813
NZD_USD,H4,30,2.0,0.0,long,C,284,143,141,0,0.007042253521126761,0.059442355800627754,-0.10946476384810364,0.12354927089035717
NZD_USD,H4,30,2.0,0.0,long,D,284,88,196,0,-0.026259808200247987,0.090079765595828,-0.20281614876807086,0.1502965323675749
NZD_USD,H4,30,2.0,0.1,long,A,191,98,92,1,0.027476811685316897,0.07243761807487933,-0.11450091974144658,0.16945454311208039
NZD_USD,H4,30,2.0,0.1,long,B,164,18,146,0,-0.3178043089698067,0.17184201214982628,-0.6546146527834662,0.01900603484385277
NZD_USD,H4,30,2.0,0.1,long,C,59,24,35,0,-0.1864406779661017,0.12900413476396397,-0.43928878210347105,0.06640742617126766
NZD_USD,H4,30,2.0,0.1,long,D,59,18,41,0,-0.15447819193401463,0.17150449438145773,-0.4906270009216718,0.1816706170536425
NZD_USD,H4,30,2.0,0.25,long,A,49,28,21,0,0.14285714285714285,0.14285714285714285,-0.13714285714285712,0.4228571428571428
NZD_USD,H4,30,2.0,0.25,long,B,15,0,15,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,30,2.0,0.25,long,C,2,1,1,0,0.0,1.0,-1.96,1.96
NZD_USD,H4,30,2.0,0.25,long,D,2,0,2,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,30,2.0,0.5,long,A,4,4,0,0,1.0,0.0,1.0,1.0
NZD_USD,H4,30,2.0,0.5,long,B,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.5,long,C,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.5,long,D,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.75,long,A,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.75,long,B,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.75,long,C,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.75,long,D,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.0,short,A,402,212,190,0,0.05472636815920398,0.04986277990166066,-0.043004680448050905,0.15245741676645885
NZD_USD,H4,30,2.0,0.0,short,B,384,98,286,0,0.0194611831487722,0.09865203396785181,-0.17389680342821734,0.21281916972576176
NZD_USD,H4,30,2.0,0.0,short,C,280,154,126,0,0.1,0.05956833971812707,-0.016753945847529053,0.21675394584752905
NZD_USD,H4,30,2.0,0.0,short,D,280,90,190,0,-0.05009332427080116,0.08519493569659184,-0.21707539823612115,0.11688874969451885
NZD_USD,H4,30,2.0,0.1,short,A,189,95,94,0,0.005291005291005291,0.07293147487878424,-0.1376546854714118,0.14823669605342238
NZD_USD,H4,30,2.0,0.1,short,B,161,19,142,0,-0.25411406372979745,0.17773588068481752,-0.6024763898720398,0.09424826241244488
NZD_USD,H4,30,2.0,0.1,short,C,57,34,23,0,0.19298245614035087,0.13111866024589802,-0.06401011794160927,0.449975030222311
NZD_USD,H4,30,2.0,0.1,short,D,57,17,40,0,-0.1644875871490524,0.17516852998137403,-0.5078179059125455,0.17884273161444067
NZD_USD,H4,30,2.0,0.25,short,A,51,20,31,0,-0.21568627450980393,0.1380926812679138,-0.486347929794915,0.054975380775307114
NZD_USD,H4,30,2.0,0.25,short,B,14,1,13,0,-0.5146862515684176,0.48531374843158237,-1.465901198494319,0.43652869535748384
NZD_USD,H4,30,2.0,0.25,short,C,8,1,7,0,-0.75,0.25,-1.24,-0.26
NZD_USD,H4,30,2.0,0.25,short,D,8,1,7,0,-0.6439643818930723,0.35603561810692774,-1.3417941933826505,0.05386542959650609
NZD_USD,H4,30,2.0,0.5,short,A,2,2,0,0,1.0,0.0,1.0,1.0
NZD_USD,H4,30,2.0,0.5,short,B,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.5,short,C,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.5,short,D,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.75,short,A,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.75,short,B,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.75,short,C,0,0,0,0,,,,
NZD_USD,H4,30,2.0,0.75,short,D,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.0,long,A,152,82,70,0,0.07894736842105263,0.08112484504498066,-0.08005732786710945,0.2379520647092147
NZD_USD,H4,30,2.5,0.0,long,B,145,31,114,0,0.10840533282065601,0.19947241519378311,-0.2825606009591589,0.49937126660047093
NZD_USD,H4,30,2.5,0.0,long,C,92,46,46,0,0.0,0.10482848367219183,-0.205463827997496,0.205463827997496
NZD_USD,H4,30,2.5,0.0,long,D,92,29,63,0,0.12421286658823232,0.17817597652437892,-0.22501204739955033,0.473437780576015
NZD_USD,H4,30,2.5,0.1,long,A,49,28,21,0,0.14285714285714285,0.14285714285714285,-0.13714285714285712,0.4228571428571428
NZD_USD,H4,30,2.5,0.1,long,B,40,4,36,0,-0.1173778103029218,0.47469367093697684,-1.0477774053393965,0.8130217847335528
NZD_USD,H4,30,2.5,0.1,long,C,9,3,6,0,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32
NZD_USD,H4,30,2.5,0.1,long,D,9,2,7,0,-0.35141840957384424,0.4348281371597971,-1.2036815584070466,0.500844739259358
NZD_USD,H4,30,2.5,0.25,long,A,6,5,1,0,0.6666666666666666,0.33333333333333337,0.013333333333333197,1.32
NZD_USD,H4,30,2.5,0.25,long,B,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.25,long,C,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.25,long,D,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.5,long,A,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.5,long,B,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.5,long,C,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.5,long,D,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.75,long,A,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.75,long,B,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.75,long,C,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.75,long,D,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.0,short,A,156,74,82,0,-0.05128205128205128,0.08021624609067285,-0.20850589361977007,0.10594179105566749
NZD_USD,H4,30,2.5,0.0,short,B,152,33,119,0,0.1439418374002112,0.2412047025234903,-0.32881937954582974,0.6167030543462522
NZD_USD,H4,30,2.5,0.0,short,C,92,44,48,0,-0.043478260869565216,0.10472935506025999,-0.24874779678767478,0.16179127504854435
NZD_USD,H4,30,2.5,0.0,short,D,92,30,62,0,0.13424187918764857,0.1758787595587177,-0.21048048954743814,0.4789642479227353
NZD_USD,H4,30,2.5,0.1,short,A,51,20,31,0,-0.21568627450980393,0.1380926812679138,-0.486347929794915,0.054975380775307114
NZD_USD,H4,30,2.5,0.1,short,B,45,4,41,0,0.07742690509741566,0.6773135777334193,-1.2501077072600861,1.4049615174549175
NZD_USD,H4,30,2.5,0.1,short,C,12,5,7,0,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527
NZD_USD,H4,30,2.5,0.1,short,D,12,5,7,0,0.44816308151129364,0.5302849574759789,-0.5911954351416251,1.4875215981642123
NZD_USD,H4,30,2.5,0.25,short,A,4,3,1,0,0.5,0.5,-0.48,1.48
NZD_USD,H4,30,2.5,0.25,short,B,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.25,short,C,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.25,short,D,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.5,short,A,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.5,short,B,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.5,short,C,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.5,short,D,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.75,short,A,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.75,short,B,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.75,short,C,0,0,0,0,,,,
NZD_USD,H4,30,2.5,0.75,short,D,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.0,long,A,49,28,21,0,0.14285714285714285,0.14285714285714285,-0.13714285714285712,0.4228571428571428
NZD_USD,H4,30,3.0,0.0,long,B,44,6,38,0,-0.4349830740451852,0.22132399638924902,-0.8687781069681133,-0.0011880411222571219
NZD_USD,H4,30,3.0,0.0,long,C,31,14,16,1,-0.09252983934314082,0.18106241752885913,-0.44741217769970476,0.26235249901342306
NZD_USD,H4,30,3.0,0.0,long,D,31,7,24,0,-0.21435657225411453,0.26756417591909354,-0.7387823570555379,0.3100692125473088
NZD_USD,H4,30,3.0,0.1,long,A,10,8,2,0,0.6,0.26666666666666666,0.07733333333333337,1.1226666666666665
NZD_USD,H4,30,3.0,0.1,long,B,5,0,5,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,30,3.0,0.1,long,C,1,0,1,0,-1.0,,,
NZD_USD,H4,30,3.0,0.1,long,D,1,0,1,0,-1.0,,,
NZD_USD,H4,30,3.0,0.25,long,A,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.25,long,B,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.25,long,C,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.25,long,D,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.5,long,A,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.5,long,B,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.5,long,C,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.5,long,D,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.75,long,A,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.75,long,B,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.75,long,C,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.75,long,D,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.0,short,A,51,20,31,0,-0.21568627450980393,0.1380926812679138,-0.486347929794915,0.054975380775307114
NZD_USD,H4,30,3.0,0.0,short,B,50,9,41,0,-0.07310931743653398,0.2996639137235267,-0.6604505883346463,0.5142319534615782
NZD_USD,H4,30,3.0,0.0,short,C,33,13,20,0,-0.21212121212121213,0.17275385228774817,-0.5507187626051986,0.1264763383627743
NZD_USD,H4,30,3.0,0.0,short,D,33,9,24,0,0.08968562196621567,0.3195583997594261,-0.5366488415622596,0.7160200854946909
NZD_USD,H4,30,3.0,0.1,short,A,10,5,5,0,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333
NZD_USD,H4,30,3.0,0.1,short,B,8,0,8,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,30,3.0,0.1,short,C,2,0,2,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,30,3.0,0.1,short,D,2,0,2,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,30,3.0,0.25,short,A,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.25,short,B,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.25,short,C,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.25,short,D,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.5,short,A,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.5,short,B,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.5,short,C,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.5,short,D,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.75,short,A,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.75,short,B,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.75,short,C,0,0,0,0,,,,
NZD_USD,H4,30,3.0,0.75,short,D,0,0,0,0,,,,
NZD_USD,H4,50,1.5,0.0,long,A,501,246,254,1,-0.017468920096016912,0.04469513096788627,-0.105071376793074,0.07013353660104017
NZD_USD,H4,50,1.5,0.0,long,B,462,108,353,1,0.0921500967933312,0.11032745533754036,-0.12409171566824792,0.30839190925491033
NZD_USD,H4,50,1.5,0.0,long,C,298,158,140,0,0.06040268456375839,0.05791993532517419,-0.05312038867358302,0.1739257578010998
NZD_USD,H4,50,1.5,0.0,long,D,298,99,198,1,0.07464618172186889,0.09389584348888377,-0.10938967151634331,0.2586820349600811
NZD_USD,H4,50,1.5,0.1,long,A,412,209,202,1,0.015165220951202736,0.04929466381259575,-0.08145232012148493,0.1117827620238904
NZD_USD,H4,50,1.5,0.1,long,B,298,41,257,0,0.006691213146937645,0.16980237566261655,-0.32612144315179076,0.3395038694456661
NZD_USD,H4,50,1.5,0.1,long,C,80,48,32,0,0.2,0.11023565092191008,-0.016061875806943737,0.41606187580694376
NZD_USD,H4,50,1.5,0.1,long,D,80,29,51,0,-0.010474350894702677,0.15102727472227584,-0.3064878093503633,0.28553910756095796
NZD_USD,H4,50,1.5,0.25,long,A,244,124,120,0,0.01639344262295082,0.06414140933209111,-0.10932371966794775,0.1421106049138494
NZD_USD,H4,50,1.5,0.25,long,B,46,3,43,0,-0.5058803233278292,0.307625549764132,-1.108826400865528,0.09706575420986951
NZD_USD,H4,50,1.5,0.25,long,C,14,8,6,0,0.14285714285714285,0.2745054065230065,-0.39517345392794984,0.6808877396422355
NZD_USD,H4,50,1.5,0.25,long,D,14,6,8,0,-0.010830795880665267,0.32035734501946356,-0.6387311921188138,0.6170696003574833
NZD_USD,H4,50,1.5,0.5,long,A,48,23,25,0,-0.041666666666666664,0.1457383175777801,-0.3273137691191157,0.24398043578578235
NZD_USD,H4,50,1.5,0.5,long,B,0,0,0,0,,,,
NZD_USD,H4,50,1.5,0.5,long,C,0,0,0,0,,,,
NZD_USD,H4,50,1.5,0.5,long,D,0,0,0,0,,,,
NZD_USD,H4,50,1.5,0.75,long,A,7,5,2,0,0.42857142857142855,0.36885555678165877,-0.29438546272062266,1.1515283198634798
NZD_USD,H4,50,1.5,0.75,long,B,0,0,0,0,,,,
NZD_USD,H4,50,1.5,0.75,long,C,0,0,0,0,,,,
NZD_USD,H4,50,1.5,0.75,long,D,0,0,0,0,,,,
NZD_USD,H4,50,1.5,0.0,short,A,547,296,251,0,0.08226691042047532,0.042650984886787174,-0.0013290199576275336,0.16586284079857816
NZD_USD,H4,50,1.5,0.0,short,B,511,119,392,0,0.0384882876515208,0.0991617340907431,-0.15586871116633566,0.23284528646937724
NZD_USD,H4,50,1.5,0.0,short,C,321,168,153,0,0.04672897196261682,0.055840632696409924,-0.06271866812234664,0.15617661204758027
NZD_USD,H4,50,1.5,0.0,short,D,321,110,211,0,0.07772371476883819,0.08863252178209667,-0.09599602792407128,0.2514434574617477
NZD_USD,H4,50,1.5,0.1,short,A,448,235,213,0,0.049107142857142856,0.04724131227068996,-0.04348582919340945,0.14170011490769516
NZD_USD,H4,50,1.5,0.1,short,B,343,48,295,0,0.17644237616595648,0.2684634165880435,-0.3497459203466088,0.7026306726785218
NZD_USD,H4,50,1.5,0.1,short,C,110,62,48,0,0.12727272727272726,0.0950037011781459,-0.0589345270364387,0.3134799815818932
NZD_USD,H4,50,1.5,0.1,short,D,110,44,66,0,0.1171200505032644,0.13563541165344922,-0.14872535633749606,0.3829654573440249
NZD_USD,H4,50,1.5,0.25,short,A,218,121,97,0,0.11009174311926606,0.06747178307979985,-0.022152951717141656,0.24233643795567378
NZD_USD,H4,50,1.5,0.25,short,B,44,4,40,0,-0.13530034573439165,0.4884005240288143,-1.0925653728308675,0.8219646813620843
NZD_USD,H4,50,1.5,0.25,short,C,21,11,10,0,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774
NZD_USD,H4,50,1.5,0.25,short,D,21,8,13,0,-0.09697413371184241,0.26007931907022236,-0.6067295990894782,0.41278133166579345
NZD_USD,H4,50,1.5,0.5,short,A,45,23,22,0,0.022222222222222223,0.1507184440694504,-0.2731859281539006,0.317630372598345
NZD_USD,H4,50,1.5,0.5,short,B,0,0,0,0,,,,
NZD_USD,H4,50,1.5,0.5,short,C,2,0,2,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,50,1.5,0.5,short,D,2,1,1,0,0.1788432226715353,1.1788432226715353,-2.131689493764674,2.4893759391077444
NZD_USD,H4,50,1.5,0.75,short,A,7,2,5,0,-0.42857142857142855,0.36885555678165877,-1.1515283198634798,0.29438546272062266
NZD_USD,H4,50,1.5,0.75,short,B,0,0,0,0,,,,
NZD_USD,H4,50,1.5,0.75,short,C,0,0,0,0,,,,
NZD_USD,H4,50,1.5,0.75,short,D,0,0,0,0,,,,
NZD_USD,H4,50,2.0,0.0,long,A,336,175,160,1,0.042404973309212876,0.05455131385326193,-0.0645156018431805,0.14932554846160626
NZD_USD,H4,50,2.0,0.0,long,B,315,58,257,0,-0.11743510992646,0.11566693118624326,-0.3441422950514968,0.10927207519857679
NZD_USD,H4,50,2.0,0.0,long,C,196,100,96,0,0.02040816326530612,0.07159657300465545,-0.11992111982381856,0.1607374463544308
NZD_USD,H4,50,2.0,0.0,long,D,196,56,140,0,0.005417747609177119,0.11789658213760204,-0.22565955338052288,0.23649504859887713
NZD_USD,H4,50,2.0,0.1,long,A,187,84,103,0,-0.10160427807486631,0.0729441003634476,-0.2445747147872236,0.04136615863749098
NZD_USD,H4,50,2.0,0.1,long,B,141,9,132,0,-0.5645853989508587,0.16233834076795733,-0.8827685468560551,-0.24640225104566232
NZD_USD,H4,50,2.0,0.1,long,C,42,16,26,0,-0.23809523809523808,0.1516824875011801,-0.535392913597551,0.059202437407074926
NZD_USD,H4,50,2.0,0.1,long,D,42,9,33,0,-0.372940576615292,0.19200519838265642,-0.7492707654452986,0.0033896122147145658
NZD_USD,H4,50,2.0,0.25,long,A,48,23,25,0,-0.041666666666666664,0.1457383175777801,-0.3273137691191157,0.24398043578578235
NZD_USD,H4,50,2.0,0.25,long,B,9,0,9,0,-1.0,0.0,-1.0,-1.0
NZD_USD,H4,50,2.0,0.25,long,C,3,2,1,0,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001
NZD_USD,H4,50,2.0,0.25,long,D,3,2,1,0,1.4833212439103185,1.2527785653891559,-0.972124744252427,3.9387672320730642
NZD_USD,H4,50,2.0,0.5,long,A,4,3,1,0,0.5,0.5,-0.48,1.48
NZD_USD,H4,50,2.0,0.5,long,B,0,0,0,0,,,,
NZD_USD,H4,50,2.0,0.5,long,C,0,0,0,0,,,,
NZD_USD,H4,50,2.0,0.5,long,D,0,0,0,0,,,,
NZD_USD,H4,50,2.0,0.75,long,A,0,0,0,0,,,,
NZD_USD,H4,50,2.0,0.75,long,B,0,0,0,0,,,,
NZD_USD,H4,50,2.0,0.75,long,C,0,0,0,0,,,,
