tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
876,0.029033484401236705,0.03235779447935211,-0.03438779277829343,0.09245476158076685,376,0.014362755304156321,0.050350486686130166,-0.0843241986006588,0.11304970920897144,EUR_USD,9,30,2,long,1252
475,0.00421223976420995,0.04399052448639338,-0.08200918822912107,0.09043366775754097,205,0.03305108034920429,0.06739812098630768,-0.09904923678395877,0.16515139748236735,EUR_USD,9,30,3,long,680
235,0.04191460779298303,0.06197990720253536,-0.07956601032398626,0.1633952259099523,101,0.07410471474661623,0.09732986156445211,-0.11666181391970992,0.2648712434129424,EUR_USD,9,30,4,long,336
992,0.06759454563753435,0.030523739238233816,0.007768016730596072,0.12742107454447263,426,-0.03655367124711665,0.046946087431543375,-0.12856800261294166,0.055460660118708364,EUR_USD,9,15,1,short,1418
588,0.0274395025551899,0.03962653785427233,-0.05022851163918386,0.10510751674956366,253,0.023721006086408612,0.061532116134570373,-0.09688194153734933,0.14432395371016654,EUR_USD,9,15,2,short,841
334,-0.0453373365739774,0.053254181957092236,-0.14971553320987818,0.059040860061923384,144,0.018545646692142703,0.08101929900136642,-0.1402521793505355,0.1773434727348209,EUR_USD,9,15,3,short,478
161,0.03993164742801026,0.07671457982264873,-0.11042892902438126,0.19029222388040176,69,0.011695867861465415,0.11801625400809432,-0.21961598999439944,0.2430077257173303,EUR_USD,9,15,4,short,230
1172,0.05882664771130319,0.028095893062217013,0.00375869730935785,0.11389459811324854,503,-0.012297294945735728,0.04325382419514951,-0.09707479036822876,0.07248020047675731,EUR_USD,9,20,1,short,1675
686,0.0184853272841809,0.03682741851121407,-0.053696412997798676,0.09066706756616047,294,0.030084149012131738,0.05691925869308623,-0.08147759802631727,0.14164589605058076,EUR_USD,9,20,2,short,980
376,-0.034674357201622374,0.050231688178922186,-0.13312846603230988,0.06377975162906512,162,0.019693697922651854,0.07618399968875124,-0.12962694146730058,0.1690143373126043,EUR_USD,9,20,3,short,538
188,0.03309384773837822,0.07109474285818503,-0.1062518482636644,0.17243954374042086,81,-0.0038101958802341596,0.10856175569053049,-0.21659123703367392,0.2089708452732056,EUR_USD,9,20,4,short,269
1329,0.047808562959035204,0.02640345366417737,-0.003942206222752438,0.09955933214082285,570,-0.0038899660433455883,0.040613084715420494,-0.08349161208556975,0.07571167999887858,EUR_USD,9,25,1,short,1899
771,0.011836147477757556,0.03483346332089118,-0.056437440631189155,0.08010973558670427,331,0.02196097716110443,0.053590889193882364,-0.08307716565890501,0.12699911998111388,EUR_USD,9,25,2,short,1102
415,-0.03883508265262766,0.047778327889296084,-0.13248060531564798,0.05481044001039267,179,-0.026482596441088142,0.07234463691426174,-0.16827808479304115,0.11531289191086488,EUR_USD,9,25,3,short,594
204,0.0403021734059564,0.06836834373063082,-0.09369978030608,0.1743041271179928,88,-0.014870748480670049,0.10434196875572226,-0.21938100724188567,0.18963951028054557,EUR_USD,9,25,4,short,292
1471,0.04723721193048075,0.025110600229739575,-0.001979564519808817,0.09645398838077032,631,-0.021537620089625637,0.03857648774164141,-0.09714753606324279,0.054072295883991525,EUR_USD,9,30,1,short,2102
838,0.0037250208416845817,0.03339080844543363,-0.06172096371136533,0.06917100539473449,360,0.015022704412713415,0.051186618334313407,-0.08530306752254085,0.11534847634796769,EUR_USD,9,30,2,short,1198
446,-0.04168147855108631,0.04612661505363482,-0.13208964405621054,0.04872668695403794,192,-0.012787710106702961,0.0695356699785615,-0.14907762326468352,0.1235022030512776,EUR_USD,9,30,3,short,638
213,0.02004977926355974,0.06685309539222978,-0.11098228770521062,0.15108184623233012,92,0.0009731060358152361,0.10166474830649629,-0.19828980064491747,0.20023601271654795,EUR_USD,9,30,4,short,305
953,0.07341557498759879,0.03101613259025725,0.012623955110694578,0.134207194864503,409,0.038265957626753326,0.04779041001983305,-0.055403246012119454,0.1319351612656261,EUR_USD,14,15,1,long,1362
544,0.03715694005374621,0.041007154740066255,-0.043217083236783645,0.11753096334427607,234,-0.04399248140714099,0.0645601477217793,-0.1705303709418284,0.08254540812754643,EUR_USD,14,15,2,long,778
303,0.013522954960676983,0.05500911128899073,-0.09429490316574483,0.1213408130870988,130,-0.08915728745752162,0.08511232640778792,-0.25597744721678595,0.0776628723017427,EUR_USD,14,15,3,long,433
147,0.04744880922761142,0.07844932405108174,-0.1063118659125088,0.20120948436773162,63,0.0575729273477042,0.12591725528345818,-0.18922489300787385,0.30437074770328226,EUR_USD,14,15,4,long,210
