tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
49,0.08792146986096055,0.13930796346120042,-0.18512213852299225,0.36096507824491336,22,-5.046468293750712e-16,0.21821789023599222,-0.4277070648625452,0.42770706486254423,USD_JPY,40,250,2,long,71
39,0.10995710817896985,0.15529929355309838,-0.19442950718510293,0.41434372354304266,18,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,USD_JPY,40,250,3,long,57
30,-0.05466173690382146,0.18357801922656214,-0.41447465458788324,0.3051511807802403,14,0.0,0.2773500981126146,-0.5436061923007246,0.5436061923007246,USD_JPY,40,250,4,long,44
690,-0.10066998449232072,0.03551753581670099,-0.17028435469305464,-0.031055614291586778,296,-0.102826790624125,0.05712556369580234,-0.2147928954678976,0.009139314219647574,USD_JPY,40,100,1,short,986
507,-0.12293121618930768,0.04131484066300777,-0.2039083038888029,-0.04195412848981245,218,-0.1099016185503577,0.06685133673269715,-0.24093023854644413,0.021127001445728724,USD_JPY,40,100,2,short,725
361,-0.13930609381836898,0.04927903428123817,-0.2358930010095958,-0.042719186627142164,155,-0.15716166794825992,0.07812087308695867,-0.31027857919869894,-0.004044756697820923,USD_JPY,40,100,3,short,516
251,-0.15250504027179418,0.059373526495830706,-0.26887715220362235,-0.036132928339965995,109,-0.17406755029167315,0.09238262963390557,-0.35513750437412805,0.0070024037907817915,USD_JPY,40,100,4,short,360
312,-0.07943689394976883,0.053139028896192216,-0.18358939058630558,0.02471560268676791,135,-0.13513342572554046,0.08339728189816155,-0.29859209824593713,0.02832524679485618,USD_JPY,40,150,1,short,447
248,-0.10487973878352604,0.05975674157286937,-0.22200295226635,0.01224347469929793,107,-0.21456591442970066,0.0930119944671269,-0.39686942358526933,-0.03226240527413196,USD_JPY,40,150,2,short,355
193,-0.13860821399672504,0.06775832666200464,-0.2714145342542541,-0.005801893739195957,84,-0.13783106777092868,0.10609540851008575,-0.34577806845069675,0.07011593290883938,USD_JPY,40,150,3,short,277
150,-0.1646592966943019,0.07651352161961633,-0.3146257990687499,-0.014692794319853902,65,-0.1284348689630059,0.12059302766234124,-0.36479720318119474,0.10792746525518293,USD_JPY,40,150,4,short,215
130,-0.04068635254620389,0.08303025218725872,-0.203425646833231,0.1220529417408232,57,0.050091109059798314,0.13114350885939197,-0.20695016830460994,0.30713238642420654,USD_JPY,40,200,1,short,187
112,-0.03171328866003521,0.08985974070379961,-0.20783838043948244,0.14441180311941204,48,-0.020549594738241177,0.1443067245441516,-0.30339077484477833,0.26229158536829594,USD_JPY,40,200,2,short,160
95,-0.09034605195188487,0.09849291671595642,-0.28339216871515943,0.1027000648113897,41,0.00368334859291976,0.15621719162530096,-0.30250234699267015,0.30986904417850963,USD_JPY,40,200,3,short,136
78,-0.04513344009458395,0.10997304609358177,-0.2606806104380042,0.17041373024883633,34,0.11764705882352941,0.1728687687191937,-0.22117572786609027,0.45646984551314906,USD_JPY,40,200,4,short,112
43,-0.06858838301488654,0.14987271412297018,-0.36233890269590807,0.22516213666613502,19,0.2002128878734812,0.22475964812985116,-0.24031602246102704,0.6407417982079895,USD_JPY,40,250,1,short,62
39,-0.043366619676164356,0.15904940297214631,-0.35510344950157113,0.26837021014924245,18,0.0,0.24253562503633302,-0.4753698250712127,0.4753698250712127,USD_JPY,40,250,2,short,57
37,-0.04650598882044633,0.16321533126005908,-0.3664080380901621,0.27339606044926945,16,0.125,0.25617376914899,-0.37710058753202036,0.6271005875320204,USD_JPY,40,250,3,short,53
32,-0.05980673907735089,0.1722521112364557,-0.3974208771008041,0.2778073989461023,14,0.2857142857142857,0.26578871697687523,-0.23523159956038975,0.8066601709889611,USD_JPY,40,250,4,short,46
810,0.11678658058784977,0.03344127338192747,0.05124168475927193,0.1823314764164276,348,0.08443515295403407,0.04364388631713641,-0.0011068642275532808,0.1699771701356214,EUR_GBP,14,100,1,long,1158
672,0.0831444543746025,0.03688053336082169,0.01085860898739198,0.155430299761813,288,0.11800791254114922,0.04744605452425306,0.025013645673613222,0.2110021794086852,EUR_GBP,14,100,2,long,960
506,0.09682203078960945,0.042393025248045155,0.013731701303440952,0.17991236027577795,218,0.14955879801184035,0.05672915658963244,0.038369651096160765,0.26074794492751996,EUR_GBP,14,100,3,long,724
350,0.04833697592184207,0.05141420942099006,-0.05243487454329843,0.14910882638698258,150,0.13665087411271915,0.06799612482964086,0.003378469446623067,0.2699232787788152,EUR_GBP,14,100,4,long,500
409,0.09447212424972636,0.04703487241993587,0.0022837743066520533,0.18666047419280066,176,0.13807256270977855,0.06005480644122329,0.0203651420849809,0.2557799833345762,EUR_GBP,14,150,1,long,585
371,0.04799218016640174,0.049551989243031,-0.04912971874993902,0.14511407908274251,159,0.15748185976914766,0.06297692123902973,0.034047094140649395,0.28091662539764595,EUR_GBP,14,150,2,long,530
