pair,tf,period,threshold,recovery,direction,n,w,l,t,wr_decisive,ci_low,ci_high
GBP_AUD,H4,28,25,2,short,8,3,5,0,0.375,0.03951993352808575,0.7104800664719142
GBP_AUD,H4,28,25,3,short,4,3,1,0,0.75,0.3256475521456251,1.0
GBP_AUD,H4,28,25,4,short,3,3,0,0,1.0,1.0,1.0
GBP_AUD,H4,28,30,1,short,75,44,28,3,0.6111111111111112,0.4985048132123052,0.7237174090099171
GBP_AUD,H4,28,30,2,short,44,21,21,2,0.5,0.3487827170371499,0.6512172829628501
GBP_AUD,H4,28,30,3,short,24,12,11,1,0.5217391304347826,0.3175882379179313,0.7258900229516339
GBP_AUD,H4,28,30,4,short,13,6,7,0,0.46153846153846156,0.19054070966539732,0.7325362134115259
GBP_AUD,H4,28,35,1,short,255,126,110,19,0.5338983050847458,0.47025251500763343,0.5975440951618581
GBP_AUD,H4,28,35,2,short,130,57,63,10,0.475,0.3856505456088287,0.5643494543911712
GBP_AUD,H4,28,35,3,short,62,28,30,4,0.4827586206896552,0.3541548435853036,0.6113623977940068
GBP_AUD,H4,28,35,4,short,34,14,19,1,0.42424242424242425,0.25561586447288487,0.5928689840119636
GBP_CAD,H4,7,20,1,long,294,132,135,27,0.4943820224719101,0.43441078240205755,0.5543532625417626
GBP_CAD,H4,7,20,2,long,148,69,68,11,0.5036496350364964,0.41992481507110885,0.5873744550018839
GBP_CAD,H4,7,20,3,long,84,42,36,6,0.5384615384615384,0.4278271695398098,0.6490959073832671
GBP_CAD,H4,7,20,4,long,53,33,16,4,0.673469387755102,0.5421650986913756,0.8047736768188284
GBP_CAD,H4,7,25,1,long,558,258,256,44,0.5019455252918288,0.45871990556308107,0.5451711450205765
GBP_CAD,H4,7,25,2,long,282,136,130,16,0.5112781954887218,0.45120582818635074,0.5713505627910929
GBP_CAD,H4,7,25,3,long,152,81,62,9,0.5664335664335665,0.485208444990867,0.6476586878762659
GBP_CAD,H4,7,25,4,long,92,53,33,6,0.6162790697674418,0.5135003273974608,0.7190578121374229
GBP_CAD,H4,7,30,1,long,924,431,427,66,0.5023310023310024,0.46887471755323745,0.5357872871087672
GBP_CAD,H4,7,30,2,long,454,221,205,28,0.5187793427230047,0.4713316891579901,0.5662269962880193
GBP_CAD,H4,7,30,3,long,233,124,92,17,0.5740740740740741,0.5081293279125413,0.6400188202356069
GBP_CAD,H4,7,30,4,long,136,77,48,11,0.616,0.5307377020999317,0.7012622979000683
GBP_CAD,H4,7,35,1,long,1346,616,634,96,0.4928,0.46508428818946196,0.5205157118105381
GBP_CAD,H4,7,35,2,long,666,319,305,42,0.5112179487179487,0.47199642622297105,0.5504394712129264
GBP_CAD,H4,7,35,3,long,336,166,149,21,0.526984126984127,0.4718478523625177,0.5821204016057363
GBP_CAD,H4,7,35,4,long,189,96,79,14,0.5485714285714286,0.4748407619529855,0.6223020951898717
GBP_CAD,H4,7,20,1,short,308,140,143,25,0.49469964664310956,0.4364479667035349,0.5529513265826842
GBP_CAD,H4,7,20,2,short,149,68,69,12,0.49635036496350365,0.4126255449981161,0.5800751849288912
GBP_CAD,H4,7,20,3,short,73,34,34,5,0.5,0.38115754373219685,0.6188424562678032
GBP_CAD,H4,7,20,4,short,42,15,25,2,0.375,0.22496875325453036,0.5250312467454696
GBP_CAD,H4,7,25,1,short,529,233,252,44,0.48041237113402063,0.43594702326049684,0.5248777190075444
GBP_CAD,H4,7,25,2,short,264,117,122,25,0.4895397489539749,0.42616269226360326,0.5529168056443465
GBP_CAD,H4,7,25,3,short,123,56,59,8,0.48695652173913045,0.3956021510690884,0.5783108924091726
GBP_CAD,H4,7,25,4,short,65,26,35,4,0.4262295081967213,0.30212658393074165,0.5503324324627009
GBP_CAD,H4,7,30,1,short,900,414,402,84,0.5073529411764706,0.47304978897041033,0.5416560933825308
GBP_CAD,H4,7,30,2,short,442,202,197,43,0.506265664160401,0.457208151383961,0.555323176936841
GBP_CAD,H4,7,30,3,short,215,101,96,18,0.5126903553299492,0.4428907389843295,0.5824899716755689
GBP_CAD,H4,7,30,4,short,111,53,51,7,0.5096153846153846,0.4135362494391981,0.6056945197915711
GBP_CAD,H4,7,35,1,short,1338,601,621,116,0.4918166939443535,0.4637861001033154,0.5198472877853917
GBP_CAD,H4,7,35,2,short,640,289,297,54,0.4931740614334471,0.4526944072794318,0.5336537155874624
GBP_CAD,H4,7,35,3,short,305,142,137,26,0.5089605734767025,0.45029893052448244,0.5676222164289226
GBP_CAD,H4,7,35,4,short,158,74,71,13,0.5103448275862069,0.42897767800810904,0.5917119771643048
GBP_CAD,H4,14,20,1,long,34,13,17,4,0.43333333333333335,0.2560081873235037,0.610658479343163
GBP_CAD,H4,14,20,2,long,19,7,10,2,0.4117647058823529,0.17781004090730612,0.6457193708573997
GBP_CAD,H4,14,20,3,long,11,2,7,2,0.2222222222222222,0.0,0.49383883252136757
GBP_CAD,H4,14,20,4,long,8,2,4,2,0.3333333333333333,0.0,0.7105355092038887
GBP_CAD,H4,14,25,1,long,132,60,60,12,0.5,0.41053864894082287,0.5894613510591771
GBP_CAD,H4,14,25,2,long,76,33,37,6,0.4714285714285714,0.35448756065818343,0.5883695821989594
GBP_CAD,H4,14,25,3,long,39,18,18,3,0.5,0.33666666666666667,0.6633333333333333
GBP_CAD,H4,14,25,4,long,23,12,8,3,0.6,0.38529275745797487,0.8147072425420251
GBP_CAD,H4,14,30,1,long,357,138,184,35,0.42857142857142855,0.37451831459605445,0.48262454254680265
GBP_CAD,H4,14,30,2,long,186,78,92,16,0.4588235294117647,0.3839162706512055,0.5337307881723239
GBP_CAD,H4,14,30,3,long,95,41,46,8,0.47126436781609193,0.36637099828967934,0.5761577373425045
GBP_CAD,H4,14,30,4,long,55,29,20,6,0.5918367346938775,0.4542185109362513,0.7294549584515038
GBP_CAD,H4,14,35,1,long,717,324,335,58,0.49165402124430957,0.4534839598851317,0.5298240826034875
GBP_CAD,H4,14,35,2,long,356,171,159,26,0.5181818181818182,0.46427027307580676,0.5720933632878297
GBP_CAD,H4,14,35,3,long,191,100,77,14,0.5649717514124294,0.4919349854791348,0.638008517345724
GBP_CAD,H4,14,35,4,long,115,64,42,9,0.6037735849056604,0.5106602448059236,0.6968869250053971
GBP_CAD,H4,14,20,1,short,51,25,22,4,0.5319148936170213,0.38925870088730413,0.6745710863467385
GBP_CAD,H4,14,20,2,short,27,12,13,2,0.48,0.2841568627702262,0.6758431372297737
GBP_CAD,H4,14,20,3,short,14,7,7,0,0.5,0.2380839829258241,0.7619160170741759
GBP_CAD,H4,14,20,4,short,9,4,5,0,0.4444444444444444,0.11980050104447498,0.7690883878444139
GBP_CAD,H4,14,25,1,short,157,75,66,16,0.5319148936170213,0.44955230234295196,0.6142774848910906
GBP_CAD,H4,14,25,2,short,75,30,37,8,0.44776119402985076,0.32869037067840795,0.5668320173812936
GBP_CAD,H4,14,25,3,short,34,15,17,2,0.46875,0.29584753133088293,0.6416524686691171
GBP_CAD,H4,14,25,4,short,23,8,15,0,0.34782608695652173,0.15317584838060608,0.5424763255324374
GBP_CAD,H4,14,30,1,short,361,162,160,39,0.5031055900621118,0.44849337869586603,0.5577178014283575
GBP_CAD,H4,14,30,2,short,181,82,76,23,0.5189873417721519,0.44107896367656224,0.5968957198677415
GBP_CAD,H4,14,30,3,short,87,38,41,8,0.4810126582278481,0.37083357330257427,0.591191743153122
GBP_CAD,H4,14,30,4,short,46,16,26,4,0.38095238095238093,0.23408383302475155,0.5278209288800103
GBP_CAD,H4,14,35,1,short,707,306,331,70,0.4803767660910518,0.4415776677575845,0.5191758644245191
GBP_CAD,H4,14,35,2,short,342,151,158,33,0.4886731391585761,0.4329371941102837,0.5444090842068685
GBP_CAD,H4,14,35,3,short,155,73,70,12,0.5104895104895105,0.4285558297605857,0.5924231912184353
GBP_CAD,H4,14,35,4,short,78,34,39,5,0.4657534246575342,0.3513224641801196,0.5801843851349489
GBP_CAD,H4,21,20,1,long,7,3,4,0,0.42857142857142855,0.06196537297496135,0.7951774841678958
GBP_CAD,H4,21,20,2,long,4,1,3,0,0.25,0.0,0.674352447854375
GBP_CAD,H4,21,20,3,long,1,0,1,0,0.0,0.0,0.0
GBP_CAD,H4,21,20,4,long,0,0,0,0,,,
GBP_CAD,H4,21,25,1,long,36,17,15,4,0.53125,0.35834753133088293,0.7041524686691171
GBP_CAD,H4,21,25,2,long,19,8,9,2,0.47058823529411764,0.23331489867342306,0.7078615719148122
GBP_CAD,H4,21,25,3,long,11,4,5,2,0.4444444444444444,0.11980050104447498,0.7690883878444139
GBP_CAD,H4,21,25,4,long,8,3,3,2,0.5,0.09991667534541426,0.9000833246545857
GBP_CAD,H4,21,30,1,long,160,68,74,18,0.4788732394366197,0.39670691292296556,0.5610395659502738
GBP_CAD,H4,21,30,2,long,86,37,43,6,0.4625,0.3532412617911044,0.5717587382088957
GBP_CAD,H4,21,30,3,long,42,17,21,4,0.4473684210526316,0.28927464069347575,0.6054622014117874
GBP_CAD,H4,21,30,4,long,24,10,10,4,0.5,0.28086533820502063,0.7191346617949794
GBP_CAD,H4,21,35,1,long,438,179,220,39,0.44862155388471175,0.39981989513831284,0.49742321263111067
GBP_CAD,H4,21,35,2,long,223,96,106,21,0.4752475247524752,0.4063795096016181,0.5441155399033323
GBP_CAD,H4,21,35,3,long,116,54,51,11,0.5142857142857142,0.4186865511094604,0.6098848774619681
GBP_CAD,H4,21,35,4,long,64,34,22,8,0.6071428571428571,0.4792268690881968,0.7350588451975174
GBP_CAD,H4,21,20,1,short,16,6,7,3,0.46153846153846156,0.19054070966539732,0.7325362134115259
GBP_CAD,H4,21,20,2,short,7,4,2,1,0.6666666666666666,0.28946449079611114,1.0
GBP_CAD,H4,21,20,3,short,4,3,1,0,0.75,0.3256475521456251,1.0
GBP_CAD,H4,21,20,4,short,3,2,1,0,0.6666666666666666,0.13322223379388565,1.0
GBP_CAD,H4,21,25,1,short,51,26,19,6,0.5777777777777777,0.4334663328356338,0.7220892227199216
GBP_CAD,H4,21,25,2,short,29,13,13,3,0.5,0.30780618756457967,0.6921938124354203
GBP_CAD,H4,21,25,3,short,16,7,8,1,0.4666666666666667,0.2141946806886107,0.7191386526447227
GBP_CAD,H4,21,25,4,short,10,4,6,0,0.4,0.09635810565733854,0.7036418943426614
GBP_CAD,H4,21,30,1,short,167,83,72,12,0.535483870967742,0.45696684910861046,0.6140008928268735
GBP_CAD,H4,21,30,2,short,76,35,33,8,0.5147058823529411,0.3959148396528774,0.6334969250530049
GBP_CAD,H4,21,30,3,short,33,15,15,3,0.5,0.32107729788164574,0.6789227021183543
GBP_CAD,H4,21,30,4,short,20,9,11,0,0.45,0.23196376447938752,0.6680362355206125
GBP_CAD,H4,21,35,1,short,422,201,181,40,0.5261780104712042,0.4761056179374945,0.5762504030049138
GBP_CAD,H4,21,35,2,short,213,101,86,26,0.5401069518716578,0.46867318138794234,0.6115407223553733
GBP_CAD,H4,21,35,3,short,99,49,42,8,0.5384615384615384,0.4360340159881504,0.6408890609349265
GBP_CAD,H4,21,35,4,short,51,21,26,4,0.44680851063829785,0.30467201432718494,0.5889450069494108
GBP_CAD,H4,28,20,1,long,1,1,0,0,1.0,1.0,1.0
GBP_CAD,H4,28,20,2,long,1,1,0,0,1.0,1.0,1.0
GBP_CAD,H4,28,20,3,long,1,0,1,0,0.0,0.0,0.0
GBP_CAD,H4,28,20,4,long,0,0,0,0,,,
GBP_CAD,H4,28,25,1,long,12,7,5,0,0.5833333333333334,0.30438856248221097,0.8622781041844558
GBP_CAD,H4,28,25,2,long,6,2,4,0,0.3333333333333333,0.0,0.7105355092038887
GBP_CAD,H4,28,25,3,long,3,1,2,0,0.3333333333333333,0.0,0.8667777662061142
GBP_CAD,H4,28,25,4,long,2,1,1,0,0.5,0.0,1.0
GBP_CAD,H4,28,30,1,long,72,30,36,6,0.45454545454545453,0.3344152972338223,0.5746756118570867
GBP_CAD,H4,28,30,2,long,36,15,19,2,0.4411764705882353,0.2742750144182945,0.6080779267581761
GBP_CAD,H4,28,30,3,long,21,8,11,2,0.42105263157894735,0.19904545890021433,0.6430598042576804
GBP_CAD,H4,28,30,4,long,13,6,5,2,0.5454545454545454,0.2511969573207727,0.8397121335883182
GBP_CAD,H4,28,35,1,long,265,105,136,24,0.43568464730290457,0.3730817243261504,0.49828757027965875
GBP_CAD,H4,28,35,2,long,129,58,61,10,0.48739495798319327,0.3975870575157917,0.5772028584505948
GBP_CAD,H4,28,35,3,long,65,27,31,7,0.46551724137931033,0.3371433192881881,0.5938911634704326
GBP_CAD,H4,28,35,4,long,36,16,14,6,0.5333333333333333,0.354808679988615,0.7118579866780517
GBP_CAD,H4,28,20,1,short,3,0,3,0,0.0,0.0,0.0
GBP_CAD,H4,28,20,2,short,0,0,0,0,,,
GBP_CAD,H4,28,20,3,short,0,0,0,0,,,
GBP_CAD,H4,28,20,4,short,0,0,0,0,,,
GBP_CAD,H4,28,25,1,short,22,9,9,4,0.5,0.2690117848123945,0.7309882151876055
GBP_CAD,H4,28,25,2,short,11,5,4,2,0.5555555555555556,0.23091161215558614,0.8801994989555251
GBP_CAD,H4,28,25,3,short,6,3,3,0,0.5,0.09991667534541426,0.9000833246545857
GBP_CAD,H4,28,25,4,short,5,2,3,0,0.4,0.0,0.8294144850840502
GBP_CAD,H4,28,30,1,short,86,43,35,8,0.5512820512820513,0.4409040775344665,0.6616600250296362
GBP_CAD,H4,28,30,2,short,44,18,21,5,0.46153846153846156,0.3050778365447645,0.6179990865321586
GBP_CAD,H4,28,30,3,short,19,7,11,1,0.3888888888888889,0.16367629309127704,0.6141014846865007
GBP_CAD,H4,28,30,4,short,12,4,8,0,0.3333333333333333,0.06661111689694282,0.6000555497697238
GBP_CAD,H4,28,35,1,short,264,137,107,20,0.5614754098360656,0.49921334716443855,0.6237374725076926
GBP_CAD,H4,28,35,2,short,130,64,50,16,0.5614035087719298,0.4703128624614917,0.6524941550823679
GBP_CAD,H4,28,35,3,short,59,29,25,5,0.5370370370370371,0.4040423061820221,0.6700317678920521
GBP_CAD,H4,28,35,4,short,28,11,15,2,0.4230769230769231,0.23317121377589872,0.6129826323779475
GBP_CHF,H4,7,20,1,long,330,115,192,23,0.3745928338762215,0.3204491199152116,0.4287365478372314
GBP_CHF,H4,7,20,2,long,169,65,91,13,0.4166666666666667,0.33930130710310713,0.49403202623022624
GBP_CHF,H4,7,20,3,long,84,30,46,8,0.39473684210526316,0.2848425271444402,0.5046311570660861
GBP_CHF,H4,7,20,4,long,39,18,18,3,0.5,0.33666666666666667,0.6633333333333333
GBP_CHF,H4,7,25,1,long,580,233,308,39,0.43068391866913125,0.38895727122192836,0.47241056611633414
GBP_CHF,H4,7,25,2,long,299,132,147,20,0.4731182795698925,0.41453207018403565,0.5317044889557494
GBP_CHF,H4,7,25,3,long,156,66,80,10,0.4520547945205479,0.3713231593497032,0.5327864296913926
GBP_CHF,H4,7,25,4,long,76,37,35,4,0.5138888888888888,0.3984393478055603,0.6293384299722173
GBP_CHF,H4,7,30,1,long,958,372,520,66,0.4170403587443946,0.38468233930707685,0.44939837818171235
GBP_CHF,H4,7,30,2,long,473,196,244,33,0.44545454545454544,0.3990137119749988,0.4918953789340921
GBP_CHF,H4,7,30,3,long,239,98,127,14,0.43555555555555553,0.37076716485304095,0.5003439462580701
GBP_CHF,H4,7,30,4,long,114,49,58,7,0.45794392523364486,0.3635394806157075,0.5523483698515822
GBP_CHF,H4,7,35,1,long,1329,535,685,109,0.4385245901639344,0.41068014925331237,0.46636903107455646
GBP_CHF,H4,7,35,2,long,663,280,330,53,0.45901639344262296,0.4194708721840054,0.4985619147012405
GBP_CHF,H4,7,35,3,long,331,140,169,22,0.45307443365695793,0.39757024963776216,0.5085786176761538
GBP_CHF,H4,7,35,4,long,155,66,78,11,0.4583333333333333,0.3769507254983377,0.539715941168329
GBP_CHF,H4,7,20,1,short,290,147,121,22,0.5485074626865671,0.4889268132395263,0.608088112133608
GBP_CHF,H4,7,20,2,short,149,81,57,11,0.5869565217391305,0.5048046658462424,0.6691083776320186
GBP_CHF,H4,7,20,3,short,78,34,39,5,0.4657534246575342,0.3513224641801196,0.5801843851349489
GBP_CHF,H4,7,20,4,short,41,20,16,5,0.5555555555555556,0.39323358385557083,0.7178775272555403
GBP_CHF,H4,7,25,1,short,524,255,232,37,0.5236139630390144,0.47925547730693857,0.5679724487710903
GBP_CHF,H4,7,25,2,short,272,131,120,21,0.5219123505976095,0.46011472910684814,0.5837099720883709
GBP_CHF,H4,7,25,3,short,145,65,72,8,0.4744525547445255,0.3908348683098598,0.5580702411791912
GBP_CHF,H4,7,25,4,short,70,33,32,5,0.5076923076923077,0.3861526537396521,0.6292319616449633
GBP_CHF,H4,7,30,1,short,881,393,416,72,0.4857849196538937,0.451343881852828,0.5202259574549594
GBP_CHF,H4,7,30,2,short,448,201,208,39,0.49144254278728605,0.4429917591650008,0.5398933264095713
GBP_CHF,H4,7,30,3,short,221,94,111,16,0.4585365853658537,0.3903261697173011,0.5267470010144062
GBP_CHF,H4,7,30,4,short,101,45,50,6,0.47368421052631576,0.37327768881590695,0.5740907322367246
GBP_CHF,H4,7,35,1,short,1339,601,622,116,0.49141455437448894,0.46339580063652447,0.5194333081124534
GBP_CHF,H4,7,35,2,short,658,291,308,59,0.48580968280467446,0.44578409758521936,0.5258352680241296
GBP_CHF,H4,7,35,3,short,317,132,158,27,0.45517241379310347,0.3978565840955319,0.512488243490675
GBP_CHF,H4,7,35,4,short,139,63,64,12,0.49606299212598426,0.4091047500394585,0.5830212342125101
GBP_CHF,H4,14,20,1,long,55,18,35,2,0.33962264150943394,0.21212194956624358,0.4671233334526243
GBP_CHF,H4,14,20,2,long,23,6,17,0,0.2608695652173913,0.08141091240005918,0.44032821803472344
GBP_CHF,H4,14,20,3,long,11,1,10,0,0.09090909090909091,0.0,0.26079878862921463
GBP_CHF,H4,14,20,4,long,3,1,2,0,0.3333333333333333,0.0,0.8667777662061142
GBP_CHF,H4,14,25,1,long,166,54,101,11,0.34838709677419355,0.2733776278005896,0.4233965657477975
GBP_CHF,H4,14,25,2,long,83,25,53,5,0.32051282051282054,0.2169456511665685,0.4240799898590726
GBP_CHF,H4,14,25,3,long,43,13,28,2,0.3170731707317073,0.1746334944152867,0.45951284704812795
GBP_CHF,H4,14,25,4,long,17,8,8,1,0.5,0.255,0.745
GBP_CHF,H4,14,30,1,long,397,138,231,28,0.37398373983739835,0.32461386169561446,0.42335361797918225
GBP_CHF,H4,14,30,2,long,206,75,117,14,0.390625,0.3216124951180721,0.4596375048819279
GBP_CHF,H4,14,30,3,long,106,40,59,7,0.40404040404040403,0.30737762409598834,0.5007031839848197
GBP_CHF,H4,14,30,4,long,52,23,26,3,0.46938775510204084,0.32965039212332675,0.6091251180807549
GBP_CHF,H4,14,35,1,long,723,267,411,45,0.3938053097345133,0.3570273128075523,0.43058330666147426
GBP_CHF,H4,14,35,2,long,354,145,188,21,0.43543543543543545,0.3821813848047087,0.4886894860661622
GBP_CHF,H4,14,35,3,long,181,74,97,10,0.4327485380116959,0.35848705245706664,0.5070100235663251
GBP_CHF,H4,14,35,4,long,83,38,41,4,0.4810126582278481,0.37083357330257427,0.591191743153122
GBP_CHF,H4,14,20,1,short,41,22,19,0,0.5365853658536586,0.38394534131975266,0.6892253903875645
GBP_CHF,H4,14,20,2,short,25,10,15,0,0.4,0.20796000416579888,0.5920399958342012
GBP_CHF,H4,14,20,3,short,14,4,9,1,0.3076923076923077,0.05679714201505026,0.5585874733695652
GBP_CHF,H4,14,20,4,short,8,2,6,0,0.25,0.0,0.5500624934909393
GBP_CHF,H4,14,25,1,short,121,71,44,6,0.6173913043478261,0.528560248652267,0.7062223600433851
GBP_CHF,H4,14,25,2,short,68,33,29,6,0.532258064516129,0.40805723226354473,0.6564588967687133
GBP_CHF,H4,14,25,3,short,36,14,21,1,0.4,0.23769658044267833,0.5623034195573218
GBP_CHF,H4,14,25,4,short,15,6,9,0,0.4,0.15207743144279912,0.647922568557201
GBP_CHF,H4,14,30,1,short,331,171,140,20,0.5498392282958199,0.4945452852505072,0.6051331713411325
GBP_CHF,H4,14,30,2,short,176,87,75,14,0.5370370370370371,0.46025249337709234,0.6138215806969818
GBP_CHF,H4,14,30,3,short,94,39,51,4,0.43333333333333335,0.3309546125504685,0.5357120541161982
GBP_CHF,H4,14,30,4,short,44,17,23,4,0.425,0.27180151763153787,0.578198482368462
GBP_CHF,H4,14,35,1,short,676,319,311,46,0.5063492063492063,0.4673082198317285,0.5453901928666842
GBP_CHF,H4,14,35,2,short,337,161,149,27,0.5193548387096775,0.46373629634255437,0.5749733810768006
GBP_CHF,H4,14,35,3,short,171,73,85,13,0.4620253164556962,0.3842858897021709,0.5397647432092215
GBP_CHF,H4,14,35,4,short,79,37,35,7,0.5138888888888888,0.3984393478055603,0.6293384299722173
GBP_CHF,H4,21,20,1,long,16,9,7,0,0.5625,0.31942159829594075,0.8055784017040593
GBP_CHF,H4,21,20,2,long,8,3,5,0,0.375,0.03951993352808575,0.7104800664719142
GBP_CHF,H4,21,20,3,long,5,0,5,0,0.0,0.0,0.0
GBP_CHF,H4,21,20,4,long,1,0,1,0,0.0,0.0,0.0
GBP_CHF,H4,21,25,1,long,65,24,40,1,0.375,0.25638988502239785,0.49361011497760215
GBP_CHF,H4,21,25,2,long,30,10,20,0,0.3333333333333333,0.1646433920318547,0.5020232746348119
GBP_CHF,H4,21,25,3,long,17,3,13,1,0.1875,0.0,0.37875306370095096
GBP_CHF,H4,21,25,4,long,6,2,3,1,0.4,0.0,0.8294144850840502
GBP_CHF,H4,21,30,1,long,180,61,107,12,0.3630952380952381,0.29037606109423164,0.4358144150962445
GBP_CHF,H4,21,30,2,long,97,30,63,4,0.3225806451612903,0.22757212566180998,0.4175891646607707
GBP_CHF,H4,21,30,3,long,54,16,36,2,0.3076923076923077,0.18224472485367899,0.43313989053093643
GBP_CHF,H4,21,30,4,long,20,9,10,1,0.47368421052631576,0.2491684025975332,0.6982000184550983
GBP_CHF,H4,21,35,1,long,489,180,279,30,0.39215686274509803,0.34749103391867264,0.4368226915715234
GBP_CHF,H4,21,35,2,long,253,99,139,15,0.41596638655462187,0.35334601600269805,0.4785867571065457
GBP_CHF,H4,21,35,3,long,131,52,71,8,0.42276422764227645,0.33546121101445636,0.5100672442700965
GBP_CHF,H4,21,35,4,long,59,28,28,3,0.5,0.36904199146291206,0.6309580085370879
GBP_CHF,H4,21,20,1,short,6,3,3,0,0.5,0.09991667534541426,0.9000833246545857
GBP_CHF,H4,21,20,2,short,6,3,3,0,0.5,0.09991667534541426,0.9000833246545857
GBP_CHF,H4,21,20,3,short,3,1,2,0,0.3333333333333333,0.0,0.8667777662061142
GBP_CHF,H4,21,20,4,short,3,1,2,0,0.3333333333333333,0.0,0.8667777662061142
GBP_CHF,H4,21,25,1,short,42,24,18,0,0.5714285714285714,0.42176227595761373,0.7210948668995291
GBP_CHF,H4,21,25,2,short,28,14,14,0,0.5,0.31479740822547864,0.6852025917745214
GBP_CHF,H4,21,25,3,short,15,6,8,1,0.42857142857142855,0.16934180063511417,0.6878010565077429
GBP_CHF,H4,21,25,4,short,10,4,6,0,0.4,0.09635810565733854,0.7036418943426614
GBP_CHF,H4,21,30,1,short,132,77,49,6,0.6111111111111112,0.5259887510254267,0.6962334711967956
GBP_CHF,H4,21,30,2,short,72,37,30,5,0.5522388059701493,0.4331679826187065,0.6713096293215921
GBP_CHF,H4,21,30,3,short,37,16,20,1,0.4444444444444444,0.2821224727444597,0.6067664161444292
GBP_CHF,H4,21,30,4,short,16,6,10,0,0.375,0.13777977004479572,0.6122202299552043
GBP_CHF,H4,21,35,1,short,401,203,175,23,0.5370370370370371,0.48676975367641734,0.5873043203976569
GBP_CHF,H4,21,35,2,short,203,98,90,15,0.5212765957446809,0.4498674907263839,0.5926857007629779
GBP_CHF,H4,21,35,3,short,103,43,56,4,0.43434343434343436,0.33670259124648794,0.5319842774403808
GBP_CHF,H4,21,35,4,short,45,18,23,4,0.43902439024390244,0.2871164563788486,0.5909323241089564
GBP_CHF,H4,28,20,1,long,4,4,0,0,1.0,1.0,1.0
GBP_CHF,H4,28,20,2,long,3,1,2,0,0.3333333333333333,0.0,0.8667777662061142
GBP_CHF,H4,28,20,3,long,2,0,2,0,0.0,0.0,0.0
GBP_CHF,H4,28,20,4,long,1,0,1,0,0.0,0.0,0.0
GBP_CHF,H4,28,25,1,long,24,10,14,0,0.4166666666666667,0.21942292762131047,0.6139104057120229
GBP_CHF,H4,28,25,2,long,14,3,11,0,0.21428571428571427,0.0,0.42922756688776104
GBP_CHF,H4,28,25,3,long,7,0,7,0,0.0,0.0,0.0
GBP_CHF,H4,28,25,4,long,1,0,1,0,0.0,0.0,0.0
GBP_CHF,H4,28,30,1,long,109,40,68,1,0.37037037037037035,0.27929417288211117,0.46144656785862953
GBP_CHF,H4,28,30,2,long,57,18,39,0,0.3157894736842105,0.19511585287825478,0.43646309449016624
GBP_CHF,H4,28,30,3,long,30,7,22,1,0.2413793103448276,0.08563240182952153,0.39712621886013366
GBP_CHF,H4,28,30,4,long,13,3,9,1,0.25,0.0050000000000000044,0.495
GBP_CHF,H4,28,35,1,long,316,111,185,20,0.375,0.31984741681088336,0.43015258318911664
GBP_CHF,H4,28,35,2,long,173,61,106,6,0.3652694610778443,0.2922398118320513,0.43829911032363733
GBP_CHF,H4,28,35,3,long,90,35,52,3,0.40229885057471265,0.29925718111513894,0.5053405200342863
GBP_CHF,H4,28,35,4,long,37,19,16,2,0.5428571428571428,0.3778165417918292,0.7078977439224564
GBP_CHF,H4,28,20,1,short,1,1,0,0,1.0,1.0,1.0
GBP_CHF,H4,28,20,2,short,1,1,0,0,1.0,1.0,1.0
GBP_CHF,H4,28,20,3,short,0,0,0,0,,,
GBP_CHF,H4,28,20,4,short,0,0,0,0,,,
GBP_CHF,H4,28,25,1,short,11,7,4,0,0.6363636363636364,0.3520837983588668,0.920643474368406
GBP_CHF,H4,28,25,2,short,11,6,5,0,0.5454545454545454,0.2511969573207727,0.8397121335883182
GBP_CHF,H4,28,25,3,short,6,4,2,0,0.6666666666666666,0.28946449079611114,1.0
GBP_CHF,H4,28,25,4,short,5,3,2,0,0.6,0.17058551491594975,1.0
GBP_CHF,H4,28,30,1,short,63,38,22,3,0.6333333333333333,0.5113972237725686,0.755269442894098
GBP_CHF,H4,28,30,2,short,37,21,15,1,0.5833333333333334,0.42228449479339936,0.7443821718732674
GBP_CHF,H4,28,30,3,short,20,10,9,1,0.5263157894736842,0.3017999815449016,0.7508315974024667
GBP_CHF,H4,28,30,4,short,10,4,6,0,0.4,0.09635810565733854,0.7036418943426614
GBP_CHF,H4,28,35,1,short,234,130,90,14,0.5909090909090909,0.5259387746215942,0.6558794071965877
GBP_CHF,H4,28,35,2,short,126,67,49,10,0.5775862068965517,0.48769762501423036,0.6674747887788731
GBP_CHF,H4,28,35,3,short,65,32,31,2,0.5079365079365079,0.384483668493547,0.6313893473794688
GBP_CHF,H4,28,35,4,short,30,13,15,2,0.4642857142857143,0.2795561822666026,0.649015246304826
GBP_NZD,H4,7,20,1,long,234,127,98,9,0.5644444444444444,0.4996560537419299,0.6292328351469589
GBP_NZD,H4,7,20,2,long,121,62,53,6,0.5391304347826087,0.44802525061581033,0.630235618949407
GBP_NZD,H4,7,20,3,long,55,25,28,2,0.4716981132075472,0.33730058327822676,0.6060956431368676
GBP_NZD,H4,7,20,4,long,30,12,16,2,0.42857142857142855,0.24526840077319495,0.6118744563696621
GBP_NZD,H4,7,25,1,long,478,254,198,26,0.5619469026548672,0.5162067223136703,0.6076870829960642
GBP_NZD,H4,7,25,2,long,256,124,119,13,0.5102880658436214,0.44743434617403166,0.5731417855132112
