tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,threshold,recovery,direction,total_n
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_CAD,H4,28,20,1,long,1
0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_CAD,H4,28,20,2,long,1
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_CAD,H4,28,20,3,long,1
,,,,,,,,,,,,,,GBP_CAD,H4,28,20,4,long,0
8.0,3.0,5.0,0.0,0.375,0.03951993352808575,0.7104800664719142,4.0,4.0,0.0,0.0,1.0,1.0,1.0,GBP_CAD,H4,28,25,1,long,12
4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,2.0,1.0,1.0,0.0,0.5,0.0,1.0,GBP_CAD,H4,28,25,2,long,6
2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_CAD,H4,28,25,3,long,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_CAD,H4,28,25,4,long,2
50.0,16.0,29.0,5.0,0.35555555555555557,0.21569466444780505,0.4954164466633061,22.0,14.0,7.0,1.0,0.6666666666666666,0.4650436227161998,0.8682897106171334,GBP_CAD,H4,28,30,1,long,72
25.0,9.0,15.0,1.0,0.375,0.18131049331468677,0.5686895066853133,11.0,6.0,4.0,1.0,0.6,0.2963581056573385,0.9036418943426614,GBP_CAD,H4,28,30,2,long,36
14.0,4.0,9.0,1.0,0.3076923076923077,0.05679714201505026,0.5585874733695652,7.0,4.0,2.0,1.0,0.6666666666666666,0.28946449079611114,1.0,GBP_CAD,H4,28,30,3,long,21
9.0,3.0,5.0,1.0,0.375,0.03951993352808575,0.7104800664719142,4.0,3.0,0.0,1.0,1.0,1.0,1.0,GBP_CAD,H4,28,30,4,long,13
185.0,59.0,112.0,14.0,0.34502923976608185,0.27377726212917824,0.41628121740298546,80.0,46.0,24.0,10.0,0.6571428571428571,0.5459457348779352,0.7683399794077791,GBP_CAD,H4,28,35,1,long,265
90.0,35.0,51.0,4.0,0.4069767441860465,0.3031456323024372,0.5108078560696558,39.0,23.0,10.0,6.0,0.696969696969697,0.5401686061757061,0.853770787763688,GBP_CAD,H4,28,35,2,long,129
45.0,17.0,24.0,4.0,0.4146341463414634,0.2638310121124069,0.5654372805705199,20.0,10.0,7.0,3.0,0.5882352941176471,0.3542806291426003,0.8221899590926939,GBP_CAD,H4,28,35,3,long,65
25.0,10.0,11.0,4.0,0.47619047619047616,0.26257954568917985,0.6898014066917725,11.0,6.0,3.0,2.0,0.6666666666666666,0.3586823797498592,0.974650953583474,GBP_CAD,H4,28,35,4,long,36
2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_CAD,H4,28,20,1,short,3
,,,,,,,,,,,,,,GBP_CAD,H4,28,20,2,short,0
,,,,,,,,,,,,,,GBP_CAD,H4,28,20,3,short,0
,,,,,,,,,,,,,,GBP_CAD,H4,28,20,4,short,0
15.0,8.0,7.0,0.0,0.5333333333333333,0.28086134735527735,0.7858053193113893,7.0,1.0,2.0,4.0,0.3333333333333333,0.0,0.8667777662061142,GBP_CAD,H4,28,25,1,short,22
7.0,4.0,3.0,0.0,0.5714285714285714,0.2048225158321042,0.9380346270250386,4.0,1.0,1.0,2.0,0.5,0.0,1.0,GBP_CAD,H4,28,25,2,short,11
4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,2.0,2.0,0.0,0.0,1.0,1.0,1.0,GBP_CAD,H4,28,25,3,short,6
3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,GBP_CAD,H4,28,25,4,short,5
60.0,34.0,26.0,0.0,0.5666666666666667,0.44127885344822143,0.6920544798851118,26.0,9.0,9.0,8.0,0.5,0.2690117848123945,0.7309882151876055,GBP_CAD,H4,28,30,1,short,86
30.0,14.0,16.0,0.0,0.4666666666666667,0.28814201332194833,0.645191320011385,14.0,4.0,5.0,5.0,0.4444444444444444,0.11980050104447498,0.7690883878444139,GBP_CAD,H4,28,30,2,short,44
13.0,4.0,9.0,0.0,0.3076923076923077,0.05679714201505026,0.5585874733695652,6.0,3.0,2.0,1.0,0.6,0.17058551491594975,1.0,GBP_CAD,H4,28,30,3,short,19
8.0,3.0,5.0,0.0,0.375,0.03951993352808575,0.7104800664719142,4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,GBP_CAD,H4,28,30,4,short,12
184.0,105.0,79.0,0.0,0.5706521739130435,0.49913052276480496,0.642173825061282,80.0,32.0,28.0,20.0,0.5333333333333333,0.40709734034430534,0.6595693263223613,GBP_CAD,H4,28,35,1,short,264
91.0,49.0,39.0,3.0,0.5568181818181818,0.45302653407136884,0.6606098295649947,39.0,15.0,11.0,13.0,0.5769230769230769,0.3870173676220525,0.7668287862241012,GBP_CAD,H4,28,35,2,short,130
41.0,19.0,21.0,1.0,0.475,0.3202422053659332,0.6297577946340668,18.0,10.0,4.0,4.0,0.7142857142857143,0.47764252296172965,0.950928905609699,GBP_CAD,H4,28,35,3,short,59
19.0,7.0,12.0,0.0,0.3684210526315789,0.15151817542017268,0.5853239298429852,9.0,4.0,3.0,2.0,0.5714285714285714,0.2048225158321042,0.9380346270250386,GBP_CAD,H4,28,35,4,short,28
230.0,86.0,136.0,8.0,0.38738738738738737,0.32330402517211987,0.4514707496026549,100.0,29.0,56.0,15.0,0.3411764705882353,0.24038571632515005,0.44196722485132056,GBP_CHF,H4,7,20,1,long,330
118.0,48.0,63.0,7.0,0.43243243243243246,0.34026818173474094,0.524596683130124,51.0,17.0,28.0,6.0,0.37777777777777777,0.23611988504536344,0.5194356705101921,GBP_CHF,H4,7,20,2,long,169
58.0,23.0,30.0,5.0,0.4339622641509434,0.30052816979688846,0.5673963585049984,26.0,7.0,16.0,3.0,0.30434782608695654,0.11629783002433983,0.4923978221495733,GBP_CHF,H4,7,20,3,long,84
27.0,14.0,11.0,2.0,0.56,0.36541631723086343,0.7545836827691367,12.0,4.0,7.0,1.0,0.36363636363636365,0.07935652563159407,0.6479162016411333,GBP_CHF,H4,7,20,4,long,39
406.0,164.0,226.0,16.0,0.4205128205128205,0.371519677143192,0.46950596388244903,174.0,69.0,82.0,23.0,0.45695364238410596,0.3774984795593237,0.5364088052088882,GBP_CHF,H4,7,25,1,long,580
209.0,95.0,106.0,8.0,0.472636815920398,0.4036165353312759,0.5416570965095201,90.0,37.0,41.0,12.0,0.47435897435897434,0.36354182921991646,0.5851761194980322,GBP_CHF,H4,7,25,2,long,299
109.0,49.0,55.0,5.0,0.47115384615384615,0.37521699781645207,0.5670906944912402,47.0,17.0,25.0,5.0,0.40476190476190477,0.25631313569648934,0.5532106738273201,GBP_CHF,H4,7,25,3,long,156
53.0,28.0,23.0,2.0,0.5490196078431373,0.4124532456780719,0.6855859700082028,23.0,9.0,12.0,2.0,0.42857142857142855,0.21691132368626131,0.6402315334565958,GBP_CHF,H4,7,25,4,long,76
670.0,262.0,381.0,27.0,0.40746500777604977,0.36948520147629443,0.4454448140758051,288.0,110.0,139.0,39.0,0.44176706827309237,0.3800847350143297,0.503449401531855,GBP_CHF,H4,7,30,1,long,958
331.0,142.0,176.0,13.0,0.44654088050314467,0.391900225414167,0.5011815355921223,142.0,54.0,68.0,20.0,0.4426229508196721,0.3544840436095459,0.5307618580297984,GBP_CHF,H4,7,30,2,long,473
167.0,70.0,90.0,7.0,0.4375,0.36063186006218184,0.5143681399378182,72.0,28.0,37.0,7.0,0.4307692307692308,0.3103860222779149,0.5511524392605467,GBP_CHF,H4,7,30,3,long,239
79.0,38.0,37.0,4.0,0.5066666666666667,0.3935160730772841,0.6198172602560493,35.0,11.0,21.0,3.0,0.34375,0.17918514410155795,0.508314855898442,GBP_CHF,H4,7,30,4,long,114
930.0,376.0,509.0,45.0,0.4248587570621469,0.39229054037081773,0.457426973753476,399.0,159.0,176.0,64.0,0.4746268656716418,0.42115273205867576,0.5281009992846079,GBP_CHF,H4,7,35,1,long,1329
464.0,203.0,242.0,19.0,0.45617977528089887,0.40990207630005215,0.5024574742617456,199.0,77.0,88.0,34.0,0.4666666666666667,0.39054349870620475,0.5427898346271286,GBP_CHF,H4,7,35,2,long,663
231.0,101.0,119.0,11.0,0.4590909090909091,0.3932408426164118,0.5249409755654064,100.0,39.0,50.0,11.0,0.43820224719101125,0.33511893439179735,0.5412855599902251,GBP_CHF,H4,7,35,3,long,331
108.0,51.0,51.0,6.0,0.5,0.40296554078828595,0.597034459211714,47.0,15.0,27.0,5.0,0.35714285714285715,0.21222908968096277,0.5020566246047515,GBP_CHF,H4,7,35,4,long,155
203.0,107.0,92.0,4.0,0.5376884422110553,0.46841571923288905,0.6069611651892215,87.0,40.0,29.0,18.0,0.5797101449275363,0.46324085442983004,0.6961794354252425,GBP_CHF,H4,7,20,1,short,290
104.0,53.0,46.0,5.0,0.5353535353535354,0.43710634710117363,0.633600723605897,45.0,28.0,11.0,6.0,0.717948717948718,0.5767162594751469,0.859181176422289,GBP_CHF,H4,7,20,2,short,149
54.0,24.0,30.0,0.0,0.4444444444444444,0.31190910954195983,0.576979779346929,24.0,10.0,9.0,5.0,0.5263157894736842,0.3017999815449016,0.7508315974024667,GBP_CHF,H4,7,20,3,short,78
28.0,15.0,13.0,0.0,0.5357142857142857,0.350984753695174,0.7204438177333974,13.0,5.0,3.0,5.0,0.625,0.28951993352808575,0.9604800664719142,GBP_CHF,H4,7,20,4,short,41
366.0,182.0,173.0,11.0,0.5126760563380282,0.4606797747137769,0.5646723379622794,158.0,73.0,59.0,26.0,0.553030303030303,0.46821336100542893,0.637847245055177,GBP_CHF,H4,7,25,1,short,524
190.0,89.0,89.0,12.0,0.5,0.4265458944784056,0.5734541055215944,82.0,42.0,31.0,9.0,0.5753424657534246,0.461951808327356,0.6887331231794933,GBP_CHF,H4,7,25,2,short,272
101.0,45.0,53.0,3.0,0.45918367346938777,0.3605191211846334,0.5578482257541421,44.0,20.0,19.0,5.0,0.5128205128205128,0.3559465168950686,0.6696945087459569,GBP_CHF,H4,7,25,3,short,145
49.0,23.0,26.0,0.0,0.46938775510204084,0.32965039212332675,0.6091251180807549,21.0,10.0,6.0,5.0,0.625,0.3877797700447957,0.8622202299552043,GBP_CHF,H4,7,25,4,short,70
616.0,285.0,307.0,24.0,0.4814189189189189,0.44116898895539125,0.5216688488824466,265.0,108.0,109.0,48.0,0.4976958525345622,0.4311698240682868,0.5642218810008376,GBP_CHF,H4,7,30,1,short,881
313.0,140.0,155.0,18.0,0.4745762711864407,0.4175922734200393,0.531560268952842,135.0,61.0,53.0,21.0,0.5350877192982456,0.44352859154856406,0.6266468470479272,GBP_CHF,H4,7,30,2,short,448
154.0,64.0,85.0,5.0,0.42953020134228187,0.35004685949189207,0.5090135431926717,67.0,30.0,26.0,11.0,0.5357142857142857,0.40509078093815437,0.6663377904904171,GBP_CHF,H4,7,30,3,short,221
70.0,32.0,38.0,0.0,0.45714285714285713,0.34044152895847013,0.5738441853272441,31.0,13.0,12.0,6.0,0.52,0.32415686277022626,0.7158431372297738,GBP_CHF,H4,7,30,4,short,101
937.0,427.0,463.0,47.0,0.4797752808988764,0.44695249087908184,0.5125980709186709,402.0,174.0,159.0,69.0,0.5225225225225225,0.46887336488021586,0.5761716801648292,GBP_CHF,H4,7,35,1,short,1339
460.0,203.0,230.0,27.0,0.46882217090069284,0.42181802520068173,0.515826316600704,198.0,88.0,78.0,32.0,0.5301204819277109,0.45419587071268663,0.6060450931427351,GBP_CHF,H4,7,35,2,short,658
221.0,90.0,120.0,11.0,0.42857142857142855,0.3616386264487025,0.4955042306941546,96.0,42.0,38.0,16.0,0.525,0.4155697139727763,0.6344302860272237,GBP_CHF,H4,7,35,3,short,317
97.0,44.0,51.0,2.0,0.4631578947368421,0.3628853377581544,0.5634304517155299,42.0,19.0,13.0,10.0,0.59375,0.4235813394103515,0.7639186605896485,GBP_CHF,H4,7,35,4,short,139
38.0,13.0,23.0,2.0,0.3611111111111111,0.20420570244004843,0.5180165197821738,17.0,5.0,12.0,0.0,0.29411764705882354,0.07751771578937186,0.5107175783282752,GBP_CHF,H4,14,20,1,long,55
16.0,4.0,12.0,0.0,0.25,0.03782377607281254,0.4621762239271875,7.0,2.0,5.0,0.0,0.2857142857142857,0.0,0.6203782963279159,GBP_CHF,H4,14,20,2,long,23
7.0,1.0,6.0,0.0,0.14285714285714285,0.0,0.4020867707934573,4.0,0.0,4.0,0.0,0.0,0.0,0.0,GBP_CHF,H4,14,20,3,long,11
2.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_CHF,H4,14,20,4,long,3
116.0,37.0,75.0,4.0,0.33035714285714285,0.24324864370235313,0.4174656420119326,50.0,17.0,26.0,7.0,0.3953488372093023,0.24921037848714475,0.5414872959314598,GBP_CHF,H4,14,25,1,long,166
58.0,16.0,40.0,2.0,0.2857142857142857,0.16739269005229337,0.404035881376278,25.0,9.0,13.0,3.0,0.4090909090909091,0.20363672932088425,0.614545088860934,GBP_CHF,H4,14,25,2,long,83
30.0,9.0,20.0,1.0,0.3103448275862069,0.14196295808965828,0.4787266970827555,13.0,4.0,8.0,1.0,0.3333333333333333,0.06661111689694282,0.6000555497697238,GBP_CHF,H4,14,25,3,long,43
11.0,6.0,5.0,0.0,0.5454545454545454,0.2511969573207727,0.8397121335883182,6.0,2.0,3.0,1.0,0.4,0.0,0.8294144850840502,GBP_CHF,H4,14,25,4,long,17
277.0,99.0,165.0,13.0,0.375,0.31660041640870745,0.43339958359129255,120.0,39.0,66.0,15.0,0.37142857142857144,0.27900635187793166,0.4638507909792112,GBP_CHF,H4,14,30,1,long,397
144.0,53.0,84.0,7.0,0.38686131386861317,0.3053058995343888,0.46841672820283753,62.0,22.0,33.0,7.0,0.4,0.27052666122114,0.52947333877886,GBP_CHF,H4,14,30,2,long,206
74.0,29.0,40.0,5.0,0.42028985507246375,0.30382056457475753,0.53675914557017,32.0,11.0,19.0,2.0,0.36666666666666664,0.19422296678282158,0.5391103665505117,GBP_CHF,H4,14,30,3,long,106
36.0,18.0,16.0,2.0,0.5294117647058824,0.3616341793866309,0.6971893500251338,16.0,5.0,10.0,1.0,0.3333333333333333,0.09476973050886098,0.5718969361578057,GBP_CHF,H4,14,30,4,long,52
506.0,193.0,297.0,16.0,0.39387755102040817,0.350614331971787,0.43714077006902935,217.0,74.0,114.0,29.0,0.39361702127659576,0.3237796983847108,0.4634543441684807,GBP_CHF,H4,14,35,1,long,723
247.0,106.0,132.0,9.0,0.44537815126050423,0.38223437746334643,0.508521925057662,107.0,39.0,56.0,12.0,0.4105263157894737,0.3116033836975772,0.5094492478813701,GBP_CHF,H4,14,35,2,long,354
126.0,55.0,65.0,6.0,0.4583333333333333,0.36918315313368577,0.5474835135329809,55.0,19.0,32.0,4.0,0.37254901960784315,0.2398546190603981,0.5052434201552882,GBP_CHF,H4,14,35,3,long,181
58.0,30.0,25.0,3.0,0.5454545454545454,0.41385855146209516,0.6770505394469957,25.0,8.0,16.0,1.0,0.3333333333333333,0.14473224539805557,0.521934421268611,GBP_CHF,H4,14,35,4,long,83
28.0,14.0,14.0,0.0,0.5,0.31479740822547864,0.6852025917745214,13.0,8.0,5.0,0.0,0.6153846153846154,0.35091788956280356,0.8798513412064273,GBP_CHF,H4,14,20,1,short,41
17.0,5.0,12.0,0.0,0.29411764705882354,0.07751771578937186,0.5107175783282752,8.0,5.0,3.0,0.0,0.625,0.28951993352808575,0.9604800664719142,GBP_CHF,H4,14,20,2,short,25
9.0,2.0,7.0,0.0,0.2222222222222222,0.0,0.49383883252136757,5.0,2.0,2.0,1.0,0.5,0.010000000000000009,0.99,GBP_CHF,H4,14,20,3,short,14
5.0,1.0,4.0,0.0,0.2,0.0,0.5506154588719672,3.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.8667777662061142,GBP_CHF,H4,14,20,4,short,8
84.0,48.0,34.0,2.0,0.5853658536585366,0.4787319348209855,0.6919997724960876,37.0,23.0,10.0,4.0,0.696969696969697,0.5401686061757061,0.853770787763688,GBP_CHF,H4,14,25,1,short,121
47.0,21.0,23.0,3.0,0.4772727272727273,0.32968487189042084,0.6248605826550337,21.0,12.0,6.0,3.0,0.6666666666666666,0.44888888888888884,0.8844444444444444,GBP_CHF,H4,14,25,2,short,68
25.0,9.0,16.0,0.0,0.36,0.17184,0.54816,11.0,5.0,5.0,1.0,0.5,0.19009678930349883,0.8099032106965012,GBP_CHF,H4,14,25,3,short,36
10.0,3.0,7.0,0.0,0.3,0.015969015774687012,0.584030984225313,5.0,3.0,2.0,0.0,0.6,0.17058551491594975,1.0,GBP_CHF,H4,14,25,4,short,15
231.0,120.0,109.0,2.0,0.5240174672489083,0.4593319999609089,0.5887029345369077,100.0,51.0,31.0,18.0,0.6219512195121951,0.5169966799417435,0.7269057590826468,GBP_CHF,H4,14,30,1,short,331
123.0,57.0,59.0,7.0,0.49137931034482757,0.40040211982814417,0.582356500861511,53.0,30.0,16.0,7.0,0.6521739130434783,0.514535409386869,0.7898124167000875,GBP_CHF,H4,14,30,2,short,176
65.0,25.0,40.0,0.0,0.38461538461538464,0.2663422692705106,0.5028884999602588,29.0,14.0,11.0,4.0,0.56,0.36541631723086343,0.7545836827691367,GBP_CHF,H4,14,30,3,short,94
30.0,11.0,19.0,0.0,0.36666666666666664,0.19422296678282158,0.5391103665505117,14.0,6.0,4.0,4.0,0.6,0.2963581056573385,0.9036418943426614,GBP_CHF,H4,14,30,4,short,44
473.0,227.0,236.0,10.0,0.490280777537797,0.4447449205005186,0.5358166345750753,203.0,92.0,75.0,36.0,0.5508982035928144,0.47545746876086836,0.6263389384247604,GBP_CHF,H4,14,35,1,short,676
235.0,111.0,111.0,13.0,0.5,0.4342267065890256,0.5657732934109744,102.0,50.0,38.0,14.0,0.5681818181818182,0.46468932162058035,0.6716743147430562,GBP_CHF,H4,14,35,2,short,337
119.0,50.0,65.0,4.0,0.43478260869565216,0.34417785349395286,0.5253873638973515,52.0,23.0,20.0,9.0,0.5348837209302325,0.38579928591096435,0.6839681559495007,GBP_CHF,H4,14,35,3,short,171
55.0,25.0,29.0,1.0,0.46296296296296297,0.32996823210794796,0.595957693817978,24.0,12.0,6.0,6.0,0.6666666666666666,0.44888888888888884,0.8844444444444444,GBP_CHF,H4,14,35,4,short,79
11.0,6.0,5.0,0.0,0.5454545454545454,0.2511969573207727,0.8397121335883182,5.0,3.0,2.0,0.0,0.6,0.17058551491594975,1.0,GBP_CHF,H4,21,20,1,long,16
5.0,1.0,4.0,0.0,0.2,0.0,0.5506154588719672,3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,GBP_CHF,H4,21,20,2,long,8
3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,GBP_CHF,H4,21,20,3,long,5
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_CHF,H4,21,20,4,long,1
45.0,14.0,31.0,0.0,0.3111111111111111,0.17584713001629546,0.44637509220592675,20.0,10.0,9.0,1.0,0.5263157894736842,0.3017999815449016,0.7508315974024667,GBP_CHF,H4,21,25,1,long,65
21.0,5.0,16.0,0.0,0.23809523809523808,0.05592722447817858,0.4202632517122976,9.0,5.0,4.0,0.0,0.5555555555555556,0.23091161215558614,0.8801994989555251,GBP_CHF,H4,21,25,2,long,30
11.0,2.0,9.0,0.0,0.18181818181818182,0.0,0.40974912948563447,6.0,1.0,4.0,1.0,0.2,0.0,0.5506154588719672,GBP_CHF,H4,21,25,3,long,17
4.0,1.0,2.0,1.0,0.3333333333333333,0.0,0.8667777662061142,2.0,1.0,1.0,0.0,0.5,0.0,1.0,GBP_CHF,H4,21,25,4,long,6
125.0,39.0,80.0,6.0,0.3277310924369748,0.24339510653405802,0.41206707833989153,55.0,22.0,27.0,6.0,0.4489795918367347,0.30971036204297536,0.588248821630494,GBP_CHF,H4,21,30,1,long,180
67.0,19.0,46.0,2.0,0.2923076923076923,0.18173656109843062,0.40287882351695403,30.0,11.0,17.0,2.0,0.39285714285714285,0.2119566177058874,0.5737576680083983,GBP_CHF,H4,21,30,2,long,97
37.0,10.0,26.0,1.0,0.2777777777777778,0.13146272975310042,0.42409282580245516,17.0,6.0,10.0,1.0,0.375,0.13777977004479572,0.6122202299552043,GBP_CHF,H4,21,30,3,long,54
14.0,7.0,7.0,0.0,0.5,0.2380839829258241,0.7619160170741759,6.0,2.0,3.0,1.0,0.4,0.0,0.8294144850840502,GBP_CHF,H4,21,30,4,long,20
342.0,125.0,203.0,14.0,0.38109756097560976,0.3285384111980024,0.4336567107532171,147.0,55.0,76.0,16.0,0.4198473282442748,0.33533165239370266,0.5043630040948469,GBP_CHF,H4,21,35,1,long,489
177.0,65.0,104.0,8.0,0.38461538461538464,0.31126551226118315,0.4579652569695861,76.0,34.0,35.0,7.0,0.4927536231884058,0.3747878778734156,0.610719368503396,GBP_CHF,H4,21,35,2,long,253
91.0,35.0,51.0,5.0,0.4069767441860465,0.3031456323024372,0.5108078560696558,40.0,17.0,20.0,3.0,0.4594594594594595,0.2988789084592695,0.6200400104596495,GBP_CHF,H4,21,35,3,long,131
41.0,21.0,18.0,2.0,0.5384615384615384,0.3820009134678414,0.6949221634552355,18.0,7.0,10.0,1.0,0.4117647058823529,0.17781004090730612,0.6457193708573997,GBP_CHF,H4,21,35,4,long,59
4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,2.0,2.0,0.0,0.0,1.0,1.0,1.0,GBP_CHF,H4,21,20,1,short,6
4.0,1.0,3.0,0.0,0.25,0.0,0.674352447854375,2.0,2.0,0.0,0.0,1.0,1.0,1.0,GBP_CHF,H4,21,20,2,short,6
2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_CHF,H4,21,20,3,short,3
2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,GBP_CHF,H4,21,20,4,short,3
29.0,15.0,14.0,0.0,0.5172413793103449,0.33536817355696424,0.6991145850637255,13.0,9.0,4.0,0.0,0.6923076923076923,0.44141252663043484,0.9432028579849497,GBP_CHF,H4,21,25,1,short,42
19.0,7.0,12.0,0.0,0.3684210526315789,0.15151817542017268,0.5853239298429852,9.0,7.0,2.0,0.0,0.7777777777777778,0.5061611674786324,1.0,GBP_CHF,H4,21,25,2,short,28
10.0,4.0,6.0,0.0,0.4,0.09635810565733854,0.7036418943426614,5.0,2.0,2.0,1.0,0.5,0.010000000000000009,0.99,GBP_CHF,H4,21,25,3,short,15
7.0,2.0,5.0,0.0,0.2857142857142857,0.0,0.6203782963279159,3.0,2.0,1.0,0.0,0.6666666666666666,0.13322223379388565,1.0,GBP_CHF,H4,21,25,4,short,10
92.0,50.0,40.0,2.0,0.5555555555555556,0.4528941265832865,0.6582169845278247,40.0,27.0,9.0,4.0,0.75,0.6085491840485417,0.8914508159514583,GBP_CHF,H4,21,30,1,short,132
50.0,23.0,24.0,3.0,0.48936170212765956,0.34644636986968314,0.632277034385636,22.0,14.0,6.0,2.0,0.7,0.49915976498719183,0.9008402350128081,GBP_CHF,H4,21,30,2,short,72
25.0,10.0,15.0,0.0,0.4,0.20796000416579888,0.5920399958342012,12.0,6.0,5.0,1.0,0.5454545454545454,0.2511969573207727,0.8397121335883182,GBP_CHF,H4,21,30,3,short,37
11.0,3.0,8.0,0.0,0.2727272727272727,0.009535284742372196,0.5359192607121732,5.0,3.0,2.0,0.0,0.6,0.17058551491594975,1.0,GBP_CHF,H4,21,30,4,short,16
280.0,143.0,135.0,2.0,0.5143884892086331,0.4556363369796685,0.5731406414375977,121.0,60.0,40.0,21.0,0.6,0.5039800020828994,0.6960199979171006,GBP_CHF,H4,21,35,1,short,401
142.0,65.0,70.0,7.0,0.48148148148148145,0.39719438045721234,0.5657685825057506,61.0,33.0,20.0,8.0,0.6226415094339622,0.4921403906991423,0.7531426281687822,GBP_CHF,H4,21,35,2,short,203
72.0,29.0,43.0,0.0,0.4027777777777778,0.2894880447277769,0.5160675108277787,31.0,14.0,13.0,4.0,0.5185185185185185,0.3300468310018606,0.7069902060351764,GBP_CHF,H4,21,35,3,short,103
31.0,11.0,19.0,1.0,0.36666666666666664,0.19422296678282158,0.5391103665505117,14.0,7.0,4.0,3.0,0.6363636363636364,0.3520837983588668,0.920643474368406,GBP_CHF,H4,21,35,4,short,45
2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,GBP_CHF,H4,28,20,1,long,4
2.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_CHF,H4,28,20,2,long,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_CHF,H4,28,20,3,long,2
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_CHF,H4,28,20,4,long,1
16.0,7.0,9.0,0.0,0.4375,0.19442159829594075,0.6805784017040593,8.0,3.0,5.0,0.0,0.375,0.03951993352808575,0.7104800664719142,GBP_CHF,H4,28,25,1,long,24
9.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.6,0.17058551491594975,1.0,GBP_CHF,H4,28,25,2,long,14
4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,GBP_CHF,H4,28,25,3,long,7
0.0,0.0,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,GBP_CHF,H4,28,25,4,long,1
76.0,21.0,55.0,0.0,0.27631578947368424,0.1757786151098138,0.3768529638375547,33.0,19.0,13.0,1.0,0.59375,0.4235813394103515,0.7639186605896485,GBP_CHF,H4,28,30,1,long,109
39.0,9.0,30.0,0.0,0.23076923076923078,0.09853586785832485,0.3630025936801367,18.0,9.0,9.0,0.0,0.5,0.2690117848123945,0.7309882151876055,GBP_CHF,H4,28,30,2,long,57
21.0,5.0,16.0,0.0,0.23809523809523808,0.05592722447817858,0.4202632517122976,9.0,2.0,6.0,1.0,0.25,0.0,0.5500624934909393,GBP_CHF,H4,28,30,3,long,30
9.0,2.0,7.0,0.0,0.2222222222222222,0.0,0.49383883252136757,4.0,1.0,2.0,1.0,0.3333333333333333,0.0,0.8667777662061142,GBP_CHF,H4,28,30,4,long,13
221.0,73.0,138.0,10.0,0.3459715639810427,0.28178659115527327,0.4101565368068121,95.0,38.0,47.0,10.0,0.4470588235294118,0.3413604243087909,0.5527572227500327,GBP_CHF,H4,28,35,1,long,316
121.0,38.0,80.0,3.0,0.3220338983050847,0.23772569149297373,0.4063421051171957,52.0,23.0,26.0,3.0,0.46938775510204084,0.32965039212332675,0.6091251180807549,GBP_CHF,H4,28,35,2,long,173
62.0,23.0,37.0,2.0,0.38333333333333336,0.26030816276814944,0.5063585038985173,28.0,12.0,15.0,1.0,0.4444444444444444,0.25701117633169046,0.6318777125571984,GBP_CHF,H4,28,35,3,long,90
25.0,15.0,9.0,1.0,0.625,0.43131049331468674,0.8186895066853133,12.0,4.0,7.0,1.0,0.36363636363636365,0.07935652563159407,0.6479162016411333,GBP_CHF,H4,28,35,4,long,37
