pair,tf,period,threshold,recovery,direction,n,w,l,t,wr_decisive,ci_low,ci_high
GBP_AUD,H4,30,100,2,long,730,356,343,31,0.5092989985693849,0.47223840534426753,0.5463595917945022
GBP_AUD,H4,30,100,3,long,527,253,251,23,0.501984126984127,0.4583318011732742,0.5456364527949797
GBP_AUD,H4,30,100,4,long,349,167,167,15,0.5,0.44637678579387086,0.5536232142061291
GBP_AUD,H4,30,150,1,long,473,239,213,21,0.5287610619469026,0.4827420625631751,0.5747800613306302
GBP_AUD,H4,30,150,2,long,374,195,164,15,0.5431754874651811,0.4916462603915557,0.5947047145388065
GBP_AUD,H4,30,150,3,long,292,155,125,12,0.5535714285714286,0.495342355077168,0.6118005020656891
GBP_AUD,H4,30,150,4,long,205,103,94,8,0.5228426395939086,0.4530934330886968,0.5925918460991204
GBP_AUD,H4,30,200,1,long,188,98,83,7,0.5414364640883977,0.4688442081548473,0.6140287200219482
GBP_AUD,H4,30,200,2,long,165,84,75,6,0.5283018867924528,0.4507074367093389,0.6058963368755668
GBP_AUD,H4,30,200,3,long,138,71,62,5,0.5338345864661654,0.4490525919923031,0.6186165809400278
GBP_AUD,H4,30,200,4,long,106,56,47,3,0.5436893203883495,0.4474963852078534,0.6398822555688456
GBP_AUD,H4,30,250,1,long,67,31,32,4,0.49206349206349204,0.36861065262053105,0.615516331506453
GBP_AUD,H4,30,250,2,long,60,28,30,2,0.4827586206896552,0.3541548435853036,0.6113623977940068
GBP_AUD,H4,30,250,3,long,53,21,30,2,0.4117647058823529,0.2766909170808409,0.5468384946838649
GBP_AUD,H4,30,250,4,long,42,17,23,2,0.425,0.27180151763153787,0.578198482368462
GBP_AUD,H4,30,100,1,short,978,440,485,53,0.4756756756756757,0.44349162674844894,0.5078597246029025
GBP_AUD,H4,30,100,2,short,748,330,372,46,0.4700854700854701,0.433164012051987,0.5070069281189531
GBP_AUD,H4,30,100,3,short,529,247,254,28,0.4930139720558882,0.4492350748459349,0.5367928692658415
GBP_AUD,H4,30,100,4,short,374,168,189,17,0.47058823529411764,0.4188109483674952,0.5223655222207401
GBP_AUD,H4,30,150,1,short,500,228,248,24,0.4789915966386555,0.4341130373881744,0.5238701558891365
GBP_AUD,H4,30,150,2,short,416,187,205,24,0.4770408163265306,0.42759555180429887,0.5264860808487624
GBP_AUD,H4,30,150,3,short,318,146,156,16,0.48344370860927155,0.42708196967294554,0.5398054475455976
GBP_AUD,H4,30,150,4,short,236,108,120,8,0.47368421052631576,0.4088720794538113,0.5384963415988202
GBP_AUD,H4,30,200,1,short,212,88,114,10,0.43564356435643564,0.36726455904926797,0.5040225696636034
GBP_AUD,H4,30,200,2,short,177,75,93,9,0.44642857142857145,0.3712551607924518,0.5216019820646911
GBP_AUD,H4,30,200,3,short,145,64,74,7,0.463768115942029,0.3805642915708358,0.5469719403132222
GBP_AUD,H4,30,200,4,short,111,49,56,6,0.4666666666666667,0.3712412255368777,0.5620921077964556
GBP_AUD,H4,30,250,1,short,69,27,41,1,0.39705882352941174,0.280762358845638,0.5133552882131854
GBP_AUD,H4,30,250,2,short,62,26,35,1,0.4262295081967213,0.30212658393074165,0.5503324324627009
GBP_AUD,H4,30,250,3,short,59,24,33,2,0.42105263157894735,0.29287673067085307,0.5492285324870416
GBP_AUD,H4,30,250,4,short,45,20,24,1,0.45454545454545453,0.3074166604785682,0.6016742486123409
GBP_AUD,H4,40,100,1,long,965,440,482,43,0.4772234273318872,0.44498234986170077,0.5094645048020737
GBP_AUD,H4,40,100,2,long,695,319,345,31,0.48042168674698793,0.442419477811506,0.5184238956824699
GBP_AUD,H4,40,100,3,long,493,236,234,23,0.502127659574468,0.45692403965433315,0.5473312794946029
GBP_AUD,H4,40,100,4,long,325,159,150,16,0.5145631067961165,0.45883650714444385,0.5702897064477892
GBP_AUD,H4,40,150,1,long,429,208,199,22,0.5110565110565111,0.46249159267384504,0.559621429439177
GBP_AUD,H4,40,150,2,long,339,165,157,17,0.5124223602484472,0.4578259533135457,0.5670187671833488
GBP_AUD,H4,40,150,3,long,261,138,111,12,0.5542168674698795,0.49247808177950475,0.6159556531602542
GBP_AUD,H4,40,150,4,long,186,93,84,9,0.5254237288135594,0.45185770403036163,0.5989897535967571
GBP_AUD,H4,40,200,1,long,175,92,75,8,0.5508982035928144,0.47545746876086836,0.6263389384247604
GBP_AUD,H4,40,200,2,long,148,76,66,6,0.5352112676056338,0.45317567518674096,0.6172468600245266
GBP_AUD,H4,40,200,3,long,114,61,48,5,0.5596330275229358,0.4664360429853255,0.652830012060546
GBP_AUD,H4,40,200,4,long,90,47,38,5,0.5529411764705883,0.44724277724996736,0.6586395756912091
GBP_AUD,H4,40,250,1,long,58,33,22,3,0.6,0.47052666122113995,0.72947333877886
GBP_AUD,H4,40,250,2,long,54,31,21,2,0.5961538461538461,0.4627889441483457,0.7295187481593466
GBP_AUD,H4,40,250,3,long,44,26,16,2,0.6190476190476191,0.4721790711199897,0.7659161669752484
GBP_AUD,H4,40,250,4,long,35,20,13,2,0.6060606060606061,0.439346696736511,0.7727745153847012
GBP_AUD,H4,40,100,1,short,915,402,462,51,0.4652777777777778,0.4320179901387382,0.4985375654168174
GBP_AUD,H4,40,100,2,short,698,305,352,41,0.4642313546423135,0.42609587013466327,0.5023668391499638
GBP_AUD,H4,40,100,3,short,481,226,232,23,0.49344978165938863,0.4476613185816496,0.5392382447371277
GBP_AUD,H4,40,100,4,short,334,152,168,14,0.475,0.4202848569863881,0.5297151430136119
GBP_AUD,H4,40,150,1,short,457,199,230,28,0.46386946386946387,0.41667831077159156,0.5110606169673362
GBP_AUD,H4,40,150,2,short,371,156,190,25,0.4508670520231214,0.3984369113659021,0.5032971926803407
GBP_AUD,H4,40,150,3,short,277,129,133,15,0.49236641221374045,0.4318288664991156,0.5529039579283653
GBP_AUD,H4,40,150,4,short,199,88,100,11,0.46808510638297873,0.39675701001812014,0.5394132027478373
GBP_AUD,H4,40,200,1,short,208,88,105,15,0.45595854922279794,0.3856907917851288,0.5262263066604671
GBP_AUD,H4,40,200,2,short,176,72,93,11,0.43636363636363634,0.36069117199739076,0.5120361007298819
GBP_AUD,H4,40,200,3,short,137,63,65,9,0.4921875,0.40557749375145474,0.5787975062485452
GBP_AUD,H4,40,200,4,short,105,49,52,4,0.48514851485148514,0.38767789621137144,0.5826191334915989
GBP_AUD,H4,40,250,1,short,81,28,47,6,0.37333333333333335,0.2638640888109731,0.4828025778556936
GBP_AUD,H4,40,250,2,short,68,24,40,4,0.375,0.25638988502239785,0.49361011497760215
GBP_AUD,H4,40,250,3,short,57,23,31,3,0.42592592592592593,0.2940364336028603,0.5578154182489916
GBP_AUD,H4,40,250,4,short,44,20,23,1,0.46511627906976744,0.3160318440504992,0.6142007140890356
GBP_CAD,H4,14,100,1,long,1125,505,537,83,0.4846449136276392,0.454299900841501,0.5149899264137774
GBP_CAD,H4,14,100,2,long,927,413,453,61,0.476905311778291,0.4436390990670027,0.5101715244895793
GBP_CAD,H4,14,100,3,long,684,316,315,53,0.5007923930269413,0.4617792580144479,0.5398055280394347
GBP_CAD,H4,14,100,4,long,467,221,216,30,0.505720823798627,0.45884413486703424,0.5525975127302198
GBP_CAD,H4,14,150,1,long,594,284,268,42,0.5144927536231884,0.47279870948653424,0.5561867977598425
GBP_CAD,H4,14,150,2,long,531,253,247,31,0.506,0.4621762232937416,0.5498237767062585
GBP_CAD,H4,14,150,3,long,434,213,189,32,0.5298507462686567,0.48105997363127995,0.5786415189060334
GBP_CAD,H4,14,150,4,long,318,160,138,20,0.5369127516778524,0.4802977910311534,0.5935277123245514
GBP_CAD,H4,14,200,1,long,273,126,127,20,0.4980237154150198,0.43641212457426415,0.5596353062557754
GBP_CAD,H4,14,200,2,long,257,119,124,14,0.4897119341563786,0.42685821448678885,0.5525656538259683
GBP_CAD,H4,14,200,3,long,223,102,102,19,0.5,0.4313862758826275,0.5686137241173724
GBP_CAD,H4,14,200,4,long,174,83,80,11,0.50920245398773,0.43245593177513725,0.5859489762003228
GBP_CAD,H4,14,250,1,long,97,42,44,11,0.4883720930232558,0.3827245557084087,0.5940196303381029
GBP_CAD,H4,14,250,2,long,93,42,43,8,0.49411764705882355,0.3878290791015675,0.6004062150160796
GBP_CAD,H4,14,250,3,long,87,40,37,10,0.5194805194805194,0.4078839508068162,0.6310770881542226
GBP_CAD,H4,14,250,4,long,68,31,30,7,0.5081967213114754,0.38273744065067694,0.6336560019722739
GBP_CAD,H4,14,100,1,short,1144,510,530,104,0.49038461538461536,0.46000172510702014,0.5207675056622106
GBP_CAD,H4,14,100,2,short,933,427,426,80,0.5005861664712778,0.4670316286168878,0.534140704325668
GBP_CAD,H4,14,100,3,short,692,325,315,52,0.5078125,0.46907932769931426,0.5465456723006857
GBP_CAD,H4,14,100,4,short,466,217,211,38,0.5070093457943925,0.4596439127326721,0.5543747788561129
GBP_CAD,H4,14,150,1,short,579,251,276,52,0.476280834914611,0.4336394255549185,0.5189222442743034
GBP_CAD,H4,14,150,2,short,527,240,246,41,0.49382716049382713,0.44937684560664104,0.5382774753810132
GBP_CAD,H4,14,150,3,short,428,213,194,21,0.5233415233415234,0.47481768756886145,0.5718653591141853
GBP_CAD,H4,14,150,4,short,323,156,143,24,0.5217391304347826,0.46511786036545605,0.5783604005041091
GBP_CAD,H4,14,200,1,short,246,111,116,19,0.4889867841409692,0.4239576802266868,0.5540158880552516
GBP_CAD,H4,14,200,2,short,234,109,107,18,0.5046296296296297,0.4379519339731798,0.5713073252860795
GBP_CAD,H4,14,200,3,short,214,107,92,15,0.5376884422110553,0.46841571923288905,0.6069611651892215
GBP_CAD,H4,14,200,4,short,173,81,76,16,0.5159235668789809,0.4377507253908903,0.5940964083670714
GBP_CAD,H4,14,250,1,short,90,37,44,9,0.4567901234567901,0.34830860805599245,0.5652716388575878
GBP_CAD,H4,14,250,2,short,90,37,46,7,0.4457831325301205,0.33884841891678497,0.552717846143456
GBP_CAD,H4,14,250,3,short,83,35,40,8,0.4666666666666667,0.3537577620544053,0.579575571278928
GBP_CAD,H4,14,250,4,short,72,29,37,6,0.4393939393939394,0.3196537256574813,0.5591341531303975
GBP_CAD,H4,20,100,1,long,1019,460,492,67,0.4831932773109244,0.4514492432837895,0.5149373113380592
GBP_CAD,H4,20,100,2,long,805,371,380,54,0.4940079893475366,0.4582498494650899,0.5297661292299833
GBP_CAD,H4,20,100,3,long,583,283,261,39,0.5202205882352942,0.4782378082263423,0.562203368244246
GBP_CAD,H4,20,100,4,long,411,196,192,23,0.5051546391752577,0.45540532100357894,0.5549039573469365
GBP_CAD,H4,20,150,1,long,549,256,264,29,0.49230769230769234,0.44933693556119775,0.5352784490541869
GBP_CAD,H4,20,150,2,long,468,222,226,20,0.4955357142857143,0.44923691190851994,0.5418345166629087
GBP_CAD,H4,20,150,3,long,366,185,163,18,0.5316091954022989,0.47918076309243535,0.5840376277121624
GBP_CAD,H4,20,150,4,long,279,142,129,8,0.5239852398523985,0.4645230139662759,0.5834474657385212
GBP_CAD,H4,20,200,1,long,234,109,109,16,0.5,0.43362602477509754,0.5663739752249024
GBP_CAD,H4,20,200,2,long,214,100,102,12,0.49504950495049505,0.4261003253458361,0.563998684555154
GBP_CAD,H4,20,200,3,long,183,90,82,11,0.5232558139534884,0.44861238496816946,0.5978992429388074
