tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,threshold,recovery,direction,total_n
45,19,25,1,0.4318181818181818,0.28545768957742834,0.5781786740589353,20,12,8,0,0.6,0.38529275745797487,0.8147072425420251,USD_SEK,H4,40,250,1,short,65
42,16,25,1,0.3902439024390244,0.2409265496089425,0.5395612552691063,18,12,6,0,0.6666666666666666,0.44888888888888884,0.8844444444444444,USD_SEK,H4,40,250,2,short,60
36,14,22,0,0.3888888888888889,0.2296395351917726,0.5481382425860052,16,12,4,0,0.75,0.5378237760728125,0.9621762239271875,USD_SEK,H4,40,250,3,short,52
29,12,17,0,0.41379310344827586,0.2345369147912597,0.593049292105292,13,10,3,0,0.7692307692307693,0.5401958662133862,0.9982656722481523,USD_SEK,H4,40,250,4,short,42
807,392,378,37,0.509090909090909,0.4737799985148563,0.5444018196669618,347,164,174,9,0.48520710059171596,0.43192546240434654,0.5384887387790853,AUD_CHF,H4,14,100,1,long,1154
647,303,320,24,0.48635634028892455,0.4471080896041296,0.5256045909737195,278,130,135,13,0.49056603773584906,0.4303758329611422,0.550756242510556,AUD_CHF,H4,14,100,2,long,925
477,209,250,18,0.4553376906318083,0.40977806041949216,0.5008973208441244,205,101,97,7,0.51010101010101,0.4404696561394157,0.5797323640626044,AUD_CHF,H4,14,100,3,long,682
329,152,166,11,0.4779874213836478,0.42308503405244446,0.5328898087148511,141,68,72,1,0.4857142857142857,0.4029229818231161,0.5685055896054554,AUD_CHF,H4,14,100,4,long,470
434,214,202,18,0.5144230769230769,0.4663946185476262,0.5624515352985275,187,89,94,4,0.48633879781420764,0.41392215841341656,0.5587554372149987,AUD_CHF,H4,14,150,1,long,621
376,179,184,13,0.4931129476584022,0.4416811669787553,0.5445447283380491,162,75,79,8,0.487012987012987,0.40806897980864887,0.5659569942173251,AUD_CHF,H4,14,150,2,long,538
293,133,149,11,0.4716312056737589,0.41336706257805067,0.5298953487694671,126,61,60,5,0.5041322314049587,0.4150443648804863,0.5932200979294311,AUD_CHF,H4,14,150,3,long,419
221,102,113,6,0.4744186046511628,0.40767069197439576,0.5411665173279299,95,43,51,1,0.4574468085106383,0.35673425514053375,0.5581593618807428,AUD_CHF,H4,14,150,4,long,316
172,78,89,5,0.46706586826347307,0.3913958795304427,0.5427358569965034,74,36,36,2,0.5,0.38450589240619726,0.6154941075938027,AUD_CHF,H4,14,200,1,long,246
154,69,82,3,0.45695364238410596,0.3774984795593237,0.5364088052088882,67,31,31,5,0.5,0.37553987553981333,0.6244601244601867,AUD_CHF,H4,14,200,2,long,221
129,55,71,3,0.4365079365079365,0.3499093560984185,0.5231065169174545,56,27,25,4,0.5192307692307693,0.3834297772537627,0.6550317612077758,AUD_CHF,H4,14,200,3,long,185
100,46,52,2,0.46938775510204084,0.3705785181546661,0.5681969920494155,44,20,23,1,0.46511627906976744,0.3160318440504992,0.6142007140890356,AUD_CHF,H4,14,200,4,long,144
51,22,27,2,0.4489795918367347,0.30971036204297536,0.588248821630494,22,6,14,2,0.3,0.09915976498719187,0.500840235012808,AUD_CHF,H4,14,250,1,long,73
50,23,26,1,0.46938775510204084,0.32965039212332675,0.6091251180807549,22,5,15,2,0.25,0.06022381603583657,0.4397761839641634,AUD_CHF,H4,14,250,2,long,72
45,20,24,1,0.45454545454545453,0.3074166604785682,0.6016742486123409,20,6,12,2,0.3333333333333333,0.11555555555555552,0.5511111111111111,AUD_CHF,H4,14,250,3,long,65
35,16,18,1,0.47058823529411764,0.3028106499748662,0.6383658206133691,15,3,11,1,0.21428571428571427,0.0,0.42922756688776104,AUD_CHF,H4,14,250,4,long,50
836,426,386,24,0.5246305418719212,0.4902810371547904,0.558980046589052,359,172,182,5,0.4858757062146893,0.4338100800518697,0.5379413323775089,AUD_CHF,H4,14,100,1,short,1195
655,335,302,18,0.5259026687598116,0.4871257945480147,0.5646795429716085,282,144,135,3,0.5161290322580645,0.45748850092323035,0.5747695635928987,AUD_CHF,H4,14,100,2,short,937
451,250,192,9,0.5656108597285068,0.5194000811217622,0.6118216383352514,194,99,92,3,0.518324607329843,0.4474619341348777,0.5891872805248082,AUD_CHF,H4,14,100,3,short,645
297,145,145,7,0.5,0.44245241848755906,0.5575475815124409,128,70,56,2,0.5555555555555556,0.46879081206313294,0.6423202990479783,AUD_CHF,H4,14,100,4,short,425
422,223,187,12,0.5439024390243903,0.49569061962098326,0.5921142584277973,181,91,85,5,0.5170454545454546,0.44321811325617017,0.590872795834739,AUD_CHF,H4,14,150,1,short,603
367,191,169,7,0.5305555555555556,0.4790015568695054,0.5821095542416057,158,86,69,3,0.5548387096774193,0.47659808754610306,0.6330793318087355,AUD_CHF,H4,14,150,2,short,525
275,149,120,6,0.5539033457249071,0.4944999312662478,0.6133067601835663,119,61,55,3,0.5258620689655172,0.43499315244199144,0.616730985489043,AUD_CHF,H4,14,150,3,short,394
191,96,89,6,0.518918918918919,0.44691948223096273,0.5909183556068752,82,44,36,2,0.55,0.4409818822396938,0.6590181177603063,AUD_CHF,H4,14,150,4,short,273
147,86,58,3,0.5972222222222222,0.5171142837437528,0.6773301607006916,64,30,33,1,0.47619047619047616,0.35286214796370635,0.599518804417246,AUD_CHF,H4,14,200,1,short,211
137,75,62,0,0.5474452554744526,0.46409600532299716,0.6307945056259079,59,30,28,1,0.5172413793103449,0.3886376022059932,0.6458451564146965,AUD_CHF,H4,14,200,2,short,196
109,61,47,1,0.5648148148148148,0.47130993322206294,0.6583196964075666,47,21,25,1,0.45652173913043476,0.3125759464786233,0.6004675317822462,AUD_CHF,H4,14,200,3,short,156
79,40,37,2,0.5194805194805194,0.4078839508068162,0.6310770881542226,35,18,16,1,0.5294117647058824,0.3616341793866309,0.6971893500251338,AUD_CHF,H4,14,200,4,short,114
28,16,12,0,0.5714285714285714,0.3881255436303378,0.754731599226805,13,3,9,1,0.25,0.0050000000000000044,0.495,AUD_CHF,H4,14,250,1,short,41
28,15,13,0,0.5357142857142857,0.350984753695174,0.7204438177333974,13,4,8,1,0.3333333333333333,0.06661111689694282,0.6000555497697238,AUD_CHF,H4,14,250,2,short,41
24,12,11,1,0.5217391304347826,0.3175882379179313,0.7258900229516339,11,3,7,1,0.3,0.015969015774687012,0.584030984225313,AUD_CHF,H4,14,250,3,short,35
17,8,9,0,0.47058823529411764,0.23331489867342306,0.7078615719148122,8,2,6,0,0.25,0.0,0.5500624934909393,AUD_CHF,H4,14,250,4,short,25
728,345,351,32,0.4956896551724138,0.4585442313690301,0.5328350789757975,313,143,164,6,0.46579804560260585,0.40999749929011214,0.5215985919150995,AUD_CHF,H4,20,100,1,long,1041
577,272,281,24,0.4918625678119349,0.4501942482324111,0.5335308873914587,248,109,129,10,0.4579831932773109,0.3946839176870614,0.5212824688675604,AUD_CHF,H4,20,100,2,long,825
420,181,218,21,0.45363408521303256,0.4047841196313415,0.5024840507947237,181,78,96,7,0.4482758620689655,0.3743808512939692,0.5221708728439618,AUD_CHF,H4,20,100,3,long,601
280,133,137,10,0.4925925925925926,0.4329582372004435,0.5522269479847417,121,52,67,2,0.4369747899159664,0.3478548874698295,0.5260946923621033,AUD_CHF,H4,20,100,4,long,401
380,180,183,17,0.49586776859504134,0.44443286487560774,0.5473026723144749,164,79,81,4,0.49375,0.4162802503594145,0.5712197496405855,AUD_CHF,H4,20,150,1,long,544
319,152,153,14,0.49836065573770494,0.44224632058627383,0.5544749908891361,138,65,65,8,0.5,0.41404831410791115,0.5859516858920889,AUD_CHF,H4,20,150,2,long,457
248,112,124,12,0.4745762711864407,0.41086622486875585,0.5382863175041255,107,48,54,5,0.47058823529411764,0.37372180124606236,0.5674546693421729,AUD_CHF,H4,20,150,3,long,355
179,90,83,6,0.5202312138728323,0.4457842111388757,0.594678216606789,77,36,40,1,0.47368421052631576,0.3614263065619245,0.5859421144907071,AUD_CHF,H4,20,150,4,long,256
168,84,78,6,0.5185185185185185,0.44157527428900356,0.5954617627480334,73,30,41,2,0.4225352112676056,0.30763492677587473,0.5374354957593366,AUD_CHF,H4,20,200,1,long,241
148,74,67,7,0.524822695035461,0.4423935750015343,0.6072518150693876,64,27,32,5,0.4576271186440678,0.33050095971652577,0.5847532775716098,AUD_CHF,H4,20,200,2,long,212
122,60,56,6,0.5172413793103449,0.42630477643365455,0.6081779821870352,53,21,29,3,0.42,0.28319256160573725,0.5568074383942627,AUD_CHF,H4,20,200,3,long,175
96,49,44,3,0.5268817204301075,0.42540742915093477,0.6283560117092802,42,14,27,1,0.34146341463414637,0.1963103578144807,0.48661647145381204,AUD_CHF,H4,20,200,4,long,138
54,25,27,2,0.4807692307692308,0.3449682387922242,0.6165702227462373,24,8,15,1,0.34782608695652173,0.15317584838060608,0.5424763255324374,AUD_CHF,H4,20,250,1,long,78
51,22,27,2,0.4489795918367347,0.30971036204297536,0.588248821630494,23,5,14,4,0.2631578947368421,0.06515356367607467,0.4611622257976095,AUD_CHF,H4,20,250,2,long,74
44,19,23,2,0.4523809523809524,0.3018510242627896,0.6029108804991152,19,6,10,3,0.375,0.13777977004479572,0.6122202299552043,AUD_CHF,H4,20,250,3,long,63
38,16,21,1,0.43243243243243246,0.2727992675825154,0.5920655972823495,17,3,13,1,0.1875,0.0,0.37875306370095096,AUD_CHF,H4,20,250,4,long,55
758,394,345,19,0.5331529093369418,0.49718235984569503,0.5691234588281886,326,159,162,5,0.4953271028037383,0.44063122556087697,0.5500229800465997,AUD_CHF,H4,20,100,1,short,1084
585,295,275,15,0.5175438596491229,0.476521452305813,0.5585662669924327,252,133,115,4,0.5362903225806451,0.4742243892214333,0.598356255939857,AUD_CHF,H4,20,100,2,short,837
408,212,193,3,0.5234567901234568,0.47481381590590843,0.5720997643410052,175,90,81,4,0.5263157894736842,0.45147718683075666,0.6011543921166117,AUD_CHF,H4,20,100,3,short,583
277,135,135,7,0.5,0.4403590992938819,0.559640900706118,119,64,55,0,0.5378151260504201,0.4482359711375083,0.6273942809633319,AUD_CHF,H4,20,100,4,short,396
410,209,191,10,0.5225,0.4735496376417906,0.5714503623582093,176,84,88,4,0.4883720930232558,0.4136680029722686,0.563076183074243,AUD_CHF,H4,20,150,1,short,586
335,166,160,9,0.50920245398773,0.45493446769872165,0.5634704402767383,144,71,70,3,0.5035460992907801,0.42101728667452093,0.5860749119070392,AUD_CHF,H4,20,150,2,short,479
244,125,117,2,0.5165289256198347,0.4535665711909942,0.5794912800486751,105,52,50,3,0.5098039215686274,0.4127881174487346,0.6068197256885202,AUD_CHF,H4,20,150,3,short,349
175,82,87,6,0.48520710059171596,0.4098554852416819,0.56055871594175,76,38,38,0,0.5,0.38758629040342474,0.6124137095965753,AUD_CHF,H4,20,150,4,short,251
148,79,65,4,0.5486111111111112,0.46733132404722366,0.6298908981749987,64,30,33,1,0.47619047619047616,0.35286214796370635,0.599518804417246,AUD_CHF,H4,20,200,1,short,212
130,70,59,1,0.5426356589147286,0.45666573710670855,0.6286055807227487,57,28,28,1,0.5,0.36904199146291206,0.6309580085370879,AUD_CHF,H4,20,200,2,short,187
105,54,51,0,0.5142857142857142,0.4186865511094604,0.6098848774619681,45,20,24,1,0.45454545454545453,0.3074166604785682,0.6016742486123409,AUD_CHF,H4,20,200,3,short,150
77,38,39,0,0.4935064935064935,0.38183454720266685,0.6051784398103202,34,18,16,0,0.5294117647058824,0.3616341793866309,0.6971893500251338,AUD_CHF,H4,20,200,4,short,111
37,22,13,2,0.6285714285714286,0.4684914485614348,0.7886514085814222,16,7,8,1,0.4666666666666667,0.2141946806886107,0.7191386526447227,AUD_CHF,H4,20,250,1,short,53
33,19,14,0,0.5757575757575758,0.40713101598803636,0.7443841355271152,15,7,7,1,0.5,0.2380839829258241,0.7619160170741759,AUD_CHF,H4,20,250,2,short,48
28,14,14,0,0.5,0.31479740822547864,0.6852025917745214,12,5,6,1,0.45454545454545453,0.1602878664116818,0.7488030426792273,AUD_CHF,H4,20,250,3,short,40
21,13,8,0,0.6190476190476191,0.4113441266823227,0.8267511114129155,9,4,5,0,0.4444444444444444,0.11980050104447498,0.7690883878444139,AUD_CHF,H4,20,250,4,short,30
675,330,314,31,0.5124223602484472,0.47381687067635814,0.5510278498205363,290,139,139,12,0.5,0.44122350589740145,0.5587764941025986,AUD_CHF,H4,30,100,1,long,965
503,231,245,27,0.4852941176470588,0.44039532379471263,0.5301929114994051,216,99,109,8,0.47596153846153844,0.4080893402429611,0.5438337366801157,AUD_CHF,H4,30,100,2,long,719
358,162,178,18,0.4764705882352941,0.42338150764123206,0.5295596688293561,154,66,83,5,0.4429530201342282,0.36319255412993806,0.5227134861385183,AUD_CHF,H4,30,100,3,long,512
243,106,129,8,0.451063829787234,0.3874425991148737,0.5146850604595944,105,47,56,2,0.4563106796116505,0.3601177444311544,0.5525036147921466,AUD_CHF,H4,30,100,4,long,348
335,155,166,14,0.48286604361370716,0.42819990278255793,0.5375321844448564,144,59,80,5,0.4244604316546763,0.3422920241040977,0.5066288392052549,AUD_CHF,H4,30,150,1,long,479
265,120,133,12,0.4743083003952569,0.4127776177848628,0.5358389830056509,114,40,68,6,0.37037037037037035,0.27929417288211117,0.46144656785862953,AUD_CHF,H4,30,150,2,long,379
207,100,100,7,0.5,0.4307035354437183,0.5692964645562817,89,34,53,2,0.39080459770114945,0.2882737410958368,0.4933354543064621,AUD_CHF,H4,30,150,3,long,296
142,68,70,4,0.4927536231884058,0.40933924472845107,0.5761680016483606,61,25,35,1,0.4166666666666667,0.29191877274842437,0.541414560584909,AUD_CHF,H4,30,150,4,long,203
142,70,66,6,0.5147058823529411,0.4307079305155053,0.598703834190377,62,30,31,1,0.4918032786885246,0.3663439980277261,0.6172625593493231,AUD_CHF,H4,30,200,1,long,204
121,59,55,7,0.5175438596491229,0.4258149682287955,0.6092727510694502,53,19,31,3,0.38,0.2454577419544328,0.5145422580455672,AUD_CHF,H4,30,200,2,long,174
100,48,46,6,0.5106382978723404,0.40958189729719674,0.611694698447484,44,18,25,1,0.4186046511627907,0.271149603154368,0.5660596991712135,AUD_CHF,H4,30,200,3,long,144
74,34,36,4,0.4857142857142857,0.36862970090484126,0.6027988705237302,33,13,20,0,0.3939393939393939,0.22722548461529885,0.5606533032634891,AUD_CHF,H4,30,200,4,long,107
48,21,26,1,0.44680851063829785,0.30467201432718494,0.5889450069494108,21,11,10,0,0.5238095238095238,0.3101985933082275,0.7374204543108202,AUD_CHF,H4,30,250,1,long,69
42,19,22,1,0.4634146341463415,0.3107746096124355,0.6160546586802474,18,7,10,1,0.4117647058823529,0.17781004090730612,0.6457193708573997,AUD_CHF,H4,30,250,2,long,60
36,20,15,1,0.5714285714285714,0.4074773591732178,0.735379783683925,16,7,9,0,0.4375,0.19442159829594075,0.6805784017040593,AUD_CHF,H4,30,250,3,long,52
28,14,14,0,0.5,0.31479740822547864,0.6852025917745214,13,4,9,0,0.3076923076923077,0.05679714201505026,0.5585874733695652,AUD_CHF,H4,30,250,4,long,41
699,367,322,10,0.532656023222061,0.49540071107981504,0.5699113353643068,300,150,146,4,0.5067567567567568,0.44980061500892904,0.5637128985045846,AUD_CHF,H4,30,100,1,short,999
515,271,236,8,0.534516765285996,0.49109726915739665,0.5779362614145954,221,115,102,4,0.5299539170506913,0.46354667000789257,0.5963611640934899,AUD_CHF,H4,30,100,2,short,736
363,198,163,2,0.5484764542936288,0.4971404969010703,0.5998124116861873,156,76,77,3,0.49673202614379086,0.41750541424494114,0.5759586380426406,AUD_CHF,H4,30,100,3,short,519
251,121,125,5,0.491869918699187,0.4293956613316918,0.5543441760666822,109,57,52,0,0.5229357798165137,0.42916761331553294,0.6167039463174946,AUD_CHF,H4,30,100,4,short,360
338,173,158,7,0.5226586102719033,0.468848277756285,0.5764689427875216,145,74,68,3,0.5211267605633803,0.4389604340497261,0.6032930870770343,AUD_CHF,H4,30,150,1,short,483
266,130,130,6,0.5,0.43922298005128785,0.5607770199487121,114,59,52,3,0.5315315315315315,0.4386991951485406,0.6243638679145225,AUD_CHF,H4,30,150,2,short,380
200,105,94,1,0.5276381909547738,0.45827404664869786,0.5970023352608498,86,46,38,2,0.5476190476190477,0.4411783146751712,0.6540597805629241,AUD_CHF,H4,30,150,3,short,286
149,67,79,3,0.4589041095890411,0.3780731499820894,0.5397350691959928,64,36,28,0,0.5625,0.4409607991479704,0.6840392008520296,AUD_CHF,H4,30,150,4,short,213
