cell,direction,level,pair_or_POOLED,regime_bucket,regime,half,n,mean_R,NW_SE,NW_CI_low
sma,short,pair,AUD_JPY,ATR_low_0_33,low,h2,72,-0.027777777777777776,0.12034336941280468,-0.26365078182687496
sma,short,pair,AUD_JPY,ATR_mid_33_67,mid,h2,51,-0.09803921568627451,0.1329420242429523,-0.358605583202461
sma,short,pair,CAD_CHF,ATR_high_67_100,high,full,81,0.15591669439068745,0.04879016068313491,0.06028797945174302
sma,short,pair,CAD_CHF,ATR_low_0_33,low,full,110,0.30244661105981435,0.061959054295428875,0.18100686464077376
sma,short,pair,CAD_CHF,ATR_mid_33_67,mid,full,68,0.1198240244587333,0.06041729904003577,0.0014061183402632044
sma,short,pair,CAD_CHF,ATR_high_67_100,high,h1,33,0.09095258699486863,0.06722000071143493,-0.040798614399543826
sma,short,pair,CAD_CHF,ATR_low_0_33,low,h1,52,0.23076923076923078,0.16585208778904115,-0.09430086129728987
sma,short,pair,CAD_CHF,ATR_mid_33_67,mid,h1,42,0.19047619047619047,0.10996173845969882,-0.02504881690481922
sma,short,pair,CAD_CHF,ATR_high_67_100,high,h2,48,0.20057951822531284,0.08363977216830243,0.03664556477544009
sma,short,pair,CAD_CHF,ATR_low_0_33,low,h2,58,0.36670908994102724,0.07602578779814112,0.21769854585667064
sma,short,pair,CAD_CHF,ATR_mid_33_67,mid,h2,26,0.005693602430533218,0.08210106842644099,-0.15522449168529112
sma,short,pair,CAD_JPY,ATR_high_67_100,high,full,58,-0.14660442690610373,0.077555302234629,-0.2986128192859766
sma,short,pair,CAD_JPY,ATR_low_0_33,low,full,115,0.1876669297058843,0.08190259257384781,0.0271378482611426
sma,short,pair,CAD_JPY,ATR_mid_33_67,mid,full,85,-0.2699221090533234,0.12121808782537756,-0.5075095611910634
sma,short,pair,CAD_JPY,ATR_high_67_100,high,h1,26,-0.1731944907905391,0.09843733180484877,-0.36613166112804274
sma,short,pair,CAD_JPY,ATR_low_0_33,low,h1,52,0.23076923076923078,0.12065058286451895,-0.0057059116452263525
sma,short,pair,CAD_JPY,ATR_mid_33_67,mid,h1,36,0.010359790303760129,0.17173121133164745,-0.3262333839062689
sma,short,pair,CAD_JPY,ATR_high_67_100,high,h2,32,-0.125,0.1653133122617096,-0.4490140920329508
sma,short,pair,CAD_JPY,ATR_low_0_33,low,h2,63,0.15209042724089994,0.11005469424228335,-0.06361677347397543
sma,short,pair,CAD_JPY,ATR_mid_33_67,mid,h2,49,-0.475843504499344,0.040322108310764965,-0.5548748367884433
sma,short,pair,CHF_JPY,ATR_high_67_100,high,full,80,-0.21854368355142811,0.06375821720003053,-0.34350978926348796
sma,short,pair,CHF_JPY,ATR_low_0_33,low,full,110,-0.26236963969134874,0.061547674220761364,-0.383003081164041
sma,short,pair,CHF_JPY,ATR_mid_33_67,mid,full,64,-0.17455579801952847,0.09194698751562672,-0.3547718935501568
sma,short,pair,CHF_JPY,ATR_high_67_100,high,h1,38,-0.14430249168721707,0.09115400981342339,-0.3229643509215269
sma,short,pair,CHF_JPY,ATR_low_0_33,low,h1,65,-0.22354699885314133,0.07749095383036388,-0.3754292683606545
sma,short,pair,CHF_JPY,ATR_mid_33_67,mid,h1,24,-0.00014595251807588325,0.24109014178347518,-0.4726826304136872
sma,short,pair,CHF_JPY,ATR_high_67_100,high,h2,42,-0.2857142857142857,0.10797199249029506,-0.49733939099526403
sma,short,pair,CHF_JPY,ATR_low_0_33,low,h2,45,-0.3184467875687596,0.0954727639337169,-0.5055734048788447
sma,short,pair,CHF_JPY,ATR_mid_33_67,mid,h2,40,-0.2792017053204,0.08025792088223524,-0.43650723024958105
sma,short,pair,EUR_CAD,ATR_high_67_100,high,full,106,0.30968396146365346,0.06242558730319515,0.18732981034939097
sma,short,pair,EUR_CAD,ATR_low_0_33,low,full,100,-0.06865407639632232,0.06827762281239401,-0.20247821710861458
sma,short,pair,EUR_CAD,ATR_mid_33_67,mid,full,92,0.4432794321363947,0.03742822210646074,0.3699201168077316
sma,short,pair,EUR_CAD,ATR_high_67_100,high,h1,46,0.35817142867794455,0.14601259048520146,0.0719867513269497
sma,short,pair,EUR_CAD,ATR_low_0_33,low,h1,49,-0.09036360359565253,0.10589904588902005,-0.29792573353813184
sma,short,pair,EUR_CAD,ATR_mid_33_67,mid,h1,42,0.47123798766879627,0.09715133572524368,0.28082136964731863
sma,short,pair,EUR_CAD,ATR_high_67_100,high,h2,60,0.27251023659936363,0.08183060135493704,0.11212225794368702
sma,short,pair,EUR_CAD,ATR_low_0_33,low,h2,51,-0.047795903204808955,0.16631892452840244,-0.37378099528047776
sma,short,pair,EUR_CAD,ATR_mid_33_67,mid,h2,50,0.4197942454891775,0.06726785393737758,0.28794925177191744
sma,short,pair,EUR_CHF,ATR_high_67_100,high,full,81,0.3082073915713838,0.05130270473875768,0.20765409028341877
sma,short,pair,EUR_CHF,ATR_low_0_33,low,full,66,0.09467167352608416,0.06386686155054472,-0.030507375112983487
sma,short,pair,EUR_CHF,ATR_mid_33_67,mid,full,77,0.03164770409938236,0.1179964341225824,-0.19962530678087914
sma,short,pair,EUR_CHF,ATR_high_67_100,high,h1,52,0.32902039575758274,0.04848781034394101,0.23398428748345837
sma,short,pair,EUR_CHF,ATR_low_0_33,low,h1,39,0.026433604315696285,0.07722529651456751,-0.12492797685285605
sma,short,pair,EUR_CHF,ATR_mid_33_67,mid,h1,50,-0.14670263351285326,0.07191966788421335,-0.28766518256591145
sma,short,pair,EUR_CHF,ATR_high_67_100,high,h2,29,0.2708875219961305,0.17971667556512694,-0.08135716211151833
sma,short,pair,EUR_CHF,ATR_low_0_33,low,h2,27,0.1932377734966444,0.11756784713908247,-0.037195206895957234
sma,short,pair,EUR_CHF,ATR_mid_33_67,mid,h2,27,0.3619261070850039,0.14263520857752768,0.08236109827304966
sma,short,pair,EUR_GBP,ATR_high_67_100,high,full,120,0.15344112811380603,0.0640564123893925,0.02789055983059674
sma,short,pair,EUR_GBP,ATR_low_0_33,low,full,104,0.24393707657546518,0.10891386249883435,0.03046590607774985
sma,short,pair,EUR_GBP,ATR_mid_33_67,mid,full,62,0.04398946797511311,0.08252434902728276,-0.1177582561183611
sma,short,pair,EUR_GBP,ATR_high_67_100,high,h1,60,0.02056879478683697,0.05718046601345974,-0.09150491859954411
sma,short,pair,EUR_GBP,ATR_low_0_33,low,h1,55,0.11166457454253663,0.14627591767116363,-0.17503622409294406
sma,short,pair,EUR_GBP,ATR_mid_33_67,mid,h1,22,-0.09090909090909091,0.12560895994686477,-0.33710265240494586
sma,short,pair,EUR_GBP,ATR_high_67_100,high,h2,60,0.28631346144077496,0.13935076177228256,0.013185968367101175
sma,short,pair,EUR_GBP,ATR_low_0_33,low,h2,49,0.392406211510385,0.05519950936913797,0.2842151731468746
sma,short,pair,EUR_GBP,ATR_mid_33_67,mid,h2,40,0.11818367536142534,0.10371002651754307,-0.0850879766129591
sma,short,pair,EUR_NOK,ATR_high_67_100,high,full,100,0.06637217849662715,0.06428374979824816,-0.05962397110793925
sma,short,pair,EUR_NOK,ATR_low_0_33,low,full,86,-0.29713343866407665,0.10017961480026076,-0.4934854836725877
sma,short,pair,EUR_NOK,ATR_mid_33_67,mid,full,66,-0.2138188315136432,0.05672212356757161,-0.3249941937060835
sma,short,pair,EUR_NOK,ATR_high_67_100,high,h1,42,-0.047619047619047616,0.0852780574618253,-0.2147640402442252
sma,short,pair,EUR_NOK,ATR_low_0_33,low,h1,45,-0.23452168278023544,0.2136365253679268,-0.6532492725013719
sma,short,pair,EUR_NOK,ATR_mid_33_67,mid,h1,37,-0.15809182884873377,0.07915228061084187,-0.31323029884598386
sma,short,pair,EUR_NOK,ATR_high_67_100,high,h2,58,0.14891754913211577,0.0691815857709905,0.013321641020974412
sma,short,pair,EUR_NOK,ATR_low_0_33,low,h2,41,-0.36585365853658536,0.08833176058665355,-0.5389839092864264
sma,short,pair,EUR_NOK,ATR_mid_33_67,mid,h2,29,-0.2849188004309415,0.1491264721265686,-0.5772066857990159
sma,short,pair,EUR_USD,ATR_high_67_100,high,full,78,0.022130876313765018,0.08111748762845865,-0.13685939943801395
sma,short,pair,EUR_USD,ATR_low_0_33,low,full,82,-0.13482580303394434,0.09148001829383225,-0.31412663888985554
sma,short,pair,EUR_USD,ATR_mid_33_67,mid,full,63,-0.10879846883628254,0.061287969331852786,-0.228922888726714
sma,short,pair,EUR_USD,ATR_high_67_100,high,h1,37,-0.1040578069434151,0.07129317078727698,-0.243792421686478
sma,short,pair,EUR_USD,ATR_low_0_33,low,h1,44,-0.370554909864645,0.07184650124008421,-0.51137405229521
sma,short,pair,EUR_USD,ATR_mid_33_67,mid,h1,40,-0.096357588417145,0.0995703829761108,-0.2915155390503222
sma,short,pair,EUR_USD,ATR_high_67_100,high,h2,41,0.13600846852146414,0.12209446477030604,-0.1032966824283357
sma,short,pair,EUR_USD,ATR_low_0_33,low,h2,38,0.13812368908581435,0.17578196333669144,-0.20640895905410084
sma,short,pair,EUR_USD,ATR_mid_33_67,mid,h2,23,-0.13043478260869565,0.11430031348076347,-0.35446339703099206
sma,short,pair,GBP_CAD,ATR_high_67_100,high,full,104,0.22250981743706516,0.12243299180072359,-0.017458846492353075
sma,short,pair,GBP_CAD,ATR_low_0_33,low,full,97,-0.09682151640100353,0.06365117413213388,-0.2215778176999859
sma,short,pair,GBP_CAD,ATR_mid_33_67,mid,full,83,-0.1374663834959141,0.05673435551807535,-0.2486657203113418
sma,short,pair,GBP_CAD,ATR_high_67_100,high,h1,49,0.10204081632653061,0.1945054121559946,-0.2791897914992188
sma,short,pair,GBP_CAD,ATR_low_0_33,low,h1,47,-0.23404255319148937,0.07180581279818313,-0.3747819462759283
sma,short,pair,GBP_CAD,ATR_mid_33_67,mid,h1,35,-0.2571428571428571,0.10338703803420447,-0.45978145168989787
sma,short,pair,GBP_CAD,ATR_high_67_100,high,h2,55,0.32983674569917776,0.11727467671048604,0.09997837934662512
sma,short,pair,GBP_CAD,ATR_low_0_33,low,h2,50,0.03216625818205315,0.06594142593012517,-0.09707893664099218
sma,short,pair,GBP_CAD,ATR_mid_33_67,mid,h2,48,-0.0502022881283515,0.07882167164184065,-0.20469276454635918
sma,short,pair,NZD_CHF,ATR_high_67_100,high,full,70,0.14285714285714285,0.17807335786974735,-0.20616663856756196
sma,short,pair,NZD_CHF,ATR_low_0_33,low,full,116,-0.18292026363131483,0.11371497934947497,-0.40580162315628576
sma,short,pair,NZD_CHF,ATR_mid_33_67,mid,full,81,-0.023131094629944143,0.14093792083974596,-0.2993694194758463
sma,short,pair,NZD_CHF,ATR_high_67_100,high,h1,39,-0.23076923076923078,0.1363849822715506,-0.49808379602146996
sma,short,pair,NZD_CHF,ATR_low_0_33,low,h1,78,-0.3724681183108619,0.0642305470483902,-0.4983599905257067
sma,short,pair,NZD_CHF,ATR_mid_33_67,mid,h1,54,-0.217181457093407,0.06969395756169454,-0.3537816139143283
sma,short,pair,NZD_CHF,ATR_high_67_100,high,h2,31,0.6129032258064516,0.04588014086378477,0.5229781497134335
sma,short,pair,NZD_CHF,ATR_low_0_33,low,h2,38,0.20615164860565027,0.17629327226533417,-0.13938316503440468
sma,short,pair,NZD_CHF,ATR_mid_33_67,mid,h2,27,0.3649696302969816,0.174498204056385,0.022953150346467
sma,short,pair,NZD_JPY,ATR_high_67_100,high,full,79,-0.0379746835443038,0.053177294696854074,-0.14220218115013777
sma,short,pair,NZD_JPY,ATR_low_0_33,low,full,132,0.015151515151515152,0.05363657672332326,-0.08997617522619844
sma,short,pair,NZD_JPY,ATR_mid_33_67,mid,full,77,-0.11688311688311688,0.06143206208895414,-0.237289958577467
sma,short,pair,NZD_JPY,ATR_high_67_100,high,h1,39,-0.02564102564102564,0.05369229874538109,-0.13087793118197258
sma,short,pair,NZD_JPY,ATR_low_0_33,low,h1,44,-0.18181818181818182,0.11486934399931938,-0.4069620960568478
sma,short,pair,NZD_JPY,ATR_mid_33_67,mid,h1,31,-0.22580645161290322,0.18567915107758975,-0.5897375877249791
sma,short,pair,NZD_JPY,ATR_high_67_100,high,h2,40,-0.05,0.1285921362292423,-0.30204058700931485
sma,short,pair,NZD_JPY,ATR_low_0_33,low,h2,88,0.11363636363636363,0.04690764013485298,0.021697388972051784
sma,short,pair,NZD_JPY,ATR_mid_33_67,mid,h2,46,-0.043478260869565216,0.05923795696027384,-0.15958465651170195
sma,short,pair,NZD_USD,ATR_high_67_100,high,full,97,0.13402061855670103,0.041699559429343704,0.05228948207518737
sma,short,pair,NZD_USD,ATR_low_0_33,low,full,92,-0.13043478260869565,0.08810569696692758,-0.3031219486638737
sma,short,pair,NZD_USD,ATR_mid_33_67,mid,full,85,0.10588235294117647,0.04323391259059158,0.021143884263616963
sma,short,pair,NZD_USD,ATR_high_67_100,high,h1,61,0.11475409836065574,0.05884962405018425,-0.0005911647777053913
sma,short,pair,NZD_USD,ATR_low_0_33,low,h1,60,-0.3,0.07848684721139716,-0.4538342205343384
sma,short,pair,NZD_USD,ATR_mid_33_67,mid,h1,32,0.1875,0.0721070896170888,0.046170104350505975
sma,short,pair,NZD_USD,ATR_high_67_100,high,h2,36,0.16666666666666666,0.08673608331108901,-0.0033360566230677957
sma,short,pair,NZD_USD,ATR_low_0_33,low,h2,32,0.1875,0.10281306397071763,-0.014013605382606542
sma,short,pair,NZD_USD,ATR_mid_33_67,mid,h2,53,0.05660377358490566,0.05320481792031143,-0.047677669538904746
sma,short,pair,USD_CAD,ATR_high_67_100,high,full,136,-0.04541520562638659,0.12295343714665281,-0.2864039424338261
sma,short,pair,USD_CAD,ATR_low_0_33,low,full,99,-0.0758750481255539,0.08229705325374467,-0.23717727250289344
sma,short,pair,USD_CAD,ATR_mid_33_67,mid,full,102,0.1064557436088868,0.035798612776470604,0.03629046256700441
sma,short,pair,USD_CAD,ATR_high_67_100,high,h1,74,0.10677526201641291,0.1306706308129782,-0.14933917437702438
sma,short,pair,USD_CAD,ATR_low_0_33,low,h1,48,0.12627323728525164,0.07880002528029642,-0.02817481226412935
sma,short,pair,USD_CAD,ATR_mid_33_67,mid,h1,54,0.18933381585514847,0.055330354604276766,0.08088632083076601
sma,short,pair,USD_CAD,ATR_high_67_100,high,h2,62,-0.22706189281295372,0.05765015495325073,-0.3400561965213251
sma,short,pair,USD_CAD,ATR_low_0_33,low,h2,51,-0.2661322579239591,0.08838137586053893,-0.4393597546106154
sma,short,pair,USD_CAD,ATR_mid_33_67,mid,h2,48,0.013217912331842432,0.10109638244213422,-0.18493099725474063
sma,short,pair,USD_JPY,ATR_high_67_100,high,full,73,0.09643991139032541,0.04466032394457259,0.008905676458963147
sma,short,pair,USD_JPY,ATR_low_0_33,low,full,109,-0.15874249796795023,0.07730617932837636,-0.3102626094515679
sma,short,pair,USD_JPY,ATR_mid_33_67,mid,full,63,-0.3048919258768591,0.08446408058139937,-0.47044152381640186
sma,short,pair,USD_JPY,ATR_high_67_100,high,h1,33,0.15273071307556835,0.1451964668200856,-0.13185436189179944
sma,short,pair,USD_JPY,ATR_low_0_33,low,h1,60,-0.0075745007550301665,0.062295241611782945,-0.12967317431412473
sma,short,pair,USD_JPY,ATR_mid_33_67,mid,h1,26,-0.17301088876878487,0.09933271417069696,-0.3677030085433509
sma,short,pair,USD_JPY,ATR_high_67_100,high,h2,40,0.05,0.08565008756562964,-0.11787417162863408
sma,short,pair,USD_JPY,ATR_low_0_33,low,h2,49,-0.343846168024587,0.05319870575936086,-0.4481156313129343
sma,short,pair,USD_JPY,ATR_mid_33_67,mid,h2,37,-0.39756508708793836,0.1028338000055651,-0.599119335098846
sma,short,pair,USD_SGD,ATR_high_67_100,high,full,68,-0.13536308703745342,0.07891793388829649,-0.29004223745851454
sma,short,pair,USD_SGD,ATR_low_0_33,low,full,78,0.1273178625832187,0.06096271050886809,0.007830949985837249
sma,short,pair,USD_SGD,ATR_mid_33_67,mid,full,60,-0.1276041349643327,0.06949136551887683,-0.2638072113813313
sma,short,pair,USD_SGD,ATR_high_67_100,high,h1,22,-0.023367343227890792,0.15099468615214554,-0.319316928086096
sma,short,pair,USD_SGD,ATR_low_0_33,low,h1,37,0.2617162042709998,0.10119987433381611,0.06336445057672022
sma,short,pair,USD_SGD,ATR_mid_33_67,mid,h1,26,-0.026809899350884632,0.26946834442039147,-0.5549678544148519
sma,short,pair,USD_SGD,ATR_high_67_100,high,h2,46,-0.18892626885941818,0.08760289952429637,-0.36062795192703906
sma,short,pair,USD_SGD,ATR_low_0_33,low,h2,41,0.006031554230830856,0.09266248335401775,-0.17558691314304395
sma,short,pair,USD_SGD,ATR_mid_33_67,mid,h2,34,-0.20468207984520478,0.055239529654880264,-0.3129515579687701
sma,short,pooled,POOLED,ATR_high_67_100,high,full,1503,0.055807425546339294,0.03636903088545391,-0.015475874989150366
sma,short,pooled,POOLED,ATR_low_0_33,low,full,1727,-0.005242107738219841,0.04139856501298753,-0.0863832951636754
sma,short,pooled,POOLED,ATR_mid_33_67,mid,full,1321,-0.021007810078165053,0.03963138609686052,-0.09868532682801168
sma,short,pooled,POOLED,ATR_high_67_100,high,h1,727,0.0428052144494557,0.04452909108944149,-0.04447180408584961
sma,short,pooled,POOLED,ATR_low_0_33,low,h1,900,-0.04263951294065026,0.06356871145494257,-0.1672341873923377
sma,short,pooled,POOLED,ATR_mid_33_67,mid,h1,648,-0.007606552279965257,0.04676956050854447,-0.09927489087671243
sma,short,pooled,POOLED,ATR_high_67_100,high,h2,776,0.06798862073633204,0.059249199832011226,-0.04813981093440997
sma,short,pooled,POOLED,ATR_low_0_33,low,h2,827,0.03545639852802846,0.0477293794462033,-0.05809318518653
sma,short,pooled,POOLED,ATR_mid_33_67,mid,h2,673,-0.03391124997895772,0.06436633507982717,-0.16006926673541896
stoch,long,pair,AUD_CAD,ATR_high_67_100,high,full,564,0.0935687398989586,0.0597656984518475,-0.023572029066662503
stoch,long,pair,AUD_CAD,ATR_low_0_33,low,full,583,0.02135648375380965,0.095062573196912,-0.16496615971213785
stoch,long,pair,AUD_CAD,ATR_mid_33_67,mid,full,483,0.004461854433776052,0.05714765554561605,-0.1075475504356314
stoch,long,pair,AUD_CAD,ATR_high_67_100,high,h1,265,0.03283745383002298,0.071329795217744,-0.10696894479675526
stoch,long,pair,AUD_CAD,ATR_low_0_33,low,h1,301,0.09366106245928489,0.10340907104576184,-0.10902071679040833
stoch,long,pair,AUD_CAD,ATR_mid_33_67,mid,h1,255,0.008920570355531537,0.08690754870920872,-0.16141822511451756
stoch,long,pair,AUD_CAD,ATR_high_67_100,high,h2,299,0.14739412721758047,0.07635190633129818,-0.0022556091917639576
stoch,long,pair,AUD_CAD,ATR_low_0_33,low,h2,282,-0.055819680041750835,0.17340029881645824,-0.395684265722009
stoch,long,pair,AUD_CAD,ATR_mid_33_67,mid,h2,228,-0.0005248673208189075,0.07134292375277214,-0.1403569978762523
stoch,long,pair,AUD_JPY,ATR_high_67_100,high,full,595,0.04712432403445779,0.05527103746060589,-0.06120690938832975
stoch,long,pair,AUD_JPY,ATR_low_0_33,low,full,467,-0.06745734533707694,0.045972534063505266,-0.15756351210154726
stoch,long,pair,AUD_JPY,ATR_mid_33_67,mid,full,418,0.11702239574027025,0.0778882513000952,-0.035638576807916336
stoch,long,pair,AUD_JPY,ATR_high_67_100,high,h1,300,-0.012438949294486032,0.07128438707877827,-0.15215634796889144
stoch,long,pair,AUD_JPY,ATR_low_0_33,low,h1,249,-0.014066587439417381,0.06579617033466012,-0.14302708129535122
stoch,long,pair,AUD_JPY,ATR_mid_33_67,mid,h1,212,-0.01614358765959713,0.05885297136331296,-0.13149541153169053
stoch,long,pair,AUD_JPY,ATR_high_67_100,high,h2,295,0.10769714436897693,0.07190172898698333,-0.0332302444455104
stoch,long,pair,AUD_JPY,ATR_low_0_33,low,h2,218,-0.12844036697247707,0.0773732219453293,-0.28009188198532253
stoch,long,pair,AUD_JPY,ATR_mid_33_67,mid,h2,206,0.2540670000158619,0.08990934157205349,0.07784469053463708
stoch,long,pair,CAD_CHF,ATR_high_67_100,high,full,550,-0.0654539547705971,0.054276882722894305,-0.17183664490746992
stoch,long,pair,CAD_CHF,ATR_low_0_33,low,full,609,-0.05119460010526146,0.03929853447636999,-0.12821972767894663
stoch,long,pair,CAD_CHF,ATR_mid_33_67,mid,full,505,-0.11462722738457727,0.03217475475846204,-0.1776897467111629
stoch,long,pair,CAD_CHF,ATR_high_67_100,high,h1,254,-0.02869627767204362,0.09616675767641134,-0.21718312271780982
stoch,long,pair,CAD_CHF,ATR_low_0_33,low,h1,310,-0.03185031725856371,0.06675493811347863,-0.16268999596098183
stoch,long,pair,CAD_CHF,ATR_mid_33_67,mid,h1,257,-0.07649636981063769,0.0545528825500267,-0.18342001960869003
stoch,long,pair,CAD_CHF,ATR_high_67_100,high,h2,296,-0.09699601552408554,0.05442167477663971,-0.20366249808629938
stoch,long,pair,CAD_CHF,ATR_low_0_33,low,h2,299,-0.07125054553160362,0.04565571775841702,-0.160735752338101
stoch,long,pair,CAD_CHF,ATR_mid_33_67,mid,h2,248,-0.15414186608015176,0.04879381184940019,-0.24977773730497613
stoch,long,pair,CAD_JPY,ATR_high_67_100,high,full,556,0.0491614998727627,0.047023524536303984,-0.0430046082183931
stoch,long,pair,CAD_JPY,ATR_low_0_33,low,full,551,-0.026351590595475514,0.06825426130068415,-0.16012994274481646
stoch,long,pair,CAD_JPY,ATR_mid_33_67,mid,full,408,0.029411764705882353,0.07158540949351887,-0.11089563790141463
stoch,long,pair,CAD_JPY,ATR_high_67_100,high,h1,260,0.007692307692307693,0.06607700768089654,-0.12181862736224952
stoch,long,pair,CAD_JPY,ATR_low_0_33,low,h1,296,-0.044019192439913944,0.06744802662416917,-0.17621732462328552
stoch,long,pair,CAD_JPY,ATR_mid_33_67,mid,h1,222,-0.009009009009009009,0.10034663027686659,-0.20568840435166752
stoch,long,pair,CAD_JPY,ATR_high_67_100,high,h2,296,0.0855871416528921,0.05486903071803339,-0.021956158554453348
stoch,long,pair,CAD_JPY,ATR_low_0_33,low,h2,255,-0.005843315513303863,0.13702802599152708,-0.27441824645669693
stoch,long,pair,CAD_JPY,ATR_mid_33_67,mid,h2,186,0.07526881720430108,0.14408736846310652,-0.2071424249833877
stoch,long,pair,CHF_JPY,ATR_high_67_100,high,full,532,0.11818547789315395,0.06885930286697547,-0.016778755726117978
stoch,long,pair,CHF_JPY,ATR_low_0_33,low,full,563,0.10848844388279447,0.06950451290911344,-0.02774040141906789
stoch,long,pair,CHF_JPY,ATR_mid_33_67,mid,full,443,0.08626219765484691,0.04445166051270763,-0.0008630569500600455
stoch,long,pair,CHF_JPY,ATR_high_67_100,high,h1,251,-0.0023368127336055155,0.08602375175552604,-0.17094336617443653
stoch,long,pair,CHF_JPY,ATR_low_0_33,low,h1,335,0.18366720874925943,0.11543644836741583,-0.042588230050875586
stoch,long,pair,CHF_JPY,ATR_mid_33_67,mid,h1,217,0.0749478115584719,0.06260276419931754,-0.04775360627219048
stoch,long,pair,CHF_JPY,ATR_high_67_100,high,h2,281,0.22584062005442307,0.06500708424793733,0.0984267349284659
stoch,long,pair,CHF_JPY,ATR_low_0_33,low,h2,228,-0.0019715834429325394,0.08558409403317593,-0.16971640774795738
stoch,long,pair,CHF_JPY,ATR_mid_33_67,mid,h2,226,0.09712601085357868,0.06372340999055712,-0.027771872727913274
stoch,long,pair,EUR_CAD,ATR_high_67_100,high,full,601,-0.039202786925764586,0.05200524602939078,-0.1411330691433705
stoch,long,pair,EUR_CAD,ATR_low_0_33,low,full,616,0.16947032215774113,0.07442625369133458,0.02359486492272536
stoch,long,pair,EUR_CAD,ATR_mid_33_67,mid,full,519,0.09870501573869184,0.04657327963943255,0.007421387645404037
stoch,long,pair,EUR_CAD,ATR_high_67_100,high,h1,278,-0.08717123371813852,0.09620792134809966,-0.2757387595604139
stoch,long,pair,EUR_CAD,ATR_low_0_33,low,h1,325,0.2155136546535688,0.10979829074082591,0.0003090048015500224
stoch,long,pair,EUR_CAD,ATR_mid_33_67,mid,h1,258,0.06039759733623452,0.061349538660166694,-0.05984749843769221
stoch,long,pair,EUR_CAD,ATR_high_67_100,high,h2,323,0.0020827493227801802,0.045386604353000674,-0.08687499520910114
stoch,long,pair,EUR_CAD,ATR_low_0_33,low,h2,291,0.1180473563118855,0.0813408777053202,-0.041380763990542094
stoch,long,pair,EUR_CAD,ATR_mid_33_67,mid,h2,261,0.1365721189870979,0.06774021106363043,0.003801305302382263
stoch,long,pair,EUR_CHF,ATR_high_67_100,high,full,551,-0.14463330634317206,0.054896630663145554,-0.2522307024429373
stoch,long,pair,EUR_CHF,ATR_low_0_33,low,full,604,0.05580711612222546,0.07631271082488826,-0.09376579709455551
stoch,long,pair,EUR_CHF,ATR_mid_33_67,mid,full,499,-0.06294760856923516,0.07439982326961436,-0.20877126217767933
stoch,long,pair,EUR_CHF,ATR_high_67_100,high,h1,281,-0.08620051321464374,0.06418305258272863,-0.21199929627679187
stoch,long,pair,EUR_CHF,ATR_low_0_33,low,h1,315,0.0868350392653788,0.14162653000013434,-0.1907529595348845
stoch,long,pair,EUR_CHF,ATR_mid_33_67,mid,h1,230,0.09225278744201966,0.10271211329527544,-0.1090629546167202
stoch,long,pair,EUR_CHF,ATR_high_67_100,high,h2,270,-0.20544669474730706,0.0890700495716213,-0.3800239919076848
stoch,long,pair,EUR_CHF,ATR_low_0_33,low,h2,289,0.021987753526746884,0.053236469814436915,-0.08235572730954947
stoch,long,pair,EUR_CHF,ATR_mid_33_67,mid,h2,269,-0.19564683192458318,0.060451608467223104,-0.31413198452034047
stoch,long,pair,EUR_GBP,ATR_high_67_100,high,full,563,0.08033898117682103,0.040748886327172315,0.0004711639755632935
stoch,long,pair,EUR_GBP,ATR_low_0_33,low,full,623,0.01960830146157148,0.056851074812693365,-0.09181980517130751
stoch,long,pair,EUR_GBP,ATR_mid_33_67,mid,full,516,0.14349300254924452,0.05928886614314108,0.027286824908688015
stoch,long,pair,EUR_GBP,ATR_high_67_100,high,h1,281,0.12598130369724939,0.05786642129286216,0.012563117963239556
stoch,long,pair,EUR_GBP,ATR_low_0_33,low,h1,290,-0.0813967570481236,0.08679897648932673,-0.251522750967204
stoch,long,pair,EUR_GBP,ATR_mid_33_67,mid,h1,226,0.24307984683347025,0.06508646209644824,0.11551038112443171
stoch,long,pair,EUR_GBP,ATR_high_67_100,high,h2,282,0.034858510863911916,0.04721879727584507,-0.05769033179674441
stoch,long,pair,EUR_GBP,ATR_low_0_33,low,h2,333,0.10757066472827288,0.05786715932734141,-0.005848967553316278
stoch,long,pair,EUR_GBP,ATR_mid_33_67,mid,h2,290,0.06588394458981345,0.06349473904204772,-0.058565743932600084
stoch,long,pair,EUR_NOK,ATR_high_67_100,high,full,504,-0.10478036401218165,0.05332711750055724,-0.20930151431327382
stoch,long,pair,EUR_NOK,ATR_low_0_33,low,full,672,0.14598327956607376,0.0641185278136769,0.02031096505126706
stoch,long,pair,EUR_NOK,ATR_mid_33_67,mid,full,489,0.08160841227345753,0.05330492740674358,-0.022869245443759886
stoch,long,pair,EUR_NOK,ATR_high_67_100,high,h1,250,-0.0543315154430596,0.07947822597078552,-0.21010883834579924
stoch,long,pair,EUR_NOK,ATR_low_0_33,low,h1,348,0.15526960805444273,0.08609952118028383,-0.013485453458913554
stoch,long,pair,EUR_NOK,ATR_mid_33_67,mid,h1,237,0.055371936921074914,0.04966898980882785,-0.04197928310422767
stoch,long,pair,EUR_NOK,ATR_high_67_100,high,h2,254,-0.15443474252509704,0.05857246846754172,-0.26923678072147883
stoch,long,pair,EUR_NOK,ATR_low_0_33,low,h2,324,0.13600907489338118,0.0974691390528635,-0.05503043765023127
