row_type,sample,book,horizon_days,challenge_window,start_ts,end_ts,outcome,breach_type,target_hit_at,days_to_target,trading_days,final_equity,max_drawdown_pct,opened_trades,skipped_slot,skipped_daily_risk,skipped_engine,skipped_regime,low_opened,mid_opened,high_opened,slot_block_low_mid,slot_block_high,daily_risk_block_low_mid,daily_risk_block_high,windows,pass_rate,fail_rate,push_rate,median_days_to_target,daily_loss_breaches,max_loss_breaches,median_final_equity,median_max_drawdown_pct
window,long_mr_full6,hard_gate_skip_high,120,2023-11-23__2024-03-22,2023-11-23,2024-03-22,push,,,,32.0,9996.859821381655,0.029750624375000007,38,1068,0,0.0,446,23,15,0,1068,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2023-12-23__2024-04-21,2023-12-23,2024-04-21,push,,,,21.0,10330.173819800773,0.03019172844655004,34,1421,0,0.0,0,13,9,12,1085,336,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2023-12-23__2024-04-21,2023-12-23,2024-04-21,push,,,,21.0,10255.561967046722,0.02764850969654999,34,1421,0,0.0,0,13,9,12,1085,336,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2023-12-23__2024-04-21,2023-12-23,2024-04-21,push,,,,21.0,10287.920622143532,0.03019185344655016,29,1078,0,0.0,348,14,15,0,1078,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-01-22__2024-05-21,2024-01-22,2024-05-21,push,,,,30.0,10612.399975696728,0.010245090732126845,33,1370,0,0.0,0,15,8,10,993,377,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-01-22__2024-05-21,2024-01-22,2024-05-21,push,,,,30.0,10431.943185517684,0.010219816676023584,33,1370,0,0.0,0,15,8,10,993,377,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-01-22__2024-05-21,2024-01-22,2024-05-21,push,,,,30.0,10602.601452204142,0.010194245361231879,30,986,0,0.0,387,17,13,0,986,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-02-21__2024-06-20,2024-02-21,2024-06-20,push,,,,29.0,10557.472013420545,0.017146584970547885,38,1386,0,0.0,0,15,3,20,893,493,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-02-21__2024-06-20,2024-02-21,2024-06-20,push,,,,29.0,10398.035383712608,0.01430271872964131,38,1386,0,0.0,0,15,3,20,893,493,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-02-21__2024-06-20,2024-02-21,2024-06-20,push,,,,28.0,9972.673902786106,0.030552473344196914,34,877,0,0.0,513,18,16,0,877,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-03-22__2024-07-20,2024-03-22,2024-07-20,push,,,,30.0,10040.23237522731,0.027207511641757446,38,1402,0,0.0,0,6,13,19,821,581,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-03-22__2024-07-20,2024-03-22,2024-07-20,push,,,,30.0,9953.221058529805,0.025301319562381103,38,1402,0,0.0,0,6,13,19,821,581,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-03-22__2024-07-20,2024-03-22,2024-07-20,push,,,,32.0,10018.471140203575,0.015148715137633917,37,803,0,0.0,600,15,22,0,803,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-04-21__2024-08-19,2024-04-21,2024-08-19,push,,,,28.0,9662.630098335821,0.08524009127124718,45,1483,0,0.0,0,5,14,26,731,752,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-04-21__2024-08-19,2024-04-21,2024-08-19,push,,,,28.0,9649.134397869359,0.06183665501642426,45,1483,0,0.0,0,5,14,26,731,752,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-04-21__2024-08-19,2024-04-21,2024-08-19,push,,,,35.0,9488.38430683309,0.08501394983406481,36,714,0,0.0,778,10,26,0,714,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-05-21__2024-09-18,2024-05-21,2024-09-18,push,,,,33.0,9555.171098502402,0.07207806320989803,48,1709,0,0.0,0,6,15,27,928,781,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-05-21__2024-09-18,2024-05-21,2024-09-18,push,,,,33.0,9586.230329323631,0.055395465644964496,48,1709,0,0.0,0,6,15,27,928,781,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-05-21__2024-09-18,2024-05-21,2024-09-18,push,,,,36.0,9554.061604393642,0.07995947699894805,44,905,0,0.0,808,6,38,0,905,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-06-20__2024-10-18,2024-06-20,2024-10-18,push,,,,41.0,9675.976384648457,0.08910782000387517,63,1659,0,0.0,0,8,18,37,829,830,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-06-20__2024-10-18,2024-06-20,2024-10-18,push,,,,41.0,9784.726452456403,0.062478806400636314,63,1659,0,0.0,0,8,18,37,829,830,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-06-20__2024-10-18,2024-06-20,2024-10-18,push,,,,47.0,9801.858913416614,0.08009622957114297,55,800,0,0.0,867,11,44,0,800,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-07-20__2024-11-17,2024-07-20,2024-11-17,push,,,,42.0,10034.33212803829,0.05886007639351592,59,1674,0,0.0,0,10,14,35,858,816,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-07-20__2024-11-17,2024-07-20,2024-11-17,push,,,,42.0,10045.879274475888,0.0419531163815298,59,1674,0,0.0,0,10,14,35,858,816,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-07-20__2024-11-17,2024-07-20,2024-11-17,push,,,,43.0,9936.178043945889,0.05882961989521918,50,832,0,0.0,851,10,40,0,832,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-08-19__2024-12-17,2024-08-19,2024-12-17,push,,,,31.0,9659.376622518903,0.06554239878279514,46,1718,0,0.0,0,8,14,24,1005,713,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-08-19__2024-12-17,2024-08-19,2024-12-17,push,,,,31.0,9861.132970635585,0.04308423943572689,46,1718,0,0.0,0,8,14,24,1005,713,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-08-19__2024-12-17,2024-08-19,2024-12-17,push,,,,42.0,10466.645974800862,0.01932473397977519,52,975,0,0.0,737,12,40,0,975,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-09-18__2025-01-16,2024-09-18,2025-01-16,push,,,,34.0,9727.61776886099,0.08082423430394756,47,1599,0,0.0,0,13,11,23,943,656,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-09-18__2025-01-16,2024-09-18,2025-01-16,push,,,,34.0,9857.788766902406,0.05592863452946622,47,1599,0,0.0,0,13,11,23,943,656,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-09-18__2025-01-16,2024-09-18,2025-01-16,push,,,,44.0,10758.832084948674,0.01952207137998903,53,914,0,0.0,679,15,38,0,914,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-10-18__2025-02-15,2024-10-18,2025-02-15,push,,,,35.0,10360.398257588622,0.06341699299618321,51,1671,0,0.0,0,9,7,35,983,688,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-10-18__2025-02-15,2024-10-18,2025-02-15,push,,,,35.0,10306.588735099947,0.03688033803353319,51,1671,0,0.0,0,9,7,35,983,688,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-10-18__2025-02-15,2024-10-18,2025-02-15,push,,,,35.0,10342.308284750112,0.020947907847699752,44,955,0,0.0,723,13,31,0,955,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-11-17__2025-03-17,2024-11-17,2025-03-17,push,,,,45.0,10150.431060843643,0.0542539962095314,64,1685,0,0.0,0,12,14,38,937,748,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-11-17__2025-03-17,2024-11-17,2025-03-17,push,,,,45.0,10130.916653355584,0.03228747602393742,64,1685,0,0.0,0,12,14,38,937,748,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-11-17__2025-03-17,2024-11-17,2025-03-17,push,,,,35.0,10109.34720541869,0.02837508441451555,43,920,0,0.0,786,17,26,0,920,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2024-12-17__2025-04-16,2024-12-17,2025-04-16,push,,,,47.0,10524.27563648253,0.06597597304597239,84,1659,0,0.0,0,8,16,60,909,750,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2024-12-17__2025-04-16,2024-12-17,2025-04-16,push,,,,47.0,10349.338531422098,0.03747095262857183,84,1659,0,0.0,0,8,16,60,909,750,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2024-12-17__2025-04-16,2024-12-17,2025-04-16,push,,,,34.0,10053.452536427623,0.027906476558027315,35,898,0,0.0,810,12,23,0,898,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2025-01-16__2025-05-16,2025-01-16,2025-05-16,push,,,,41.0,9983.258403632177,0.06327503697839403,80,1659,0,0.0,0,8,13,59,945,714,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2025-01-16__2025-05-16,2025-01-16,2025-05-16,push,,,,41.0,9899.066039413885,0.04112142684458831,80,1659,0,0.0,0,8,13,59,945,714,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2025-01-16__2025-05-16,2025-01-16,2025-05-16,push,,,,33.0,10099.42240573687,0.03276656371321678,40,926,0,0.0,773,16,24,0,926,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2025-02-15__2025-06-15,2025-02-15,2025-06-15,push,,,,45.0,10296.023529025962,0.05690136621008951,81,1567,0,0.0,0,19,14,48,1084,483,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2025-02-15__2025-06-15,2025-02-15,2025-06-15,push,,,,45.0,10300.344641209547,0.03125361456185219,81,1567,0,0.0,0,19,14,48,1084,483,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2025-02-15__2025-06-15,2025-02-15,2025-06-15,push,,,,28.0,10488.7578284084,0.019850624374999824,37,1080,0,0.0,531,18,19,0,1080,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2025-03-17__2025-07-15,2025-03-17,2025-07-15,push,,,,36.0,10528.194537873233,0.04908223615037514,68,1475,0,0.0,0,20,9,39,1113,362,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2025-03-17__2025-07-15,2025-03-17,2025-07-15,push,,,,36.0,10515.59404180026,0.02726266173245385,68,1475,0,0.0,0,20,9,39,1113,362,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2025-03-17__2025-07-15,2025-03-17,2025-07-15,push,,,,30.0,10487.397187102635,0.010192672039737772,36,1106,0,0.0,401,19,17,0,1106,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2025-04-16__2025-08-14,2025-04-16,2025-08-14,push,,,,37.0,10600.527655532578,0.01652820452629094,43,1423,0,0.0,0,25,6,12,1211,212,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2025-04-16__2025-08-14,2025-04-16,2025-08-14,push,,,,37.0,10463.144317627564,0.01640785490562157,43,1423,0,0.0,0,25,6,12,1211,212,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2025-04-16__2025-08-14,2025-04-16,2025-08-14,push,,,,36.0,10700.62971792449,0.010567258290515929,41,1201,0,0.0,224,26,15,0,1201,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,120,2025-05-16__2025-09-13,2025-05-16,2025-09-13,push,,,,25.0,9995.680433937285,0.015526531679182335,28,1447,0,0.0,0,17,6,5,1272,175,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,120,2025-05-16__2025-09-13,2025-05-16,2025-09-13,push,,,,25.0,9969.756425413323,0.01564944727480979,28,1447,0,0.0,0,17,6,5,1272,175,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,120,2025-05-16__2025-09-13,2025-05-16,2025-09-13,push,,,,30.0,10222.068679105529,0.020590708100330448,34,1261,0,0.0,180,27,7,0,1261,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2016-03-04__2017-03-04,2016-03-04,2017-03-04,pass,,2016-07-27T13:00:00,146.0,71.0,11048.026265963192,0.04562753873201491,113,1915,3,0.0,0,42,24,47,1345,570,0,3,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2016-03-04__2017-03-04,2016-03-04,2017-03-04,pass,,2016-09-01T05:00:00,182.0,80.0,11028.831217310571,0.03310894938303991,128,2378,0,0.0,0,51,26,51,1767,611,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2016-03-04__2017-03-04,2016-03-04,2017-03-04,pass,,2017-02-28T22:00:00,362.0,138.0,11033.995136837842,0.04482076362501193,195,3260,0,0.0,1450,87,108,0,3260,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2016-04-03__2017-04-03,2016-04-03,2017-04-03,pass,,2016-08-07T21:00:00,127.0,69.0,11023.772322114768,0.03994342149642307,118,1734,3,0.0,0,45,28,45,1174,560,0,3,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2016-04-03__2017-04-03,2016-04-03,2017-04-03,pass,,2016-11-10T06:00:00,222.0,101.0,11026.924506818948,0.029919218152617576,166,2950,0,0.0,0,59,44,63,2037,913,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2016-04-03__2017-04-03,2016-04-03,2017-04-03,pass,,2017-03-15T17:00:00,347.0,133.0,11052.460944419758,0.0445042488437748,188,3152,0,0.0,1421,82,106,0,3152,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2016-05-03__2017-05-03,2016-05-03,2017-05-03,pass,,2016-09-01T05:00:00,122.0,60.0,11004.176856295206,0.05443733075805594,98,1561,3,0.0,0,37,19,42,1065,496,0,3,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2016-05-03__2017-05-03,2016-05-03,2017-05-03,push,,,,154.0,10527.0135470355,0.04178837048691039,228,4735,0,0.0,0,70,61,97,3254,1481,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2016-05-03__2017-05-03,2016-05-03,2017-05-03,pass,,2017-03-10T10:00:00,312.0,118.0,11001.85731399835,0.039574281731174235,159,2710,0,0.0,1346,68,91,0,2710,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2016-06-02__2017-06-02,2016-06-02,2017-06-02,pass,,2016-08-07T21:00:00,67.0,37.0,11034.510467360065,0.02984727502126625,64,895,3,0.0,0,14,16,34,456,439,0,3,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2016-06-02__2017-06-02,2016-06-02,2017-06-02,pass,,2016-11-10T10:00:00,162.0,69.0,11005.218575106826,0.027409705360515544,113,2112,0,0.0,0,28,32,53,1319,793,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2016-06-02__2017-06-02,2016-06-02,2017-06-02,pass,,2017-02-28T14:00:00,272.0,99.0,11019.384885197358,0.03584045946627739,128,2258,0,0.0,1268,47,81,0,2258,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2016-07-02__2017-07-02,2016-07-02,2017-07-02,pass,,2016-11-10T06:00:00,132.0,53.0,11042.309021593772,0.02516907461302344,76,1674,0,0.0,0,19,26,31,1138,536,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2016-07-02__2017-07-02,2016-07-02,2017-07-02,push,,,,136.0,10593.760539110355,0.04098919757759868,186,4665,0,0.0,0,50,58,78,3186,1479,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2016-07-02__2017-07-02,2016-07-02,2017-07-02,pass,,2016-11-21T14:00:00,143.0,51.0,11010.572738682753,0.03712896738359705,72,1122,0,0.0,702,19,53,0,1122,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2016-08-01__2017-08-01,2016-08-01,2017-08-01,push,,,,134.0,10519.54020882683,0.071784735566354,179,4707,0,0.0,0,50,56,73,3244,1463,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2016-08-01__2017-08-01,2016-08-01,2017-08-01,push,,,,134.0,10669.068226438392,0.041284716741205374,179,4707,0,0.0,0,50,56,73,3244,1463,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2016-08-01__2017-08-01,2016-08-01,2017-08-01,pass,,2016-11-28T14:00:00,120.0,45.0,11038.357274732936,0.03685050192643284,59,980,0,0.0,532,23,36,0,980,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2016-08-31__2017-08-31,2016-08-31,2017-08-31,push,,,,137.0,10295.877284909126,0.06965619207216732,185,4747,0,0.0,0,47,59,79,3158,1589,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2016-08-31__2017-08-31,2016-08-31,2017-08-31,push,,,,137.0,10269.865043171025,0.042283156627394965,185,4747,0,0.0,0,47,59,79,3158,1589,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2016-08-31__2017-08-31,2016-08-31,2017-08-31,pass,,2017-02-10T10:00:00,164.0,62.0,11000.728725722473,0.017258623396972872,71,1298,0,0.0,784,28,43,0,1298,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2016-09-30__2017-09-30,2016-09-30,2017-09-30,push,,,,137.0,10005.0356496797,0.06838716339190651,183,4710,0,0.0,0,40,57,86,3004,1706,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2016-09-30__2017-09-30,2016-09-30,2017-09-30,push,,,,137.0,10132.701267985312,0.0420403655039996,183,4710,0,0.0,0,40,57,86,3004,1706,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2016-09-30__2017-09-30,2016-09-30,2017-09-30,pass,,2017-06-09T09:00:00,253.0,83.0,11015.346137928325,0.059182381135218565,103,2130,0,0.0,1150,44,59,0,2130,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2016-10-30__2017-10-30,2016-10-30,2017-10-30,push,,,,131.0,10149.740756948806,0.05329690283859454,181,4777,0,0.0,0,48,55,78,3180,1597,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2016-10-30__2017-10-30,2016-10-30,2017-10-30,push,,,,131.0,10103.644477868216,0.03723912181067644,181,4777,0,0.0,0,48,55,78,3180,1597,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2016-10-30__2017-10-30,2016-10-30,2017-10-30,push,,,,115.0,10886.122387011226,0.05891945671239064,149,3134,0,0.0,1675,60,89,0,3134,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2016-11-29__2017-11-29,2016-11-29,2017-11-29,push,,,,125.0,10312.93468772787,0.05290991694961158,167,4890,0,0.0,0,50,52,65,3443,1447,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2016-11-29__2017-11-29,2016-11-29,2017-11-29,push,,,,125.0,10354.718073116326,0.0373814743620931,167,4890,0,0.0,0,50,52,65,3443,1447,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2016-11-29__2017-11-29,2016-11-29,2017-11-29,push,,,,109.0,10437.69442308583,0.056043351556563176,144,3401,0,0.0,1512,64,80,0,3401,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2016-12-29__2017-12-29,2016-12-29,2017-12-29,push,,,,126.0,10922.397182692288,0.07729259116375288,173,4862,0,0.0,0,52,54,67,3373,1489,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2016-12-29__2017-12-29,2016-12-29,2017-12-29,push,,,,126.0,10855.768684197265,0.06161278793242564,173,4862,0,0.0,0,52,54,67,3373,1489,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2016-12-29__2017-12-29,2016-12-29,2017-12-29,pass,,2017-12-10T22:00:00,347.0,104.0,11052.596891402833,0.05760754307770803,137,3187,0,0.0,1504,64,73,0,3187,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2017-01-28__2018-01-28,2017-01-28,2018-01-28,push,,,,120.0,10261.209852190355,0.06624094396216242,167,4853,0,0.0,0,46,50,71,3288,1565,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2017-01-28__2018-01-28,2017-01-28,2018-01-28,push,,,,120.0,10328.400664170511,0.051506912237617504,167,4853,0,0.0,0,46,50,71,3288,1565,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2017-01-28__2018-01-28,2017-01-28,2018-01-28,push,,,,105.0,10340.081949935133,0.0559207793603382,142,3242,0,0.0,1636,60,82,0,3242,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2017-02-27__2018-02-27,2017-02-27,2018-02-27,pass,,2017-12-13T10:00:00,290.0,101.0,11045.283964740707,0.03095564180358888,142,3883,0,0.0,0,37,43,62,2599,1284,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2017-02-27__2018-02-27,2017-02-27,2018-02-27,pass,,2017-12-21T10:00:00,298.0,104.0,11034.54796326189,0.028905804899677243,146,3971,0,0.0,0,39,44,63,2657,1314,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2017-02-27__2018-02-27,2017-02-27,2018-02-27,pass,,2017-12-04T10:00:00,281.0,91.0,11023.487023781,0.05774309783281733,122,2512,0,0.0,1274,55,67,0,2512,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2017-03-29__2018-03-29,2017-03-29,2018-03-29,pass,,2017-12-20T06:00:00,267.0,87.0,11048.345920911477,0.030809424694271184,120,3526,0,0.0,0,29,39,52,2287,1239,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2017-03-29__2018-03-29,2017-03-29,2018-03-29,pass,,2017-12-21T14:00:00,268.0,88.0,11007.329869729403,0.028692815734809845,122,3541,0,0.0,0,30,40,52,2299,1242,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2017-03-29__2018-03-29,2017-03-29,2018-03-29,pass,,2018-03-28T13:00:00,365.0,111.0,11012.06829832884,0.04273265327734789,139,3009,0,0.0,1899,49,90,0,3009,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2017-04-28__2018-04-28,2017-04-28,2018-04-28,pass,,2017-12-29T14:00:00,246.0,83.0,11045.441116260288,0.04138655480000289,116,3185,0,0.0,0,30,41,45,2074,1111,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2017-04-28__2018-04-28,2017-04-28,2018-04-28,push,,,,119.0,10315.925157909942,0.058047674706593715,170,4862,0,0.0,0,40,56,74,3152,1710,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2017-04-28__2018-04-28,2017-04-28,2018-04-28,pass,,2018-03-28T13:00:00,335.0,97.0,11002.823401874733,0.0594831330939789,125,2721,0,0.0,1747,42,83,0,2721,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2017-05-28__2018-05-28,2017-05-28,2018-05-28,pass,,2017-12-13T10:00:00,200.0,65.0,11027.984074426897,0.03090715692900285,92,2647,0,0.0,0,22,30,40,1814,833,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2017-05-28__2018-05-28,2017-05-28,2018-05-28,push,,,,116.0,10232.156167624587,0.08119064525102622,164,4958,0,0.0,0,38,52,74,3304,1654,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2017-05-28__2018-05-28,2017-05-28,2018-05-28,push,,,,103.0,10321.729487775023,0.06147886844128534,138,3256,0,0.0,1728,51,87,0,3256,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2017-06-27__2018-06-27,2017-06-27,2018-06-27,pass,,2017-12-13T10:00:00,170.0,58.0,11032.388970333936,0.030919502141703015,78,2313,0,0.0,0,21,25,32,1539,774,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2017-06-27__2018-06-27,2017-06-27,2018-06-27,push,,,,120.0,10337.1669696158,0.08121442387622702,171,5018,0,0.0,0,38,52,81,3166,1852,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2017-06-27__2018-06-27,2017-06-27,2018-06-27,push,,,,101.0,10583.218420837247,0.06182339547282972,134,3122,0,0.0,1933,49,85,0,3122,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2017-07-27__2018-07-27,2017-07-27,2018-07-27,push,,,,121.0,10184.220734080733,0.08311402343931659,172,5006,0,0.0,0,39,53,80,3229,1777,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2017-07-27__2018-07-27,2017-07-27,2018-07-27,push,,,,121.0,10033.60515522668,0.07744942355864023,172,5006,0,0.0,0,39,53,80,3229,1777,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2017-07-27__2018-07-27,2017-07-27,2018-07-27,push,,,,104.0,10823.881092020172,0.06183417047842613,135,3186,0,0.0,1857,56,79,0,3186,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2017-08-26__2018-08-26,2017-08-26,2018-08-26,pass,,2017-12-13T10:00:00,110.0,38.0,11039.044868351886,0.015200373099984427,50,1468,0,0.0,0,13,17,20,1003,465,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2017-08-26__2018-08-26,2017-08-26,2018-08-26,pass,,2017-12-29T14:00:00,126.0,42.0,11032.536548745038,0.010413322917982441,56,1648,0,0.0,0,15,20,21,1138,510,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2017-08-26__2018-08-26,2017-08-26,2018-08-26,push,,,,106.0,10503.941576824413,0.06125262941555866,135,3238,0,0.0,1821,49,86,0,3238,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2017-09-25__2018-09-25,2017-09-25,2018-09-25,push,,,,120.0,10103.560385149174,0.08334252213942982,168,5103,0,0.0,0,37,50,81,3362,1741,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2017-09-25__2018-09-25,2017-09-25,2018-09-25,push,,,,120.0,9806.9526519957,0.0774523088808166,168,5103,0,0.0,0,37,50,81,3362,1741,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2017-09-25__2018-09-25,2017-09-25,2018-09-25,push,,,,100.0,10488.516393395259,0.060181924638866804,130,3319,0,0.0,1822,53,77,0,3319,0,0,0,,,,,,,,,
window,long_mr_full6,unconditioned,365,2017-10-25__2018-10-25,2017-10-25,2018-10-25,push,,,,123.0,9882.510764316707,0.08074010852761986,174,5131,0,0.0,0,31,51,92,3267,1864,0,0,,,,,,,,,
window,long_mr_full6,size_down_high_0_5,365,2017-10-25__2018-10-25,2017-10-25,2018-10-25,push,,,,123.0,9506.132487075694,0.0752745774138677,174,5131,0,0.0,0,31,51,92,3267,1864,0,0,,,,,,,,,
window,long_mr_full6,hard_gate_skip_high,365,2017-10-25__2018-10-25,2017-10-25,2018-10-25,push,,,,106.0,10224.250130210121,0.05793347961777927,137,3212,0,0.0,1956,53,84,0,3212,0,0,0,,,,,,,,,
