row_type,sleeve,direction,regime_bucket,regime,half,L,L_label,n,mean_R,NW_SE,NW_CI_low,hold_median,hold_mean,hold_q10,hold_q25,hold_q75,hold_q90,dedup_drop
sleeve_curve,long_mr_full6,short,ATR_high_67_100,high,full,83,max_hold_minus_1,17804,-0.0058973624551718505,0.01942110000659293,-0.04396271846809399,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_0_67,low_mid_0_67,full,83,max_hold_minus_1,36593,0.005619611355814349,0.014681214631914926,-0.023155569322738906,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_minus_high,low_mid_minus_high,full,83,max_hold_minus_1,54397,0.0115169738109862,0.024345783793799636,-0.03620076242486109,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_0_33,low,h1,22,corrected_median_minus_1,10452,0.007978824324756753,0.019594988412510454,-0.030427352963763733,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_mid_33_67,mid,h1,22,corrected_median_minus_1,7890,0.014910926620845826,0.020551714012598532,-0.025370432843847296,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_high_67_100,high,h1,22,corrected_median_minus_1,8856,-0.005081677406181274,0.021930158754802056,-0.048064788565593305,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_0_67,low_mid_0_67,h1,22,corrected_median_minus_1,18342,0.010960739443944564,0.01417735490152891,-0.016826876163052097,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_minus_high,low_mid_minus_high,h1,22,corrected_median_minus_1,27198,0.016042416850125838,0.026113775196526585,-0.03514058253506627,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_0_33,low,h1,31,mean_minus_1,10452,0.007978824324756753,0.02145783693853447,-0.03407853607477081,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_mid_33_67,mid,h1,31,mean_minus_1,7890,0.014910926620845826,0.021864669916376166,-0.027943826415251463,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_high_67_100,high,h1,31,mean_minus_1,8856,-0.005081677406181274,0.023794287279103404,-0.05171848047322395,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_0_67,low_mid_0_67,h1,31,mean_minus_1,18342,0.010960739443944564,0.015514396853576563,-0.0194474783890655,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_minus_high,low_mid_minus_high,h1,31,mean_minus_1,27198,0.016042416850125838,0.02840536246645637,-0.03963209358412864,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_0_33,low,h1,83,max_hold_minus_1,10452,0.007978824324756753,0.026937240594144832,-0.044818167239767115,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_mid_33_67,mid,h1,83,max_hold_minus_1,7890,0.014910926620845826,0.025174088583147285,-0.034430287002122854,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_high_67_100,high,h1,83,max_hold_minus_1,8856,-0.005081677406181274,0.027838138694103468,-0.059644429246624074,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_0_67,low_mid_0_67,h1,83,max_hold_minus_1,18342,0.010960739443944564,0.019760356828980245,-0.02776955994085671,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_minus_high,low_mid_minus_high,h1,83,max_hold_minus_1,27198,0.016042416850125838,0.03413844852890604,-0.05086894226653001,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_0_33,low,h2,22,corrected_median_minus_1,10253,0.015447853053247152,0.020994074412089232,-0.025700532794447742,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_mid_33_67,mid,h2,22,corrected_median_minus_1,7998,-0.019228592384653624,0.022005441226450092,-0.062359257188495804,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_high_67_100,high,h2,22,corrected_median_minus_1,8948,-0.00670466093459302,0.022241309754601493,-0.050297628053611945,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_0_67,low_mid_0_67,h2,22,corrected_median_minus_1,18251,0.00025185225261537426,0.015354164223836514,-0.029842309626104194,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_minus_high,low_mid_minus_high,h2,22,corrected_median_minus_1,27199,0.006956513187208394,0.027026398550540776,-0.04601522797185153,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_0_33,low,h2,31,mean_minus_1,10253,0.015447853053247152,0.02308485838380966,-0.029798469379019782,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_mid_33_67,mid,h2,31,mean_minus_1,7998,-0.019228592384653624,0.02343281089634719,-0.0651569017414941,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_high_67_100,high,h2,31,mean_minus_1,8948,-0.00670466093459302,0.023938593224752433,-0.05362430365510779,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_0_67,low_mid_0_67,h2,31,mean_minus_1,18251,0.00025185225261537426,0.01695575101638543,-0.03298141973950006,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_minus_high,low_mid_minus_high,h2,31,mean_minus_1,27199,0.006956513187208394,0.029335196234384023,-0.05054047143218429,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_0_33,low,h2,83,max_hold_minus_1,10253,0.015447853053247152,0.028951645106122432,-0.04129737135475281,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_mid_33_67,mid,h2,83,max_hold_minus_1,7998,-0.019228592384653624,0.026760617113555867,-0.07167940192722312,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_high_67_100,high,h2,83,max_hold_minus_1,8948,-0.00670466093459302,0.027101455983988717,-0.059823514663210904,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_0_67,low_mid_0_67,h2,83,max_hold_minus_1,18251,0.00025185225261537426,0.021721318732609293,-0.042321932463298836,,,,,,,23159.0
sleeve_curve,long_mr_full6,short,ATR_low_mid_minus_high,low_mid_minus_high,h2,83,max_hold_minus_1,27199,0.006956513187208394,0.034731896060187686,-0.061118003090759467,,,,,,,23159.0
realized_hold_summary,POOLED,all,realized_hold,realized_hold,full,,,151708,32.15645845967253,,,23.0,32.15645845967253,6.0,11.0,47.0,84.0,
realized_hold_summary,POOLED,long,realized_hold,realized_hold,full,,,74152,32.30216312439314,,,23.0,32.30216312439314,5.0,11.0,48.0,84.0,
realized_hold_summary,POOLED,short,realized_hold,realized_hold,full,,,77556,32.01714889886018,,,23.0,32.01714889886018,6.0,11.0,47.0,84.0,
realized_hold_summary,bb,long,realized_hold,realized_hold,full,,,5408,31.73909023668639,,,23.0,31.73909023668639,5.0,11.0,47.0,84.0,
realized_hold_summary,bb,short,realized_hold,realized_hold,full,,,5474,31.61746437705517,,,24.0,31.61746437705517,6.0,11.0,46.0,83.0,
realized_hold_summary,rsi,long,realized_hold,realized_hold,full,,,11576,32.03757774706289,,,23.0,32.03757774706289,5.0,11.0,48.0,84.0,
realized_hold_summary,rsi,short,realized_hold,realized_hold,full,,,12149,31.584904107333937,,,23.0,31.584904107333937,6.0,11.0,46.0,84.0,
realized_hold_summary,cci,long,realized_hold,realized_hold,full,,,19263,32.526864974303066,,,23.0,32.526864974303066,6.0,11.0,48.0,84.0,
realized_hold_summary,cci,short,realized_hold,realized_hold,full,,,19858,32.32294289455132,,,23.0,32.32294289455132,6.0,11.0,48.0,84.0,
realized_hold_summary,sma,long,realized_hold,realized_hold,full,,,4398,32.256707594361075,,,24.0,32.256707594361075,5.7000000000000455,11.0,48.0,84.0,
realized_hold_summary,sma,short,realized_hold,realized_hold,full,,,4551,32.07734563832125,,,23.0,32.07734563832125,6.0,12.0,47.0,84.0,
realized_hold_summary,ema,long,realized_hold,realized_hold,full,,,5424,30.922566371681416,,,22.0,30.922566371681416,5.0,10.0,46.0,84.0,
realized_hold_summary,ema,short,realized_hold,realized_hold,full,,,5613,30.986460003563156,,,23.0,30.986460003563156,5.0,11.0,45.0,80.0,
realized_hold_summary,stoch,long,realized_hold,realized_hold,full,,,28083,32.639105508670724,,,23.0,32.639105508670724,6.0,11.0,48.0,84.0,
realized_hold_summary,stoch,short,realized_hold,realized_hold,full,,,29911,32.24709972919662,,,24.0,32.24709972919662,6.0,11.0,47.0,84.0,
