tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,confirm,direction,total_n
37,0.1372272059330251,0.15862879153221462,-0.17368522547011558,0.4481396373361658,16,-0.15830865831476426,0.2484716643231479,-0.6453131203881342,0.32869580375860563,EUR_USD,100,2,short,53
9,0.5555555555555556,0.2939723678960656,-0.020630285520732983,1.1317413966318441,5,-0.7706881112804862,0.20424744460769298,-1.1710131027115644,-0.37036311984940795,EUR_USD,100,3,long,14
7,-0.03989941406971463,0.3800646077974761,-0.7848260453527678,0.7050272172133385,4,2.7755575615628914e-15,0.5773502691896274,-1.131606527611667,1.1316065276116722,EUR_USD,100,3,short,11
420,0.001270127768070537,0.0481928077263061,-0.09318777537548943,0.0957280309116305,181,0.02986985774972273,0.07247286924308606,-0.11217696596672594,0.1719166814661714,GBP_USD,10,1,long,601
407,0.05855855378329135,0.0491519628435326,-0.03777929339003254,0.15489640095661522,175,-0.10025906610746745,0.0737809068775207,-0.24486964358740804,0.04435151137247313,GBP_USD,10,1,short,582
138,0.006831984389681706,0.08407684216269273,-0.15795862624919604,0.17162259502855948,60,0.21053588373007529,0.12431429894799688,-0.03312014220799858,0.45419190966814915,GBP_USD,10,2,long,198
114,-0.03230426010641171,0.09380231274077662,-0.21615679307833388,0.15154827286551045,50,-0.25155159297135476,0.13608274226862277,-0.5182737678178554,0.015170581875145861,GBP_USD,10,2,short,164
37,0.07081624683625592,0.1614236138260975,-0.24557403626289515,0.387206529935407,16,0.20062180912464447,0.24494976351608813,-0.2794797273668883,0.6807233456161772,GBP_USD,10,3,long,53
37,0.24324324324324326,0.16166088689122846,-0.07361209506356453,0.560098581550051,16,-0.375,0.23935677693908453,-0.8441392828006057,0.09413928280060568,GBP_USD,10,3,short,53
293,-0.009260919295309016,0.057812337673848545,-0.12257310113605216,0.10405126254543412,126,0.0009634982681779886,0.08710497135966544,-0.16976224559676628,0.17168924213312226,GBP_USD,20,1,long,419
289,0.07085562554969355,0.05827819647791035,-0.04336963954701073,0.18508089064639782,124,-0.13428512025090036,0.08779717238526175,-0.3063675781260134,0.03779733762421267,GBP_USD,20,1,short,413
96,-0.05604300757789186,0.10114987841818808,-0.2542967692775405,0.1422107541217568,42,0.3007655481858218,0.14371769515003302,0.019078865691757096,0.5824522306798865,GBP_USD,20,2,long,138
77,-0.060814099378323834,0.11409641327574153,-0.2844430693987772,0.16281487064212957,34,-0.2605925939775382,0.1654429303837712,-0.5848607375297297,0.06367554957465332,GBP_USD,20,2,short,111
26,0.0,0.20000000000000004,-0.39200000000000007,0.39200000000000007,12,0.267495745499526,0.277781128054139,-0.2769552654865865,0.8119467564856384,GBP_USD,20,3,long,38
21,0.047619047619047616,0.22335313142016333,-0.3901530899644725,0.48539118520256774,10,0.0,0.3333333333333333,-0.6533333333333333,0.6533333333333333,GBP_USD,20,3,short,31
172,-0.11553004460959483,0.07520067899070279,-0.2629233754313723,0.03186328621218264,74,0.17630800510463115,0.10902026329731239,-0.03737171095810113,0.38998772116736347,GBP_USD,55,1,long,246
167,0.1052495776111143,0.07699192408054356,-0.04565459358675107,0.2561537488089797,72,-0.06852671469139177,0.115292774287637,-0.29450055229516026,0.15744712291237675,GBP_USD,55,1,short,239
51,-0.03613846455279362,0.1390867173853078,-0.30874843062799695,0.2364715015224097,23,0.465511366428358,0.17990530541209895,0.11289696782064407,0.8181257650360719,GBP_USD,55,2,long,74
49,-0.09556501330879459,0.14288475742471327,-0.3756191378612326,0.18448911124364342,22,-0.31182491796528633,0.20215502055522847,-0.7080487582535342,0.08439892232296148,GBP_USD,55,2,short,71
14,0.2857142857142857,0.26578871697687523,-0.23523159956038975,0.8066601709889611,7,-0.2557215791436698,0.36470222287850634,-0.9705379359855422,0.4590947776982026,GBP_USD,55,3,long,21
12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,GBP_USD,55,3,short,18
126,-0.1621151797219703,0.08732918604411785,-0.33328038436844126,0.009050024924500688,55,0.1966116220919931,0.1275400091139331,-0.053366795771315756,0.44659003995530194,GBP_USD,100,1,long,181
122,0.05390720869718106,0.09047012868428941,-0.12341424352402618,0.23122866091838828,53,-0.19732318965352716,0.13031714547303475,-0.4527447947806753,0.05809841547362096,GBP_USD,100,1,short,175
39,0.14672106625943618,0.15851380573497842,-0.1639659929811215,0.4574081254999939,18,0.20593119043623526,0.22577344419702755,-0.23658476018993874,0.6484471410624093,GBP_USD,100,2,long,57
38,-0.2548075171613404,0.15777353498674462,-0.5640436457353599,0.05442861141267902,17,-0.29411764705882354,0.23894230601870473,-0.7624445668554848,0.1742092727378377,GBP_USD,100,2,short,55
11,0.3827226314540283,0.2768792946890571,-0.15996078613652354,0.9254060490445801,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,GBP_USD,100,3,long,16
