tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,pattern,strict,direction,total_n
102,0.06487197757134705,0.09841629953994095,-0.1280239695269372,0.2577679246696313,45,-0.20974478648023517,0.1449501136279435,-0.49384700919100444,0.07435743623053406,CAD_JPY,shooting_star,True,short,147
228,0.02123466671807295,0.06593377763140712,-0.107995537439485,0.1504648708756309,98,0.0849170797872611,0.10020363058708848,-0.1114820361634323,0.2813161957379545,CAD_JPY,bull_engulf,False,long,326
95,-0.0430050612067171,0.10250589834566949,-0.2439166219642293,0.1579064995507951,42,0.15052080521789493,0.15088325383518758,-0.14521037229907272,0.44625198273486255,CAD_JPY,bull_engulf,True,long,137
256,0.026302868182152314,0.06248699530505703,-0.09617164261575947,0.1487773789800641,110,-0.012271592460580528,0.09427246417208994,-0.1970456222378768,0.17250243731671577,CAD_JPY,bear_engulf,False,short,366
107,0.09096760985636441,0.09630154529062362,-0.09778341891325788,0.2797186386259867,47,-0.07687798770547594,0.1441863014898357,-0.35948313862555387,0.205727163214602,CAD_JPY,bear_engulf,True,short,154
410,-0.11084963133275771,0.04844683284051446,-0.20580542370016605,-0.015893838965349377,177,-0.119182967785443,0.07042551881073557,-0.2572169846544847,0.018851049083598706,CAD_CHF,hammer,False,long,587
129,-0.12094315779579913,0.08584813417611556,-0.2892055007809856,0.04731918518938737,56,-0.14765983758511644,0.12651929303558684,-0.39563765193486666,0.10031797676463378,CAD_CHF,hammer,True,long,185
335,0.019117613156333136,0.053048152484608424,-0.08485676571349937,0.12309199202616564,144,0.1236571480978378,0.07765304682913876,-0.028542823687274163,0.27585711988294975,CAD_CHF,shooting_star,False,short,479
105,-0.06765662357730014,0.09262952730892632,-0.2492104971027957,0.11389724994819543,46,0.18909409156437876,0.13941053230165584,-0.08415055174686667,0.46233873487562416,CAD_CHF,shooting_star,True,short,151
223,-0.08817675823693977,0.06549208110063663,-0.21654123719418755,0.04018772072030802,96,0.027312964817240066,0.09781100672612437,-0.1643966083659637,0.21902253800044386,CAD_CHF,bull_engulf,False,long,319
98,-0.08566517868736985,0.10003562453648346,-0.2817350027788774,0.11040464540413773,42,0.07258853360740619,0.1497404578371632,-0.22090276375343365,0.36607983096824603,CAD_CHF,bull_engulf,True,long,140
226,0.028802899419108255,0.0657577709790635,-0.10008233169985621,0.15768813053807273,98,0.18384651216348133,0.09356497565927996,0.00045915987129260816,0.3672338644556701,CAD_CHF,bear_engulf,False,short,324
94,-0.027154129450283847,0.10228484659686392,-0.22763242878013712,0.17332416987956945,41,0.0732170563979479,0.1510487599584306,-0.22283851312057606,0.36927262591647186,CAD_CHF,bear_engulf,True,short,135
488,0.039073406609656185,0.043647593133650256,-0.046475875932298315,0.12462268915161068,210,0.17585586881469664,0.06689456432595045,0.04474252273583376,0.30696921489355955,USD_JPY,hammer,False,long,698
178,-0.06893123215366771,0.07160515339865293,-0.20927733281502747,0.07141486850769203,77,0.3526237349035213,0.1059021727444725,0.14505547632435517,0.5601919934826873,USD_JPY,hammer,True,long,255
