tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,confirm,direction,total_n
322,92,171,59,0.34980988593155893,0.29217115402052474,0.4074486178425931,138,33,41,64,0.44594594594594594,0.3326909444730906,0.5592009474188013,EUR_PLN,H4,20,1,short,460
95,21,55,19,0.27631578947368424,0.1757786151098138,0.3768529638375547,42,6,14,22,0.3,0.09915976498719187,0.500840235012808,EUR_PLN,H4,20,2,short,137
18,3,10,5,0.23076923076923078,0.0017343277518477307,0.45980413378661383,8,2,3,3,0.4,0.0,0.8294144850840502,EUR_PLN,H4,20,3,short,26
171,68,94,9,0.41975308641975306,0.343755126778598,0.49575104606090814,74,23,32,19,0.41818181818181815,0.28781983933186,0.5485437970317764,EUR_PLN,H4,55,1,long,245
58,20,34,4,0.37037037037037035,0.24156917667310382,0.49917156406763685,26,8,13,5,0.38095238095238093,0.17324888858708454,0.5886558733176773,EUR_PLN,H4,55,2,long,84
16,4,11,1,0.26666666666666666,0.0428741701850342,0.4904591631482991,7,0,7,0,0.0,0.0,0.0,EUR_PLN,H4,55,3,long,23
193,59,97,37,0.3782051282051282,0.3021057607695057,0.4543044956407507,84,19,30,35,0.3877551020408163,0.2513284004829498,0.5241818035986828,EUR_PLN,H4,55,1,short,277
58,13,34,11,0.2765957446808511,0.14871050577666733,0.4044809835850348,25,4,11,10,0.26666666666666666,0.0428741701850342,0.4904591631482991,EUR_PLN,H4,55,2,short,83
13,3,6,4,0.3333333333333333,0.02534904641652591,0.6413176202501407,6,1,3,2,0.25,0.0,0.674352447854375,EUR_PLN,H4,55,3,short,19
112,38,69,5,0.35514018691588783,0.26446326934382247,0.4458171044879532,49,15,26,8,0.36585365853658536,0.21841458617183335,0.5132927309013373,EUR_PLN,H4,100,1,long,161
39,11,24,4,0.3142857142857143,0.16048584432478097,0.4680855842466476,18,3,13,2,0.1875,0.0,0.37875306370095096,EUR_PLN,H4,100,2,long,57
13,3,9,1,0.25,0.0050000000000000044,0.495,6,0,6,0,0.0,0.0,0.0,EUR_PLN,H4,100,3,long,19
140,37,75,28,0.33035714285714285,0.24324864370235313,0.4174656420119326,61,14,20,27,0.4117647058823529,0.24633377578827045,0.5771956359764354,EUR_PLN,H4,100,1,short,201
43,8,25,10,0.24242424242424243,0.09620647132151991,0.3886420135269649,19,3,9,7,0.25,0.0050000000000000044,0.495,EUR_PLN,H4,100,2,short,62
9,2,4,3,0.3333333333333333,0.0,0.7105355092038887,5,1,3,1,0.25,0.0,0.674352447854375,EUR_PLN,H4,100,3,short,14
532,227,228,77,0.4989010989010989,0.4529581012295517,0.5448440965726461,229,104,112,13,0.48148148148148145,0.41484667732913105,0.5481162856338319,EUR_SEK,H4,10,1,long,761
161,60,81,20,0.425531914893617,0.34392150915842046,0.5071423206288136,70,27,38,5,0.4153846153846154,0.295583815769046,0.5351854150001848,EUR_SEK,H4,10,2,long,231
39,18,18,3,0.5,0.33666666666666667,0.6633333333333333,17,11,4,2,0.7333333333333333,0.5095408368517008,0.9571258298149657,EUR_SEK,H4,10,3,long,56
497,141,262,94,0.34987593052109184,0.30331102735753956,0.3964408336846441,214,99,78,37,0.559322033898305,0.4861810041489972,0.632463063647613,EUR_SEK,H4,10,1,short,711
153,43,80,30,0.34959349593495936,0.2653225972272412,0.4338643946426775,66,31,23,12,0.5740740740740741,0.44218458175100844,0.7059635663971398,EUR_SEK,H4,10,2,short,219
46,16,22,8,0.42105263157894735,0.26406985430576235,0.5780354088521323,21,6,9,6,0.4,0.15207743144279912,0.647922568557201,EUR_SEK,H4,10,3,short,67
381,168,171,42,0.49557522123893805,0.44235101171334734,0.5487994307645288,164,77,77,10,0.5,0.42102934952551274,0.5789706504744873,EUR_SEK,H4,20,1,long,545
109,43,51,15,0.4574468085106383,0.35673425514053375,0.5581593618807428,47,18,26,3,0.4090909090909091,0.26381286535240456,0.5543689528294137,EUR_SEK,H4,20,2,long,156
26,14,12,0,0.5384615384615384,0.3468371904257853,0.7300858864972916,12,7,3,2,0.7,0.415969015774687,0.984030984225313,EUR_SEK,H4,20,3,long,38
338,91,180,67,0.33579335793357934,0.2795645231586778,0.3920221927084809,146,72,54,20,0.5714285714285714,0.4850186954497999,0.6578384474073429,EUR_SEK,H4,20,1,short,484
106,28,58,20,0.32558139534883723,0.2265434990085109,0.42461929168916357,46,23,17,6,0.575,0.42180151763153784,0.7281984823684621,EUR_SEK,H4,20,2,short,152
30,9,16,5,0.36,0.17184,0.54816,13,4,7,2,0.36363636363636365,0.07935652563159407,0.6479162016411333,EUR_SEK,H4,20,3,short,43
232,104,105,23,0.49760765550239233,0.42982041399193205,0.5653948970128526,100,45,49,6,0.4787234042553192,0.37773567946151887,0.5797111290491195,EUR_SEK,H4,55,1,long,332
72,29,37,6,0.4393939393939394,0.3196537256574813,0.5591341531303975,32,13,18,1,0.41935483870967744,0.24564618303541952,0.5930634943839354,EUR_SEK,H4,55,2,long,104
15,9,6,0,0.6,0.35207743144279907,0.8479225685572009,7,5,1,1,0.8333333333333334,0.535128829802743,1.0,EUR_SEK,H4,55,3,long,22
183,42,93,48,0.3111111111111111,0.23301641521435884,0.3892058070078634,79,48,25,6,0.6575342465753424,0.5486757319181101,0.7663927612325747,EUR_SEK,H4,55,1,short,262
60,17,30,13,0.3617021276595745,0.22433134503551602,0.499072910283633,26,16,9,1,0.64,0.45184,0.82816,EUR_SEK,H4,55,2,short,86
14,3,7,4,0.3,0.015969015774687012,0.584030984225313,6,3,2,1,0.6,0.17058551491594975,1.0,EUR_SEK,H4,55,3,short,20
182,88,81,13,0.5207100591715976,0.44539013745718226,0.596029980886013,78,35,41,2,0.4605263157894737,0.34846347349106654,0.5725891580878808,EUR_SEK,H4,100,1,long,260
59,24,31,4,0.43636363636363634,0.3052950833473536,0.567432189379919,26,10,16,0,0.38461538461538464,0.19760916938857803,0.5716215998421912,EUR_SEK,H4,100,2,long,85
11,5,6,0,0.45454545454545453,0.1602878664116818,0.7488030426792273,5,4,1,0,0.8,0.44938454112803305,1.0,EUR_SEK,H4,100,3,long,16
142,37,67,38,0.3557692307692308,0.26375726148243317,0.4477812000560284,61,37,19,5,0.6607142857142857,0.5367057174619266,0.7847228539666448,EUR_SEK,H4,100,1,short,203
45,12,22,11,0.35294117647058826,0.19230636821203503,0.5135759847291415,20,14,5,1,0.7368421052631579,0.5388377742023904,0.9348464363239253,EUR_SEK,H4,100,2,short,65
9,2,6,1,0.25,0.0,0.5500624934909393,5,3,1,1,0.75,0.3256475521456251,1.0,EUR_SEK,H4,100,3,short,14
589,277,295,17,0.48426573426573427,0.44331016935105744,0.5252212991804112,253,99,145,9,0.4057377049180328,0.3441246233838066,0.46735078645225897,NZD_CAD,H4,10,1,long,842
216,106,104,6,0.5047619047619047,0.4371385469739442,0.5723852625498652,93,37,49,7,0.43023255813953487,0.32559025336448966,0.5348748629145801,NZD_CAD,H4,10,2,long,309
60,27,31,2,0.46551724137931033,0.3371433192881881,0.5938911634704326,27,14,13,0,0.5185185185185185,0.3300468310018606,0.7069902060351764,NZD_CAD,H4,10,3,long,87
638,310,317,11,0.4944178628389155,0.45528287185183736,0.5335528538259936,274,104,146,24,0.416,0.35490028902196014,0.4770997109780398,NZD_CAD,H4,10,1,short,912
201,96,103,2,0.4824120603015075,0.41298469482693234,0.5518394257760827,87,38,44,5,0.4634146341463415,0.3554818377179356,0.5713474305747474,NZD_CAD,H4,10,2,short,288
64,27,35,2,0.43548387096774194,0.3120641837739932,0.5589035581614907,28,14,12,2,0.5384615384615384,0.3468371904257853,0.7300858864972916,NZD_CAD,H4,10,3,short,92
421,194,213,14,0.47665847665847666,0.42813464088581465,0.5251823124311387,181,69,106,6,0.3942857142857143,0.32187939411958516,0.46669203445184343,NZD_CAD,H4,20,1,long,602
142,67,70,5,0.48905109489051096,0.4053441209916089,0.572758068789413,62,24,34,4,0.41379310344827586,0.28703983687924467,0.540546370017307,NZD_CAD,H4,20,2,long,204
44,19,23,2,0.4523809523809524,0.3018510242627896,0.6029108804991152,19,9,10,0,0.47368421052631576,0.2491684025975332,0.6982000184550983,NZD_CAD,H4,20,3,long,63
440,218,212,10,0.5069767441860465,0.45972154857467107,0.554231939797422,189,68,102,19,0.4,0.3263560233683864,0.4736439766316136,NZD_CAD,H4,20,1,short,629
137,66,70,1,0.4852941176470588,0.401296165809623,0.5692920694844946,60,25,31,4,0.44642857142857145,0.3162244048285736,0.5766327380285693,NZD_CAD,H4,20,2,short,197
46,19,24,3,0.4418604651162791,0.29342563856848014,0.590295291664078,21,8,12,1,0.4,0.1852927574579749,0.6147072425420251,NZD_CAD,H4,20,3,short,67
236,103,125,8,0.4517543859649123,0.3871551443146988,0.5163536276151258,102,36,61,5,0.3711340206185567,0.27499169176052096,0.46727634947659247,NZD_CAD,H4,55,1,long,338
84,40,42,2,0.4878048780487805,0.37961417731855984,0.5959955787790011,37,12,22,3,0.35294117647058826,0.19230636821203503,0.5135759847291415,NZD_CAD,H4,55,2,long,121
22,10,12,0,0.45454545454545453,0.24647391856046566,0.6626169905304434,10,4,6,0,0.4,0.09635810565733854,0.7036418943426614,NZD_CAD,H4,55,3,long,32
282,136,142,4,0.4892086330935252,0.43044583005411907,0.5479714361329313,121,38,73,10,0.34234234234234234,0.25406996328713904,0.43061472139754564,NZD_CAD,H4,55,1,short,403
82,45,37,0,0.5487804878048781,0.4410738642264263,0.6564871113833298,36,12,21,3,0.36363636363636365,0.19950732263912674,0.5277654046336006,NZD_CAD,H4,55,2,short,118
25,14,10,1,0.5833333333333334,0.3860895942879771,0.7805770723786896,11,3,8,0,0.2727272727272727,0.009535284742372196,0.5359192607121732,NZD_CAD,H4,55,3,short,36
165,71,87,7,0.44936708860759494,0.3718032593636462,0.5269309178515437,72,25,43,4,0.36764705882352944,0.2530438086686518,0.4822503089784071,NZD_CAD,H4,100,1,long,237
61,28,32,1,0.4666666666666667,0.3404306736776387,0.5929026596556947,27,8,17,2,0.32,0.1371413485776514,0.5028586514223486,NZD_CAD,H4,100,2,long,88
14,7,7,0,0.5,0.2380839829258241,0.7619160170741759,7,4,3,0,0.5714285714285714,0.2048225158321042,0.9380346270250386,NZD_CAD,H4,100,3,long,21
214,106,106,2,0.5,0.43269332366514235,0.5673066763348577,93,26,60,7,0.3023255813953488,0.2052587855996767,0.39939237719102094,NZD_CAD,H4,100,1,short,307
66,38,28,0,0.5757575757575758,0.45652059185637583,0.6949945596587758,29,11,16,2,0.4074074074074074,0.22206843148618047,0.5927463833286343,NZD_CAD,H4,100,2,short,95
21,10,11,0,0.47619047619047616,0.26257954568917985,0.6898014066917725,9,3,6,0,0.3333333333333333,0.02534904641652591,0.6413176202501407,NZD_CAD,H4,100,3,short,30
585,245,332,8,0.4246100519930676,0.38427854631266045,0.4649415576734748,251,100,140,11,0.4166666666666667,0.3542927197075455,0.47904061362578787,NZD_CHF,H4,10,1,long,836
198,73,122,3,0.37435897435897436,0.3064314949148727,0.442286453803076,85,31,53,1,0.36904761904761907,0.2658532680681489,0.47224197002708923,NZD_CHF,H4,10,2,long,283
51,21,28,2,0.42857142857142855,0.2900073639659184,0.5671354931769387,22,6,15,1,0.2857142857142857,0.09249592909842652,0.4789326423301449,NZD_CHF,H4,10,3,long,73
595,262,321,12,0.44939965694682676,0.4090205786800804,0.4897787352135731,256,114,130,12,0.4672131147540984,0.4046100732214171,0.5298161562867797,NZD_CHF,H4,10,1,short,851
196,93,101,2,0.4793814432989691,0.4090813926962932,0.549681493901645,85,49,35,1,0.5833333333333334,0.4779021200199093,0.6887645466467575,NZD_CHF,H4,10,2,short,281
62,33,28,1,0.5409836065573771,0.415929688121537,0.6660375249932171,27,15,10,2,0.6,0.4079600041657988,0.7920399958342011,NZD_CHF,H4,10,3,short,89
405,172,228,5,0.43,0.38148257632561267,0.4785174236743873,174,60,106,8,0.3614457831325301,0.2883617514646843,0.43452981480037595,NZD_CHF,H4,20,1,long,579
131,51,76,4,0.4015748031496063,0.3163153831113106,0.48683422318790204,57,17,38,2,0.3090909090909091,0.18695923894146088,0.4312225792403573,NZD_CHF,H4,20,2,long,188
37,14,23,0,0.3783783783783784,0.22210628815857164,0.5346504685981852,16,6,10,0,0.375,0.13777977004479572,0.6122202299552043,NZD_CHF,H4,20,3,long,53
420,193,218,9,0.46958637469586373,0.4213360500426102,0.5178366993491172,180,88,85,7,0.5086705202312138,0.43417370350524376,0.5831673369571839,NZD_CHF,H4,20,1,short,600
140,69,70,1,0.49640287769784175,0.41328251370950586,0.5795232416861776,60,35,24,1,0.5932203389830508,0.4678722558606608,0.7185684221054409,NZD_CHF,H4,20,2,short,200
43,23,19,1,0.5476190476190477,0.3970891195008849,0.6981489757372105,19,13,5,1,0.7222222222222222,0.5153014969264527,0.9291429475179918,NZD_CHF,H4,20,3,short,62
233,97,134,2,0.4199134199134199,0.35626665002659047,0.48356018980024934,101,39,60,2,0.3939393939393939,0.2976870735134728,0.49019171436531506,NZD_CHF,H4,55,1,long,334
76,30,45,1,0.4,0.2891256567099494,0.5108743432900507,33,9,24,0,0.2727272727272727,0.12077330761563765,0.42468123783890777,NZD_CHF,H4,55,2,long,109
25,9,16,0,0.36,0.17184,0.54816,11,4,7,0,0.36363636363636365,0.07935652563159407,0.6479162016411333,NZD_CHF,H4,55,3,long,36
243,107,130,6,0.45147679324894513,0.38811942672255473,0.5148341597753355,105,51,51,3,0.5,0.40296554078828595,0.597034459211714,NZD_CHF,H4,55,1,short,348
78,37,40,1,0.4805194805194805,0.3689229118457773,0.5921160491931837,34,19,14,1,0.5757575757575758,0.40713101598803636,0.7443841355271152,NZD_CHF,H4,55,2,short,112
23,15,7,1,0.6818181818181818,0.48718508191927334,0.8764512817170902,10,6,3,1,0.6666666666666666,0.3586823797498592,0.974650953583474,NZD_CHF,H4,55,3,short,33
156,63,91,2,0.4090909090909091,0.33143652830658865,0.4867452898752296,68,28,40,0,0.4117647058823529,0.2947873733948295,0.5287420383698763,NZD_CHF,H4,100,1,long,224
52,19,32,1,0.37254901960784315,0.2398546190603981,0.5052434201552882,23,8,15,0,0.34782608695652173,0.15317584838060608,0.5424763255324374,NZD_CHF,H4,100,2,long,75
16,6,10,0,0.375,0.13777977004479572,0.6122202299552043,7,2,5,0,0.2857142857142857,0.0,0.6203782963279159,NZD_CHF,H4,100,3,long,23
179,80,95,4,0.45714285714285713,0.383334456536964,0.5309512577487502,77,35,40,2,0.4666666666666667,0.3537577620544053,0.579575571278928,NZD_CHF,H4,100,1,short,256
55,27,27,1,0.5,0.36663889178180475,0.6333611082181952,24,13,10,1,0.5652173913043478,0.3626189995886204,0.7678157830200751,NZD_CHF,H4,100,2,short,79
17,11,5,1,0.6875,0.4603789213326953,0.9146210786673047,8,5,3,0,0.625,0.28951993352808575,0.9604800664719142,NZD_CHF,H4,100,3,short,25
541,259,250,32,0.5088408644400786,0.4654099189311979,0.5522718099489593,232,92,127,13,0.4200913242009132,0.35472024221197185,0.4854624061898546,EUR_NOK,H4,10,1,long,773
161,78,76,7,0.5064935064935064,0.4275295159937706,0.5854574969932423,69,30,37,2,0.44776119402985076,0.32869037067840795,0.5668320173812936,EUR_NOK,H4,10,2,long,230
49,21,25,3,0.45652173913043476,0.3125759464786233,0.6004675317822462,21,11,10,0,0.5238095238095238,0.3101985933082275,0.7374204543108202,EUR_NOK,H4,10,3,long,70
571,200,325,46,0.38095238095238093,0.33941168247932163,0.42249307942544023,245,97,139,9,0.4110169491525424,0.34824272784274035,0.4737911704623444,EUR_NOK,H4,10,1,short,816
177,69,102,6,0.40350877192982454,0.3299750519380859,0.47704249192156317,76,36,35,5,0.5070422535211268,0.39074918745643583,0.6233353195858177,EUR_NOK,H4,10,2,short,253
43,15,27,1,0.35714285714285715,0.21222908968096277,0.5020566246047515,19,8,10,1,0.4444444444444444,0.21488651059518432,0.6740023782937046,EUR_NOK,H4,10,3,short,62
371,169,181,21,0.4828571428571429,0.4305047369907455,0.5352095487235402,159,63,86,10,0.4228187919463087,0.3434963329106733,0.5021412509819442,EUR_NOK,H4,20,1,long,530
110,56,48,6,0.5384615384615384,0.4426493644436619,0.634273712479415,48,24,23,1,0.5106382978723404,0.367722965614364,0.6535536301303168,EUR_NOK,H4,20,2,long,158
34,17,15,2,0.53125,0.35834753133088293,0.7041524686691171,15,9,6,0,0.6,0.35207743144279907,0.8479225685572009,EUR_NOK,H4,20,3,long,49
397,137,230,30,0.37329700272479566,0.32381113652337634,0.42278286892621497,171,74,92,5,0.4457831325301205,0.3701688713898895,0.5213973936703514,EUR_NOK,H4,20,1,short,568
121,47,72,2,0.3949579831932773,0.3071263807210729,0.4827895856654817,53,25,25,3,0.5,0.3614070708874367,0.6385929291125634,EUR_NOK,H4,20,2,short,174
26,8,18,0,0.3076923076923077,0.13028263467499662,0.4851019807096188,12,5,6,1,0.45454545454545453,0.1602878664116818,0.7488030426792273,EUR_NOK,H4,20,3,short,38
226,112,105,9,0.5161290322580645,0.4496369196892095,0.5826211448269195,97,34,57,6,0.37362637362637363,0.2742299246267393,0.473022822626008,EUR_NOK,H4,55,1,long,323
70,43,26,1,0.6231884057971014,0.5088470501339635,0.7375297614602394,30,13,16,1,0.4482758620689655,0.26727079113275964,0.6292809330051714,EUR_NOK,H4,55,2,long,100
23,12,10,1,0.5454545454545454,0.33738300946955657,0.7535260814395343,11,7,4,0,0.6363636363636364,0.3520837983588668,0.920643474368406,EUR_NOK,H4,55,3,long,34
228,73,138,17,0.3459715639810427,0.28178659115527327,0.4101565368068121,99,47,49,3,0.4895833333333333,0.38958421043498076,0.5895824562316858,EUR_NOK,H4,55,1,short,327
67,31,36,0,0.4626865671641791,0.34329436448773026,0.5820787698406279,30,16,11,3,0.5925925925925926,0.4072536166713656,0.7779315685138195,EUR_NOK,H4,55,2,short,97
16,5,11,0,0.3125,0.08537892133269531,0.5396210786673047,8,4,3,1,0.5714285714285714,0.2048225158321042,0.9380346270250386,EUR_NOK,H4,55,3,short,24
157,81,71,5,0.5328947368421053,0.4535784502668939,0.6122110234173167,68,27,35,6,0.43548387096774194,0.3120641837739932,0.5589035581614907,EUR_NOK,H4,100,1,long,225
51,30,20,1,0.6,0.46420721668660003,0.7357927833133999,22,12,9,1,0.5714285714285714,0.35976846654340416,0.7830886763137386,EUR_NOK,H4,100,2,long,73
16,9,6,1,0.6,0.35207743144279907,0.8479225685572009,7,6,1,0,0.8571428571428571,0.5979132292065427,1.0,EUR_NOK,H4,100,3,long,23
170,60,98,12,0.379746835443038,0.3040706724438511,0.4554229984422249,73,32,39,2,0.4507042253521127,0.334966260624249,0.5664421900799763,EUR_NOK,H4,100,1,short,243
51,25,26,0,0.49019607843137253,0.3529950124804886,0.6273971443822565,22,11,9,2,0.55,0.3319637644793876,0.7680362355206125,EUR_NOK,H4,100,2,short,73
10,4,6,0,0.4,0.09635810565733854,0.7036418943426614,5,3,2,0,0.6,0.17058551491594975,1.0,EUR_NOK,H4,100,3,short,15
584,277,307,0,0.4743150684931507,0.43381592178850314,0.5148142151977982,251,106,145,0,0.42231075697211157,0.36120495857487794,0.4834165553693452,USD_ZAR,H4,10,1,long,835
181,88,93,0,0.4861878453038674,0.41337281754627353,0.5590028730614612,78,34,44,0,0.4358974358974359,0.3258499908452623,0.5459448809496095,USD_ZAR,H4,10,2,long,259
42,17,25,0,0.40476190476190477,0.25631313569648934,0.5532106738273201,19,8,11,0,0.42105263157894735,0.19904545890021433,0.6430598042576804,USD_ZAR,H4,10,3,long,61
669,301,368,0,0.4499252615844544,0.4122267631818483,0.4876237599870605,287,142,145,0,0.49477351916376305,0.4369291086524908,0.5526179296750353,USD_ZAR,H4,10,1,short,956
200,91,109,0,0.455,0.3859847567562064,0.5240152432437937,87,42,45,0,0.4827586206896552,0.3777540763895607,0.5877631649897497,USD_ZAR,H4,10,2,short,287
57,21,36,0,0.3684210526315789,0.24319211808556918,0.4936499871775887,25,14,11,0,0.56,0.36541631723086343,0.7545836827691367,USD_ZAR,H4,10,3,short,82
394,181,213,0,0.4593908629441624,0.41018228352347863,0.5085994423648462,169,71,98,0,0.42011834319526625,0.3457020168644542,0.49453466952607833,USD_ZAR,H4,20,1,long,563
117,54,63,0,0.46153846153846156,0.3712058775807735,0.5518710454961496,51,17,34,0,0.3333333333333333,0.2039540543843812,0.46271261228228544,USD_ZAR,H4,20,2,long,168
23,9,14,0,0.391304347826087,0.19184720669911723,0.5907614889530567,11,4,7,0,0.36363636363636365,0.07935652563159407,0.6479162016411333,USD_ZAR,H4,20,3,long,34
481,213,268,0,0.44282744282744285,0.3984363685173991,0.4872185171374866,207,100,107,0,0.4830917874396135,0.41501603629648554,0.5511675385827415,USD_ZAR,H4,20,1,short,688
145,64,81,0,0.4413793103448276,0.3605560129864842,0.522202607703171,63,31,32,0,0.49206349206349204,0.36861065262053105,0.615516331506453,USD_ZAR,H4,20,2,short,208
37,13,24,0,0.35135135135135137,0.19752498468146648,0.5051777180212362,17,10,7,0,0.5882352941176471,0.3542806291426003,0.8221899590926939,USD_ZAR,H4,20,3,short,54
229,113,116,0,0.49344978165938863,0.42869511617463035,0.558204447144147,99,35,64,0,0.35353535353535354,0.25936216206701385,0.4477085450036932,USD_ZAR,H4,55,1,long,328
64,32,32,0,0.5,0.3775,0.6225,28,10,18,0,0.35714285714285715,0.17966046364986868,0.5346252506358457,USD_ZAR,H4,55,2,long,92
11,4,7,0,0.36363636363636365,0.07935652563159407,0.6479162016411333,6,3,3,0,0.5,0.09991667534541426,0.9000833246545857,USD_ZAR,H4,55,3,long,17
290,119,171,0,0.4103448275862069,0.3537299450738231,0.46695971009859066,125,60,65,0,0.48,0.3924162864454812,0.5675837135545188,USD_ZAR,H4,55,1,short,415
86,31,55,0,0.36046511627906974,0.2589874230990488,0.46194280945909066,38,17,21,0,0.4473684210526316,0.28927464069347575,0.6054622014117874,USD_ZAR,H4,55,2,short,124
24,8,16,0,0.3333333333333333,0.14473224539805557,0.521934421268611,11,6,5,0,0.5454545454545454,0.2511969573207727,0.8397121335883182,USD_ZAR,H4,55,3,short,35
161,74,87,0,0.45962732919254656,0.3826446992936142,0.5366099590914789,70,27,43,0,0.38571428571428573,0.2716827111395216,0.4997458602890499,USD_ZAR,H4,100,1,long,231
42,16,26,0,0.38095238095238093,0.23408383302475155,0.5278209288800103,19,9,10,0,0.47368421052631576,0.2491684025975332,0.6982000184550983,USD_ZAR,H4,100,2,long,61
7,2,5,0,0.2857142857142857,0.0,0.6203782963279159,3,1,2,0,0.3333333333333333,0.0,0.8667777662061142,USD_ZAR,H4,100,3,long,10
220,83,137,0,0.37727272727272726,0.3132223960587117,0.4413230584867428,95,42,53,0,0.4421052631578947,0.3422356785676487,0.5419748477481408,USD_ZAR,H4,100,1,short,315
62,19,43,0,0.3064516129032258,0.19169451274003857,0.42120871306641305,27,13,14,0,0.48148148148148145,0.29300979396482363,0.6699531689981393,USD_ZAR,H4,100,2,short,89
16,4,12,0,0.25,0.03782377607281254,0.4621762239271875,8,4,4,0,0.5,0.15351767721859172,0.8464823227814082,USD_ZAR,H4,100,3,short,24
583,272,309,2,0.46815834767641995,0.4275836245940513,0.5087330707587886,251,110,139,2,0.44176706827309237,0.3800847350143297,0.503449401531855,USD_NOK,H4,10,1,long,834
199,90,107,2,0.45685279187817257,0.3872911417543618,0.5264144420019834,86,32,54,0,0.37209302325581395,0.2699331692625755,0.4742528772490524,USD_NOK,H4,10,2,long,285
51,27,22,2,0.5510204081632653,0.4117511783695059,0.6902896379570246,23,10,13,0,0.43478260869565216,0.23218421697992483,0.6373810004113795,USD_NOK,H4,10,3,long,74
611,264,347,0,0.4320785597381342,0.39279951142100533,0.47135760805526306,263,115,146,2,0.44061302681992337,0.3803819457286591,0.5008441079111876,USD_NOK,H4,10,1,short,874
196,86,110,0,0.4387755102040816,0.3693022735424369,0.5082487468657264,84,35,49,0,0.4166666666666667,0.31123545335324254,0.5220978799800908,USD_NOK,H4,10,2,short,280
58,24,34,0,0.41379310344827586,0.28703983687924467,0.540546370017307,26,14,12,0,0.5384615384615384,0.3468371904257853,0.7300858864972916,USD_NOK,H4,10,3,short,84
414,189,222,3,0.45985401459854014,0.41167025006330704,0.5080377791337732,178,75,102,1,0.423728813559322,0.3509295661930285,0.4965280609256155,USD_NOK,H4,20,1,long,592
128,60,67,1,0.47244094488188976,0.3856122013662276,0.5592696883975519,55,18,37,0,0.32727272727272727,0.20326488476364815,0.4512805697818064,USD_NOK,H4,20,2,long,183
32,19,13,0,0.59375,0.4235813394103515,0.7639186605896485,14,5,9,0,0.35714285714285715,0.1061448491826345,0.6081408651030797,USD_NOK,H4,20,3,long,46
417,180,237,0,0.4316546762589928,0.3841143219131962,0.47919503060478935,179,79,99,1,0.4438202247191011,0.3708312587885722,0.51680919064963,USD_NOK,H4,20,1,short,596
139,63,76,0,0.45323741007194246,0.3704792280417128,0.5359955921021722,60,28,32,0,0.4666666666666667,0.3404306736776387,0.5929026596556947,USD_NOK,H4,20,2,short,199
42,17,25,0,0.40476190476190477,0.25631313569648934,0.5532106738273201,18,9,9,0,0.5,0.2690117848123945,0.7309882151876055,USD_NOK,H4,20,3,short,60
254,114,138,2,0.4523809523809524,0.39092736656306426,0.5138345381988405,110,43,67,0,0.39090909090909093,0.29972088467784397,0.4820972971403379,USD_NOK,H4,55,1,long,364
81,42,38,1,0.525,0.4155697139727763,0.6344302860272237,35,8,27,0,0.22857142857142856,0.08945421180800997,0.36768864533484713,USD_NOK,H4,55,2,long,116
19,10,9,0,0.5263157894736842,0.3017999815449016,0.7508315974024667,9,4,5,0,0.4444444444444444,0.11980050104447498,0.7690883878444139,USD_NOK,H4,55,3,long,28
233,101,132,0,0.4334763948497854,0.3698452345878267,0.4971075551117441,100,47,53,0,0.47,0.37217655904641256,0.5678234409535874,USD_NOK,H4,55,1,short,333
77,37,40,0,0.4805194805194805,0.3689229118457773,0.5921160491931837,33,15,18,0,0.45454545454545453,0.28465575682533084,0.6244351522655782,USD_NOK,H4,55,2,short,110
23,11,12,0,0.4782608695652174,0.2741099770483661,0.6824117620820687,11,5,6,0,0.45454545454545453,0.1602878664116818,0.7488030426792273,USD_NOK,H4,55,3,short,34
184,90,92,2,0.4945054945054945,0.42186744769576,0.567143541315229,79,34,45,0,0.43037974683544306,0.3211952065602171,0.539564287110669,USD_NOK,H4,100,1,long,263
58,29,28,1,0.5087719298245614,0.37898773638844124,0.6385561232606816,26,6,20,0,0.23076923076923078,0.06881709771723599,0.3927213638212256,USD_NOK,H4,100,2,long,84
14,8,6,0,0.5714285714285714,0.31219894349225696,0.8306581993648858,6,2,4,0,0.3333333333333333,0.0,0.7105355092038887,USD_NOK,H4,100,3,long,20
169,83,86,0,0.4911242603550296,0.4157515233184279,0.5664969973916313,73,37,36,0,0.5068493150684932,0.3921597532206488,0.6215388769163376,USD_NOK,H4,100,1,short,242
51,26,25,0,0.5098039215686274,0.3726028556177434,0.6470049875195114,22,12,10,0,0.5454545454545454,0.33738300946955657,0.7535260814395343,USD_NOK,H4,100,2,short,73
16,8,8,0,0.5,0.255,0.745,8,5,3,0,0.625,0.28951993352808575,0.9604800664719142,USD_NOK,H4,100,3,short,24
