pair,tf,period,confirm,stop_pct,tp_pct,rr_label,be_wr,direction,n,w,l,t,wr_decisive,ci_low,ci_high
USD_CZK,H4,100,1,0.01,0.03,1/3,0.25,long,243,26,150,67,0.14772727272727273,0.09530457418991783,0.20014997126462764
USD_CZK,H4,100,2,0.01,0.01,1/1,0.5,long,69,37,30,2,0.5522388059701493,0.4331679826187065,0.6713096293215921
USD_CZK,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,69,22,36,11,0.3793103448275862,0.25443500824612186,0.5041856814090505
USD_CZK,H4,100,2,0.01,0.03,1/3,0.25,long,69,7,37,25,0.1590909090909091,0.05101548741999282,0.2671663307618254
USD_CZK,H4,100,3,0.01,0.01,1/1,0.5,long,16,6,10,0,0.375,0.13777977004479572,0.6122202299552043
USD_CZK,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,16,4,11,1,0.26666666666666666,0.0428741701850342,0.4904591631482991
USD_CZK,H4,100,3,0.01,0.03,1/3,0.25,long,16,0,12,4,0.0,0.0,0.0
USD_CZK,H4,100,1,0.01,0.01,1/1,0.5,short,275,131,135,9,0.4924812030075188,0.4324003419097992,0.5525620641052384
USD_CZK,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,275,73,159,43,0.3146551724137931,0.25489881912157236,0.3744115257060138
USD_CZK,H4,100,1,0.01,0.03,1/3,0.25,short,275,35,161,79,0.17857142857142858,0.12495240209761052,0.23219045504524663
USD_CZK,H4,100,2,0.01,0.01,1/1,0.5,short,97,40,54,3,0.425531914893617,0.3255799890172483,0.5254838407699858
USD_CZK,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,97,21,60,16,0.25925925925925924,0.16382291049485392,0.35469560802366457
USD_CZK,H4,100,2,0.01,0.03,1/3,0.25,short,97,7,62,28,0.10144927536231885,0.030208719406223244,0.17268983131841445
USD_CZK,H4,100,3,0.01,0.01,1/1,0.5,short,24,12,11,1,0.5217391304347826,0.3175882379179313,0.7258900229516339
USD_CZK,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,24,6,13,5,0.3157894736842105,0.1067766313149944,0.5248023160534266
USD_CZK,H4,100,3,0.01,0.03,1/3,0.25,short,24,1,14,9,0.06666666666666667,0.0,0.19290265965569464
USD_HUF,H4,10,1,0.01,0.01,1/1,0.5,long,828,417,406,5,0.5066828675577156,0.47252526642818254,0.5408404686872487
USD_HUF,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,828,255,515,58,0.33116883116883117,0.29792633033393495,0.3644113320037274
USD_HUF,H4,10,1,0.01,0.03,1/3,0.25,long,828,134,547,147,0.19676945668135096,0.1669100299258681,0.22662888343683382
USD_HUF,H4,10,2,0.01,0.01,1/1,0.5,long,275,138,135,2,0.5054945054945055,0.44618578862908914,0.5648032223599219
USD_HUF,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,275,87,168,20,0.3411764705882353,0.2829849014826176,0.399368039693853
USD_HUF,H4,10,2,0.01,0.03,1/3,0.25,long,275,48,179,48,0.21145374449339208,0.15833296738414682,0.26457452160263734
USD_HUF,H4,10,3,0.01,0.01,1/1,0.5,long,76,42,34,0,0.5526315789473685,0.4408423947919927,0.6644207631027442
USD_HUF,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,76,21,47,8,0.3088235294117647,0.19901115589045393,0.4186359029330755
USD_HUF,H4,10,3,0.01,0.03,1/3,0.25,long,76,10,50,16,0.16666666666666666,0.07236612269902779,0.2609672106343055
USD_HUF,H4,10,1,0.01,0.01,1/1,0.5,short,863,418,437,8,0.4888888888888889,0.4553818724569583,0.5223959053208194
USD_HUF,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,863,239,561,63,0.29875,0.26703231570755837,0.33046768429244167
USD_HUF,H4,10,1,0.01,0.03,1/3,0.25,short,863,127,592,144,0.17663421418636996,0.1487585355184729,0.20450989285426702
USD_HUF,H4,10,2,0.01,0.01,1/1,0.5,short,292,143,148,1,0.49140893470790376,0.433968798072952,0.5488490713428554
USD_HUF,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,292,83,183,26,0.31203007518796994,0.25635020584957485,0.367709944526365
USD_HUF,H4,10,2,0.01,0.03,1/3,0.25,short,292,56,190,46,0.22764227642276422,0.17524312852122156,0.2800414243243069
USD_HUF,H4,10,3,0.01,0.01,1/1,0.5,short,78,32,46,0,0.41025641025641024,0.3010952677824777,0.5194175527303427
USD_HUF,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,78,17,55,6,0.2361111111111111,0.13801243822115342,0.3342097840010688
USD_HUF,H4,10,3,0.01,0.03,1/3,0.25,short,78,6,57,15,0.09523809523809523,0.022751399992317053,0.1677247904838734
USD_HUF,H4,20,1,0.01,0.01,1/1,0.5,long,572,297,273,2,0.5210526315789473,0.48004135046511887,0.5620639126927758
USD_HUF,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,572,174,354,44,0.32954545454545453,0.2894512646735717,0.3696396444173374
USD_HUF,H4,20,1,0.01,0.03,1/3,0.25,long,572,95,374,103,0.2025586353944563,0.1661843549368185,0.23893291585209409
USD_HUF,H4,20,2,0.01,0.01,1/1,0.5,long,183,88,94,1,0.4835164835164835,0.41091353603076486,0.5561194310022022
USD_HUF,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,183,52,115,16,0.31137724550898205,0.24114574349087436,0.38160874752708973
USD_HUF,H4,20,2,0.01,0.03,1/3,0.25,long,183,28,121,34,0.18791946308724833,0.1251933510296378,0.25064557514485886
USD_HUF,H4,20,3,0.01,0.01,1/1,0.5,long,53,29,24,0,0.5471698113207547,0.4131568244683743,0.6811827981731351
USD_HUF,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,53,13,33,7,0.2826086956521739,0.1524875225695729,0.4127298687347749
USD_HUF,H4,20,3,0.01,0.03,1/3,0.25,long,53,6,36,11,0.14285714285714285,0.03702709041455923,0.24868719529972647
USD_HUF,H4,20,1,0.01,0.01,1/1,0.5,short,623,308,308,7,0.5,0.46051467476275637,0.5394853252372437
USD_HUF,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,623,169,409,45,0.29238754325259514,0.25530501638693326,0.329470070118257
USD_HUF,H4,20,1,0.01,0.03,1/3,0.25,short,623,91,431,101,0.1743295019157088,0.1417826005263793,0.20687640330503831
USD_HUF,H4,20,2,0.01,0.01,1/1,0.5,short,199,94,104,1,0.47474747474747475,0.40519078868762315,0.5443041608073264
USD_HUF,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,199,53,125,21,0.29775280898876405,0.23057605585207797,0.36492956212545014
USD_HUF,H4,20,2,0.01,0.03,1/3,0.25,short,199,32,130,37,0.19753086419753085,0.136221019665451,0.2588407087296107
USD_HUF,H4,20,3,0.01,0.01,1/1,0.5,short,55,19,36,0,0.34545454545454546,0.21978209366421378,0.47112699724487717
USD_HUF,H4,20,3,0.01,0.02,1/2,0.33333333333333337,short,55,11,41,3,0.21153846153846154,0.10053428310996979,0.3225426399669533
USD_HUF,H4,20,3,0.01,0.03,1/3,0.25,short,55,3,42,10,0.06666666666666667,0.0,0.1395490512003017
USD_HUF,H4,55,1,0.01,0.01,1/1,0.5,long,342,180,160,2,0.5294117647058824,0.47635583371267604,0.5824676956990887
USD_HUF,H4,55,1,0.01,0.02,1/2,0.33333333333333337,long,342,110,209,23,0.3448275862068966,0.2926673520440911,0.39698782036970204
USD_HUF,H4,55,1,0.01,0.03,1/3,0.25,long,342,55,220,67,0.2,0.15272302117020667,0.24727697882979335
USD_HUF,H4,55,2,0.01,0.01,1/1,0.5,long,105,52,53,0,0.49523809523809526,0.39960422552115327,0.5908719649550372
USD_HUF,H4,55,2,0.01,0.02,1/2,0.33333333333333337,long,105,27,67,11,0.2872340425531915,0.1957630115113589,0.37870507359502414
USD_HUF,H4,55,2,0.01,0.03,1/3,0.25,long,105,14,71,20,0.16470588235294117,0.0858524004644195,0.24355936424146285
USD_HUF,H4,55,3,0.01,0.01,1/1,0.5,long,31,18,13,0,0.5806451612903226,0.4069365056160647,0.7543538169645805
USD_HUF,H4,55,3,0.01,0.02,1/2,0.33333333333333337,long,31,6,19,6,0.24,0.07258341300814902,0.40741658699185096
USD_HUF,H4,55,3,0.01,0.03,1/3,0.25,long,31,4,20,7,0.16666666666666666,0.017564414901371422,0.31576891843196186
USD_HUF,H4,55,1,0.01,0.01,1/1,0.5,short,370,179,185,6,0.49175824175824173,0.44039926346040265,0.5431172200560808
USD_HUF,H4,55,1,0.01,0.02,1/2,0.33333333333333337,short,370,96,243,31,0.2831858407079646,0.23522406239499147,0.33114761902093776
USD_HUF,H4,55,1,0.01,0.03,1/3,0.25,short,370,51,256,63,0.16612377850162866,0.12448925689510887,0.20775830010814844
USD_HUF,H4,55,2,0.01,0.01,1/1,0.5,short,116,54,62,0,0.46551724137931033,0.37474317054116424,0.5562913122174564
USD_HUF,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,116,31,72,13,0.30097087378640774,0.21238849687536132,0.38955325069745417
USD_HUF,H4,55,2,0.01,0.03,1/3,0.25,short,116,21,73,22,0.22340425531914893,0.13919974233020382,0.307608768308094
USD_HUF,H4,55,3,0.01,0.01,1/1,0.5,short,29,9,20,0,0.3103448275862069,0.14196295808965828,0.4787266970827555
USD_HUF,H4,55,3,0.01,0.02,1/2,0.33333333333333337,short,29,6,21,2,0.2222222222222222,0.06540429914963697,0.37904014529480745
USD_HUF,H4,55,3,0.01,0.03,1/3,0.25,short,29,1,21,7,0.045454545454545456,0.0,0.13249711386363877
USD_HUF,H4,100,1,0.01,0.01,1/1,0.5,long,254,133,119,2,0.5277777777777778,0.466138922966088,0.5894166325894675
USD_HUF,H4,100,1,0.01,0.02,1/2,0.33333333333333337,long,254,79,154,21,0.33905579399141633,0.27827083950060727,0.3998407484822254
USD_HUF,H4,100,1,0.01,0.03,1/3,0.25,long,254,42,161,51,0.20689655172413793,0.1511716132431741,0.2626214902051018
USD_HUF,H4,100,2,0.01,0.01,1/1,0.5,long,69,32,37,0,0.463768115942029,0.34610013907497855,0.5814360928090794
USD_HUF,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,69,15,47,7,0.24193548387096775,0.13533403790344273,0.34853692983849277
USD_HUF,H4,100,2,0.01,0.03,1/3,0.25,long,69,9,49,11,0.15517241379310345,0.06199012454299689,0.24835470304321
USD_HUF,H4,100,3,0.01,0.01,1/1,0.5,long,20,9,11,0,0.45,0.23196376447938752,0.6680362355206125
USD_HUF,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,20,2,14,4,0.125,0.0,0.2870522678027062
USD_HUF,H4,100,3,0.01,0.03,1/3,0.25,long,20,2,14,4,0.125,0.0,0.2870522678027062
USD_HUF,H4,100,1,0.01,0.01,1/1,0.5,short,265,135,125,5,0.5192307692307693,0.45849871933627123,0.5799628191252674
USD_HUF,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,265,68,168,29,0.288135593220339,0.23035298197117304,0.34591820446950494
USD_HUF,H4,100,1,0.01,0.03,1/3,0.25,short,265,43,175,47,0.19724770642201836,0.14442452149231105,0.25007089135172567
USD_HUF,H4,100,2,0.01,0.01,1/1,0.5,short,84,38,46,0,0.4523809523809524,0.3459402194370759,0.5588216853248289
USD_HUF,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,84,20,53,11,0.273972602739726,0.17166104105116944,0.3762841644282826
USD_HUF,H4,100,2,0.01,0.03,1/3,0.25,short,84,13,54,17,0.19402985074626866,0.09933803957858271,0.2887216619139546
USD_HUF,H4,100,3,0.01,0.01,1/1,0.5,short,22,6,16,0,0.2727272727272727,0.0866224332691812,0.45883211218536424
USD_HUF,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,22,5,17,0,0.22727272727272727,0.05215443517164578,0.4023910193738087
USD_HUF,H4,100,3,0.01,0.03,1/3,0.25,short,22,1,17,4,0.05555555555555555,0.0,0.16137653438793323
EUR_HUF,H4,10,1,0.01,0.01,1/1,0.5,long,723,311,290,122,0.5174708818635607,0.4775202588069179,0.5574215049202036
EUR_HUF,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,723,117,339,267,0.2565789473684211,0.21649212908973484,0.2966657656471073
EUR_HUF,H4,10,1,0.01,0.03,1/3,0.25,long,723,54,348,321,0.13432835820895522,0.10099312531665161,0.16766359110125884
EUR_HUF,H4,10,2,0.01,0.01,1/1,0.5,long,205,91,76,38,0.5449101796407185,0.4693820279372304,0.6204383313442067
EUR_HUF,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,205,35,84,86,0.29411764705882354,0.21225056818273041,0.37598472593491666
EUR_HUF,H4,10,2,0.01,0.03,1/3,0.25,long,205,14,88,103,0.13725490196078433,0.0704726334170475,0.20403717050452114
EUR_HUF,H4,10,3,0.01,0.01,1/1,0.5,long,38,16,17,5,0.48484848484848486,0.3143307269541896,0.6553662427427801
EUR_HUF,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,38,5,21,12,0.19230769230769232,0.04081534357324418,0.34380004104214046
EUR_HUF,H4,10,3,0.01,0.03,1/3,0.25,long,38,2,21,15,0.08695652173913043,0.0,0.2021131558605796
EUR_HUF,H4,10,1,0.01,0.01,1/1,0.5,short,707,267,303,137,0.46842105263157896,0.4274553193784429,0.5093867858847151
EUR_HUF,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,707,60,349,298,0.1466992665036675,0.11240990107204038,0.1809886319352946
EUR_HUF,H4,10,1,0.01,0.03,1/3,0.25,short,707,28,353,326,0.07349081364829396,0.04728878143665463,0.0996928458599333
EUR_HUF,H4,10,2,0.01,0.01,1/1,0.5,short,197,66,91,40,0.42038216560509556,0.3431675957069853,0.4975967355032058
EUR_HUF,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,197,18,99,80,0.15384615384615385,0.0884682294485917,0.219224078243716
EUR_HUF,H4,10,2,0.01,0.03,1/3,0.25,short,197,5,101,91,0.04716981132075472,0.006810572898344788,0.08752904974316465
EUR_HUF,H4,10,3,0.01,0.01,1/1,0.5,short,39,11,22,6,0.3333333333333333,0.17249378512033853,0.4941728815463281
EUR_HUF,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,39,4,24,11,0.14285714285714285,0.013242328888985633,0.27247195682530007
EUR_HUF,H4,10,3,0.01,0.03,1/3,0.25,short,39,2,24,13,0.07692307692307693,0.0,0.17935059939646497
EUR_HUF,H4,20,1,0.01,0.01,1/1,0.5,long,512,224,201,87,0.5270588235294118,0.47959150331414707,0.5745261437446766
EUR_HUF,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,512,81,240,191,0.2523364485981308,0.20481970686238038,0.29985319033388125
EUR_HUF,H4,20,1,0.01,0.03,1/3,0.25,long,512,31,247,234,0.11151079136690648,0.07450938757504205,0.1485121951587709
EUR_HUF,H4,20,2,0.01,0.01,1/1,0.5,long,145,58,60,27,0.4915254237288136,0.40132207049576035,0.5817287769618668
EUR_HUF,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,145,20,67,58,0.22988505747126436,0.14146931635521803,0.3183007985873107
EUR_HUF,H4,20,2,0.01,0.03,1/3,0.25,long,145,7,71,67,0.08974358974358974,0.02631393292479743,0.15317324656238207
EUR_HUF,H4,20,3,0.01,0.01,1/1,0.5,long,23,6,13,4,0.3157894736842105,0.1067766313149944,0.5248023160534266
EUR_HUF,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,23,1,15,7,0.0625,0.0,0.18111011497760215
EUR_HUF,H4,20,3,0.01,0.03,1/3,0.25,long,23,0,15,8,0.0,0.0,0.0
EUR_HUF,H4,20,1,0.01,0.01,1/1,0.5,short,482,171,209,102,0.45,0.39997905701766406,0.500020942982336
EUR_HUF,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,482,39,232,211,0.14391143911439114,0.10212085600011206,0.18570202222867022
EUR_HUF,H4,20,1,0.01,0.03,1/3,0.25,short,482,16,235,231,0.06374501992031872,0.03352189184113555,0.0939681479995019
EUR_HUF,H4,20,2,0.01,0.01,1/1,0.5,short,122,39,55,28,0.4148936170212766,0.3152893510708798,0.5144978829716733
EUR_HUF,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,122,11,60,51,0.15492957746478872,0.07076283554252376,0.23909631938705367
EUR_HUF,H4,20,2,0.01,0.03,1/3,0.25,short,122,4,60,58,0.0625,0.0031949425111989296,0.12180505748880108
EUR_HUF,H4,20,3,0.01,0.01,1/1,0.5,short,22,7,12,3,0.3684210526315789,0.15151817542017268,0.5853239298429852
EUR_HUF,H4,20,3,0.01,0.02,1/2,0.33333333333333337,short,22,3,14,5,0.17647058823529413,0.0,0.3576910924784725
EUR_HUF,H4,20,3,0.01,0.03,1/3,0.25,short,22,1,14,7,0.06666666666666667,0.0,0.19290265965569464
EUR_HUF,H4,55,1,0.01,0.01,1/1,0.5,long,312,141,123,48,0.5340909090909091,0.47391643641949927,0.5942653817623189
EUR_HUF,H4,55,1,0.01,0.02,1/2,0.33333333333333337,long,312,44,149,119,0.22797927461139897,0.16879046845594953,0.2871680807668484
EUR_HUF,H4,55,1,0.01,0.03,1/3,0.25,long,312,15,155,142,0.08823529411764706,0.045597555009495076,0.13087303322579905
EUR_HUF,H4,55,2,0.01,0.01,1/1,0.5,long,89,35,38,16,0.4794520547945205,0.36484862856667355,0.5940554810223675
EUR_HUF,H4,55,2,0.01,0.02,1/2,0.33333333333333337,long,89,12,41,36,0.22641509433962265,0.11374080739368737,0.33908938128555793
EUR_HUF,H4,55,2,0.01,0.03,1/3,0.25,long,89,5,44,40,0.10204081632653061,0.017284262188294472,0.18679737046476674
EUR_HUF,H4,55,3,0.01,0.01,1/1,0.5,long,12,4,7,1,0.36363636363636365,0.07935652563159407,0.6479162016411333
EUR_HUF,H4,55,3,0.01,0.02,1/2,0.33333333333333337,long,12,0,9,3,0.0,0.0,0.0
EUR_HUF,H4,55,3,0.01,0.03,1/3,0.25,long,12,0,9,3,0.0,0.0,0.0
EUR_HUF,H4,55,1,0.01,0.01,1/1,0.5,short,295,97,135,63,0.41810344827586204,0.35463222837850605,0.48157466817321803
EUR_HUF,H4,55,1,0.01,0.02,1/2,0.33333333333333337,short,295,22,149,124,0.1286549707602339,0.07847084297514595,0.17883909854532187
EUR_HUF,H4,55,1,0.01,0.03,1/3,0.25,short,295,9,150,136,0.05660377358490566,0.020684522826033246,0.09252302434377807
EUR_HUF,H4,55,2,0.01,0.01,1/1,0.5,short,70,18,34,18,0.34615384615384615,0.21684543752332425,0.47546225478436804
EUR_HUF,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,70,4,35,31,0.10256410256410256,0.007345198485875379,0.19778300664232973
EUR_HUF,H4,55,2,0.01,0.03,1/3,0.25,short,70,1,35,34,0.027777777777777776,0.0,0.08146072395775578
EUR_HUF,H4,55,3,0.01,0.01,1/1,0.5,short,13,3,7,3,0.3,0.015969015774687012,0.584030984225313
EUR_HUF,H4,55,3,0.01,0.02,1/2,0.33333333333333337,short,13,2,7,4,0.2222222222222222,0.0,0.49383883252136757
EUR_HUF,H4,55,3,0.01,0.03,1/3,0.25,short,13,0,7,6,0.0,0.0,0.0
EUR_HUF,H4,100,1,0.01,0.01,1/1,0.5,long,232,96,97,39,0.49740932642487046,0.42686832975499955,0.5679503230947414
EUR_HUF,H4,100,1,0.01,0.02,1/2,0.33333333333333337,long,232,27,119,86,0.18493150684931506,0.12195448047131564,0.2479085332273145
EUR_HUF,H4,100,1,0.01,0.03,1/3,0.25,long,232,11,123,98,0.08208955223880597,0.0356115157988491,0.12856758867876283
EUR_HUF,H4,100,2,0.01,0.01,1/1,0.5,long,64,24,27,13,0.47058823529411764,0.33359841052463896,0.6075780600635963
EUR_HUF,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,64,9,29,26,0.23684210526315788,0.10166568848273788,0.3720185220435779
EUR_HUF,H4,100,2,0.01,0.03,1/3,0.25,long,64,4,31,29,0.11428571428571428,0.008879832096910428,0.21969159647451814
EUR_HUF,H4,100,3,0.01,0.01,1/1,0.5,long,11,3,7,1,0.3,0.015969015774687012,0.584030984225313
EUR_HUF,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,11,0,9,2,0.0,0.0,0.0
EUR_HUF,H4,100,3,0.01,0.03,1/3,0.25,long,11,0,9,2,0.0,0.0,0.0
EUR_HUF,H4,100,1,0.01,0.01,1/1,0.5,short,199,65,96,38,0.40372670807453415,0.32793711903668643,0.47951629711238186
EUR_HUF,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,199,14,107,78,0.11570247933884298,0.05870785144776453,0.17269710722992143
EUR_HUF,H4,100,1,0.01,0.03,1/3,0.25,short,199,6,107,86,0.05309734513274336,0.011753970751995864,0.09444071951349087
EUR_HUF,H4,100,2,0.01,0.01,1/1,0.5,short,50,12,25,13,0.32432432432432434,0.17348516175608936,0.47516348689255933
EUR_HUF,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,50,3,26,21,0.10344827586206896,0.0,0.21429079202456344
EUR_HUF,H4,100,2,0.01,0.03,1/3,0.25,short,50,0,26,24,0.0,0.0,0.0
EUR_HUF,H4,100,3,0.01,0.01,1/1,0.5,short,9,2,5,2,0.2857142857142857,0.0,0.6203782963279159
EUR_HUF,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,9,1,5,3,0.16666666666666666,0.0,0.4648711701972571
EUR_HUF,H4,100,3,0.01,0.03,1/3,0.25,short,9,0,5,4,0.0,0.0,0.0
EUR_PLN,H4,10,1,0.01,0.01,1/1,0.5,long,639,250,225,164,0.5263157894736842,0.48141262788792766,0.5712189510594406
EUR_PLN,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,639,102,248,289,0.2914285714285714,0.24382057210072738,0.33903657075641547
EUR_PLN,H4,10,1,0.01,0.03,1/3,0.25,long,639,33,250,356,0.1166077738515901,0.07921364739679745,0.15400190030638275
EUR_PLN,H4,10,2,0.01,0.01,1/1,0.5,long,188,77,74,37,0.5099337748344371,0.43019824712005517,0.5896693025488191
EUR_PLN,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,188,27,84,77,0.24324324324324326,0.16342666081828472,0.3230598256682018
EUR_PLN,H4,10,2,0.01,0.03,1/3,0.25,long,188,9,84,95,0.0967741935483871,0.0366855298006114,0.15686285729616278
EUR_PLN,H4,10,3,0.01,0.01,1/1,0.5,long,48,17,24,7,0.4146341463414634,0.2638310121124069,0.5654372805705199
EUR_PLN,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,48,8,27,13,0.22857142857142856,0.08945421180800997,0.36768864533484713
EUR_PLN,H4,10,3,0.01,0.03,1/3,0.25,long,48,4,27,17,0.12903225806451613,0.011020465193259985,0.24704405093577225
EUR_PLN,H4,10,1,0.01,0.01,1/1,0.5,short,648,227,233,188,0.4934782608695652,0.44778941233680114,0.5391671094023293
EUR_PLN,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,648,46,248,354,0.1564625850340136,0.11493469823841276,0.19799047182961446
EUR_PLN,H4,10,1,0.01,0.03,1/3,0.25,short,648,7,248,393,0.027450980392156862,0.007396072988383864,0.04750588779592986
EUR_PLN,H4,10,2,0.01,0.01,1/1,0.5,short,193,54,84,55,0.391304347826087,0.3098763109401921,0.47273238471198187
EUR_PLN,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,193,9,88,96,0.09278350515463918,0.03504559495018604,0.1505214153590923
EUR_PLN,H4,10,2,0.01,0.03,1/3,0.25,short,193,2,88,103,0.022222222222222223,0.0,0.052676523591311065
EUR_PLN,H4,10,3,0.01,0.01,1/1,0.5,short,38,10,14,14,0.4166666666666667,0.21942292762131047,0.6139104057120229
EUR_PLN,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,38,2,15,21,0.11764705882352941,0.0,0.27080633902869883
EUR_PLN,H4,10,3,0.01,0.03,1/3,0.25,short,38,1,15,22,0.0625,0.0,0.18111011497760215
EUR_PLN,H4,20,1,0.01,0.01,1/1,0.5,long,422,160,165,97,0.49230769230769234,0.43795350666770455,0.5466618779476801
EUR_PLN,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,422,64,181,177,0.2612244897959184,0.20621517704075013,0.3162338025510867
EUR_PLN,H4,20,1,0.01,0.03,1/3,0.25,long,422,16,183,223,0.08040201005025126,0.042622006627191865,0.11818201347331064
EUR_PLN,H4,20,2,0.01,0.01,1/1,0.5,long,123,52,47,24,0.5252525252525253,0.4268845164729556,0.6236205340320949
EUR_PLN,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,123,19,55,49,0.25675675675675674,0.15722386155019846,0.356289651963315
EUR_PLN,H4,20,2,0.01,0.03,1/3,0.25,long,123,5,55,63,0.08333333333333333,0.013398178182823184,0.15326848848384347
EUR_PLN,H4,20,3,0.01,0.01,1/1,0.5,long,35,12,17,6,0.41379310344827586,0.2345369147912597,0.593049292105292
EUR_PLN,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,35,7,20,8,0.25925925925925924,0.093958654310446,0.42455986420807246
EUR_PLN,H4,20,3,0.01,0.03,1/3,0.25,long,35,3,20,12,0.13043478260869565,0.0,0.2680732862653049
EUR_PLN,H4,20,1,0.01,0.01,1/1,0.5,short,460,153,172,135,0.4707692307692308,0.4165015865919527,0.5250368749465089
EUR_PLN,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,460,23,183,254,0.11165048543689321,0.06864293536166549,0.15465803551212093
EUR_PLN,H4,20,1,0.01,0.03,1/3,0.25,short,460,5,183,272,0.026595744680851064,0.0035956383127753525,0.049595851048926776
EUR_PLN,H4,20,2,0.01,0.01,1/1,0.5,short,137,37,61,39,0.37755102040816324,0.28157058022392994,0.47353146059239654
EUR_PLN,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,137,6,62,69,0.08823529411764706,0.020819109186748716,0.15565147904854543
EUR_PLN,H4,20,2,0.01,0.03,1/3,0.25,short,137,1,62,74,0.015873015873015872,0.0,0.04673622573375611
EUR_PLN,H4,20,3,0.01,0.01,1/1,0.5,short,26,7,9,10,0.4375,0.19442159829594075,0.6805784017040593
EUR_PLN,H4,20,3,0.01,0.02,1/2,0.33333333333333337,short,26,2,10,14,0.16666666666666666,0.0,0.3775290932935149
EUR_PLN,H4,20,3,0.01,0.03,1/3,0.25,short,26,1,10,15,0.09090909090909091,0.0,0.26079878862921463
EUR_PLN,H4,55,1,0.01,0.01,1/1,0.5,long,245,111,93,41,0.5441176470588235,0.4757715397866028,0.6124637543310442
EUR_PLN,H4,55,1,0.01,0.02,1/2,0.33333333333333337,long,245,43,107,95,0.2866666666666667,0.21429887845692264,0.3590344548764107
EUR_PLN,H4,55,1,0.01,0.03,1/3,0.25,long,245,8,109,128,0.06837606837606838,0.02264245445146775,0.11410968230066901
EUR_PLN,H4,55,2,0.01,0.01,1/1,0.5,long,84,38,34,12,0.5277777777777778,0.41246203956855504,0.6430935159870006
EUR_PLN,H4,55,2,0.01,0.02,1/2,0.33333333333333337,long,84,13,39,32,0.25,0.13230580695326094,0.36769419304673906
EUR_PLN,H4,55,2,0.01,0.03,1/3,0.25,long,84,3,39,42,0.07142857142857142,0.0,0.1493173810655576
EUR_PLN,H4,55,3,0.01,0.01,1/1,0.5,long,23,7,12,4,0.3684210526315789,0.15151817542017268,0.5853239298429852
EUR_PLN,H4,55,3,0.01,0.02,1/2,0.33333333333333337,long,23,4,14,5,0.2222222222222222,0.03016027519679268,0.41428416924765177
EUR_PLN,H4,55,3,0.01,0.03,1/3,0.25,long,23,2,14,7,0.125,0.0,0.2870522678027062
EUR_PLN,H4,55,1,0.01,0.01,1/1,0.5,short,277,94,104,79,0.47474747474747475,0.40519078868762315,0.5443041608073264
