tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,tr_edge,tr_edge_ci_low,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,te_edge,te_edge_ci_low,pair,tf,period,confirm,stop_pct,tp_pct,rr_label,be_wr,direction,total_n
58,6,31,21,0.16216216216216217,0.04339128678499918,0.2809330375393252,-0.1711711711711712,-0.2899420465483342,25,0,10,15,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_PLN,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,83
13,4,5,4,0.4444444444444444,0.11980050104447498,0.7690883878444139,-0.05555555555555558,-0.380199498955525,6,1,2,3,0.3333333333333333,0.0,0.8667777662061142,-0.16666666666666669,-0.5,EUR_PLN,H4,55,3,0.01,0.01,1/1,0.5,short,19
13,2,5,6,0.2857142857142857,0.0,0.6203782963279159,-0.04761904761904767,-0.33333333333333337,6,0,2,4,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_PLN,H4,55,3,0.01,0.02,1/2,0.33333333333333337,short,19
112,50,48,14,0.5102040816326531,0.4112297497715744,0.6091784134937318,0.010204081632653073,-0.0887702502284256,49,17,22,10,0.4358974358974359,0.28026684660014406,0.5915280251947277,-0.0641025641025641,-0.21973315339985594,EUR_PLN,H4,100,1,0.01,0.01,1/1,0.5,long,161
112,19,57,36,0.25,0.15264687175571928,0.3473531282442807,-0.08333333333333337,-0.1806864615776141,49,3,27,19,0.1,0.0,0.20735362127101256,-0.23333333333333336,-0.33333333333333337,EUR_PLN,H4,100,1,0.01,0.02,1/2,0.33333333333333337,long,161
39,17,18,4,0.4857142857142857,0.3201316779319464,0.651296893496625,-0.01428571428571429,-0.1798683220680536,18,5,10,3,0.3333333333333333,0.09476973050886098,0.5718969361578057,-0.16666666666666669,-0.40523026949113905,EUR_PLN,H4,100,2,0.01,0.01,1/1,0.5,long,57
39,5,20,14,0.2,0.043200000000000016,0.3568,-0.13333333333333336,-0.29013333333333335,18,0,12,6,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_PLN,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,57
13,5,5,3,0.5,0.19009678930349883,0.8099032106965012,0.0,-0.3099032106965012,6,0,5,1,0.0,0.0,0.0,-0.5,-0.5,EUR_PLN,H4,100,3,0.01,0.01,1/1,0.5,long,19
13,3,6,4,0.3333333333333333,0.02534904641652591,0.6413176202501407,-5.551115123125783e-17,-0.30798428691680746,6,0,5,1,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_PLN,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,19
140,46,61,33,0.42990654205607476,0.3361019199612009,0.5237111641509486,-0.07009345794392524,-0.16389808003879908,61,18,16,27,0.5294117647058824,0.3616341793866309,0.6971893500251338,0.02941176470588236,-0.1383658206133691,EUR_PLN,H4,100,1,0.01,0.01,1/1,0.5,short,201
140,9,62,69,0.1267605633802817,0.049370420628809836,0.20415070613175354,-0.20657276995305168,-0.28396291270452356,61,6,16,39,0.2727272727272727,0.0866224332691812,0.45883211218536424,-0.06060606060606066,-0.24671090006415217,EUR_PLN,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,201
43,11,22,10,0.3333333333333333,0.17249378512033853,0.4941728815463281,-0.16666666666666669,-0.3275062148796615,19,5,7,7,0.4166666666666667,0.13772189581554434,0.6956114375177891,-0.08333333333333331,-0.36227810418445566,EUR_PLN,H4,100,2,0.01,0.01,1/1,0.5,short,62
43,4,22,17,0.15384615384615385,0.01515863280190094,0.29253367489040677,-0.17948717948717952,-0.31817470053143243,19,1,7,11,0.125,0.0,0.3541765149399039,-0.20833333333333337,-0.33333333333333337,EUR_PLN,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,62
9,3,3,3,0.5,0.09991667534541426,0.9000833246545857,0.0,-0.40008332465458574,5,1,2,2,0.3333333333333333,0.0,0.8667777662061142,-0.16666666666666669,-0.5,EUR_PLN,H4,100,3,0.01,0.01,1/1,0.5,short,14
9,1,3,5,0.25,0.0,0.674352447854375,-0.08333333333333337,-0.33333333333333337,5,0,2,3,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_PLN,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,14
532,244,211,77,0.5362637362637362,0.49044162271445857,0.5820858498130139,0.036263736263736246,-0.00955837728554143,229,107,109,13,0.49537037037037035,0.4286926747139205,0.5620480660268202,-0.00462962962962965,-0.07130732528607953,EUR_SEK,H4,10,1,0.01,0.01,1/1,0.5,long,761
532,104,236,192,0.3058823529411765,0.25690330185244453,0.35486140402990846,-0.027450980392156876,-0.07643003148088884,229,49,123,57,0.28488372093023256,0.2174287442119761,0.352338697648489,-0.048449612403100806,-0.11590458912135726,EUR_SEK,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,761
161,67,74,20,0.475177304964539,0.39274818493061237,0.5576064249984657,-0.024822695035460973,-0.10725181506938763,70,29,37,4,0.4393939393939394,0.3196537256574813,0.5591341531303975,-0.06060606060606061,-0.1803462743425187,EUR_SEK,H4,10,2,0.01,0.01,1/1,0.5,long,231
161,21,80,60,0.2079207920792079,0.12877485024623425,0.28706673391218157,-0.12541254125412546,-0.20455848308709912,70,13,40,17,0.24528301886792453,0.12944691577040546,0.3611191219654436,-0.08805031446540884,-0.2038864175629279,EUR_SEK,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,231
39,18,18,3,0.5,0.33666666666666667,0.6633333333333333,0.0,-0.16333333333333333,17,11,4,2,0.7333333333333333,0.5095408368517008,0.9571258298149657,0.23333333333333328,0.009540836851700818,EUR_SEK,H4,10,3,0.01,0.01,1/1,0.5,long,56
39,5,21,13,0.19230769230769232,0.04081534357324418,0.34380004104214046,-0.14102564102564105,-0.2925179897600892,17,4,5,8,0.4444444444444444,0.11980050104447498,0.7690883878444139,0.11111111111111105,-0.2135328322888584,EUR_SEK,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,56
497,159,237,101,0.4015151515151515,0.3532330652530785,0.44979723777722447,-0.09848484848484851,-0.14676693474692148,214,105,71,38,0.5965909090909091,0.5241121259088531,0.669069692272965,0.09659090909090906,0.024112125908853144,EUR_SEK,H4,10,1,0.01,0.01,1/1,0.5,short,711
497,34,252,211,0.11888111888111888,0.0813711459646502,0.15639109179758756,-0.2144522144522145,-0.25196218736868314,214,38,75,101,0.336283185840708,0.24917462549956193,0.42339174618185405,0.0029498525073746173,-0.08415870783377144,EUR_SEK,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,711
153,46,69,38,0.4,0.31046089025507884,0.4895391097449212,-0.09999999999999998,-0.18953910974492116,66,32,22,12,0.5925925925925926,0.4615381459005228,0.7236470392846623,0.09259259259259256,-0.03846185409947722,EUR_SEK,H4,10,2,0.01,0.01,1/1,0.5,short,219
153,14,70,69,0.16666666666666666,0.08696816070920312,0.2463651726241302,-0.1666666666666667,-0.24636517262413027,66,15,24,27,0.38461538461538464,0.23192544927046257,0.5373053199603067,0.051282051282051266,-0.1014078840628708,EUR_SEK,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,219
46,20,19,7,0.5128205128205128,0.3559465168950686,0.6696945087459569,0.012820512820512775,-0.14405348310493138,21,7,7,7,0.5,0.2380839829258241,0.7619160170741759,0.0,-0.2619160170741759,EUR_SEK,H4,10,3,0.01,0.01,1/1,0.5,short,67
46,5,20,21,0.2,0.043200000000000016,0.3568,-0.13333333333333336,-0.29013333333333335,21,4,7,10,0.36363636363636365,0.07935652563159407,0.6479162016411333,0.030303030303030276,-0.2539768077017393,EUR_SEK,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,67
381,179,159,43,0.5295857988165681,0.4763742256704057,0.5827973719627305,0.029585798816568087,-0.023625774329594285,164,79,75,10,0.512987012987013,0.43404300578267485,0.5919310201913511,0.012987012987012991,-0.06595699421732515,EUR_SEK,H4,20,1,0.01,0.01,1/1,0.5,long,545
381,71,182,128,0.28063241106719367,0.22526679230215593,0.3359980298322314,-0.052700922266139705,-0.10806654103117744,164,37,84,43,0.30578512396694213,0.22368978111212004,0.38788046682176425,-0.02754820936639124,-0.10964355222121333,EUR_SEK,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,545
109,49,45,15,0.5212765957446809,0.4202888709508806,0.6222643205384811,0.021276595744680882,-0.07971112904911942,47,19,25,3,0.4318181818181818,0.28545768957742834,0.5781786740589353,-0.06818181818181818,-0.21454231042257166,EUR_SEK,H4,20,2,0.01,0.01,1/1,0.5,long,156
109,14,51,44,0.2153846153846154,0.1154455825358097,0.31532364823342107,-0.11794871794871797,-0.21788775079752368,47,11,26,10,0.2972972972972973,0.15001976395988345,0.44457483063471115,-0.03603603603603606,-0.18331356937344992,EUR_SEK,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,156
26,14,12,0,0.5384615384615384,0.3468371904257853,0.7300858864972916,0.038461538461538436,-0.1531628095742147,12,7,3,2,0.7,0.415969015774687,0.984030984225313,0.19999999999999996,-0.08403098422531302,EUR_SEK,H4,20,3,0.01,0.01,1/1,0.5,long,38
26,4,15,7,0.21052631578947367,0.027209926251396677,0.39384270532755067,-0.1228070175438597,-0.3061234070819367,12,2,4,6,0.3333333333333333,0.0,0.7105355092038887,-5.551115123125783e-17,-0.33333333333333337,EUR_SEK,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,38
338,104,162,72,0.39097744360902253,0.33233557597383034,0.4496193112442147,-0.10902255639097747,-0.16766442402616966,146,75,51,20,0.5952380952380952,0.509531158457309,0.6809450320188815,0.09523809523809523,0.009531158457309008,EUR_SEK,H4,20,1,0.01,0.01,1/1,0.5,short,484
338,20,170,148,0.10526315789473684,0.06162512870590157,0.1489011870835721,-0.22807017543859653,-0.2717082046274318,146,27,55,64,0.32926829268292684,0.2275501270449249,0.4309864583209288,-0.004065040650406526,-0.10578320628840848,EUR_SEK,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,484
106,32,48,26,0.4,0.29264637872898747,0.5073536212710126,-0.09999999999999998,-0.20735362127101253,46,24,16,6,0.6,0.4481790528286692,0.7518209471713307,0.09999999999999998,-0.05182094717133079,EUR_SEK,H4,20,2,0.01,0.01,1/1,0.5,short,152
106,9,49,48,0.15517241379310345,0.06199012454299689,0.24835470304321,-0.17816091954022992,-0.27134320879033647,46,13,17,16,0.43333333333333335,0.2560081873235037,0.610658479343163,0.09999999999999998,-0.07732514600982965,EUR_SEK,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,152
30,11,14,5,0.44,0.24541631723086335,0.6345836827691367,-0.06,-0.2545836827691367,13,5,5,3,0.5,0.19009678930349883,0.8099032106965012,0.0,-0.3099032106965012,EUR_SEK,H4,20,3,0.01,0.01,1/1,0.5,short,43
30,4,15,11,0.21052631578947367,0.027209926251396677,0.39384270532755067,-0.1228070175438597,-0.3061234070819367,13,3,5,5,0.375,0.03951993352808575,0.7104800664719142,0.04166666666666663,-0.2938133998052476,EUR_SEK,H4,20,3,0.01,0.02,1/2,0.33333333333333337,short,43
232,111,97,24,0.5336538461538461,0.46585716639895375,0.6014505259087386,0.033653846153846145,-0.03414283360104625,100,47,47,6,0.5,0.39892071786663824,0.6010792821333617,0.0,-0.10107928213336176,EUR_SEK,H4,55,1,0.01,0.01,1/1,0.5,long,332
232,45,119,68,0.27439024390243905,0.20609821163308173,0.34268227617179636,-0.058943089430894324,-0.12723512170025164,100,19,52,29,0.2676056338028169,0.16462702495863019,0.37058424264700357,-0.06572769953051649,-0.16870630837470318,EUR_SEK,H4,55,1,0.01,0.02,1/2,0.33333333333333337,long,332
72,33,33,6,0.5,0.37937033884025395,0.620629661159746,0.0,-0.12062966115974605,32,14,17,1,0.45161290322580644,0.2764258493563991,0.6267999570952139,-0.04838709677419356,-0.22357415064360092,EUR_SEK,H4,55,2,0.01,0.01,1/1,0.5,long,104
72,9,37,26,0.1956521739130435,0.08101078458690997,0.310293563239177,-0.13768115942028988,-0.2523225487464234,32,6,18,8,0.25,0.07675883860929586,0.4232411613907041,-0.08333333333333337,-0.2565744947240375,EUR_SEK,H4,55,2,0.01,0.02,1/2,0.33333333333333337,long,104
15,9,6,0,0.6,0.35207743144279907,0.8479225685572009,0.09999999999999998,-0.14792256855720093,7,5,1,1,0.8333333333333334,0.535128829802743,1.0,0.33333333333333337,0.03512882980274301,EUR_SEK,H4,55,3,0.01,0.01,1/1,0.5,long,22
15,1,8,6,0.1111111111111111,0.0,0.31643396905564936,-0.22222222222222227,-0.33333333333333337,7,1,2,4,0.3333333333333333,0.0,0.8667777662061142,-5.551115123125783e-17,-0.33333333333333337,EUR_SEK,H4,55,3,0.01,0.02,1/2,0.33333333333333337,long,22
183,52,80,51,0.3939393939393939,0.3105824392773464,0.47729634860144143,-0.10606060606060608,-0.1894175607226536,79,48,25,6,0.6575342465753424,0.5486757319181101,0.7663927612325747,0.15753424657534243,0.04867573191811014,EUR_SEK,H4,55,1,0.01,0.01,1/1,0.5,short,262
183,8,86,89,0.0851063829787234,0.028696069900417252,0.14151669605702955,-0.24822695035460995,-0.30463726343291614,79,18,27,34,0.4,0.2568618383053166,0.5431381616946834,0.06666666666666665,-0.07647149502801676,EUR_SEK,H4,55,1,0.01,0.02,1/2,0.33333333333333337,short,262
60,18,25,17,0.4186046511627907,0.271149603154368,0.5660596991712135,-0.08139534883720928,-0.22885039684563202,26,17,7,2,0.7083333333333334,0.5264835912281995,0.8901830754384672,0.20833333333333337,0.026483591228199543,EUR_SEK,H4,55,2,0.01,0.01,1/1,0.5,short,86
60,3,25,32,0.10714285714285714,0.0,0.22170724951675314,-0.22619047619047622,-0.33333333333333337,26,7,8,11,0.4666666666666667,0.2141946806886107,0.7191386526447227,0.1333333333333333,-0.11913865264472268,EUR_SEK,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,86
14,5,6,3,0.45454545454545453,0.1602878664116818,0.7488030426792273,-0.04545454545454547,-0.3397121335883182,6,4,1,1,0.8,0.44938454112803305,1.0,0.30000000000000004,-0.050615458871966945,EUR_SEK,H4,55,3,0.01,0.01,1/1,0.5,short,20
14,1,7,6,0.125,0.0,0.3541765149399039,-0.20833333333333337,-0.33333333333333337,6,2,1,3,0.6666666666666666,0.13322223379388565,1.0,0.33333333333333326,-0.20011109953944772,EUR_SEK,H4,55,3,0.01,0.02,1/2,0.33333333333333337,short,20
182,93,75,14,0.5535714285714286,0.47839801793530895,0.6287448392075483,0.0535714285714286,-0.02160198206469105,78,36,40,2,0.47368421052631576,0.3614263065619245,0.5859421144907071,-0.026315789473684237,-0.13857369343807552,EUR_SEK,H4,100,1,0.01,0.01,1/1,0.5,long,260
182,36,95,51,0.2748091603053435,0.19836185511453028,0.35125646549615674,-0.058524173027989845,-0.1349714782188031,78,12,45,21,0.21052631578947367,0.10468854894279463,0.31636408263615273,-0.1228070175438597,-0.22864478439053876,EUR_SEK,H4,100,1,0.01,0.02,1/2,0.33333333333333337,long,260
59,28,27,4,0.509090909090909,0.37696957970030726,0.6412122384815109,0.009090909090909038,-0.12303042029969274,26,11,15,0,0.4230769230769231,0.23317121377589872,0.6129826323779475,-0.07692307692307693,-0.2668287862241013,EUR_SEK,H4,100,2,0.01,0.01,1/1,0.5,long,85
59,6,31,22,0.16216216216216217,0.04339128678499918,0.2809330375393252,-0.1711711711711712,-0.2899420465483342,26,4,16,6,0.2,0.02469227056401646,0.37530772943598356,-0.13333333333333336,-0.3086410627693169,EUR_SEK,H4,100,2,0.01,0.02,1/2,0.33333333333333337,long,85
11,5,6,0,0.45454545454545453,0.1602878664116818,0.7488030426792273,-0.04545454545454547,-0.3397121335883182,5,4,1,0,0.8,0.44938454112803305,1.0,0.30000000000000004,-0.050615458871966945,EUR_SEK,H4,100,3,0.01,0.01,1/1,0.5,long,16
11,1,6,4,0.14285714285714285,0.0,0.4020867707934573,-0.19047619047619052,-0.33333333333333337,5,0,2,3,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,EUR_SEK,H4,100,3,0.01,0.02,1/2,0.33333333333333337,long,16
142,42,58,42,0.42,0.3232625325946559,0.516737467405344,-0.08000000000000002,-0.17673746740534407,61,37,19,5,0.6607142857142857,0.5367057174619266,0.7847228539666448,0.1607142857142857,0.036705717461926635,EUR_SEK,H4,100,1,0.01,0.01,1/1,0.5,short,203
142,9,61,72,0.12857142857142856,0.050157144158446756,0.20698571298441037,-0.2047619047619048,-0.28317618917488663,61,14,21,26,0.4,0.23769658044267833,0.5623034195573218,0.06666666666666665,-0.09563675289065504,EUR_SEK,H4,100,1,0.01,0.02,1/2,0.33333333333333337,short,203
45,13,18,14,0.41935483870967744,0.24564618303541952,0.5930634943839354,-0.08064516129032256,-0.2543538169645805,20,15,3,2,0.8333333333333334,0.6611648829463883,1.0,0.33333333333333337,0.1611648829463883,EUR_SEK,H4,100,2,0.01,0.01,1/1,0.5,short,65
45,1,18,26,0.05263157894736842,0.0,0.15303810065777723,-0.28070175438596495,-0.33333333333333337,20,7,4,9,0.6363636363636364,0.3520837983588668,0.920643474368406,0.303030303030303,0.018750465025533403,EUR_SEK,H4,100,2,0.01,0.02,1/2,0.33333333333333337,short,65
9,4,4,1,0.5,0.15351767721859172,0.8464823227814082,0.0,-0.3464823227814083,5,3,1,1,0.75,0.3256475521456251,1.0,0.25,-0.17435244785437493,EUR_SEK,H4,100,3,0.01,0.01,1/1,0.5,short,14
9,0,5,4,0.0,0.0,0.0,-0.33333333333333337,-0.33333333333333337,5,2,1,2,0.6666666666666666,0.13322223379388565,1.0,0.33333333333333326,-0.20011109953944772,EUR_SEK,H4,100,3,0.01,0.02,1/2,0.33333333333333337,short,14
589,289,278,22,0.5097001763668431,0.46855179063275065,0.5508485621009355,0.00970017636684306,-0.03144820936724935,253,109,134,10,0.448559670781893,0.38602623236747347,0.5110931091963126,-0.051440329218106984,-0.11397376763252653,NZD_CAD,H4,10,1,0.01,0.01,1/1,0.5,long,842
589,141,346,102,0.28952772073921973,0.24924579400131813,0.3298096474771213,-0.04380561259411364,-0.08408753933201524,253,45,148,60,0.23316062176165803,0.17350419698598343,0.29281704653733265,-0.10017271157167534,-0.15982913634734994,NZD_CAD,H4,10,1,0.01,0.02,1/2,0.33333333333333337,long,842
216,113,97,6,0.5380952380952381,0.47066538428266347,0.6055250919078127,0.03809523809523807,-0.029334615717336532,93,37,49,7,0.43023255813953487,0.32559025336448966,0.5348748629145801,-0.06976744186046513,-0.17440974663551034,NZD_CAD,H4,10,2,0.01,0.01,1/1,0.5,long,309
216,56,122,38,0.3146067415730337,0.24638858229229396,0.3828249008537734,-0.01872659176029967,-0.08694475104103941,93,17,52,24,0.2463768115942029,0.14470312574990854,0.34805049743849725,-0.08695652173913046,-0.18863020758342483,NZD_CAD,H4,10,2,0.01,0.02,1/2,0.33333333333333337,long,309
60,29,29,2,0.5,0.3713196957974719,0.6286803042025281,0.0,-0.12868030420252807,27,15,12,0,0.5555555555555556,0.3681222874428016,0.7429888236683095,0.05555555555555558,-0.13187771255719838,NZD_CAD,H4,10,3,0.01,0.01,1/1,0.5,long,87
60,15,38,7,0.2830188679245283,0.16174151902582495,0.40429621682323164,-0.050314465408805076,-0.17159181430750842,27,8,12,7,0.4,0.1852927574579749,0.6147072425420251,0.06666666666666665,-0.14804057587535846,NZD_CAD,H4,10,3,0.01,0.02,1/2,0.33333333333333337,long,87
638,332,295,11,0.529505582137161,0.4904363559172421,0.56857480835708,0.029505582137161035,-0.009563644082757894,274,114,136,24,0.456,0.39425981333361554,0.5177401866663845,-0.043999999999999984,-0.10574018666638446,NZD_CAD,H4,10,1,0.01,0.01,1/1,0.5,short,912
638,164,365,109,0.31001890359168244,0.27060577415841836,0.3494320330249465,-0.023314429741650933,-0.06272755917491502,274,31,147,96,0.17415730337078653,0.11844314399685768,0.22987146274471537,-0.15917602996254684,-0.2148901893364757,NZD_CAD,H4,10,1,0.01,0.02,1/2,0.33333333333333337,short,912
201,105,94,2,0.5276381909547738,0.45827404664869786,0.5970023352608498,0.027638190954773822,-0.041725953351302136,87,39,44,4,0.46987951807228917,0.36250590317409753,0.5772531329704809,-0.03012048192771083,-0.13749409682590247,NZD_CAD,H4,10,2,0.01,0.01,1/1,0.5,short,288
201,48,117,36,0.2909090909090909,0.22160742020242766,0.36021076161575416,-0.042424242424242475,-0.11172591313090571,87,12,47,28,0.2033898305084746,0.10067867717784916,0.3061009838391,-0.12994350282485878,-0.2326546561554842,NZD_CAD,H4,10,2,0.01,0.02,1/2,0.33333333333333337,short,288
64,30,32,2,0.4838709677419355,0.35947561566420505,0.608266319819666,-0.016129032258064502,-0.14052438433579495,28,16,11,1,0.5925925925925926,0.4072536166713656,0.7779315685138195,0.09259259259259256,-0.09274638332863439,NZD_CAD,H4,10,3,0.01,0.01,1/1,0.5,short,92
64,12,38,14,0.24,0.12161859605495463,0.35838140394504536,-0.09333333333333338,-0.21171473727837875,28,8,12,8,0.4,0.1852927574579749,0.6147072425420251,0.06666666666666665,-0.14804057587535846,NZD_CAD,H4,10,3,0.01,0.02,1/2,0.33333333333333337,short,92
421,205,198,18,0.5086848635235732,0.45987495117053995,0.5574947758766065,0.008684863523573227,-0.04012504882946005,181,77,99,5,0.4375,0.36420910426439534,0.5107908957356047,-0.0625,-0.13579089573560466,NZD_CAD,H4,20,1,0.01,0.01,1/1,0.5,long,602
421,101,249,71,0.2885714285714286,0.24110196048930238,0.3360408966535548,-0.04476190476190478,-0.09223137284403099,181,28,112,41,0.2,0.1337399064292843,0.26626009357071573,-0.13333333333333336,-0.19959342690404908,NZD_CAD,H4,20,1,0.01,0.02,1/2,0.33333333333333337,long,602
142,72,65,5,0.5255474452554745,0.44192975882080876,0.6091651316901402,0.025547445255474477,-0.05807024117919124,62,24,34,4,0.41379310344827586,0.28703983687924467,0.540546370017307,-0.08620689655172414,-0.21296016312075533,NZD_CAD,H4,20,2,0.01,0.01,1/1,0.5,long,204
142,36,81,25,0.3076923076923077,0.22406058579988855,0.3913240295847269,-0.02564102564102566,-0.10927274753344482,62,11,37,14,0.22916666666666666,0.11026404787872898,0.34806928545460436,-0.10416666666666671,-0.2230692854546044,NZD_CAD,H4,20,2,0.01,0.02,1/2,0.33333333333333337,long,204
44,21,21,2,0.5,0.3487827170371499,0.6512172829628501,0.0,-0.15121728296285009,19,10,9,0,0.5263157894736842,0.3017999815449016,0.7508315974024667,0.02631578947368418,-0.19820001845509838,NZD_CAD,H4,20,3,0.01,0.01,1/1,0.5,long,63
44,10,27,7,0.2702702702702703,0.12717167604985952,0.41336886449068105,-0.06306306306306309,-0.20616165728347385,19,4,9,6,0.3076923076923077,0.05679714201505026,0.5585874733695652,-0.02564102564102566,-0.2765361913182831,NZD_CAD,H4,20,3,0.01,0.02,1/2,0.33333333333333337,long,63
440,232,198,10,0.5395348837209303,0.4924230535720429,0.5866467138698176,0.03953488372093028,-0.0075769464279570875,189,76,95,18,0.4444444444444444,0.3699660159227073,0.5189228729661816,-0.05555555555555558,-0.13003398407729272,NZD_CAD,H4,20,1,0.01,0.01,1/1,0.5,short,629
440,107,252,81,0.298050139275766,0.25073429892936533,0.3453659796221667,-0.03528319405756736,-0.08259903440396804,189,19,102,68,0.15702479338842976,0.09219794593841012,0.22185164083844938,-0.17630853994490361,-0.24113538739492324,NZD_CAD,H4,20,1,0.01,0.02,1/2,0.33333333333333337,short,629
137,73,63,1,0.5367647058823529,0.4529578759122138,0.620571535852492,0.03676470588235292,-0.047042124087786186,60,25,31,4,0.44642857142857145,0.3162244048285736,0.5766327380285693,-0.05357142857142855,-0.1837755951714264,NZD_CAD,H4,20,2,0.01,0.01,1/1,0.5,short,197
137,31,81,25,0.2767857142857143,0.19392429005827297,0.35964713851315566,-0.05654761904761907,-0.1394090432750604,60,7,33,20,0.175,0.05724697456116043,0.2927530254388395,-0.15833333333333338,-0.2760863587721729,NZD_CAD,H4,20,2,0.01,0.02,1/2,0.33333333333333337,short,197
46,22,21,3,0.5116279069767442,0.3622197268747698,0.6610360870787186,0.011627906976744207,-0.13778027312523022,21,10,11,0,0.47619047619047616,0.26257954568917985,0.6898014066917725,-0.023809523809523836,-0.23742045431082015,NZD_CAD,H4,20,3,0.01,0.01,1/1,0.5,short,67
46,9,25,12,0.2647058823529412,0.11641004696500704,0.41300171774087535,-0.06862745098039219,-0.21692328636832633,21,4,12,5,0.25,0.03782377607281254,0.4621762239271875,-0.08333333333333337,-0.29550955726052086,NZD_CAD,H4,20,3,0.01,0.02,1/2,0.33333333333333337,short,67
236,108,118,10,0.4778761061946903,0.412751322472011,0.5430008899173695,-0.022123893805309713,-0.08724867752798898,102,43,55,4,0.4387755102040816,0.3405255166952279,0.5370255037129353,-0.06122448979591838,-0.1594744833047721,NZD_CAD,H4,55,1,0.01,0.01,1/1,0.5,long,338
236,51,140,45,0.2670157068062827,0.20427417373195697,0.32975723988060845,-0.06631762652705064,-0.1290591596013764,102,14,65,23,0.17721518987341772,0.09301052910340055,0.26141985064343487,-0.15611814345991565,-0.24032280422993282,NZD_CAD,H4,55,1,0.01,0.02,1/2,0.33333333333333337,long,338
84,44,38,2,0.5365853658536586,0.4286525694252527,0.6445181622820645,0.03658536585365857,-0.0713474305747473,37,12,22,3,0.35294117647058826,0.19230636821203503,0.5135759847291415,-0.14705882352941174,-0.30769363178796494,NZD_CAD,H4,55,2,0.01,0.01,1/1,0.5,long,121
84,19,48,17,0.2835820895522388,0.17565231087995886,0.3915118682245187,-0.04975124378109458,-0.1576810224533745,37,4,25,8,0.13793103448275862,0.012426599025164964,0.2634354699403523,-0.19540229885057475,-0.3209067343081684,NZD_CAD,H4,55,2,0.01,0.02,1/2,0.33333333333333337,long,121
22,12,10,0,0.5454545454545454,0.33738300946955657,0.7535260814395343,0.045454545454545414,-0.16261699053044343,10,5,5,0,0.5,0.19009678930349883,0.8099032106965012,0.0,-0.3099032106965012,NZD_CAD,H4,55,3,0.01,0.01,1/1,0.5,long,32
22,6,13,3,0.3157894736842105,0.1067766313149944,0.5248023160534266,-0.01754385964912286,-0.22655670201833897,10,1,5,4,0.16666666666666666,0.0,0.4648711701972571,-0.1666666666666667,-0.33333333333333337,NZD_CAD,H4,55,3,0.01,0.02,1/2,0.33333333333333337,long,32
282,151,128,3,0.5412186379928315,0.48274727400792844,0.5996900019777347,0.04121863799283154,-0.01725272599207156,121,41,69,11,0.37272727272727274,0.28236575488457066,0.4630887905699748,-0.12727272727272726,-0.21763424511542934,NZD_CAD,H4,55,1,0.01,0.01,1/1,0.5,short,403
282,72,165,45,0.3037974683544304,0.24524546316196513,0.3623494735468956,-0.02953586497890298,-0.08808787017136824,121,8,74,39,0.0975609756097561,0.03333715375684948,0.16178479746266272,-0.23577235772357727,-0.2999961795764839,NZD_CAD,H4,55,1,0.01,0.02,1/2,0.33333333333333337,short,403
82,48,34,0,0.5853658536585366,0.4787319348209855,0.6919997724960876,0.08536585365853655,-0.021268065179014473,36,13,21,2,0.38235294117647056,0.21900298612291577,0.5457028962300253,-0.11764705882352944,-0.2809970138770842,NZD_CAD,H4,55,2,0.01,0.01,1/1,0.5,short,118
82,23,48,11,0.323943661971831,0.2150874832091717,0.4327998407344903,-0.009389671361502372,-0.11824585012416167,36,4,22,10,0.15384615384615385,0.01515863280190094,0.29253367489040677,-0.17948717948717952,-0.31817470053143243,NZD_CAD,H4,55,2,0.01,0.02,1/2,0.33333333333333337,short,118
25,16,8,1,0.6666666666666666,0.4780655787313889,0.8552677546019444,0.16666666666666663,-0.021934421268611115,11,4,7,0,0.36363636363636365,0.07935652563159407,0.6479162016411333,-0.13636363636363635,-0.42064347436840593,NZD_CAD,H4,55,3,0.01,0.01,1/1,0.5,short,36
