tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,k_period,d_period,threshold,recovery,direction,total_n
49,-0.14285714285714285,0.14285714285714285,-0.4228571428571428,0.13714285714285712,22,0.23431170153174008,0.20710401326965827,-0.17161216447679012,0.6402355675402702,NZD_CHF,14,3,15,4,short,71
411,0.14533846340664572,0.04865193994688355,0.04998066111075396,0.2406962657025375,177,0.18698949582772686,0.07237131612191189,0.04514171622877958,0.3288372754266742,NZD_CHF,14,3,20,1,short,588
213,0.08730244681576212,0.06831350767556658,-0.04659202822834839,0.2211969218598726,92,0.316775973174981,0.09861953941147474,0.12348167592849055,0.5100702704214715,NZD_CHF,14,3,20,2,short,305
112,0.19074412902998925,0.0912482406938686,0.011897577270006787,0.3695906807899717,49,0.26530612244898005,0.13916511935699857,-0.007457511490737145,0.5380697563886973,NZD_CHF,14,3,20,3,short,161
58,-0.11885461180804516,0.13037244288402539,-0.3743845998607349,0.13667537624464457,25,0.24619429734793127,0.1936865596077228,-0.13343135948320542,0.625819954179068,NZD_CHF,14,3,20,4,short,83
457,0.1700965174182306,0.0459669691569189,0.08000125787066956,0.26019177696579165,196,0.19437316715054923,0.06880639333917289,0.05951263620577035,0.3292336980953281,NZD_CHF,14,3,25,1,short,653
240,0.06498092154898888,0.06446068525099694,-0.061362021542965106,0.19132386464094286,104,0.2994556685778678,0.09334180970487822,0.11650572155630651,0.4824056155994291,NZD_CHF,14,3,25,2,short,344
128,0.1981511129012406,0.08540121810028765,0.030764725424676814,0.3655375003778044,55,0.3034529902844599,0.12898382630020708,0.05064469073605399,0.5562612898328658,NZD_CHF,14,3,25,3,short,183
66,-0.07414496189191846,0.12275821413996588,-0.31475106160625155,0.16646113782241465,29,0.21223646323097523,0.18139340140450083,-0.14329460352184642,0.5677675299837969,NZD_CHF,14,3,25,4,short,95
497,0.15640665686143135,0.0441904951292456,0.06979328640810999,0.2430200273147527,214,0.18736981664255914,0.0660469478453733,0.05791779886562748,0.3168218344194908,NZD_CHF,14,3,30,1,short,711
260,0.049718484940533283,0.061876127862574806,-0.07155872567011333,0.17099569555117988,112,0.2959231208223058,0.09006671227413189,0.11939236476500731,0.47245387687960433,NZD_CHF,14,3,30,2,short,372
133,0.21325821391999095,0.08354542951644214,0.04950917206776434,0.37700725577221755,58,0.30499852526974647,0.12551236088990422,0.058994297925534206,0.5510027526139587,NZD_CHF,14,3,30,3,short,191
74,-0.09315631736306242,0.1157442543610845,-0.32001505591078805,0.1337024211846632,33,0.18651083132419036,0.17099318070791186,-0.14863580286331687,0.5216574655116976,NZD_CHF,14,3,30,4,short,107
314,-0.023329653248438827,0.055944005684073525,-0.13297990438922294,0.08632059789234528,135,-0.16859661644644888,0.08460690612008755,-0.3344261524418205,-0.0027670804510772917,NZD_CHF,21,3,15,1,long,449
176,-0.09599211577807107,0.07454371388918786,-0.24209779500087927,0.050113563444737136,76,-0.21918470437944904,0.10965404035236262,-0.4341066234700798,-0.004262785288818294,NZD_CHF,21,3,15,2,long,252
90,0.13699198393046505,0.1046728778238678,-0.06816685660431585,0.3421508244652459,39,0.1566082995774986,0.15812473119386555,-0.15331617356247784,0.46653277271747506,NZD_CHF,21,3,15,3,long,129
42,-0.19047619047619047,0.1533145038611392,-0.4909726180440233,0.11002023709164238,18,-0.4620110131650647,0.21101536107062732,-0.8756011208634942,-0.04842090546663519,NZD_CHF,21,3,15,4,long,60
364,-0.02709740163117963,0.05188243683298896,-0.128786977823838,0.07459217456147874,156,-0.14505555119222355,0.07877959020310697,-0.2994635479903132,0.009352445605866122,NZD_CHF,21,3,20,1,long,520
205,-0.10680298720458785,0.06905658417370321,-0.24215389218504613,0.028547917775870443,89,-0.1040985607589181,0.10331069263632703,-0.3065875183261191,0.09839039680828288,NZD_CHF,21,3,20,2,long,294
105,0.1650407481308748,0.09645256865489661,-0.024006286432722568,0.35408778269447216,46,0.15451573225048795,0.1456508784306909,-0.13095998947366624,0.4399914539746421,NZD_CHF,21,3,20,3,long,151
49,-0.1836734693877551,0.14188199737832796,-0.46176218424927795,0.0944152454737677,22,-0.46891810168050757,0.18972600862584213,-0.8407810785871581,-0.09705512477385703,NZD_CHF,21,3,20,4,long,71
414,-0.009487088147222352,0.04863788114781496,-0.10481733519693967,0.08584315890249497,178,-0.1746760472791359,0.072808947937542,-0.3173815852367182,-0.0319705093215536,NZD_CHF,21,3,25,1,long,592
234,-0.1320282580211133,0.0644809461844374,-0.2584109125426106,-0.0056456034996159865,101,-0.10555027414618001,0.09677349167375396,-0.2952263178267378,0.08412576953437775,NZD_CHF,21,3,25,2,long,335
117,0.16520750900634062,0.09135023968619249,-0.013838960778596643,0.3442539787912779,51,0.08054360163769501,0.13958025807368668,-0.19303370418673088,0.35412090746212094,NZD_CHF,21,3,25,3,long,168
59,-0.22033898305084745,0.1280793620181158,-0.4713745326063544,0.03069656650465949,26,-0.39677685526812173,0.18133842630809807,-0.7522001708319939,-0.04135353970424954,NZD_CHF,21,3,25,4,long,85
452,0.00033270337994753025,0.04651440996219083,-0.09083554014594648,0.09150094690584155,195,-0.09092979787439981,0.07035367736513005,-0.22882300551005472,0.0469634097612551,NZD_CHF,21,3,30,1,long,647
259,-0.10770120608857339,0.061503446425115973,-0.2282479610818007,0.01284554890465392,112,-0.12196944364968021,0.09192224153515395,-0.30213703705858197,0.058198149759221524,NZD_CHF,21,3,30,2,long,371
128,0.19007248870110824,0.08692355846210344,0.019702314115385505,0.36044266328683094,55,0.038322248791317196,0.13475358691103556,-0.22579478155431254,0.3024392791369469,NZD_CHF,21,3,30,3,long,183
65,-0.13846153846153847,0.12379597645716217,-0.3811016523175763,0.10417857539449937,29,-0.25228269782659185,0.18106769623073452,-0.6071753824388315,0.10260998678564781,NZD_CHF,21,3,30,4,long,94
332,0.17896812686502828,0.05392952870592584,0.07326625060141363,0.28467000312864293,143,0.2887808773817654,0.07866500999166663,0.13459745779809879,0.442964296965432,NZD_CHF,21,3,15,1,short,475
160,0.08332115570488327,0.07880770062477978,-0.07114193751968509,0.23778424892945163,69,0.23963044060894773,0.11708625170112648,0.010141387274739844,0.4691194939431556,NZD_CHF,21,3,15,2,short,229
86,0.2554420697937533,0.10311214399386238,0.053342267565783,0.4575418720217236,38,0.2412292674516696,0.15736204119624853,-0.0672003332929775,0.5496588681963167,NZD_CHF,21,3,15,3,short,124
42,0.07396267893174716,0.15389176666600085,-0.22766518373361452,0.3755905415971088,18,0.4444444444444444,0.2172649691319564,0.018605104945809914,0.8702837839430789,NZD_CHF,21,3,15,4,short,60
397,0.16344685059148106,0.049416945016931745,0.06658963835829484,0.2603040628246673,171,0.26768379964859607,0.07245318700664674,0.12567555311556847,0.4096920461816237,NZD_CHF,21,3,20,1,short,568
191,0.07503342886272944,0.07217337806068515,-0.06642639213621344,0.21649324986167234,83,0.254279548600461,0.10574405499556382,0.047021200809155894,0.46153789639176607,NZD_CHF,21,3,20,2,short,274
98,0.28538793879859986,0.0958592400628483,0.0975038282754172,0.4732720493217825,43,0.18992353867821968,0.1497076184616007,-0.10350339350651769,0.483350470862957,NZD_CHF,21,3,20,3,short,141
51,0.0020869120614388286,0.14004355872087468,-0.2723984630314755,0.2765722871543532,23,0.4782608695652174,0.18723666849528872,0.11127699931445151,0.8452447398159832,NZD_CHF,21,3,20,4,short,74
441,0.16822685671866633,0.04680760425882975,0.07648395237136002,0.25996976106597264,189,0.232532208390103,0.0696391922654867,0.09603939154974905,0.36902502523045694,NZD_CHF,21,3,25,1,short,630
215,0.07595992982688989,0.06801902215312905,-0.05735735359324305,0.2092772132470228,93,0.24844303799826084,0.1000990980626128,0.052248805795539754,0.4446372702009819,NZD_CHF,21,3,25,2,short,308
114,0.29796507019528756,0.08863847408209674,0.12423366099437796,0.4716964793961972,49,0.1666675951666009,0.140859042457813,-0.10941612805071255,0.44275131838391435,NZD_CHF,21,3,25,3,short,163
58,-0.049889094566665855,0.13115311844341315,-0.3069492067157556,0.2071710175824239,26,0.38461538461538464,0.18461538461538463,0.022769230769230764,0.7464615384615385,NZD_CHF,21,3,25,4,short,84
478,0.1824017652990206,0.04485343518854737,0.09448903232946776,0.27031449826857346,205,0.21869449571836677,0.06700267488893384,0.08736925293605644,0.35001973850067714,NZD_CHF,21,3,30,1,short,683
236,0.07343807166432764,0.0649331860653642,-0.0538309730237862,0.20070711635244148,102,0.1971098287631202,0.09678738519806025,0.007406553774922109,0.3868131037513183,NZD_CHF,21,3,30,2,short,338
121,0.2889918843162213,0.08633445984897585,0.11977634301222864,0.458207425620214,53,0.1467094583631001,0.1350398864152363,-0.11796871901076303,0.41138763573696324,NZD_CHF,21,3,30,3,short,174
65,-0.12143949976717877,0.12311339460488728,-0.3627417531927578,0.1198627536584003,29,0.3103448275862069,0.17965105939714746,-0.041771248832202124,0.6624609040046159,NZD_CHF,21,3,30,4,short,94
423,0.12718120141987527,0.04661567494545839,0.03581447852677683,0.2185479243129737,182,0.1502456054695729,0.07277979814500157,0.007597201105369822,0.292894009833776,EUR_NOK,5,3,15,1,long,605
228,0.04930361767257239,0.06458528310037089,-0.07728353720415454,0.1758907725492993,98,-0.03023374828491781,0.1007036308454049,-0.22761286474191142,0.1671453681720758,EUR_NOK,5,3,15,2,long,326
119,0.16809759293166437,0.086988254977595,-0.0023993868244218397,0.3385945726877506,52,0.26935998821863116,0.1322978624882969,0.01005617774156925,0.528663798695693,EUR_NOK,5,3,15,3,long,171
65,-0.03715619596029705,0.12029393183076525,-0.27293230234859694,0.19861991042800287,29,-0.2413793103448276,0.18339419181267277,-0.6008319262976662,0.11807330560801102,EUR_NOK,5,3,15,4,long,94
511,0.08759653651767324,0.042670387373807635,0.0039625772650102725,0.17123049577033622,220,0.14247590997937395,0.06635455225166512,0.01242098756611032,0.2725308323926376,EUR_NOK,5,3,20,1,long,731
279,0.0260039710882029,0.05858994759005231,-0.08883232618829962,0.14084026836470542,120,-0.05005214114219645,0.09059145923785261,-0.22761140124838755,0.12750711896399466,EUR_NOK,5,3,20,2,long,399
135,0.17927742430021784,0.08103907034177442,0.02044084643033997,0.3381140021700957,59,0.22045287097235292,0.1259942414905487,-0.026495842349122528,0.4674015842938284,EUR_NOK,5,3,20,3,long,194
82,-0.06516980695212796,0.10636971439902548,-0.27365444717421794,0.143314833269962,36,-0.16666666666666666,0.16666666666666666,-0.4933333333333333,0.16,EUR_NOK,5,3,20,4,long,118
585,0.09833730280153247,0.03988959646625372,0.02015369372767517,0.17652091187538976,251,0.14315049528353121,0.06207550257161378,0.021482510243168204,0.2648184803238942,EUR_NOK,5,3,25,1,long,836
331,0.0438846837890845,0.053504313882063705,-0.06098377141976036,0.14875313899792936,143,0.008498862010439331,0.08305974507178487,-0.15429823833025902,0.1712959623511377,EUR_NOK,5,3,25,2,long,474
154,0.20329800569667986,0.07542544740500161,0.05546412878287671,0.351131882610483,67,0.2036813508153141,0.11796955152974851,-0.027538970182992978,0.43490167181362116,EUR_NOK,5,3,25,3,long,221
91,-0.06971345241840099,0.10130830485531817,-0.26827772993482457,0.12885082509802262,39,-0.1794871794871795,0.15958699594164083,-0.49227769153279555,0.13330333255843654,EUR_NOK,5,3,25,4,long,130
648,0.11489008991952351,0.037880189277585984,0.04064491893545499,0.18913526090359203,278,0.09432014527778793,0.05927399875955313,-0.02185689229093621,0.21049718284651206,EUR_NOK,5,3,30,1,long,926
365,0.0724149916302088,0.05093328866105131,-0.027414254145451775,0.17224423740586936,157,-0.006383281020406313,0.07860325200737052,-0.16044565495485252,0.1476790929140399,EUR_NOK,5,3,30,2,long,522
163,0.21047787041281407,0.07338040297258734,0.06665228058654288,0.35430346023908527,71,0.1922063451355781,0.11497244155122414,-0.03313964030482122,0.4175523305759774,EUR_NOK,5,3,30,3,long,234
97,-0.06540128010386075,0.09835654355549944,-0.25818010547263964,0.12737754526491818,42,-0.09523809523809523,0.15546387747761883,-0.39994729509422816,0.2094711046180377,EUR_NOK,5,3,30,4,long,139
387,-0.0646284609893939,0.04990216772156615,-0.16243670972366356,0.03317978774487576,166,0.007907674212319301,0.07648181726611275,-0.14199668762926168,0.1578120360539003,EUR_NOK,5,3,15,1,short,553
193,-0.09450168721339708,0.06941142614030808,-0.23054808244840092,0.04154470802160676,83,0.0825429175888326,0.1084202590879578,-0.12996079022356466,0.2950466254012299,EUR_NOK,5,3,15,2,short,276
121,0.02701557709773623,0.0891215789337856,-0.14766271761248354,0.20169387180795598,53,0.0037207207593276974,0.13647332125303444,-0.26376698889661976,0.2712084304152752,EUR_NOK,5,3,15,3,short,174
67,-0.03191629057145306,0.11984217107035511,-0.26680694586934905,0.20297436472644295,29,-0.1572926658334224,0.1843567551692077,-0.5186319059650695,0.20404657429822462,EUR_NOK,5,3,15,4,short,96
482,-0.045363032363518845,0.044541813262073064,-0.13266498635718205,0.041938921630144364,208,0.045444142499542615,0.06783751725872506,-0.08751739132755848,0.17840567632664373,EUR_NOK,5,3,20,1,short,690
238,-0.07334029816210107,0.06273803410751795,-0.19630684501283624,0.04962624868863412,103,0.12009674564416384,0.09675556414333684,-0.06954416007677638,0.30973765136510406,EUR_NOK,5,3,20,2,short,341
143,-0.0051126935047126985,0.08226214649809502,-0.16634650064097892,0.15612111363155354,62,0.0468291511588455,0.1256331518460113,-0.1994118264593366,0.2930701287770276,EUR_NOK,5,3,20,3,short,205
74,-0.026811327279409557,0.1134660498478545,-0.24920478498120435,0.19558213042238526,32,-0.17379647841153906,0.17490983013748493,-0.5166197454810095,0.16902678865793141,EUR_NOK,5,3,20,4,short,106
553,-0.027332648938307714,0.041651879227079226,-0.108970332223383,0.054305034346767575,238,0.051068044649175116,0.06319385244289547,-0.07279190613889999,0.17492799543725024,EUR_NOK,5,3,25,1,short,791
268,-0.07299457416669944,0.05930473045306636,-0.1892318458547095,0.04324269752131063,115,0.08569295476025786,0.09169538612985642,-0.09403000205426072,0.26541591157477645,EUR_NOK,5,3,25,2,short,383
163,0.020054508152307266,0.07719376553361165,-0.13124527229357155,0.1713542885981861,70,0.0986201053121203,0.11790885041861261,-0.13248124150836044,0.329721452132601,EUR_NOK,5,3,25,3,short,233
81,-0.012148619983658104,0.10871693424387864,-0.22523381110166024,0.20093657113434404,36,-0.2655968696991458,0.16128395274236712,-0.5817134170741853,0.050519677675893715,EUR_NOK,5,3,25,4,short,117
619,-0.031817292073470185,0.03929343626073956,-0.10883242714451972,0.045197842997579354,266,0.060730054986855915,0.059897169063126456,-0.05666839637687194,0.17812850635058378,EUR_NOK,5,3,30,1,short,885
298,-0.06511941602732789,0.05640070669894439,-0.1756648011572589,0.04542596910260312,129,0.0967745448850579,0.08630948118656974,-0.07239203824061877,0.26594112801073455,EUR_NOK,5,3,30,2,short,427
175,0.0344736772525259,0.07394401538337829,-0.11045659289889553,0.17940394740394733,76,0.0382027285769529,0.11372400973351128,-0.1846963305007292,0.261101787654635,EUR_NOK,5,3,30,3,short,251
91,-0.09144910663272235,0.10184775554942681,-0.29107070750959885,0.10817249424415418,39,-0.16824326433767306,0.15845777896847787,-0.4788205111158897,0.14233398244054357,EUR_NOK,5,3,30,4,short,130
364,0.11939458139589117,0.05085361546061084,0.019721495093093927,0.2190676676986884,156,0.15907755867211323,0.07888434282289472,0.004464246739239591,0.3136908706049869,EUR_NOK,9,3,15,1,long,520
218,0.06435321546817895,0.06620424846497036,-0.06540711152316296,0.19411354245952084,94,-0.07675580116784138,0.1018867317935043,-0.2764537954831098,0.12294219314742703,EUR_NOK,9,3,15,2,long,312
114,0.10696793737721998,0.09146005717245274,-0.07229377468078739,0.28622964943522733,49,0.14285714285714285,0.14285714285714285,-0.13714285714285712,0.4228571428571428,EUR_NOK,9,3,15,3,long,163
72,0.022346816128378952,0.11509796836812929,-0.20324520187315442,0.24793883412991236,32,-0.1875,0.176419930663981,-0.5332830641014028,0.1582830641014028,EUR_NOK,9,3,15,4,long,104
424,0.13100443816278792,0.04700620599799486,0.03887227440671799,0.22313660191885787,182,0.14838999792443772,0.0727854706866354,0.005730475378632333,0.29104952047024313,EUR_NOK,9,3,20,1,long,606
256,0.07549494031936223,0.06059395044132639,-0.0432692025456375,0.19425908318436197,110,-0.02053086286289743,0.09413988413316829,-0.20504503576390729,0.16398331003811242,EUR_NOK,9,3,20,2,long,366
133,0.09603146305296481,0.08447779265391887,-0.06954501054871617,0.26160793665464577,57,0.22807017543859648,0.13010874538764322,-0.026942965521184248,0.4830833163983772,EUR_NOK,9,3,20,3,long,190
80,0.0037837259525032975,0.10882721277361486,-0.20951761108378184,0.2170850629887884,35,-0.14285714285714285,0.16973957879600132,-0.4755467172973054,0.1898324315830197,EUR_NOK,9,3,20,4,long,115
479,0.12115818006789295,0.044316820037106394,0.034297212795164414,0.2080191473406215,206,0.11168436709828962,0.06881075885830516,-0.023184720263988504,0.24655345446056776,EUR_NOK,9,3,25,1,long,685
284,0.07509403071041103,0.057695650884996535,-0.03798944502418218,0.18817750644500425,123,-0.033556432103593735,0.08851650730437269,-0.2070487864201642,0.1399359222129767,EUR_NOK,9,3,25,2,long,407
140,0.1269441756146023,0.08212829481665491,-0.03402728222604132,0.28791563345524596,61,0.2786885245901639,0.12398472394222321,0.03567846566340643,0.5216985835169214,EUR_NOK,9,3,25,3,long,201
86,0.006588701153351918,0.10486735811657226,-0.1989513207551297,0.21212872306183353,38,-0.15789473684210525,0.16233675809601258,-0.4760747827102899,0.1602853090260794,EUR_NOK,9,3,25,4,long,124
526,0.13661452152305117,0.04210704420613279,0.05408471487903091,0.21914432816707144,226,0.1235213184393992,0.06540756841657591,-0.00467751565708957,0.251720152535888,EUR_NOK,9,3,30,1,long,752
315,0.05853735721794181,0.05482544519307008,-0.04892051536047554,0.16599522979635917,135,0.00859689786175599,0.08437526854558623,-0.15677862848759302,0.173972424211105,EUR_NOK,9,3,30,2,long,450
153,0.16190970317676026,0.07827914154849114,0.008482585741717646,0.3153368206118029,66,0.24242424242424243,0.12033482050480472,0.006567994234825181,0.4782804906136597,EUR_NOK,9,3,30,3,long,219
91,0.01721569559547544,0.10209408311766978,-0.1828887073151573,0.2173200985061082,40,-0.18562387274821318,0.15566716999474692,-0.49073152593791713,0.11948378044149077,EUR_NOK,9,3,30,4,long,131
340,-0.04659212213520207,0.053351992278551176,-0.15116202700116238,0.05797778273075824,146,-0.0004051128576309158,0.08168145989897956,-0.16050077425963086,0.159690548544369,EUR_NOK,9,3,15,1,short,486
157,-0.09498719937980664,0.07751130466199266,-0.24690935651731227,0.05693495775769898,68,0.3142641882551305,0.11294909312097898,0.09288396573801175,0.5356444107722493,EUR_NOK,9,3,15,2,short,225
118,-0.006314825343510999,0.09133246218042317,-0.1853264512171404,0.1726968005301184,51,0.10526400268742185,0.13645518847511723,-0.16218816672380792,0.37271617209865165,EUR_NOK,9,3,15,3,short,169
67,-0.0060404941630936475,0.11847134313343496,-0.23824432670462617,0.22616333837843886,30,-0.14475759576732652,0.1734315004853134,-0.4846833367185408,0.19516814518388773,EUR_NOK,9,3,15,4,short,97
410,-0.048180080807473685,0.04847631948738854,-0.1431936670027552,0.04683350538780785,176,0.05581032215123205,0.07389401932752203,-0.08902195573071112,0.20064260003317522,EUR_NOK,9,3,20,1,short,586
191,-0.12212330821892049,0.0699456701215717,-0.259216821657201,0.01497020521936003,83,0.2936140337511913,0.10334090795516944,0.09106585415905918,0.49616221334332333,EUR_NOK,9,3,20,2,short,274
137,0.00186022342675695,0.0848585753179517,-0.16446258419642837,0.16818303104994228,59,0.09099091757726295,0.1274183613709525,-0.15874907070980393,0.34073090586432986,EUR_NOK,9,3,20,3,short,196
75,0.009995201875783646,0.11156832603117195,-0.20867871714531336,0.22866912089688066,33,-0.16190084463696355,0.16552239661916096,-0.486324742010519,0.16252305273659193,EUR_NOK,9,3,20,4,short,108
472,-0.045364677356650916,0.04518641873573408,-0.1339300580786897,0.04320070336538787,203,0.02164616118637324,0.06874938733630812,-0.11310263799279066,0.15639496036553716,EUR_NOK,9,3,25,1,short,675
216,-0.06346217384183957,0.06622428805024795,-0.19326177842032555,0.06633743073664643,93,0.2620426322725685,0.09876102748796643,0.06847101839615433,0.4556142461489827,EUR_NOK,9,3,25,2,short,309
155,-0.03500781805623795,0.07965230756839256,-0.19112634089028738,0.12111070477781147,67,0.08012633040385843,0.11994269490463516,-0.15496135160922647,0.31521401241694336,EUR_NOK,9,3,25,3,short,222
81,-0.04012789949773119,0.10755463714392988,-0.25093498829983374,0.17067918930437137,36,-0.23174244091721657,0.15650843323411132,-0.5384989700560747,0.07501408822164157,EUR_NOK,9,3,25,4,short,117
525,-0.0617373861187414,0.04288275041831281,-0.1457875769386345,0.02231280470115171,226,0.009675698905378552,0.06516463792020297,-0.11804699141821927,0.13739838922897638,EUR_NOK,9,3,30,1,short,751
248,-0.09058683971385284,0.06174874106866497,-0.21161437220843618,0.0304406927807305,107,0.17697336957609958,0.09374549860019978,-0.006767807680291976,0.36071454683249116,EUR_NOK,9,3,30,2,short,355
164,-0.014793974382420012,0.07750916335278489,-0.1667119345538784,0.1371239857890384,71,0.03882009306383979,0.11618475180292205,-0.1889020204698874,0.266542206597567,EUR_NOK,9,3,30,3,short,235
92,-0.09580892060957842,0.09981581186125006,-0.2914479118576285,0.0998300706384717,40,-0.20856819682549493,0.14990787213682077,-0.5023876262136637,0.0852512325626738,EUR_NOK,9,3,30,4,short,132
348,0.09418712625485044,0.051991301846680646,-0.0077158253646436165,0.19609007787434451,150,0.13130237844860948,0.08050235400140354,-0.026482235394141462,0.2890869922913604,EUR_NOK,14,3,15,1,long,498
193,0.07491312156345423,0.07026578001675368,-0.06280780726938298,0.21263405039629144,84,-5.165264022137583e-05,0.10862099175775548,-0.21294879648542214,0.21284549120497936,EUR_NOK,14,3,15,2,long,277
91,0.11107510453905987,0.10024496731024378,-0.08540503138901794,0.30755524046713767,40,0.15,0.15831646333879038,-0.16030026814402912,0.46030026814402913,EUR_NOK,14,3,15,3,long,131
57,0.10780880918236294,0.12495838120372703,-0.13710961797694204,0.3527272363416679,25,-0.04,0.20396078054371142,-0.43976312986567434,0.3597631298656744,EUR_NOK,14,3,15,4,long,82
392,0.10457335265713345,0.048980222618984624,0.008572116323923587,0.2005745889903433,168,0.14104379028149655,0.07600810516164716,-0.007932095835331887,0.290019676398325,EUR_NOK,14,3,20,1,long,560
217,0.0706214384927272,0.06600654089857923,-0.05875138166848809,0.1999942586539425,94,0.10633682104490855,0.10213706736211664,-0.09385183098484007,0.30652547307465716,EUR_NOK,14,3,20,2,long,311
100,0.1310783451305445,0.09571966826942965,-0.05653220467753761,0.3186888949386266,44,0.09090909090909091,0.1518671035608285,-0.20675043207013297,0.38856861388831476,EUR_NOK,14,3,20,3,long,144
64,0.049142220678041984,0.11926291959516107,-0.18461310172847373,0.28289754308455767,28,-0.07142857142857142,0.19195851781663212,-0.4476672663491704,0.3048101234920275,EUR_NOK,14,3,20,4,long,92
441,0.12325045098829872,0.04608950925824812,0.03291501284213241,0.21358588913446502,190,0.11418608824890222,0.07176627443061755,-0.026475809635108177,0.2548479861329126,EUR_NOK,14,3,25,1,long,631
249,0.1051604987925793,0.061500211845223154,-0.015379916424058088,0.22570091400921669,108,0.10302421244813048,0.09464756137256528,-0.08248500784209745,0.2885334327383584,EUR_NOK,14,3,25,2,long,357
111,0.14511562624373378,0.09098918504110177,-0.03322317643682571,0.32345442892429327,48,0.08333333333333333,0.14535763346850764,-0.20156762826494162,0.36823429493160825,EUR_NOK,14,3,25,3,long,159
70,0.05844775450995387,0.11321381356961499,-0.1634513200864915,0.28034682910639924,30,-0.06666666666666667,0.18528222234124034,-0.4298198224554977,0.2964864891221644,EUR_NOK,14,3,25,4,long,100
484,0.12168780561152183,0.0439347292438383,0.03557573629359875,0.2077998749294449,208,0.11629937131275017,0.06822747657354616,-0.017426482771400298,0.25002522539690064,EUR_NOK,14,3,30,1,long,692
280,0.10068893664379969,0.05798364908427137,-0.012959015561372203,0.21433688884897156,121,-0.01386597709298983,0.0898769476030233,-0.19002479439491549,0.1622928402089358,EUR_NOK,14,3,30,2,long,401
125,0.0968626761044356,0.08660316594458319,-0.07287952914694744,0.2666048813558186,54,0.07407407407407407,0.13698319904900533,-0.19441299606197637,0.3425611442101245,EUR_NOK,14,3,30,3,long,179
75,0.06788457087595695,0.10971001219353313,-0.14714705302336797,0.28291619477528185,33,-0.07348348211904626,0.1740841634680435,-0.4146884425164115,0.267721478278319,EUR_NOK,14,3,30,4,long,108
311,-0.04712947226923565,0.0558833778056332,-0.15666089276827672,0.06240194822980541,134,0.04481056129194616,0.0850930856553117,-0.12197188659246477,0.2115930091763571,EUR_NOK,14,3,15,1,short,445
134,-0.10716505985818721,0.08465951930784289,-0.2730977177015593,0.05876759798518487,58,0.25554652728010585,0.12495080234266796,0.010642954688476647,0.500450099871735,EUR_NOK,14,3,15,2,short,192
91,-0.00951825026795855,0.10460436006464088,-0.21454279599465467,0.19550629545873757,40,-0.03344362586363845,0.15504896385930156,-0.33733959502786953,0.2704523433005926,EUR_NOK,14,3,15,3,short,131
44,-0.0787889240423127,0.14710632937361562,-0.3671173296145993,0.20953948152997393,20,-0.1780743654584625,0.22172207832097418,-0.612649638967572,0.2565009080506469,EUR_NOK,14,3,15,4,short,64
368,-0.018427068459534863,0.05144563035000844,-0.11926050394555139,0.08240636702648167,158,0.06583324932196812,0.07798932437949224,-0.08702582646183667,0.2186923251057729,EUR_NOK,14,3,20,1,short,526
164,-0.12719797650045445,0.0760851436812163,-0.2763248581156384,0.021928905114729502,71,0.2831030103060753,0.11114398591338671,0.06526079791583736,0.5009452226963133,EUR_NOK,14,3,20,2,short,235
108,-0.01836093955782267,0.0959401799403775,-0.20640369224096256,0.16968181312531722,47,0.07792031841392473,0.14308297281969135,-0.20252230831267032,0.35836294514051975,EUR_NOK,14,3,20,3,short,155
53,-0.0842775973181464,0.13447755387806246,-0.3478536029191488,0.17929840828285604,24,-0.23172863788205209,0.1997576072793047,-0.6232535481494893,0.1597962723853851,EUR_NOK,14,3,20,4,short,77
425,-0.0005929009078965668,0.047578876418821685,-0.09384749868878707,0.09266169687299393,183,0.05137515515230034,0.07270997093729689,-0.09113638788480155,0.19388669818940224,EUR_NOK,14,3,25,1,short,608
191,-0.08417748371253245,0.07085968570123498,-0.223062467686953,0.054707500261888115,82,0.23293065526501638,0.10529188948594881,0.026558551872556735,0.43930275865747603,EUR_NOK,14,3,25,2,short,273
121,-0.00812381382020536,0.09067995187568618,-0.18585651949655027,0.16960889185613956,52,0.1281202877972012,0.1355034349234288,-0.1374664446527193,0.3937070202471217,EUR_NOK,14,3,25,3,short,173
60,-0.03268813502056968,0.12623164584903493,-0.28010216088467815,0.21472589084353877,26,-0.21390335804497115,0.19265611925917014,-0.5915093517929446,0.16370263570300234,EUR_NOK,14,3,25,4,short,86
476,-0.012967579822669937,0.04497926014581765,-0.10112692970847253,0.07519177006313266,205,0.04086005012771378,0.06867286646485776,-0.09373876814340744,0.175458868398835,EUR_NOK,14,3,30,1,short,681
214,-0.06783773933667184,0.06685684736279801,-0.19887716016775595,0.06320168149441227,93,0.13011090034119724,0.10113337110087064,-0.06811050701650923,0.3283323076989037,EUR_NOK,14,3,30,2,short,307
138,0.04092443141526742,0.08430318740992002,-0.1243098159081758,0.20615867873871063,60,0.011037582757574367,0.1274922308620482,-0.2388471897320401,0.2609223552471888,EUR_NOK,14,3,30,3,short,198
68,-0.0371374843823407,0.11716537161515882,-0.26678161274805196,0.19250664398337058,30,-0.318716243638975,0.17376118728419032,-0.659288170715988,0.02185568343803801,EUR_NOK,14,3,30,4,short,98
