tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
20,-0.2,0.22478059477960655,-0.6405699657680288,0.2405699657680288,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914,0.5775626904366693,GBP_USD,21,1.5,short,29,528,222
13,0.07692307692307693,0.2878197989826109,-0.48720372908284043,0.6410498829289943,6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,GBP_USD,21,2.0,long,19,364,146
11,-0.15872338757549437,0.2982892656566276,-0.7433703482624845,0.4259235731114957,5,0.03505254168059346,0.4485851989068183,-0.8441744481767705,0.9142795315379574,GBP_USD,21,2.0,short,16,364,141
10,-0.4,0.3055050463303893,-0.998789890807563,0.19878989080756293,5,0.2,0.48989794855663565,-0.7601999791710059,1.1601999791710058,GBP_USD,21,2.5,long,15,275,107
6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,3,0.0584209028009891,0.5802984880364725,-1.0789641337504972,1.1958059393524751,GBP_USD,21,2.5,short,9,274,98
7,0.42857142857142855,0.36885555678165877,-0.29438546272062266,1.1515283198634798,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336,1.6400000000000001,GBP_USD,21,3.0,long,10,211,83
6,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,3,1.0,0.0,1.0,1.0,GBP_USD,21,3.0,short,9,210,74
27,0.18518518518518517,0.1927240401742195,-0.19255393355628508,0.5629243039266554,12,-0.16666666666666666,0.2972941950052816,-0.7493632888770185,0.41602995554368527,AUD_USD,7,1.5,long,39,559,203
14,-0.06086660180333941,0.26695266912513554,-0.584093833288605,0.4623606296819262,7,0.14285714285714285,0.40406101782088427,-0.6491024520717903,0.9348167377860761,AUD_USD,7,1.5,short,21,558,183
9,-0.3333333333333333,0.3333333333333333,-0.9866666666666666,0.32,5,-0.2,0.48989794855663565,-1.1601999791710058,0.7601999791710059,AUD_USD,7,2.0,long,14,372,108
