tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,multiplier,direction,total_n,raw_n,filtered_n
149,-0.07412669919591644,0.07969586992771627,-0.23033060425424032,0.08207720586240744,64,-0.12345049742815123,0.12232929633734312,-0.36321591824934374,0.11631492339304128,EUR_USD,14,1.5,short,213,515,317
102,0.061803800110318455,0.09235022272385644,-0.11920263642844016,0.24281023664907708,44,-0.06679300354868262,0.15041773533307418,-0.361611764801508,0.22802575770414274,EUR_USD,14,2.0,long,146,381,217
98,-0.1562876639177918,0.097659749925449,-0.34770077377167186,0.03512544593608824,42,-0.08185960635773011,0.15098247339888154,-0.3777852542195379,0.2140660415040777,EUR_USD,14,2.0,short,140,380,227
75,0.020229169200947295,0.11201995422296206,-0.1993299410760583,0.23978827947795292,33,-0.13592556680171547,0.16968109759483338,-0.4685005180875889,0.19664938448415797,EUR_USD,14,2.5,long,108,284,160
67,-0.05256953145073123,0.1186777100625219,-0.2851778431732741,0.18003878027181167,30,0.0,0.18569533817705186,-0.3639628628270216,0.3639628628270216,EUR_USD,14,2.5,short,97,283,163
63,-0.10236013840761819,0.1175074963915833,-0.33267483133512143,0.12795455451988508,28,-0.21867873487184522,0.18697731407044607,-0.5851542704499195,0.14779680070622905,EUR_USD,14,3.0,long,91,225,129
48,0.08687852948087027,0.13937429551936845,-0.18629508973709186,0.3600521486988324,21,-0.047619047619047616,0.22335313142016333,-0.48539118520256774,0.3901530899644725,EUR_USD,14,3.0,short,69,224,126
142,0.0108879885885141,0.08069346975282156,-0.14727121212701616,0.16904718930404433,62,0.06451612903225806,0.12777013614329807,-0.18591333780860614,0.31494559587312226,EUR_USD,21,1.5,long,204,516,314
146,-0.09043396434823814,0.08063908163079805,-0.2484865643446023,0.06761863564812604,63,-0.14128304500637584,0.12295903115978149,-0.3822827460795476,0.09971665606679589,EUR_USD,21,1.5,short,209,516,319
99,0.007780498500398717,0.09448883309339834,-0.177417614362662,0.19297861136345945,43,-0.0450905152591171,0.1523465561060709,-0.34368976522701605,0.2535087347087818,EUR_USD,21,2.0,long,142,378,217
95,-0.12964411646256416,0.0995284451513599,-0.32471986895922955,0.06543163603410124,42,-0.0818596063577301,0.15098247339888154,-0.3777852542195379,0.2140660415040777,EUR_USD,21,2.0,short,137,378,226
75,0.019710037881802703,0.11203518666131486,-0.19987892797437443,0.23929900373797983,33,-0.13592556680171547,0.16968109759483338,-0.4685005180875889,0.19664938448415797,EUR_USD,21,2.5,long,108,284,160
68,-0.06650233245880871,0.11774665508690005,-0.2972857764291328,0.1642811115115154,30,-0.1529636942303947,0.18088879404511016,-0.5075057305588107,0.20157834209802122,EUR_USD,21,2.5,short,98,283,162
63,-0.16374649128605315,0.11657727487868233,-0.3922379500482705,0.0647449674761642,28,-0.20127723484011817,0.180954118374726,-0.555947306854581,0.15339283717434476,EUR_USD,21,3.0,long,91,230,133
53,-0.00024838144066071006,0.13489758778434313,-0.2646476534979732,0.2641508906166518,23,-0.13043478260869565,0.2113793194801729,-0.5447382487898346,0.2838686835724432,EUR_USD,21,3.0,short,76,229,131
144,-0.09876899679820308,0.0822449233738223,-0.2599690466108948,0.06243105301448862,62,0.11741140509970624,0.12462884820054257,-0.1268611373733572,0.36168394757276967,GBP_USD,7,1.5,long,206,527,334
160,-0.036696915959583,0.07847994196146474,-0.19051760220405387,0.11712377028488788,69,0.08499341959045369,0.11848763275522729,-0.1472423406097918,0.3172291797906992,GBP_USD,7,1.5,short,229,527,347
98,-0.02851491843912739,0.09963977584543984,-0.2238088790961895,0.1667790422179347,42,-0.010037551764102598,0.1549237221229739,-0.31368804712513143,0.29361294359692625,GBP_USD,7,2.0,long,140,375,229
99,0.010507328817399396,0.0997623349588488,-0.18502684770194425,0.20604150533674306,43,0.2699989962436225,0.14516039444039205,-0.014515376859545903,0.554513369346791,GBP_USD,7,2.0,short,142,374,240
79,-0.009269175740217088,0.11134483549765367,-0.2275050533156183,0.2089667018351841,35,-0.1734582091136237,0.16501688198521014,-0.4968912978046356,0.1499748795773882,GBP_USD,7,2.5,long,114,279,161
72,-0.05117724104525747,0.1180835509236776,-0.28262100085566555,0.18026651876515062,31,0.16129032258064516,0.18018374250024446,-0.19186981271983397,0.5144504578811243,GBP_USD,7,2.5,short,103,278,166
63,0.062197162810945957,0.12574706649788206,-0.1842670875249029,0.3086614131467948,28,0.13922473422926754,0.1899045665894627,-0.23298821628607932,0.5114376847446144,GBP_USD,7,3.0,long,91,224,131
55,-0.05454545454545454,0.13588017552161807,-0.32087059856782596,0.21177968947691686,24,0.08333333333333333,0.20778914433245896,-0.3239333895582862,0.49060005622495284,GBP_USD,7,3.0,short,79,223,132
144,-0.09876899679820307,0.08224492337382232,-0.2599690466108948,0.06243105301448866,63,0.11623375242833296,0.12470654569939567,-0.12819107714248257,0.36065858199914846,GBP_USD,10,1.5,long,207,528,336
162,-0.04216475056997899,0.07773750675588194,-0.19453026381150756,0.1102007626715496,70,0.09806494216773289,0.117511958604703,-0.13225849669748496,0.32838838103295076,GBP_USD,10,1.5,short,232,528,346
102,-0.13412258662229398,0.09634952642900348,-0.3229676584231408,0.05472248517855283,45,-0.0015786070883740066,0.1481490837566995,-0.291950811251505,0.28879359707475705,GBP_USD,10,2.0,long,147,377,233
102,0.011861002545714053,0.09782369079383615,-0.1798734314102048,0.20359543650163292,45,0.3468879297439059,0.13812410706832642,0.07616467988998615,0.6176111795978256,GBP_USD,10,2.0,short,147,376,243
75,-0.036430198446362,0.11413735033830474,-0.2601394051094393,0.18727900821671528,33,-0.1711957619661976,0.17176588011535437,-0.5078568869922921,0.16546536305989698,GBP_USD,10,2.5,long,108,277,161
