tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,threshold,recovery,direction,total_n
10.0,0.2,0.32659863237109044,-0.4401333194473372,0.8401333194473373,5.0,-0.23779873563890072,0.46770664206589907,-1.154503754088063,0.6789062828102614,EUR_USD,28,30,2,short,15
5.0,-0.3805977011494247,0.4052862062429488,-1.1749586653856043,0.41376326308675493,3.0,0.9634914501882483,0.03650854981175171,0.891934692557215,1.0350482078192818,EUR_USD,28,30,3,short,8
1.0,-1.0,,,,1.0,-1.0,,,,EUR_USD,28,30,4,short,2
58.0,-0.26575247345927877,0.12528163015456406,-0.5113044685622243,-0.020200478356333207,25.0,0.12,0.20264912204760885,-0.27719227921331335,0.5171922792133133,EUR_USD,28,35,1,short,83
38.0,0.024269031862342947,0.16096384372230388,-0.2912201018333726,0.33975816555805854,17.0,0.16535331304738213,0.2439934458927246,-0.31287384090235804,0.6435804669971223,EUR_USD,28,35,2,short,55
14.0,-0.20735632183908023,0.2610993054641661,-0.7191109605488458,0.3043983168706853,6.0,0.12754779989368567,0.39627456157078345,-0.6491503407850499,0.9042459405724212,EUR_USD,28,35,3,short,20
6.0,0.0,0.4472135954999579,-0.8765386471799175,0.8765386471799175,3.0,-0.3333333333333333,0.6666666666666667,-1.6400000000000001,0.9733333333333336,EUR_USD,28,35,4,short,9
56.0,-0.03571428571428571,0.13475395017289296,-0.2998320280531559,0.2284034566245845,25.0,0.09361395390929056,0.19956931974040754,-0.2975419127819082,0.48476982060048934,GBP_USD,7,20,1,long,81
37.0,0.08108108108108109,0.16611791814942145,-0.24451003849178493,0.4066722006539471,16.0,0.25,0.25,-0.24,0.74,GBP_USD,7,20,2,long,53
21.0,-0.11857983159651737,0.21791756993187147,-0.5456982686629854,0.3085386054699507,10.0,-0.010359977324264635,0.33002457947568153,-0.6572081530966004,0.6364881984480711,GBP_USD,7,20,3,long,31
8.0,0.0,0.3779644730092272,-0.7408103670980853,0.7408103670980853,4.0,0.5,0.5,-0.48,1.48,GBP_USD,7,20,4,long,12
118.0,-0.06111503451082049,0.0919015512237011,-0.24124207490927463,0.11901200588763367,51.0,0.03952733249078769,0.1393155757829772,-0.23353119604384762,0.31258586102542296,GBP_USD,7,25,1,long,169
60.0,0.0,0.13018891098082386,-0.25517026552241473,0.25517026552241473,26.0,0.0313603058137947,0.19614954579511817,-0.35309280394463693,0.4158134155722263,GBP_USD,7,25,2,long,86
