strategy,pair,direction,entry_mode,signal_ts,entry_ts,entry_price,mfe_R,mae_R,sl_hit,bars_to_exit,max_hold_close_R,r_tp0.2,bars_tp0.2,r_tp0.3,bars_tp0.3,r_tp0.4,bars_tp0.4,r_tp0.5,bars_tp0.5,r_tp0.6,bars_tp0.6,r_tp0.7,bars_tp0.7,r_tp0.8,bars_tp0.8,r_tp1.0,bars_tp1.0,r_tp1.25,bars_tp1.25,r_tp1.5,bars_tp1.5
stoch,CAD_CHF,short,mid,2016-08-03 21:00:00,2016-08-03 21:00:00,0.7455499999999999,0.3789148950439049,-1.0234055395345671,True,40,-1.0,0.2,1,0.3,10,-1.0,40,-1.0,40,-1.0,40,-1.0,40,-1.0,40,-1.0,40,-1.0,40,-1.0,40
stoch,CAD_CHF,short,mid,2016-08-04 09:00:00,2016-08-04 09:00:00,0.74437,0.22099224847856372,-1.1264559291750107,True,32,-1.0,0.2,7,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32,-1.0,32
stoch,CAD_CHF,short,mid,2016-08-04 17:00:00,2016-08-04 17:00:00,0.74827,0.8746842717201095,-0.7971721437449096,False,84,0.038087855987809414,0.2,4,0.3,4,0.4,4,0.5,4,0.6,4,0.7,5,0.8,71,0.038087855987809414,84,0.038087855987809414,84,0.038087855987809414,84
stoch,CAD_CHF,short,mid,2016-08-09 17:00:00,2016-08-09 17:00:00,0.748205,0.8660728009034991,-0.8059288563963038,False,84,-0.4878342165582858,0.2,5,0.3,7,0.4,45,0.5,46,0.6,46,0.7,53,0.8,53,-0.4878342165582858,84,-0.4878342165582858,84,-0.4878342165582858,84
stoch,CAD_CHF,short,mid,2016-08-10 01:00:00,2016-08-10 01:00:00,0.749655,1.0578199305013565,-0.6109477026098672,False,84,-0.4508740687382753,0.2,3,0.3,3,0.4,3,0.5,5,0.6,44,0.7,44,0.8,44,1.0,51,-0.4508740687382753,84,-0.4508740687382753,84
stoch,CAD_CHF,short,mid,2016-08-10 09:00:00,2016-08-10 09:00:00,0.749815,1.078932803424853,-0.5894787380887273,False,84,-0.26539879837027164,0.2,1,0.3,1,0.4,1,0.5,3,0.6,41,0.7,42,0.8,42,1.0,49,-0.26539879837027164,84,-0.26539879837027164,84
stoch,CAD_CHF,short,mid,2016-08-11 17:00:00,2016-08-11 17:00:00,0.7509399999999999,1.227128665406021,-0.4387833914826815,False,84,0.022638293339015566,0.2,15,0.3,15,0.4,17,0.5,17,0.6,21,0.7,33,0.8,34,1.0,35,0.022638293339015566,84,0.022638293339015566,84
stoch,CAD_CHF,short,mid,2016-08-12 05:00:00,2016-08-12 05:00:00,0.75119,1.2600007987326824,-0.40535683382366083,False,84,-0.1384469974307336,0.2,1,0.3,12,0.4,14,0.5,14,0.6,18,0.7,19,0.8,30,1.0,31,1.25,39,-0.1384469974307336,84
stoch,CAD_CHF,short,mid,2016-08-12 17:00:00,2016-08-12 17:00:00,0.75239,1.4174829543189031,-0.245218570156432,False,84,0.5794867023750999,0.2,9,0.3,9,0.4,9,0.5,9,0.6,11,0.7,11,0.8,15,1.0,28,1.25,35,0.5794867023750999,84
stoch,CAD_CHF,short,mid,2016-08-15 09:00:00,2016-08-15 09:00:00,0.753425,1.5529083850416563,-0.09091814049176095,False,84,0.20041809071905212,0.2,1,0.3,5,0.4,5,0.5,5,0.6,5,0.7,7,0.8,7,1.0,12,1.25,24,1.5,31
stoch,CAD_CHF,short,mid,2016-08-18 05:00:00,2016-08-18 05:00:00,0.74796,0.8336007273116163,-1.034814695973053,True,71,-1.0,0.2,4,0.3,6,0.4,7,0.5,7,0.6,8,0.7,14,0.8,15,-1.0,71,-1.0,71,-1.0,71
stoch,CAD_CHF,short,mid,2016-08-24 13:00:00,2016-08-24 13:00:00,0.7475350000000001,0.13243527058934332,-1.022025724547998,True,43,-1.0,-1.0,43,-1.0,43,-1.0,43,-1.0,43,-1.0,43,-1.0,43,-1.0,43,-1.0,43,-1.0,43,-1.0,43
stoch,CAD_CHF,short,mid,2016-08-25 17:00:00,2016-08-25 17:00:00,0.74881,0.2811126988154571,-1.2072488348179178,True,39,-1.0,0.2,29,-1.0,39,-1.0,39,-1.0,39,-1.0,39,-1.0,39,-1.0,39,-1.0,39,-1.0,39,-1.0,39
stoch,CAD_CHF,short,mid,2016-08-26 13:00:00,2016-08-26 13:00:00,0.75046,0.5003597793353514,-1.0420275564320653,True,35,-1.0,0.2,18,0.3,18,0.4,24,0.5,25,-1.0,35,-1.0,35,-1.0,35,-1.0,35,-1.0,35,-1.0,35
stoch,CAD_CHF,short,mid,2016-08-28 21:00:00,2016-08-28 21:00:00,0.751445,0.6307846881674691,-1.017373194312285,True,34,-1.0,0.2,16,0.3,16,0.4,16,0.5,22,0.6,22,-1.0,34,-1.0,34,-1.0,34,-1.0,34,-1.0,34
stoch,CAD_CHF,short,mid,2016-08-30 05:00:00,2016-08-30 05:00:00,0.751145,0.5910975910110583,-1.0577185496808361,True,26,-1.0,0.2,8,0.3,8,0.4,8,0.5,14,-1.0,26,-1.0,26,-1.0,26,-1.0,26,-1.0,26,-1.0,26
stoch,CAD_CHF,short,mid,2016-09-01 09:00:00,2016-09-01 09:00:00,0.750245,0.47184586368453973,-1.013668868169721,True,11,-1.0,0.2,1,0.3,1,0.4,1,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11
stoch,CAD_CHF,short,mid,2016-09-04 21:00:00,2016-09-04 21:00:00,0.754615,2.5509696997806715,-0.7434254553646391,False,84,1.6604493682208799,0.2,16,0.3,16,0.4,16,0.5,16,0.6,21,0.7,22,0.8,28,1.0,30,1.25,32,1.5,32
stoch,CAD_CHF,short,mid,2016-09-05 09:00:00,2016-09-05 09:00:00,0.757595,2.9342854691490805,-0.3471511823599563,False,84,2.4161986285548376,0.2,8,0.3,8,0.4,9,0.5,12,0.6,13,0.7,13,0.8,13,1.0,18,1.25,26,1.5,27
stoch,CAD_CHF,short,mid,2016-09-06 01:00:00,2016-09-06 01:00:00,0.758675,3.0724618578442704,-0.20430355554090293,False,84,2.87936204567174,0.2,3,0.3,3,0.4,4,0.5,4,0.6,6,0.7,8,0.8,9,1.0,9,1.25,15,1.5,23
stoch,CAD_CHF,short,mid,2016-09-06 09:00:00,2016-09-06 09:00:00,0.757725,3.252499257646256,-0.16826685143027212,False,84,2.8974891946286587,0.2,2,0.3,2,0.4,3,0.5,5,0.6,7,0.7,7,0.8,7,1.0,12,1.25,20,1.5,21
stoch,CAD_CHF,short,mid,2016-09-16 09:00:00,2016-09-16 09:00:00,0.7386,0.05483346872462761,-1.0729759003520114,True,5,-1.0,-1.0,5,-1.0,5,-1.0,5,-1.0,5,-1.0,5,-1.0,5,-1.0,5,-1.0,5,-1.0,5,-1.0,5
stoch,CAD_CHF,short,mid,2016-09-19 05:00:00,2016-09-19 05:00:00,0.7455849999999999,2.0111724350677367,-0.19045447534487414,False,84,0.692074008999633,0.2,2,0.3,2,0.4,2,0.5,3,0.6,6,0.7,6,0.8,6,1.0,26,1.25,27,1.5,30
stoch,CAD_CHF,short,mid,2016-09-21 05:00:00,2016-09-21 05:00:00,0.742075,1.5476872283798813,-0.8139339015598092,False,84,-0.43930869521273996,0.2,1,0.3,2,0.4,2,0.5,14,0.6,14,0.7,14,0.8,15,1.0,18,1.25,20,1.5,22
stoch,CAD_CHF,short,mid,2016-09-22 05:00:00,2016-09-22 05:00:00,0.74382,1.7786561264821938,-0.6701890242262731,False,84,-0.5579306821542783,0.2,1,0.3,1,0.4,7,0.5,7,0.6,7,0.7,8,0.8,8,1.0,9,1.25,12,1.5,14
stoch,CAD_CHF,short,mid,2016-09-28 21:00:00,2016-09-28 21:00:00,0.743365,1.3902995163883207,-1.173044197668709,True,69,-1.0,0.2,2,0.3,2,0.4,3,0.5,4,0.6,4,0.7,4,0.8,4,1.0,4,1.25,5,-1.0,69
stoch,CAD_CHF,short,mid,2016-09-29 13:00:00,2016-09-29 13:00:00,0.73594,0.39541266951109627,-1.0184254151153493,True,11,-1.0,0.2,1,0.3,1,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11,-1.0,11
stoch,CAD_CHF,short,mid,2016-09-30 13:00:00,2016-09-30 13:00:00,0.741035,0.8022563036833578,-1.048533470079002,True,46,-1.0,0.2,1,0.3,20,0.4,29,0.5,30,0.6,31,0.7,31,0.8,31,-1.0,46,-1.0,46,-1.0,46
stoch,CAD_CHF,short,mid,2016-10-03 13:00:00,2016-10-03 13:00:00,0.74233,0.9753074778063668,-1.3141055864642315,True,53,-1.0,0.2,10,0.3,10,0.4,11,0.5,14,0.6,24,0.7,24,0.8,25,-1.0,53,-1.0,53,-1.0,53
stoch,CAD_CHF,short,mid,2016-10-04 01:00:00,2016-10-04 01:00:00,0.742105,0.9452840231503569,-1.020071283713211,True,49,-1.0,0.2,7,0.3,8,0.4,8,0.5,20,0.6,21,0.7,21,0.8,22,-1.0,49,-1.0,49,-1.0,49
stoch,CAD_CHF,short,mid,2016-10-04 09:00:00,2016-10-04 09:00:00,0.74526,1.3646244263746838,-1.0613745538469714,True,49,-1.0,0.2,1,0.3,1,0.4,1,0.5,1,0.6,5,0.7,5,0.8,6,1.0,19,1.25,20,-1.0,49
stoch,CAD_CHF,short,mid,2016-10-10 17:00:00,2016-10-10 17:00:00,0.745755,0.468652573566387,-1.1712962031766474,True,24,-1.0,0.2,14,0.3,15,0.4,15,-1.0,24,-1.0,24,-1.0,24,-1.0,24,-1.0,24,-1.0,24,-1.0,24
stoch,CAD_CHF,short,mid,2016-10-11 01:00:00,2016-10-11 01:00:00,0.74556,0.4426203122485216,-1.0207092655185364,True,21,-1.0,0.2,12,0.3,13,0.4,13,-1.0,21,-1.0,21,-1.0,21,-1.0,21,-1.0,21,-1.0,21,-1.0,21
stoch,CAD_CHF,short,mid,2016-10-11 13:00:00,2016-10-11 13:00:00,0.746785,0.6059307565095817,-1.031756127935069,True,19,-1.0,0.2,1,0.3,9,0.4,9,0.5,10,0.6,10,-1.0,19,-1.0,19,-1.0,19,-1.0,19,-1.0,19
stoch,CAD_CHF,short,mid,2016-10-12 05:00:00,2016-10-12 05:00:00,0.74797,0.7633996015883151,-1.1584689225503628,True,24,-1.0,0.2,1,0.3,1,0.4,2,0.5,5,0.6,6,0.7,6,-1.0,24,-1.0,24,-1.0,24,-1.0,24
stoch,CAD_CHF,short,mid,2016-10-13 21:00:00,2016-10-13 21:00:00,0.74708,0.07027359854364816,-1.0440648926487162,True,6,-1.0,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6
stoch,CAD_CHF,short,mid,2016-10-14 05:00:00,2016-10-14 05:00:00,0.74883,0.10416249348984451,-1.0422926431900361,True,12,-1.0,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12
stoch,CAD_CHF,short,mid,2016-10-14 17:00:00,2016-10-14 17:00:00,0.753725,4.075093701283588,-0.9433148694815618,False,84,3.547049653388142,0.2,2,0.3,2,0.4,3,0.5,22,0.6,22,0.7,22,0.8,22,1.0,22,1.25,34,1.5,35
stoch,CAD_CHF,short,mid,2016-10-18 09:00:00,2016-10-18 09:00:00,0.756845,4.692506391665359,-0.5271885260522177,False,84,3.7616685054403174,0.2,1,0.3,1,0.4,1,0.5,8,0.6,11,0.7,11,0.8,11,1.0,12,1.25,12,1.5,20
stoch,CAD_CHF,short,mid,2016-11-03 13:00:00,2016-11-03 13:00:00,0.727545,0.8542426928918492,-1.2404730978839793,True,19,-1.0,0.2,5,0.3,5,0.4,5,0.5,5,0.6,5,0.7,6,0.8,6,-1.0,19,-1.0,19,-1.0,19
stoch,CAD_CHF,short,mid,2016-11-08 18:00:00,2016-11-08 18:00:00,0.7359,4.044027721157764,-1.153009919826073,True,29,-1.0,0.2,1,0.3,1,0.4,1,0.5,1,0.6,2,0.7,2,0.8,2,1.0,2,1.25,2,1.5,2
stoch,CAD_CHF,short,mid,2016-11-10 18:00:00,2016-11-10 18:00:00,0.7326550000000001,0.7186192682777084,-1.004565586804156,True,16,-1.0,0.2,2,0.3,2,0.4,2,0.5,3,0.6,4,0.7,4,-1.0,16,-1.0,16,-1.0,16,-1.0,16
stoch,CAD_CHF,short,mid,2016-11-14 14:00:00,2016-11-14 14:00:00,0.73483,0.0054434358967283755,-1.3003007498333117,True,6,-1.0,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6,-1.0,6
stoch,CAD_CHF,short,mid,2016-11-15 02:00:00,2016-11-15 02:00:00,0.736145,0.18406699767029547,-1.1193446943197378,True,3,-1.0,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3
stoch,CAD_CHF,short,mid,2016-11-15 14:00:00,2016-11-15 14:00:00,0.742775,0.08145131432802266,-1.0931978055265963,True,22,-1.0,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22
stoch,CAD_CHF,short,mid,2016-11-15 22:00:00,2016-11-15 22:00:00,0.744425,0.14507841622729958,-1.3251838667427824,True,22,-1.0,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22
stoch,CAD_CHF,short,mid,2016-11-16 14:00:00,2016-11-16 14:00:00,0.746835,0.4231188950705372,-1.0049073757925073,True,22,-1.0,0.2,1,0.3,2,0.4,8,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22
stoch,CAD_CHF,short,mid,2016-11-18 18:00:00,2016-11-18 18:00:00,0.74796,0.03208727739451535,-1.1792074442483573,True,34,-1.0,-1.0,34,-1.0,34,-1.0,34,-1.0,34,-1.0,34,-1.0,34,-1.0,34,-1.0,34,-1.0,34,-1.0,34
stoch,CAD_CHF,short,mid,2016-11-21 02:00:00,2016-11-21 02:00:00,0.7495499999999999,0.2441464878927358,-1.1626976185711482,True,33,-1.0,0.2,30,-1.0,33,-1.0,33,-1.0,33,-1.0,33,-1.0,33,-1.0,33,-1.0,33,-1.0,33,-1.0,33
stoch,CAD_CHF,short,mid,2016-11-21 14:00:00,2016-11-21 14:00:00,0.75309,0.713062183802745,-1.0138230490379556,True,41,-1.0,0.2,1,0.3,6,0.4,23,0.5,24,0.6,26,0.7,27,-1.0,41,-1.0,41,-1.0,41,-1.0,41
stoch,CAD_CHF,short,mid,2016-11-22 10:00:00,2016-11-22 10:00:00,0.753715,0.7953934842745719,-1.0866176207187117,True,43,-1.0,0.2,1,0.3,1,0.4,1,0.5,19,0.6,19,0.7,21,-1.0,43,-1.0,43,-1.0,43,-1.0,43
stoch,CAD_CHF,short,mid,2016-11-28 14:00:00,2016-11-28 14:00:00,0.757145,0.601602070937529,-1.3332981133072157,True,47,-1.0,0.2,1,0.3,3,0.4,5,0.5,5,0.6,8,-1.0,47,-1.0,47,-1.0,47,-1.0,47,-1.0,47
stoch,CAD_CHF,short,mid,2016-11-30 14:00:00,2016-11-30 14:00:00,0.75912,0.671830540626,-1.0696596058594008,True,35,-1.0,0.2,1,0.3,1,0.4,4,0.5,5,0.6,5,-1.0,35,-1.0,35,-1.0,35,-1.0,35,-1.0,35
stoch,CAD_CHF,short,mid,2016-12-04 22:00:00,2016-12-04 22:00:00,0.761325,0.4978163070961747,-1.1716415459889036,True,22,-1.0,0.2,2,0.3,3,0.4,3,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22,-1.0,22
stoch,CAD_CHF,short,mid,2016-12-05 06:00:00,2016-12-05 06:00:00,0.7609,0.44223945327900666,-1.2281508739650513,True,20,-1.0,0.2,1,0.3,1,0.4,1,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20,-1.0,20
stoch,CAD_CHF,short,mid,2016-12-07 10:00:00,2016-12-07 10:00:00,0.7606200000000001,0.23467697404750676,-1.2654150561384114,True,7,-1.0,0.2,1,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7,-1.0,7
stoch,CAD_CHF,short,mid,2016-12-08 02:00:00,2016-12-08 02:00:00,0.7612,0.28967419863372507,-1.1882553862322829,True,3,-1.0,0.2,2,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3
stoch,CAD_CHF,short,mid,2016-12-08 14:00:00,2016-12-08 14:00:00,0.76902,1.754830823645688,-0.991521676939483,False,84,1.456399053340632,0.2,25,0.3,41,0.4,42,0.5,42,0.6,42,0.7,42,0.8,42,1.0,59,1.25,59,1.5,60
stoch,CAD_CHF,short,mid,2016-12-09 02:00:00,2016-12-09 02:00:00,0.7698849999999999,3.108256427908051,-0.878053215740022,False,84,1.7171395727933183,0.2,21,0.3,22,0.4,38,0.5,39,0.6,39,0.7,39,0.8,39,1.0,55,1.25,56,1.5,57
stoch,CAD_CHF,short,mid,2016-12-09 14:00:00,2016-12-09 14:00:00,0.7733749999999999,3.5454986261516157,-0.42282204622597225,False,84,2.2059156295458218,0.2,1,0.3,6,0.4,12,0.5,18,0.6,18,0.7,19,0.8,35,1.0,36,1.25,36,1.5,53
stoch,CAD_CHF,short,mid,2016-12-12 02:00:00,2016-12-12 02:00:00,0.7755749999999999,3.819101956612803,-0.13796215710925674,False,84,1.7419334042484356,0.2,1,0.3,2,0.4,3,0.5,3,0.6,3,0.7,9,0.8,15,1.0,16,1.25,33,1.5,33
stoch,CAD_CHF,short,mid,2016-12-20 14:00:00,2016-12-20 14:00:00,0.7692000000000001,3.0219708788351642,-0.543421736869453,False,84,-0.13975559022360018,0.2,5,0.3,5,0.4,5,0.5,6,0.6,6,0.7,8,0.8,10,1.0,11,1.25,11,1.5,12
stoch,CAD_CHF,short,mid,2016-12-20 22:00:00,2016-12-20 22:00:00,0.7690600000000001,3.00431695836478,-0.5617247028840252,False,84,-0.18008997997555082,0.2,3,0.3,3,0.4,3,0.5,4,0.6,4,0.7,6,0.8,8,1.0,9,1.25,9,1.5,10
stoch,CAD_CHF,short,mid,2016-12-27 14:00:00,2016-12-27 14:00:00,0.758475,1.6506806420778588,-1.1041893272685308,True,23,-1.0,0.2,2,0.3,11,0.4,14,0.5,14,0.6,14,0.7,14,0.8,14,1.0,14,1.25,14,1.5,14
stoch,CAD_CHF,short,mid,2017-01-03 10:00:00,2017-01-03 10:00:00,0.765865,0.46156959777507406,-1.0445705183028364,True,42,-1.0,0.2,1,0.3,1,0.4,14,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42,-1.0,42
stoch,CAD_CHF,short,mid,2017-01-04 14:00:00,2017-01-04 14:00:00,0.769,2.475942782834866,-0.6326397919375845,False,84,1.1287386215864823,0.2,1,0.3,2,0.4,2,0.5,4,0.6,6,0.7,6,0.8,7,1.0,60,1.25,60,1.5,64
stoch,CAD_CHF,short,mid,2017-01-06 14:00:00,2017-01-06 14:00:00,0.76752,2.2878882634980244,-0.8266885553470985,False,84,0.5185532624556998,0.2,8,0.3,10,0.4,47,0.5,48,0.6,48,0.7,48,0.8,48,1.0,48,1.25,48,1.5,53
stoch,CAD_CHF,short,mid,2017-01-08 22:00:00,2017-01-08 22:00:00,0.768455,2.4067772348413388,-0.704009994079031,False,84,0.6421976563364172,0.2,3,0.3,6,0.4,8,0.5,45,0.6,46,0.7,46,0.8,46,1.0,46,1.25,46,1.5,50
stoch,CAD_CHF,short,mid,2017-01-09 14:00:00,2017-01-09 14:00:00,0.7683949999999999,2.399156683736879,-0.7118734505039842,False,84,0.9292095862154138,0.2,1,0.3,2,0.4,4,0.5,41,0.6,42,0.7,42,0.8,42,1.0,42,1.25,42,1.5,46
stoch,CAD_CHF,short,mid,2017-01-10 18:00:00,2017-01-10 18:00:00,0.7684500000000001,2.406142234367904,-0.7046652352137367,False,84,1.2746437634198737,0.2,11,0.3,11,0.4,16,0.5,34,0.6,35,0.7,35,0.8,35,1.0,35,1.25,35,1.5,39
stoch,CAD_CHF,short,mid,2017-01-11 14:00:00,2017-01-11 14:00:00,0.770275,2.6373697705365142,-0.4660673136217573,False,84,1.3618512868780808,0.2,1,0.3,6,0.4,6,0.5,6,0.6,11,0.7,29,0.8,30,1.0,30,1.25,30,1.5,30
stoch,CAD_CHF,short,mid,2017-01-12 10:00:00,2017-01-12 10:00:00,0.769745,2.57033173323634,-0.17538275662718994,False,84,1.4348907755165645,0.2,1,0.3,1,0.4,1,0.5,6,0.6,24,0.7,25,0.8,25,1.0,25,1.25,25,1.5,25
stoch,CAD_CHF,short,mid,2017-01-16 10:00:00,2017-01-16 10:00:00,0.7688200000000001,2.453109960719026,-0.14632813922633733,False,84,0.6548997164485966,0.2,2,0.3,7,0.4,7,0.5,12,0.6,13,0.7,13,0.8,13,1.0,13,1.25,13,1.5,17
stoch,CAD_CHF,short,mid,2017-01-24 02:00:00,2017-01-24 02:00:00,0.75364,0.2640518019213481,-1.1411283902128408,True,3,-1.0,0.2,2,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3,-1.0,3
stoch,CAD_CHF,short,mid,2017-01-25 06:00:00,2017-01-25 06:00:00,0.76065,0.8354696641030886,-1.108920002629332,True,74,-1.0,0.2,16,0.3,21,0.4,25,0.5,26,0.6,56,0.7,62,0.8,62,-1.0,74,-1.0,74,-1.0,74
stoch,CAD_CHF,short,mid,2017-01-25 18:00:00,2017-01-25 18:00:00,0.7645649999999999,1.3432474675141972,-0.8893946230863414,False,84,-0.6873189329880349,0.2,3,0.3,3,0.4,3,0.5,4,0.6,4,0.7,13,0.8,18,1.0,23,1.25,59,-0.6873189329880349,84
stoch,CAD_CHF,short,mid,2017-02-02 02:00:00,2017-02-02 02:00:00,0.7617149999999999,0.9741176161687797,-1.0167844928877798,True,45,-1.0,0.2,2,0.3,3,0.4,3,0.5,15,0.6,15,0.7,15,0.8,27,-1.0,45,-1.0,45,-1.0,45
stoch,CAD_CHF,short,mid,2017-02-02 22:00:00,2017-02-02 22:00:00,0.7618400000000001,0.9903654310616546,-1.0002100178515088,True,40,-1.0,0.2,10,0.3,10,0.4,10,0.5,10,0.6,10,0.7,10,0.8,22,-1.0,40,-1.0,40,-1.0,40
stoch,CAD_CHF,short,mid,2017-02-03 10:00:00,2017-02-03 10:00:00,0.7637849999999999,1.2424962522175649,-1.0781829965238818,True,47,-1.0,0.2,1,0.3,2,0.4,6,0.5,7,0.6,7,0.7,7,0.8,7,1.0,13,-1.0,47,-1.0,47
stoch,CAD_CHF,short,mid,2017-02-06 10:00:00,2017-02-06 10:00:00,0.76108,0.891496294739057,-1.0517948178903676,True,25,-1.0,0.2,1,0.3,1,0.4,1,0.5,1,0.6,1,0.7,13,0.8,13,-1.0,25,-1.0,25,-1.0,25
stoch,CAD_CHF,short,mid,2017-02-08 10:00:00,2017-02-08 10:00:00,0.7584,0.5412710970464143,-1.2935126582278549,True,12,-1.0,0.2,1,0.3,1,0.4,1,0.5,1,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12
stoch,CAD_CHF,short,mid,2017-02-09 18:00:00,2017-02-09 18:00:00,0.76197,0.06102602464664597,-1.0485977138207454,True,12,-1.0,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12,-1.0,12
stoch,CAD_CHF,short,mid,2017-02-10 10:00:00,2017-02-10 10:00:00,0.7667550000000001,1.6074234925106707,-0.7420884115525817,False,84,1.1509543465644332,0.2,5,0.3,25,0.4,26,0.5,26,0.6,72,0.7,72,0.8,72,1.0,73,1.25,73,1.5,73
stoch,CAD_CHF,short,mid,2017-02-13 18:00:00,2017-02-13 18:00:00,0.7695,2.199480181936316,-0.3827160493827269,False,84,2.1150097465886826,0.2,15,0.3,16,0.4,17,0.5,17,0.6,17,0.7,17,0.8,18,1.0,64,1.25,64,1.5,65
stoch,CAD_CHF,short,mid,2017-02-14 10:00:00,2017-02-14 10:00:00,0.77017,2.337795551631454,-0.29538932962852577,False,84,2.1313476245504237,0.2,1,0.3,11,0.4,12,0.5,13,0.6,13,0.7,13,0.8,13,1.0,14,1.25,60,1.5,61
stoch,CAD_CHF,short,mid,2017-02-14 18:00:00,2017-02-14 18:00:00,0.76982,2.2933932607622567,-0.3409888025772393,False,84,1.9679925177314204,0.2,7,0.3,10,0.4,11,0.5,11,0.6,11,0.7,11,0.8,12,1.0,58,1.25,58,1.5,59
stoch,CAD_CHF,short,mid,2017-02-20 06:00:00,2017-02-20 06:00:00,0.76622,2.5162485970087176,-0.5487979953538201,False,84,2.0836052308736535,0.2,1,0.3,36,0.4,37,0.5,37,0.6,37,0.7,37,0.8,37,1.0,38,1.25,38,1.5,38
stoch,CAD_CHF,short,mid,2017-02-21 10:00:00,2017-02-21 10:00:00,0.768115,2.7567486639370387,-0.30073621788404425,False,84,2.444295450551029,0.2,1,0.3,18,0.4,18,0.5,29,0.6,29,0.7,30,0.8,30,1.0,30,1.25,31,1.5,31
stoch,CAD_CHF,short,mid,2017-02-22 06:00:00,2017-02-22 06:00:00,0.7688999999999999,2.8560280920795704,-0.16322018467942617,False,84,2.708414618285826,0.2,1,0.3,1,0.4,13,0.5,13,0.6,24,0.7,24,0.8,25,1.0,25,1.25,26,1.5,26
stoch,CAD_CHF,short,mid,2017-02-26 22:00:00,2017-02-26 22:00:00,0.76854,2.934134853098109,-0.11320165508625858,False,84,2.6667447367736297,0.2,4,0.3,5,0.4,6,0.5,7,0.6,8,0.7,9,0.8,9,1.0,9,1.25,10,1.5,10
stoch,CAD_CHF,short,mid,2017-02-27 06:00:00,2017-02-27 06:00:00,0.7675350000000001,2.8070381155257067,-0.18891646635006312,False,84,2.696293980079112,0.2,3,0.3,4,0.4,6,0.5,6,0.6,7,0.7,7,0.8,7,1.0,7,1.25,8,1.5,8
stoch,CAD_CHF,short,mid,2017-03-07 10:00:00,2017-03-07 10:00:00,0.75778,2.946105729895238,-0.06664203330781755,False,84,2.901897648394014,0.2,1,0.3,1,0.4,1,0.5,5,0.6,6,0.7,7,0.8,8,1.0,12,1.25,14,1.5,44
stoch,CAD_CHF,short,mid,2017-03-10 14:00:00,2017-03-10 14:00:00,0.750135,2.268924926846517,-0.39526218613982955,False,84,-0.15063955154739894,0.2,6,0.3,11,0.4,12,0.5,25,0.6,36,0.7,42,0.8,43,1.0,46,1.25,48,1.5,48
stoch,CAD_CHF,short,mid,2017-03-15 21:00:00,2017-03-15 21:00:00,0.7518450000000001,2.4912049691093574,-0.2786478595987166,False,84,0.5486503202123019,0.2,3,0.3,3,0.4,3,0.5,4,0.6,4,0.7,5,0.8,16,1.0,23,1.25,26,1.5,28
stoch,CAD_CHF,short,mid,2017-03-21 01:00:00,2017-03-21 01:00:00,0.747635,1.9421241648665524,-0.85135126097627,False,84,-0.5684592080360021,0.2,1,0.3,3,0.4,4,0.5,5,0.6,6,0.7,7,0.8,7,1.0,9,1.25,9,1.5,26
stoch,CAD_CHF,short,mid,2017-03-21 13:00:00,2017-03-21 13:00:00,0.7449,1.5820915559135433,-1.106859981205518,True,47,-1.0,0.2,3,0.3,4,0.4,4,0.5,4,0.6,6,0.7,6,0.8,6,1.0,22,1.25,23,1.5,24
