status,pnl_pct,days_held,symbol,score_date
stopped_out,-28.57142857142857,2,MAPSW,2026-03-27
stopped_out,-2.9999999999999916,2,SIGA,2026-03-27
stopped_out,-3.0000000000000027,0,RGC,2026-03-27
time_profit,0.4854642957945243,2,MASI,2026-03-27
stopped_out,-2.9999999999999916,0,NPK,2026-03-27
stopped_out,-3.0000000000000027,1,SKM,2026-03-27
success,1.4999999999999902,0,TRIP,2026-03-27
success,1.8987341772151778,1,DOLE,2026-03-27
time_loss,-0.41782729805014407,2,TAP,2026-03-27
success,1.4999999999999902,0,OPAL,2026-03-30
success,1.4999999999999902,0,AA,2026-03-30
success,1.4999999999999902,0,CENX,2026-03-30
time_loss,-0.5195260054871365,2,BCPC,2026-03-30
success,1.4999999999999902,0,GTM,2026-03-30
success,1.4999999999999902,0,BSAC,2026-03-30
stopped_out,-3.0000000000000027,1,ITIC,2026-03-30
success,1.4999999999999902,0,WOR,2026-03-30
success,1.4999999999999902,2,ED,2026-03-30
success,1.4999999999999902,0,TAK,2026-03-30
success,1.4999999999999902,0,RYTM,2026-03-31
stopped_out,-2.9999999999999916,0,VOXR,2026-03-31
time_loss,-0.8149010477299212,2,CAAP,2026-03-31
success,1.8671645772205814,1,ED,2026-03-31
stopped_out,-3.0000000000000027,0,PVLA,2026-03-31
success,1.4999999999999902,0,BHVN,2026-03-31
success,1.4999999999999902,0,CCB,2026-03-31
success,1.4999999999999902,0,HBM,2026-03-31
success,1.6219021668612887,1,CMS,2026-03-31
success,1.4999999999999902,0,CRBG,2026-03-31
stopped_out,-3.0000000000000027,0,CALM,2026-04-01
success,1.4999999999999902,0,FSM,2026-04-01
success,1.4999999999999902,0,EGO,2026-04-01
stopped_out,-3.0000000000000027,0,ARVN,2026-04-01
success,1.4999999999999902,0,PLAY,2026-04-01
success,1.4999999999999902,0,MBLY,2026-04-01
time_profit,0.2314219593725797,2,WEC,2026-04-01
time_profit,0.4608294930875667,2,EVRG,2026-04-01
success,1.4999999999999902,0,OGS,2026-04-01
stopped_out,-3.0000000000000027,2,LLY,2026-04-01
stopped_out,-3.0000000000000027,0,BATL,2026-04-02
time_profit,0.2938414467904549,2,PEN,2026-04-02
success,1.4999999999999902,2,O,2026-04-02
success,1.4999999999999902,1,KRP,2026-04-02
stopped_out,-3.0000000000000027,2,RSG,2026-04-02
time_loss,0.0,2,KW,2026-04-02
stopped_out,-3.2513547311379676,2,PAGP,2026-04-02
success,1.4999999999999902,2,UGI,2026-04-02
success,1.4999999999999902,1,TW,2026-04-02
time_profit,1.0011123470522687,2,ENB,2026-04-02
time_loss,0.0,2,ABL,2026-04-03
success,1.4999999999999902,2,ESLT,2026-04-06
success,1.4999999999999902,1,NRC,2026-04-06
success,1.4999999999999902,0,CLDX,2026-04-06
stopped_out,-3.0000000000000027,0,LZM,2026-04-06
stopped_out,-3.0000000000000027,0,SEZL,2026-04-06
success,3.234924623115565,1,SNN,2026-04-06
stopped_out,-3.0000000000000027,0,CLOV,2026-04-06
stopped_out,-3.0000000000000027,0,WRN,2026-04-06
success,8.344452427383754,1,BELFA,2026-04-06
stopped_out,-12.608695652173918,1,MOBBW,2026-04-06
success,1.4999999999999902,0,TXO,2026-04-07
success,1.4999999999999902,1,IVT,2026-04-07
success,4.76586311997782,2,AORT,2026-04-07
stopped_out,-3.0000000000000027,0,BAK,2026-04-07
time_profit,0.4214328717639937,2,AFGE,2026-04-07
success,1.4999999999999902,0,UMC,2026-04-07
success,1.4999999999999902,0,HESM,2026-04-07
success,1.4999999999999902,2,BRX,2026-04-07
success,1.4999999999999902,1,MEGI,2026-04-07
success,1.4999999999999902,0,ORGO,2026-04-07
success,1.4999999999999902,0,INTR,2026-04-08
stopped_out,-3.0000000000000027,0,ORGO,2026-04-08
success,1.4999999999999902,0,TMHC,2026-04-08
success,1.4999999999999902,0,AORT,2026-04-08
stopped_out,-3.0000000000000027,0,BBBY,2026-04-08
success,1.4999999999999902,0,LECO,2026-04-08
stopped_out,-3.0000000000000027,0,NNE,2026-04-08
stopped_out,-3.0000000000000027,1,AVAH,2026-04-08
success,1.4999999999999902,0,HCSG,2026-04-08
success,1.4999999999999902,0,GATX,2026-04-08
time_loss,-0.8664627930683011,2,ADC,2026-04-09
success,1.4999999999999902,0,AQN,2026-04-09
time_loss,-1.0431154381084884,2,FTS,2026-04-09
success,1.4999999999999902,1,TS,2026-04-09
success,1.4999999999999902,0,PAA,2026-04-09
stopped_out,-2.9999999999999916,0,GEMI,2026-04-09
stopped_out,-3.0000000000000027,0,DGX,2026-04-09
stopped_out,-3.0000000000000027,0,SPRY,2026-04-09
success,1.4999999999999902,1,DMLP,2026-04-09
stopped_out,-3.0000000000000027,1,KMI,2026-04-09
stopped_out,-3.0000000000000027,1,SSL,2026-04-10
success,1.4999999999999902,0,RNW,2026-04-10
success,1.4999999999999902,0,GPRK,2026-04-10
success,1.4999999999999902,0,APLD,2026-04-10
success,1.4999999999999902,0,HEPS,2026-04-10
success,1.4999999999999902,1,CEPT,2026-04-10
stopped_out,-3.0000000000000027,0,CNCK,2026-04-10
success,1.4999999999999902,0,PROK,2026-04-10
success,1.4999999999999902,0,OLN,2026-04-10
stopped_out,-3.0000000000000027,0,FUFU,2026-04-10
success,1.4999999999999902,0,PHVS,2026-04-13
stopped_out,-3.0000000000000027,0,IDYA,2026-04-13
stopped_out,-3.0000000000000027,0,BBOT,2026-04-13
success,1.4999999999999902,0,HLNE,2026-04-13
success,1.4999999999999902,1,LBTYK,2026-04-13
success,1.4999999999999902,0,TX,2026-04-13
success,1.4999999999999902,0,FLYW,2026-04-13
stopped_out,-3.0000000000000138,1,CMRE,2026-04-13
success,1.4999999999999902,0,BETR,2026-04-13
success,1.4999999999999902,0,APP,2026-04-13
success,1.4999999999999902,0,SMR,2026-04-14
time_loss,-0.7080785323463124,2,FLNG,2026-04-14
stopped_out,-3.0000000000000027,0,CCEC,2026-04-14
success,1.4999999999999902,0,ZETA,2026-04-14
success,2.4454725710508773,1,KEP,2026-04-14
success,1.4999999999999902,0,QS,2026-04-14
success,1.4999999999999902,0,OOMA,2026-04-14
success,1.4999999999999902,0,IVA,2026-04-14
stopped_out,-3.0000000000000027,0,LAES,2026-04-14
stopped_out,-3.0000000000000027,2,GILD,2026-04-14
success,1.4999999999999902,1,TNK,2026-04-15
success,1.4999999999999902,0,PUMP,2026-04-15
success,1.4999999999999902,0,PGR,2026-04-15
success,1.4999999999999902,0,ADNT,2026-04-15
success,1.4999999999999902,0,AMPL,2026-04-15
success,1.4999999999999902,1,SFL,2026-04-15
time_loss,-0.5421686746987953,2,VIV,2026-04-15
stopped_out,-3.0000000000000027,0,TEAM,2026-04-15
success,1.4999999999999902,0,AESI,2026-04-15
success,1.4999999999999902,0,NAT,2026-04-15
stopped_out,-3.0000000000000027,2,SR,2026-04-16
success,1.4999999999999902,0,NGVT,2026-04-16
stopped_out,-3.0000000000000027,2,NI,2026-04-16
time_loss,-0.613496932515345,2,HESM,2026-04-16
success,1.4999999999999902,0,EOG,2026-04-16
stopped_out,-3.0000000000000027,0,HNRG,2026-04-16
success,1.4999999999999902,1,LI,2026-04-16
time_loss,-2.3540087541368604,2,ATO,2026-04-16
success,1.671309192200554,2,ZTO,2026-04-16
stopped_out,-3.0000000000000027,0,CXM,2026-04-16
stopped_out,-3.0000000000000027,0,EBF,2026-04-17
stopped_out,-3.0000000000000027,0,IMKTA,2026-04-17
stopped_out,-3.0000000000000027,1,MRK,2026-04-17
success,1.4999999999999902,0,CVGW,2026-04-17
success,1.6657542816923332,2,WMT,2026-04-17
time_profit,0.13962147067949626,2,TSN,2026-04-17
stopped_out,-3.0765058607285956,2,CB,2026-04-17
success,2.9794041191761655,2,MCRI,2026-04-17
stopped_out,-3.0000000000000027,1,ETR,2026-04-17
stopped_out,-3.0805134189031524,1,TR,2026-04-17
success,1.4999999999999902,0,DGX,2026-04-20
time_loss,-1.2802275960170695,2,LOCO,2026-04-20
time_loss,-1.2575757575757573,2,CFG,2026-04-20
success,1.4999999999999902,0,SUNC,2026-04-20
stopped_out,-3.0000000000000027,0,SCHL,2026-04-20
time_loss,-1.3032348149872086,2,TX,2026-04-20
time_loss,-0.7621951219512146,2,AMX,2026-04-20
time_loss,-0.974560182255424,2,INDB,2026-04-20
stopped_out,-3.0000000000000027,0,CNK,2026-04-20
time_loss,-0.782214903252354,2,OXLCL,2026-04-20
stopped_out,-3.0000000000000027,0,DGX,2026-04-21
time_loss,-1.1616161616161524,2,BMY,2026-04-21
success,1.4999999999999902,1,SFD,2026-04-21
success,1.4999999999999902,0,CB,2026-04-21
time_loss,-0.15779092702168374,2,ANDE,2026-04-21
success,1.4999999999999902,1,TSN,2026-04-21
stopped_out,-3.0000000000000138,2,GEL,2026-04-21
success,1.4999999999999902,2,TS,2026-04-21
time_profit,0.18495684340320562,2,BPYPP,2026-04-21
stopped_out,-3.0000000000000027,1,ROIV,2026-04-21
time_loss,-1.4423076923077094,2,KMDA,2026-04-22
stopped_out,-3.0000000000000027,1,FHI,2026-04-22
time_loss,-2.059659090909094,2,LOCO,2026-04-22
stopped_out,-3.0000000000000027,0,PRDO,2026-04-22
success,1.4999999999999902,2,VNOM,2026-04-22
time_loss,-0.7031250000000044,2,SUNC,2026-04-22
time_loss,-0.1512859304084846,2,SB,2026-04-22
success,1.4999999999999902,0,SCHL,2026-04-22
success,1.4999999999999902,1,HAFC,2026-04-22
success,1.4999999999999902,2,JCI,2026-04-22
time_profit,0.848435484965715,2,DTE,2026-04-23
time_loss,-0.7507198683669114,2,NEE,2026-04-23
time_loss,-0.14940504775625696,2,ATO,2026-04-23
time_profit,0.2680965147453085,2,AEE,2026-04-23
success,1.4999999999999902,2,FFIC,2026-04-23
success,1.4999999999999902,2,SWX,2026-04-23
time_profit,0.27347310847765094,2,MDU,2026-04-23
success,1.4999999999999902,2,SU,2026-04-23
time_loss,-0.7322175732217606,2,CMS,2026-04-23
success,1.4999999999999902,2,D,2026-04-23
time_loss,-0.6806579693703907,2,EMA,2026-04-24
success,1.4999999999999902,0,ANAB,2026-04-24
stopped_out,-3.0000000000000027,0,IPGP,2026-04-24
success,1.4999999999999902,1,OCFC,2026-04-24
success,1.4999999999999902,1,KRP,2026-04-24
success,1.4999999999999902,0,NFBK,2026-04-24
time_loss,-1.7010935601458166,2,IVR,2026-04-24
time_loss,-0.36420395421434826,2,BTI,2026-04-24
success,1.4999999999999902,0,THR,2026-04-24
success,1.4999999999999902,0,NCNO,2026-04-24
success,1.4999999999999902,0,SB,2026-04-27
success,1.4999999999999902,2,SBLK,2026-04-27
success,1.4999999999999902,0,NBN,2026-04-27
time_loss,-0.3668042182485065,2,MAC,2026-04-27
stopped_out,-3.0000000000000027,1,BUSE,2026-04-27
stopped_out,-3.0000000000000027,1,BOH,2026-04-27
success,1.4999999999999902,0,ADM,2026-04-27
stopped_out,-3.0000000000000027,0,CAC,2026-04-27
success,1.4999999999999902,0,ACNB,2026-04-27
success,1.4999999999999902,0,NFBK,2026-04-27
success,1.4999999999999902,0,BG,2026-04-28
success,1.4999999999999902,2,USAC,2026-04-28
time_loss,-0.25436046511627675,2,MOV,2026-04-28
time_loss,-0.20986358866735833,2,OCFC,2026-04-28
success,1.4999999999999902,1,CUBE,2026-04-28
success,1.4999999999999902,0,CCI,2026-04-28
success,1.4999999999999902,0,CTO,2026-04-28
time_profit,0.21782178217821802,2,SPG,2026-04-28
success,1.4999999999999902,0,AMX,2026-04-28
success,1.4999999999999902,0,SHBI,2026-04-28
success,1.4999999999999902,0,MGY,2026-04-29
stopped_out,-3.0000000000000027,0,TW,2026-04-29
stopped_out,-3.0000000000000027,0,TXT,2026-04-29
success,1.4999999999999902,0,SLRC,2026-04-29
success,1.4999999999999902,0,WM,2026-04-29
success,1.4999999999999902,0,BSTZ,2026-04-29
success,1.4999999999999902,1,AVGO,2026-04-29
success,1.4999999999999902,0,PAGP,2026-04-29
time_loss,-1.2310606060606188,2,HST,2026-04-29
success,1.4999999999999902,0,AM,2026-04-29
stopped_out,-3.0000000000000027,1,IMKTA,2026-04-30
success,1.4999999999999902,0,PERI,2026-04-30
time_loss,-1.7882318023298982,2,BK,2026-04-30
success,1.4999999999999902,0,MAR,2026-04-30
time_loss,-2.081277473759746,2,ED,2026-04-30
