trade_id,strategy,symbol,prediction_date,entry_date,entry_price,stop_price,t1_target,t2_target,t1_exit_price,t1_status,t2_exit_price,t2_status,t1_pnl_pct,t2_pnl_pct,blended_pnl_pct,days_held,exit_date,spans_weekends,regime,status,score,n_segments,flatten_rule_applied,original_blended_pnl_pct
2015-02-19-mean_reversion-TPR-8,mean_reversion,TPR,2015-02-19,2015-02-20,29.6875,28.68800267738319,30.2812,30.993509834885966,30.2812,profit,30.993509834885966,profit,1.9998315789473642,4.399191022773774,2.951539255286817,2,2015-02-24,1,trend_2015_2017,split_full_profit,30.5,2,uniform,3.199511300860569
2015-02-19-mean_reversion-MA-9,mean_reversion,MA,2015-02-19,2015-02-20,83.2864,81.02739061267981,85.1239,86.62661493276507,85.1239,profit,86.62661493276507,profit,2.206242555807436,4.010516642291018,2.9609849437397973,3,2015-02-25,1,trend_2015_2017,split_full_profit,30.0,2,uniform,3.108379599049227
2015-02-12-baseline-HST-0,baseline,HST,2015-02-12,2015-02-13,15.245270018883444,14.502943,15.5502,16.019371463710172,14.1439,stopped,14.1439,stopped,-7.224339205007446,-7.224339205007446,-6.9878365291650475,3,2015-02-19,1,trend_2015_2017,stopped_out,17.5,2,uniform,-7.224339205007446
2015-02-12-baseline-UL-1,baseline,UL,2015-02-12,2015-02-13,33.9718,32.732732,34.6667,35.393201467268156,34.7202,profit,33.292364,stopped,2.203003667747949,-2.000000000000013,-0.06790273488831433,16,2015-03-10,4,trend_2015_2017,split_partial_profit,17.5,5,uniform,0.10150183387396816
2015-02-12-baseline-BDX-2,baseline,BDX,2015-02-12,2015-02-13,117.6955,113.24769323797648,120.122,124.40952152578417,120.122,profit,119.807,time_exit,2.06167610486383,1.7940363055511943,1.0315337092176469,29,2015-03-27,6,trend_2015_2017,split_partial_profit,15.5,7,uniform,1.927856205207512
2015-02-12-baseline-DAR-3,baseline,DAR,2015-02-12,2015-02-13,17.26832259602328,16.6347745164888,17.6137,18.199638272938966,17.6137,profit,16.922956144102812,stopped,2.0000634228148018,-2.0000000000000018,0.6303587001978306,12,2015-03-04,3,trend_2015_2017,split_partial_profit,15.5,4,uniform,3.171140739999245e-05
2015-02-12-baseline-IRM-4,baseline,IRM,2015-02-12,2015-02-13,21.756602021900278,20.856685499999998,22.1917,23.006042578032048,20.6679,stopped,20.6679,stopped,-5.0040076148122115,-5.0040076148122115,-4.591900918033465,4,2015-02-20,1,trend_2015_2017,stopped_out,15.5,2,uniform,-5.0040076148122115
2015-02-12-baseline-TWO-5,baseline,TWO,2015-02-12,2015-02-13,19.2620855814398,18.6445725,19.6473,19.912249487109666,19.6473,profit,19.912249487109666,profit,1.999858306783664,3.375355710683481,2.395566970876084,22,2015-03-18,5,trend_2015_2017,split_full_profit,15.5,6,uniform,2.6876070087335724
2015-02-12-baseline-XLV-6,baseline,XLV,2015-02-12,2015-02-13,58.70216329152235,56.56264,59.8762,61.36688252076522,59.8762,profit,61.36688252076522,profit,1.9999888294528922,4.539388465139749,1.4923717223989996,22,2015-03-18,5,trend_2015_2017,split_full_profit,15.5,6,uniform,3.2696886472963205
2015-02-12-baseline-CXW-7,baseline,CXW,2015-02-12,2015-02-13,25.384171639959202,24.330485,25.8919,26.658025425158606,25.8919,profit,24.87648820716002,stopped,2.0001769891972554,-2.0000000000000018,0.36464541085903246,14,2015-03-06,3,trend_2015_2017,split_partial_profit,15.0,4,uniform,8.84945986268093e-05
2015-02-12-baseline-FDX-8,baseline,FDX,2015-02-12,2015-02-13,149.7215,143.215651,152.8326,157.48675483137845,152.8326,profit,145.9398,stopped,2.0779246801561735,-2.5258229446004754,-0.2166109471772426,16,2015-03-10,4,trend_2015_2017,split_partial_profit,15.0,5,uniform,-0.22394913222215096
