tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,fast,slow,signal,trigger,direction,total_n
391,-0.009294569574776838,0.04959107313276606,-0.10649307291499832,0.08790393376544464,168,0.019021552329095165,0.07326692710957086,-0.12458162480566373,0.16262472946385406,EUR_AUD,6,13,13,zero_cross,long,559
391,0.021513022776651954,0.04930843737107886,-0.0751315144706626,0.11815756002396652,168,0.09768835292028862,0.07424166811252542,-0.04782531658026119,0.24320202242083844,EUR_AUD,6,13,13,zero_cross,short,559
728,-0.055262577029001364,0.03623143561724938,-0.12627619083881014,0.01575103678080743,313,-0.05781477679557026,0.055025109176904674,-0.16566399078230343,0.05003443719116289,EUR_AUD,8,17,5,signal_cross,long,1041
728,-0.01994898745116708,0.03593571488850785,-0.09038298863264246,0.05048501373030831,313,0.06248267022346231,0.054736694202858406,-0.04480125041414017,0.16976659086106477,EUR_AUD,8,17,5,signal_cross,short,1041
308,0.09405023840660662,0.05546476448722745,-0.014660699988359185,0.2027611768015724,133,-0.0013985195136994985,0.08317755066623228,-0.16442651881951476,0.16162947979211578,EUR_AUD,8,17,5,zero_cross,long,441
308,-0.0922142314678799,0.05538398455372034,-0.20076684119317176,0.016338378257411967,133,0.10593376962532422,0.08385596968395555,-0.05842393095522866,0.27029147020587707,EUR_AUD,8,17,5,zero_cross,short,441
578,-0.08257177848974424,0.040431173295372956,-0.16181687814867524,-0.003326678830813251,248,-0.03319413121966067,0.0619100175409231,-0.15453776559986995,0.08814950316054859,EUR_AUD,8,17,9,signal_cross,long,826
578,-0.0022988262777412127,0.04007948551559293,-0.08085461788830335,0.07625696533282093,248,0.04215181062366592,0.06218868424740292,-0.0797380105012438,0.16404163174857564,EUR_AUD,8,17,9,signal_cross,short,826
308,0.09405023840660662,0.05546476448722745,-0.014660699988359185,0.2027611768015724,133,-0.0013985195136994985,0.08317755066623228,-0.16442651881951476,0.16162947979211578,EUR_AUD,8,17,9,zero_cross,long,441
308,-0.0922142314678799,0.05538398455372034,-0.20076684119317176,0.016338378257411967,133,0.10593376962532422,0.08385596968395555,-0.05842393095522866,0.27029147020587707,EUR_AUD,8,17,9,zero_cross,short,441
503,-0.0542380817116254,0.04353596136655374,-0.13956856599007073,0.031092402566819922,216,-0.05814455387552526,0.06608879268491989,-0.18767858753796823,0.07138947978691773,EUR_AUD,8,17,13,signal_cross,long,719
502,-0.02014167956013476,0.04285856140207981,-0.1041444599082112,0.06386110078794166,216,0.07979304222701818,0.06606198993941043,-0.04968845805422627,0.2092745425082626,EUR_AUD,8,17,13,signal_cross,short,718
308,0.09405023840660662,0.05546476448722745,-0.014660699988359185,0.2027611768015724,133,-0.0013985195136994985,0.08317755066623228,-0.16442651881951476,0.16162947979211578,EUR_AUD,8,17,13,zero_cross,long,441
308,-0.0922142314678799,0.05538398455372034,-0.20076684119317176,0.016338378257411967,133,0.10593376962532422,0.08385596968395555,-0.05842393095522866,0.27029147020587707,EUR_AUD,8,17,13,zero_cross,short,441
578,-0.06496453863835931,0.040531072925141576,-0.14440544157163682,0.014476364294918179,248,-0.04776060919886871,0.061918742301978344,-0.16912134411074625,0.07360012571300885,EUR_AUD,12,26,5,signal_cross,long,826
578,0.0006081182113934885,0.040027368816957065,-0.07784552466984236,0.07906176109262934,248,0.08535842696100239,0.061734785400182936,-0.03564175242335617,0.20635860634536096,EUR_AUD,12,26,5,signal_cross,short,826
205,0.003935574900079162,0.06870464871903686,-0.13072553658923308,0.13859668638939143,88,0.20603158168506985,0.09927954545678856,0.011443672589764281,0.4006194907803754,EUR_AUD,12,26,5,zero_cross,long,293
205,-0.07949058865170817,0.0680745139272115,-0.2129166359490427,0.053935458645626363,88,-0.18107998083662766,0.0999832880636751,-0.3770472254414309,0.014887263768175535,EUR_AUD,12,26,5,zero_cross,short,293
454,-0.00973351373641641,0.04586043437937851,-0.0996199651199983,0.08015293764716547,196,-0.05792315214636482,0.06962053571480235,-0.19437940214737742,0.0785330978546478,EUR_AUD,12,26,9,signal_cross,long,650
454,-0.002621313438009325,0.04538551507719204,-0.09157692298930571,0.08633429611328707,196,0.0504510230259048,0.07004768708396149,-0.08684244365865973,0.1877444897104693,EUR_AUD,12,26,9,signal_cross,short,650
205,0.003935574900079162,0.06870464871903686,-0.13072553658923308,0.13859668638939143,88,0.20603158168506985,0.09927954545678856,0.011443672589764281,0.4006194907803754,EUR_AUD,12,26,9,zero_cross,long,293
205,-0.07949058865170817,0.0680745139272115,-0.2129166359490427,0.053935458645626363,88,-0.18107998083662766,0.0999832880636751,-0.3770472254414309,0.014887263768175535,EUR_AUD,12,26,9,zero_cross,short,293
397,0.019195830147356787,0.049366725996119194,-0.07756295280503683,0.11595461309975041,171,-0.0645581912829269,0.0745217359844259,-0.21062079381240167,0.08150441124654785,EUR_AUD,12,26,13,signal_cross,long,568
397,-0.010689633590732321,0.048697408334555915,-0.1061365539264619,0.08475728674499727,171,0.04602599568808327,0.07545369059251869,-0.10186323787325335,0.1939152292494199,EUR_AUD,12,26,13,signal_cross,short,568
205,0.003935574900079162,0.06870464871903686,-0.13072553658923308,0.13859668638939143,88,0.20603158168506985,0.09927954545678856,0.011443672589764281,0.4006194907803754,EUR_AUD,12,26,13,zero_cross,long,293
205,-0.07949058865170817,0.0680745139272115,-0.2129166359490427,0.053935458645626363,88,-0.18107998083662766,0.0999832880636751,-0.3770472254414309,0.014887263768175535,EUR_AUD,12,26,13,zero_cross,short,293
475,0.010626731643202604,0.04475161970405055,-0.07708644297673647,0.09833990626314168,204,-0.06709976706649058,0.06813821122263723,-0.20065066106285956,0.06645112692987838,EUR_AUD,18,39,5,signal_cross,long,679
475,-0.022567348969068653,0.04434307682885854,-0.10947977955363139,0.06434508161549407,204,0.03146248684065915,0.06844179345955047,-0.10268342834005977,0.16560840202137805,EUR_AUD,18,39,5,signal_cross,short,679
131,-0.013807586282509526,0.0865352393585393,-0.18341665542524654,0.1558014828602275,57,-0.01326370915040058,0.12898457254238213,-0.2660734713334696,0.2395460530326684,EUR_AUD,18,39,5,zero_cross,long,188
131,0.030221603841642023,0.08585744377362384,-0.1380589859546607,0.19850219363794475,57,-0.08171428263973089,0.12923905156719886,-0.33502282371144065,0.17159425843197884,EUR_AUD,18,39,5,zero_cross,short,188
373,0.02308897105122289,0.050808172217027985,-0.07649504649415197,0.12267298859659774,160,-0.119236121397132,0.07621357401732164,-0.2686147264710824,0.030142483676818405,EUR_AUD,18,39,9,signal_cross,long,533
373,-0.042431084927339574,0.050024073412296886,-0.14047826881544145,0.05561609896076232,160,0.09312815347929035,0.0772268236964115,-0.05823642096567619,0.2444927279242569,EUR_AUD,18,39,9,signal_cross,short,533
131,-0.013807586282509526,0.0865352393585393,-0.18341665542524654,0.1558014828602275,57,-0.01326370915040058,0.12898457254238213,-0.2660734713334696,0.2395460530326684,EUR_AUD,18,39,9,zero_cross,long,188
131,0.030221603841642023,0.08585744377362384,-0.1380589859546607,0.19850219363794475,57,-0.08171428263973089,0.12923905156719886,-0.33502282371144065,0.17159425843197884,EUR_AUD,18,39,9,zero_cross,short,188
316,0.0643233424218617,0.05499765618352261,-0.04347206369784261,0.172118748541566,136,-0.08721138484214128,0.08264702186282416,-0.24919954769327662,0.07477677800899407,EUR_AUD,18,39,13,signal_cross,long,452
315,-0.02741720892094336,0.054377774296728784,-0.13399764654253177,0.07916322870064506,136,0.004641140952937178,0.08426029497338565,-0.16050903719489867,0.16979131910077305,EUR_AUD,18,39,13,signal_cross,short,451
131,-0.013807586282509526,0.0865352393585393,-0.18341665542524654,0.1558014828602275,57,-0.01326370915040058,0.12898457254238213,-0.2660734713334696,0.2395460530326684,EUR_AUD,18,39,13,zero_cross,long,188
131,0.030221603841642023,0.08585744377362384,-0.1380589859546607,0.19850219363794475,57,-0.08171428263973089,0.12923905156719886,-0.33502282371144065,0.17159425843197884,EUR_AUD,18,39,13,zero_cross,short,188
421,-0.01920487688532382,0.047597220924894136,-0.11249542989811633,0.07408567612746868,181,-0.06254100210673394,0.07195276322933451,-0.20356841803622958,0.0784864138227617,EUR_AUD,24,52,5,signal_cross,long,602
421,0.022808040664924825,0.04705729308249499,-0.06942425377676535,0.115040335106615,181,0.08989246507336371,0.07268292426368597,-0.052566066483460794,0.2323509966301882,EUR_AUD,24,52,5,signal_cross,short,602
103,-0.02986746712969739,0.09577526618042623,-0.2175869888433328,0.157852054583938,45,-0.11743721792194226,0.1410276847307972,-0.3938514799943047,0.15897704415042022,EUR_AUD,24,52,5,zero_cross,long,148
103,-0.014298541795031008,0.09623516665295195,-0.20291946843481684,0.17432238484475482,45,0.0011952424273352512,0.1448095538631045,-0.28263148314434955,0.2850219679990201,EUR_AUD,24,52,5,zero_cross,short,148
305,0.08511352554110004,0.05584015805939826,-0.02433318425532055,0.19456023533752062,132,-0.10353443630410299,0.08313577425504962,-0.2664805538440002,0.05941168123579425,EUR_AUD,24,52,9,signal_cross,long,437
305,-0.018953450610670927,0.05566023262908889,-0.12804750656368513,0.09014060534234329,131,0.1103542101771424,0.08443835399235594,-0.05514496364787523,0.27585338400216003,EUR_AUD,24,52,9,signal_cross,short,436
103,-0.02986746712969739,0.09577526618042623,-0.2175869888433328,0.157852054583938,45,-0.11743721792194226,0.1410276847307972,-0.3938514799943047,0.15897704415042022,EUR_AUD,24,52,9,zero_cross,long,148
103,-0.014298541795031008,0.09623516665295195,-0.20291946843481684,0.17432238484475482,45,0.0011952424273352512,0.1448095538631045,-0.28263148314434955,0.2850219679990201,EUR_AUD,24,52,9,zero_cross,short,148
254,0.09714004387203233,0.06133386946828737,-0.023074340285810915,0.2173544280298756,110,-0.15488257181233853,0.09052940406725571,-0.3323202037841597,0.022555060159482665,EUR_AUD,24,52,13,signal_cross,long,364
254,0.02470044387240046,0.06136414028986171,-0.09557327109572848,0.1449741588405294,109,0.11500593622640883,0.09238731660288627,-0.06607320431524825,0.2960850767680659,EUR_AUD,24,52,13,signal_cross,short,363
103,-0.02986746712969739,0.09577526618042623,-0.2175869888433328,0.157852054583938,45,-0.11743721792194226,0.1410276847307972,-0.3938514799943047,0.15897704415042022,EUR_AUD,24,52,13,zero_cross,long,148
103,-0.014298541795031008,0.09623516665295195,-0.20291946843481684,0.17432238484475482,45,0.0011952424273352512,0.1448095538631045,-0.28263148314434955,0.2850219679990201,EUR_AUD,24,52,13,zero_cross,short,148
838,0.04465280370750808,0.033105010447685025,-0.020233016769954572,0.10953862418497073,360,0.032692590602402725,0.0470951986465888,-0.05961399874491132,0.12499917994971677,EUR_CAD,6,13,5,signal_cross,long,1198
838,-0.04847224952116652,0.033233849472268664,-0.1136105944868131,0.016666095444480056,360,-0.11779459405776414,0.04616489509424268,-0.2082777884424798,-0.027311399673048492,EUR_CAD,6,13,5,signal_cross,short,1198
394,-0.005941358654981915,0.04824916249673554,-0.10050971714858356,0.08862699983861974,169,0.11655693077316308,0.06730065803644242,-0.01535235897826405,0.24846622052459022,EUR_CAD,6,13,5,zero_cross,long,563
394,-0.014522022805733352,0.0480477509326264,-0.10869561463368109,0.07965156902221439,169,-0.13036561403660737,0.06724054536637977,-0.26215708295471174,0.0014258548814969907,EUR_CAD,6,13,5,zero_cross,short,563
686,0.046567898569480445,0.036546965203877756,-0.025064153230119957,0.11819995036908085,295,0.05558064471233749,0.05213692743328974,-0.04660773305691039,0.15776902248158536,EUR_CAD,6,13,9,signal_cross,long,981
686,-0.05293196322842603,0.03669994401942359,-0.12486385350649627,0.01899992704964422,295,-0.09164358320064493,0.051549538576467685,-0.1926806788105216,0.009393512409231725,EUR_CAD,6,13,9,signal_cross,short,981
394,-0.005941358654981915,0.04824916249673554,-0.10050971714858356,0.08862699983861974,169,0.11655693077316308,0.06730065803644242,-0.01535235897826405,0.24846622052459022,EUR_CAD,6,13,9,zero_cross,long,563
394,-0.014522022805733352,0.0480477509326264,-0.10869561463368109,0.07965156902221439,169,-0.13036561403660737,0.06724054536637977,-0.26215708295471174,0.0014258548814969907,EUR_CAD,6,13,9,zero_cross,short,563
588,0.047385899615939274,0.03942259527768212,-0.02988238712831768,0.12465418636019623,253,0.014374859588545471,0.056565752685317196,-0.09649401567467623,0.12524373485176718,EUR_CAD,6,13,13,signal_cross,long,841
588,-0.055831083071936044,0.039500761073719894,-0.13325257477642705,0.021590408632554944,253,-0.10265873576664838,0.055515399494998605,-0.21146891877684565,0.00615144724354888,EUR_CAD,6,13,13,signal_cross,short,841
394,-0.005941358654981915,0.04824916249673554,-0.10050971714858356,0.08862699983861974,169,0.11655693077316308,0.06730065803644242,-0.01535235897826405,0.24846622052459022,EUR_CAD,6,13,13,zero_cross,long,563
394,-0.014522022805733352,0.0480477509326264,-0.10869561463368109,0.07965156902221439,169,-0.13036561403660737,0.06724054536637977,-0.26215708295471174,0.0014258548814969907,EUR_CAD,6,13,13,zero_cross,short,563
713,0.0292113234560884,0.03586325563930082,-0.0410806575969412,0.099503304509118,306,0.07691032649446967,0.05122448703916837,-0.023489668102300326,0.17731032109123968,EUR_CAD,8,17,5,signal_cross,long,1019
713,-0.04571293685209927,0.036052482683520085,-0.11637580291179864,0.024949929207600093,306,-0.12060419064752251,0.050420305285864324,-0.21942798900781657,-0.02178039228722843,EUR_CAD,8,17,5,signal_cross,short,1019
308,-0.017524453625925675,0.05443435794124882,-0.12421579519077336,0.089166887938922,132,0.0564992695415777,0.07619969312968611,-0.09285212899260709,0.20585066807576247,EUR_CAD,8,17,5,zero_cross,long,440
307,-0.009417295119720077,0.054552269011823216,-0.11633974238289357,0.09750515214345343,132,-0.09935512319688558,0.07788653330633503,-0.2520127284773023,0.05330248208353108,EUR_CAD,8,17,5,zero_cross,short,439
550,0.046731742645281106,0.040814381094049515,-0.033264444299055944,0.12672792958961815,237,0.01157933291496205,0.058223316097787574,-0.1025383666367016,0.1256970324666257,EUR_CAD,8,17,9,signal_cross,long,787
550,-0.07963238157132424,0.04088715040579067,-0.15977119636667395,0.0005064332240254654,237,-0.09091456847872179,0.05788821297985111,-0.20437546591922995,0.02254632896178639,EUR_CAD,8,17,9,signal_cross,short,787
308,-0.017524453625925675,0.05443435794124882,-0.12421579519077336,0.089166887938922,132,0.0564992695415777,0.07619969312968611,-0.09285212899260709,0.20585066807576247,EUR_CAD,8,17,9,zero_cross,long,440
307,-0.009417295119720077,0.054552269011823216,-0.11633974238289357,0.09750515214345343,132,-0.09935512319688558,0.07788653330633503,-0.2520127284773023,0.05330248208353108,EUR_CAD,8,17,9,zero_cross,short,439
487,0.019623575402112535,0.04332332990664257,-0.06529015121490689,0.10453730201913197,210,0.01036630647501186,0.06112399325939282,-0.10943672031339807,0.13016933326342178,EUR_CAD,8,17,13,signal_cross,long,697
487,-0.05389058603500968,0.04333671882554371,-0.13883055493307536,0.031049382863056002,210,-0.09412127401248283,0.061060208253301225,-0.21379928218895322,0.02555673416398757,EUR_CAD,8,17,13,signal_cross,short,697
308,-0.017524453625925675,0.05443435794124882,-0.12421579519077336,0.089166887938922,132,0.0564992695415777,0.07619969312968611,-0.09285212899260709,0.20585066807576247,EUR_CAD,8,17,13,zero_cross,long,440
307,-0.009417295119720077,0.054552269011823216,-0.11633974238289357,0.09750515214345343,132,-0.09935512319688558,0.07788653330633503,-0.2520127284773023,0.05330248208353108,EUR_CAD,8,17,13,zero_cross,short,439
551,0.027796948796515605,0.04055764367048245,-0.05169603279762999,0.1072899303906612,237,0.04080291420196994,0.057524696316552916,-0.07194549057847377,0.15355131898241367,EUR_CAD,12,26,5,signal_cross,long,788
551,-0.06444176404330963,0.040740595972684535,-0.1442933321497713,0.015409804063152052,237,-0.1180197898114622,0.05676897549582296,-0.2292869817832752,-0.00675259783964921,EUR_CAD,12,26,5,signal_cross,short,788
220,-0.08605392902059625,0.06461045732393987,-0.21269042537551838,0.040582567334325886,95,0.108988144667888,0.08893952315983131,-0.06533332072538137,0.2833096100611574,EUR_CAD,12,26,5,zero_cross,long,315
219,0.05148333639216752,0.06476627910480691,-0.07545857065325404,0.17842524343758906,95,-0.0821670170825418,0.08839976908245809,-0.25543056448415963,0.09109653031907604,EUR_CAD,12,26,5,zero_cross,short,314
444,0.024744348716456158,0.04550199704986791,-0.06443956550128495,0.11392826293419726,191,0.06529988574038297,0.06366193581558537,-0.05947750845816435,0.19007727993893028,EUR_CAD,12,26,9,signal_cross,long,635
445,-0.027555105567914497,0.04522086390980777,-0.11618799883113773,0.06107778769530873,191,-0.1556363738534114,0.06348551274486078,-0.2800679788333385,-0.031204768873484265,EUR_CAD,12,26,9,signal_cross,short,636
220,-0.08605392902059625,0.06461045732393987,-0.21269042537551838,0.040582567334325886,95,0.108988144667888,0.08893952315983131,-0.06533332072538137,0.2833096100611574,EUR_CAD,12,26,9,zero_cross,long,315
219,0.05148333639216752,0.06476627910480691,-0.07545857065325404,0.17842524343758906,95,-0.0821670170825418,0.08839976908245809,-0.25543056448415963,0.09109653031907604,EUR_CAD,12,26,9,zero_cross,short,314
389,0.009960351117782795,0.048482071897521684,-0.08506450980135971,0.10498521203692529,168,0.07104717820562485,0.06889981401577573,-0.06399645726529558,0.2060908136765453,EUR_CAD,12,26,13,signal_cross,long,557
389,-0.017061086739402927,0.048424034251090285,-0.1119721938715399,0.07785002039273403,168,-0.14936685704833716,0.0678869152297288,-0.2824252108986056,-0.01630850319806873,EUR_CAD,12,26,13,signal_cross,short,557
220,-0.08605392902059625,0.06461045732393987,-0.21269042537551838,0.040582567334325886,95,0.108988144667888,0.08893952315983131,-0.06533332072538137,0.2833096100611574,EUR_CAD,12,26,13,zero_cross,long,315
219,0.05148333639216752,0.06476627910480691,-0.07545857065325404,0.17842524343758906,95,-0.0821670170825418,0.08839976908245809,-0.25543056448415963,0.09109653031907604,EUR_CAD,12,26,13,zero_cross,short,314
463,0.010091230313191767,0.044795234358308636,-0.07770742902909315,0.0978898896554767,199,0.08110283691007383,0.06175299721514319,-0.03993303763160683,0.2021387114517545,EUR_CAD,18,39,5,signal_cross,long,662
464,-0.024285595826070525,0.04452185700875523,-0.11154843556323077,0.06297724391108972,199,-0.13754548208712933,0.060779679121015645,-0.25667365316432,-0.018417311009938667,EUR_CAD,18,39,5,signal_cross,short,663
158,-0.12905326000927786,0.07550331501978871,-0.27703975744806375,0.018933237429508004,69,0.1281305370869552,0.10797494387609032,-0.08350035291018179,0.3397614270840922,EUR_CAD,18,39,5,zero_cross,long,227
158,0.02753397526235068,0.0765055904962429,-0.1224169821102854,0.17748493263498677,68,-0.09574583292374612,0.10834103567697788,-0.30809426285062275,0.11660259700313051,EUR_CAD,18,39,5,zero_cross,short,226
354,0.007980975830673764,0.05123670312646082,-0.09244296229718944,0.10840491395853698,152,0.0998311153770224,0.07295329422027033,-0.043157341294707455,0.24281957204875226,EUR_CAD,18,39,9,signal_cross,long,506
354,-0.0011927783726070821,0.0509507392504088,-0.10105622730340832,0.09867067055819417,153,-0.19259891061539872,0.07073721730515185,-0.3312438565334963,-0.0539539646973011,EUR_CAD,18,39,9,signal_cross,short,507
158,-0.12905326000927786,0.07550331501978871,-0.27703975744806375,0.018933237429508004,69,0.1281305370869552,0.10797494387609032,-0.08350035291018179,0.3397614270840922,EUR_CAD,18,39,9,zero_cross,long,227
158,0.02753397526235068,0.0765055904962429,-0.1224169821102854,0.17748493263498677,68,-0.09574583292374612,0.10834103567697788,-0.30809426285062275,0.11660259700313051,EUR_CAD,18,39,9,zero_cross,short,226
305,0.03383569041767518,0.0548650336251244,-0.07369977548756865,0.141371156322919,131,0.10647404148220155,0.07664179813929256,-0.04374388287081188,0.256691965835215,EUR_CAD,18,39,13,signal_cross,long,436
305,-0.00827866827438555,0.05508689831490495,-0.11624898897159924,0.09969165242282815,131,-0.1850068216638291,0.07640087540354878,-0.3347525374547847,-0.03526110587287348,EUR_CAD,18,39,13,signal_cross,short,436
158,-0.12905326000927786,0.07550331501978871,-0.27703975744806375,0.018933237429508004,69,0.1281305370869552,0.10797494387609032,-0.08350035291018179,0.3397614270840922,EUR_CAD,18,39,13,zero_cross,long,227
158,0.02753397526235068,0.0765055904962429,-0.1224169821102854,0.17748493263498677,68,-0.09574583292374612,0.10834103567697788,-0.30809426285062275,0.11660259700313051,EUR_CAD,18,39,13,zero_cross,short,226
389,0.03155892876395542,0.048953139348587894,-0.06438922435927685,0.12750708188718768,168,0.1226116427492821,0.0690666304626191,-0.01275895295745133,0.25798223845601553,EUR_CAD,24,52,5,signal_cross,long,557
389,-0.021362234733885228,0.048566323189135806,-0.1165522281845914,0.07382775871682096,168,-0.17353320042347636,0.06779614064968331,-0.3064136360968557,-0.040652764750097076,EUR_CAD,24,52,5,signal_cross,short,557
121,-0.1118931736696235,0.08540870728916422,-0.27929423995638536,0.055507892617138385,53,0.12131893925259025,0.12308487937382454,-0.11992742432010582,0.3625653028252863,EUR_CAD,24,52,5,zero_cross,long,174
121,-0.13093938648532652,0.08692409714046824,-0.30131061688064426,0.039431843909991215,52,-0.09438349648194434,0.12335004513801891,-0.3361495849524614,0.14738259198857273,EUR_CAD,24,52,5,zero_cross,short,173
301,0.007390309368360291,0.05522512105181121,-0.10085092789318967,0.11563154662991026,129,0.13193474339117633,0.07638233613922944,-0.01777463544171337,0.28164412222406604,EUR_CAD,24,52,9,signal_cross,long,430
301,0.011249973346786542,0.0553914430064601,-0.09731725494587526,0.11981720163944834,129,-0.2298387150128755,0.07528892358525913,-0.3774050052399834,-0.08227242478576763,EUR_CAD,24,52,9,signal_cross,short,430
121,-0.1118931736696235,0.08540870728916422,-0.27929423995638536,0.055507892617138385,53,0.12131893925259025,0.12308487937382454,-0.11992742432010582,0.3625653028252863,EUR_CAD,24,52,9,zero_cross,long,174
121,-0.13093938648532652,0.08692409714046824,-0.30131061688064426,0.039431843909991215,52,-0.09438349648194434,0.12335004513801891,-0.3361495849524614,0.14738259198857273,EUR_CAD,24,52,9,zero_cross,short,173
254,0.061108359924838235,0.06025944713917701,-0.057000156467948704,0.17921687631762517,110,0.14733125394032223,0.0819660616202736,-0.013322226835414036,0.3079847347160585,EUR_CAD,24,52,13,signal_cross,long,364
254,0.008761392867374868,0.06078695715503208,-0.110381043156488,0.12790382889123775,110,-0.15652692661448286,0.08179416013995726,-0.31684348048879907,0.003789627259833367,EUR_CAD,24,52,13,signal_cross,short,364
121,-0.1118931736696235,0.08540870728916422,-0.27929423995638536,0.055507892617138385,53,0.12131893925259025,0.12308487937382454,-0.11992742432010582,0.3625653028252863,EUR_CAD,24,52,13,zero_cross,long,174
121,-0.13093938648532652,0.08692409714046824,-0.30131061688064426,0.039431843909991215,52,-0.09438349648194434,0.12335004513801891,-0.3361495849524614,0.14738259198857273,EUR_CAD,24,52,13,zero_cross,short,173
869,-0.03767204692400048,0.027780721484758533,-0.09212226103412721,0.016778167186126243,373,-0.07127980957222477,0.044086995589191325,-0.15769032092703977,0.015130701782590225,EUR_CHF,6,13,5,signal_cross,long,1242
869,0.020932422778030136,0.027831154679578998,-0.0336166403939447,0.07548148595000496,373,0.0754522432284157,0.04325564247798041,-0.00932881602842589,0.1602333024852573,EUR_CHF,6,13,5,signal_cross,short,1242
420,0.0058939987507766155,0.040252839397843757,-0.07300156646899714,0.08478956397055037,180,-0.1297871338197037,0.06363233598363567,-0.2545065123476296,-0.005067755291777776,EUR_CHF,6,13,5,zero_cross,long,600
420,0.010446650736016435,0.039351774825789505,-0.066682827922531,0.08757612939456386,181,0.09051001012730073,0.06096317184100089,-0.028977806681061022,0.2099978269356625,EUR_CHF,6,13,5,zero_cross,short,601
695,-0.03313682562441824,0.031250119682843726,-0.09438706020279194,0.028113408953955463,299,-0.07656654695171274,0.04930739855249762,-0.17320904811460808,0.020075954211182592,EUR_CHF,6,13,9,signal_cross,long,994
695,0.03423048372204913,0.030959222214801036,-0.0264495918189609,0.09491055926305916,299,0.041348698910900525,0.04851127464751742,-0.053733399398233614,0.13643079722003465,EUR_CHF,6,13,9,signal_cross,short,994
420,0.0058939987507766155,0.040252839397843757,-0.07300156646899714,0.08478956397055037,180,-0.1297871338197037,0.06363233598363567,-0.2545065123476296,-0.005067755291777776,EUR_CHF,6,13,9,zero_cross,long,600
420,0.010446650736016435,0.039351774825789505,-0.066682827922531,0.08757612939456386,181,0.09051001012730073,0.06096317184100089,-0.028977806681061022,0.2099978269356625,EUR_CHF,6,13,9,zero_cross,short,601
623,-0.028954211262671548,0.03255225209960472,-0.09275662537789679,0.0348482028525537,267,-0.11672407222024721,0.05175812633071246,-0.21816999982844362,-0.015278144612050792,EUR_CHF,6,13,13,signal_cross,long,890
623,0.038780014639402095,0.03250211745571231,-0.024924135573794033,0.10248416485259823,268,0.07198638506713603,0.051039746342437756,-0.028051517764041967,0.17202428789831403,EUR_CHF,6,13,13,signal_cross,short,891
420,0.0058939987507766155,0.040252839397843757,-0.07300156646899714,0.08478956397055037,180,-0.1297871338197037,0.06363233598363567,-0.2545065123476296,-0.005067755291777776,EUR_CHF,6,13,13,zero_cross,long,600
420,0.010446650736016435,0.039351774825789505,-0.066682827922531,0.08757612939456386,181,0.09051001012730073,0.06096317184100089,-0.028977806681061022,0.2099978269356625,EUR_CHF,6,13,13,zero_cross,short,601
732,-0.03863418846799808,0.03023662298004763,-0.09789796950889143,0.020629592572895275,314,-0.07045457620456527,0.04830147509687572,-0.16512546739444167,0.02421631498531114,EUR_CHF,8,17,5,signal_cross,long,1046
732,0.0341417974823248,0.030087089950000277,-0.024828898819675746,0.09311249378432535,314,0.047697060435576706,0.04747320701841237,-0.04535042532051154,0.14074454619166496,EUR_CHF,8,17,5,signal_cross,short,1046
313,-0.013255823712933002,0.04614718771248428,-0.10370431162940219,0.07719266420353618,135,-0.02887029104966276,0.07305644776568836,-0.17206092867041195,0.11432034657108642,EUR_CHF,8,17,5,zero_cross,long,448
314,0.021357188460719507,0.04529759156726777,-0.06742609101112533,0.11014046793256434,135,0.08189356434923739,0.07055007631434497,-0.05638458522687875,0.22017171392535353,EUR_CHF,8,17,5,zero_cross,short,449
586,-0.03549068379636622,0.03370802858525197,-0.10155841982346009,0.030577052230727653,252,-0.13426537487946275,0.05315632632910514,-0.23845177448450883,-0.030078975274416664,EUR_CHF,8,17,9,signal_cross,long,838
587,0.04479031906370444,0.03357663675754095,-0.02101988898107582,0.1106005271084847,252,0.07763766861740592,0.05267427125802738,-0.025603903048327742,0.1808792402831396,EUR_CHF,8,17,9,signal_cross,short,839
313,-0.013255823712933002,0.04614718771248428,-0.10370431162940219,0.07719266420353618,135,-0.02887029104966276,0.07305644776568836,-0.17206092867041195,0.11432034657108642,EUR_CHF,8,17,9,zero_cross,long,448
314,0.021357188460719507,0.04529759156726777,-0.06742609101112533,0.11014046793256434,135,0.08189356434923739,0.07055007631434497,-0.05638458522687875,0.22017171392535353,EUR_CHF,8,17,9,zero_cross,short,449
531,-0.045322619086600194,0.03561518448585005,-0.11512838067886629,0.024483142505665897,228,-0.13504669887328538,0.05698915698367981,-0.24674544656129782,-0.023347951185272955,EUR_CHF,8,17,13,signal_cross,long,759
531,0.04499418457336659,0.03513463235513622,-0.0238696948427004,0.11385806398943357,228,0.06737250041667978,0.05635186680344753,-0.04307715851807738,0.17782215935143691,EUR_CHF,8,17,13,signal_cross,short,759
313,-0.013255823712933002,0.04614718771248428,-0.10370431162940219,0.07719266420353618,135,-0.02887029104966276,0.07305644776568836,-0.17206092867041195,0.11432034657108642,EUR_CHF,8,17,13,zero_cross,long,448
314,0.021357188460719507,0.04529759156726777,-0.06742609101112533,0.11014046793256434,135,0.08189356434923739,0.07055007631434497,-0.05638458522687875,0.22017171392535353,EUR_CHF,8,17,13,zero_cross,short,449
