tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,fast,slow,signal,trigger,direction,total_n
40,-0.05,0.15992786835609066,-0.36345862197793766,0.2634586219779377,18,-0.2010355871790095,0.23330000197692224,-0.6583035910537771,0.2562324166957581,NZD_CAD,18,39,13,zero_cross,long,58
33,0.030303030303030304,0.1766955119650091,-0.3160201731483875,0.37662623375444815,15,0.6744880937104735,0.18503219132880808,0.31182499870600966,1.0371511887149372,NZD_CAD,18,39,13,zero_cross,short,48
109,0.1117585565027369,0.09415229304020167,-0.07277993785605837,0.2962970508615322,47,-0.17759966015032685,0.14099412190600244,-0.4539481390860916,0.0987488187854379,NZD_CAD,24,52,5,signal_cross,long,156
114,0.06343645626519111,0.09349057185914447,-0.11980506457873207,0.24667797710911427,49,0.2029348309992573,0.1371838763431023,-0.06594556663322321,0.4718152286317378,NZD_CAD,24,52,5,signal_cross,short,163
38,0.10526315789473684,0.16348565253108377,-0.21516872106618734,0.425695036855661,17,-0.19996719610880961,0.23083869631855566,-0.6524110408931787,0.2524766486755595,NZD_CAD,24,52,5,zero_cross,long,55
31,-0.00020484384939549954,0.17960541884122444,-0.3522314647781954,0.3518217770794044,14,-0.09606508300506837,0.26715600977070736,-0.6196908621556547,0.427560696145518,NZD_CAD,24,52,5,zero_cross,short,45
95,-0.09138197865896325,0.10144575396632384,-0.290215656432958,0.10745169911503147,42,0.1669236224599921,0.15208548250653425,-0.13116392325281506,0.46501116817279925,NZD_CAD,24,52,9,signal_cross,long,137
101,0.08951356259660151,0.09784038035946918,-0.10225358290795808,0.2812807081011611,44,-0.0009031063621842896,0.14901374687521612,-0.29297005023760786,0.2911638375132393,NZD_CAD,24,52,9,signal_cross,short,145
38,0.10526315789473684,0.16348565253108377,-0.21516872106618734,0.425695036855661,17,-0.19996719610880961,0.23083869631855566,-0.6524110408931787,0.2524766486755595,NZD_CAD,24,52,9,zero_cross,long,55
31,-0.00020484384939549954,0.17960541884122444,-0.3522314647781954,0.3518217770794044,14,-0.09606508300506837,0.26715600977070736,-0.6196908621556547,0.427560696145518,NZD_CAD,24,52,9,zero_cross,short,45
83,0.0904258625253658,0.10836411778792605,-0.12196780833896925,0.30281953338970086,36,0.21355740782813906,0.15650051038571516,-0.09318359252786265,0.5202984081841407,NZD_CAD,24,52,13,signal_cross,long,119
88,0.16537981591295978,0.10392013064808282,-0.03830364015728255,0.3690632719832021,39,0.18530891685379539,0.15343964112872616,-0.11543277975850788,0.4860506134660987,NZD_CAD,24,52,13,signal_cross,short,127
38,0.10526315789473684,0.16348565253108377,-0.21516872106618734,0.425695036855661,17,-0.19996719610880961,0.23083869631855566,-0.6524110408931787,0.2524766486755595,NZD_CAD,24,52,13,zero_cross,long,55
31,-0.00020484384939549954,0.17960541884122444,-0.3522314647781954,0.3518217770794044,14,-0.09606508300506837,0.26715600977070736,-0.6196908621556547,0.427560696145518,NZD_CAD,24,52,13,zero_cross,short,45
208,-0.013964374628462494,0.0689125307869795,-0.1490329349709423,0.1211041857140173,90,0.03793338475803522,0.10197037521278728,-0.16192855065902784,0.2377953201750983,NZD_CHF,6,13,5,signal_cross,long,298
207,0.14693387971171826,0.06841785360378214,0.01283488664830526,0.2810328727751312,90,0.13270761149425292,0.10271714655843558,-0.06861799576028083,0.33403321874878666,NZD_CHF,6,13,5,signal_cross,short,297
116,-0.05671540822235391,0.09276856215361126,-0.23854179004343198,0.12511097359872417,50,0.22793382515425914,0.13599578646512456,-0.03861791631738498,0.49448556662590326,NZD_CHF,6,13,5,zero_cross,long,166
108,-0.12150292549950059,0.09551221037548759,-0.30870685783545626,0.06570100683645508,47,0.0514402561560976,0.1459444027902019,-0.23461077331269814,0.33749128562489333,NZD_CHF,6,13,5,zero_cross,short,155
180,-0.06128121083586089,0.07383664816855297,-0.2060010412462247,0.08343861957450294,78,-0.09697606035579626,0.11091761757467418,-0.3143745908021577,0.12042247009056514,NZD_CHF,6,13,9,signal_cross,long,258
182,0.13482661802794618,0.0732680214579471,-0.00877870402963013,0.2784319400855225,79,0.022506340829936508,0.11107848505400864,-0.1952074898759204,0.24022017153579345,NZD_CHF,6,13,9,signal_cross,short,261
116,-0.05671540822235391,0.09276856215361126,-0.23854179004343198,0.12511097359872417,50,0.22793382515425914,0.13599578646512456,-0.03861791631738498,0.49448556662590326,NZD_CHF,6,13,9,zero_cross,long,166
108,-0.12150292549950059,0.09551221037548759,-0.30870685783545626,0.06570100683645508,47,0.0514402561560976,0.1459444027902019,-0.23461077331269814,0.33749128562489333,NZD_CHF,6,13,9,zero_cross,short,155
163,0.04609076532906895,0.07794507542510895,-0.10668158250414458,0.19886311316228247,71,0.006523107295702142,0.11577869174438035,-0.22040312852328336,0.23344934311468762,NZD_CHF,6,13,13,signal_cross,long,234
170,0.10787134429389357,0.07603259517448008,-0.041152542248087384,0.2568952308358745,74,0.12280643234423075,0.11399708059016349,-0.10062784561248969,0.34624071030095116,NZD_CHF,6,13,13,signal_cross,short,244
116,-0.05671540822235391,0.09276856215361126,-0.23854179004343198,0.12511097359872417,50,0.22793382515425914,0.13599578646512456,-0.03861791631738498,0.49448556662590326,NZD_CHF,6,13,13,zero_cross,long,166
108,-0.12150292549950059,0.09551221037548759,-0.30870685783545626,0.06570100683645508,47,0.0514402561560976,0.1459444027902019,-0.23461077331269814,0.33749128562489333,NZD_CHF,6,13,13,zero_cross,short,155
186,-0.027046333066962164,0.07276626871966532,-0.1696682197575062,0.11557555362358188,81,-0.1512153659218567,0.10817297108804494,-0.36323438925442475,0.06080365741071139,NZD_CHF,8,17,5,signal_cross,long,267
188,0.13577976620353424,0.07188795524427027,-0.0051206260752355015,0.276680158482304,81,0.0960247027847529,0.10923594123278328,-0.11807774203150233,0.3101271476010081,NZD_CHF,8,17,5,signal_cross,short,269
97,0.1134020618556701,0.10140368852013404,-0.08534916764379262,0.3121532913551328,42,0.15838903350444936,0.15253797584802098,-0.14058539915767174,0.4573634661665704,NZD_CHF,8,17,5,zero_cross,long,139
86,-0.07346443483980009,0.10783344553548772,-0.284817988089356,0.13788911840975585,37,0.042948269558471794,0.16241328022784932,-0.27538175968811285,0.36127829880505646,NZD_CHF,8,17,5,zero_cross,short,123
169,0.09537578529180248,0.07586826530482851,-0.05332601470566141,0.24407758528926637,73,-0.033750178357746415,0.11502093627072466,-0.25919121344836676,0.19169085673287392,NZD_CHF,8,17,9,signal_cross,long,242
160,0.06092828279242605,0.0784679048191176,-0.09286881065304445,0.21472537623789653,69,0.3406575077218793,0.11068646527880742,0.12371203577541676,0.5576029796683418,NZD_CHF,8,17,9,signal_cross,short,229
97,0.1134020618556701,0.10140368852013404,-0.08534916764379262,0.3121532913551328,42,0.15838903350444936,0.15253797584802098,-0.14058539915767174,0.4573634661665704,NZD_CHF,8,17,9,zero_cross,long,139
86,-0.07346443483980009,0.10783344553548772,-0.284817988089356,0.13788911840975585,37,0.042948269558471794,0.16241328022784932,-0.27538175968811285,0.36127829880505646,NZD_CHF,8,17,9,zero_cross,short,123
165,0.03046500370838379,0.07742421108787895,-0.12128645002385896,0.18221645744062653,71,-0.2355538142382741,0.11087219101602108,-0.4528633086296754,-0.018244319846872775,NZD_CHF,8,17,13,signal_cross,long,236
164,0.0690469924026118,0.07735738330085899,-0.08257347886707181,0.22066746367229542,71,0.034424684592313994,0.11493251674816353,-0.19084304823408652,0.2596924174187145,NZD_CHF,8,17,13,signal_cross,short,235
97,0.1134020618556701,0.10140368852013404,-0.08534916764379262,0.3121532913551328,42,0.15838903350444936,0.15253797584802098,-0.14058539915767174,0.4573634661665704,NZD_CHF,8,17,13,zero_cross,long,139
86,-0.07346443483980009,0.10783344553548772,-0.284817988089356,0.13788911840975585,37,0.042948269558471794,0.16241328022784932,-0.27538175968811285,0.36127829880505646,NZD_CHF,8,17,13,zero_cross,short,123
168,-0.005524675127168212,0.07682971587970101,-0.15611091825138218,0.14506156799704578,72,0.03379881375349341,0.11372958435072056,-0.18911117157391888,0.2567087990809057,NZD_CHF,12,26,5,signal_cross,long,240
161,0.08007912762873111,0.07819372423533956,-0.07318057187253442,0.23333882712999665,69,0.1910554535121093,0.11535148377265364,-0.035033454682291826,0.4171443617065105,NZD_CHF,12,26,5,signal_cross,short,230
71,0.17494384008742178,0.11697415147077024,-0.05432549679528789,0.4042131769701315,31,-0.16129032258064482,0.1801837425002445,-0.514450457881124,0.19186981271983436,NZD_CHF,12,26,5,zero_cross,long,102
57,-0.05263157894736842,0.13344540864134474,-0.3141845798844041,0.2089214219896673,25,-0.04,0.20396078054371142,-0.43976312986567434,0.3597631298656744,NZD_CHF,12,26,5,zero_cross,short,82
124,0.11079440053975648,0.08905775135761794,-0.06375879212117469,0.28534759320068764,54,0.08837477480633472,0.13152069599926738,-0.16940578935222933,0.34615533896489875,NZD_CHF,12,26,9,signal_cross,long,178
139,0.050359712230215826,0.08501764093939093,-0.11627486401099041,0.21699428847142205,60,0.0842669924208248,0.1268350164718905,-0.16432963986408056,0.33286362470573017,NZD_CHF,12,26,9,signal_cross,short,199
71,0.17494384008742178,0.11697415147077024,-0.05432549679528789,0.4042131769701315,31,-0.16129032258064482,0.1801837425002445,-0.514450457881124,0.19186981271983436,NZD_CHF,12,26,9,zero_cross,long,102
57,-0.05263157894736842,0.13344540864134474,-0.3141845798844041,0.2089214219896673,25,-0.04,0.20396078054371142,-0.43976312986567434,0.3597631298656744,NZD_CHF,12,26,9,zero_cross,short,82
128,0.0719794918212272,0.0871853404675,-0.09890377549507279,0.2428627591375272,55,0.13025456893493434,0.13246943219935292,-0.12938551817579738,0.3898946560456661,NZD_CHF,12,26,13,signal_cross,long,183
118,0.06779661016949153,0.0922373202389778,-0.11298853749890496,0.248581757837888,52,0.09169017799982629,0.13815295639281525,-0.17908961653009156,0.3624699725297441,NZD_CHF,12,26,13,signal_cross,short,170
71,0.17494384008742178,0.11697415147077024,-0.05432549679528789,0.4042131769701315,31,-0.16129032258064482,0.1801837425002445,-0.514450457881124,0.19186981271983436,NZD_CHF,12,26,13,zero_cross,long,102
57,-0.05263157894736842,0.13344540864134474,-0.3141845798844041,0.2089214219896673,25,-0.04,0.20396078054371142,-0.43976312986567434,0.3597631298656744,NZD_CHF,12,26,13,zero_cross,short,82
133,-0.051209089534167744,0.08615137392357268,-0.2200657824243702,0.11764760335603469,58,0.1329265815014235,0.12825613848276587,-0.11845544992479762,0.3843086129276446,NZD_CHF,18,39,5,signal_cross,long,191
131,0.05343511450381679,0.0875804987310779,-0.11822266300909587,0.22509289201672947,57,0.015622441784023338,0.12932730024816189,-0.23785906670237394,0.2691039502704206,NZD_CHF,18,39,5,signal_cross,short,188
57,0.2097234820453357,0.12945689715147046,-0.04401203637154638,0.4634590004622178,25,0.08970366824768268,0.19940612675929292,-0.3011323402005315,0.4805396766958968,NZD_CHF,18,39,5,zero_cross,long,82
49,-0.10204081632653061,0.14358415591296209,-0.3834657619159363,0.17938412926287506,21,-0.14285714285714285,0.22131333406899525,-0.5766312776323735,0.29091699191808784,NZD_CHF,18,39,5,zero_cross,short,70
106,-0.00920581263055289,0.09692959709175372,-0.1991878229303902,0.1807761976692844,46,-0.19889526696659762,0.1438793587044229,-0.48089881002726653,0.08310827609407126,NZD_CHF,18,39,9,signal_cross,long,152
103,-0.03947065083208461,0.0984574633728648,-0.23244727904289963,0.1535059773787304,45,0.20159219196305556,0.14341040852889303,-0.07949220875357477,0.4826765926796859,NZD_CHF,18,39,9,signal_cross,short,148
57,0.2097234820453357,0.12945689715147046,-0.04401203637154638,0.4634590004622178,25,0.08970366824768268,0.19940612675929292,-0.3011323402005315,0.4805396766958968,NZD_CHF,18,39,9,zero_cross,long,82
49,-0.10204081632653061,0.14358415591296209,-0.3834657619159363,0.17938412926287506,21,-0.14285714285714285,0.22131333406899525,-0.5766312776323735,0.29091699191808784,NZD_CHF,18,39,9,zero_cross,short,70
104,0.07064123413546822,0.09786805718363668,-0.12118015794445969,0.2624626262153961,45,-0.11500474642841098,0.14570735061864762,-0.4005911536409603,0.1705816607841384,NZD_CHF,18,39,13,signal_cross,long,149
93,-0.0013152253112480082,0.10370351001611448,-0.20457410494283237,0.20194365432033637,40,0.19216968557267028,0.15200219904270884,-0.10575462455103907,0.4900939956963796,NZD_CHF,18,39,13,signal_cross,short,133
57,0.2097234820453357,0.12945689715147046,-0.04401203637154638,0.4634590004622178,25,0.08970366824768268,0.19940612675929292,-0.3011323402005315,0.4805396766958968,NZD_CHF,18,39,13,zero_cross,long,82
49,-0.10204081632653061,0.14358415591296209,-0.3834657619159363,0.17938412926287506,21,-0.14285714285714285,0.22131333406899525,-0.5766312776323735,0.29091699191808784,NZD_CHF,18,39,13,zero_cross,short,70
110,0.0804791726571867,0.09476004153547761,-0.10525050875234941,0.2662088540667228,48,0.125,0.14472093468524244,-0.15865303198307518,0.4086530319830752,NZD_CHF,24,52,5,signal_cross,long,158
107,0.1863039529373391,0.09496698087605383,0.0001686704202735756,0.3724392354544046,47,0.053566296682603716,0.14607581525841662,-0.23274230122389283,0.33987489458910025,NZD_CHF,24,52,5,signal_cross,short,154
42,-0.19047619047619047,0.1533145038611392,-0.4909726180440233,0.11002023709164238,19,-0.15789473684210525,0.23274559932318592,-0.6140761115155496,0.29828663783133913,NZD_CHF,24,52,5,zero_cross,long,61
37,0.029284945415242614,0.16623403753169183,-0.2965337681468734,0.3551036589773586,16,0.125,0.25617376914899,-0.37710058753202036,0.6271005875320204,NZD_CHF,24,52,5,zero_cross,short,53
90,0.3068614728300594,0.10050222806112272,0.10987710583025886,0.5038458398298599,39,-0.10542726596625851,0.15843734388153108,-0.4159644599740594,0.20510992804154238,NZD_CHF,24,52,9,signal_cross,long,129
94,0.07316685155376527,0.10287101620003877,-0.1284603401983107,0.2747940433058413,41,0.2890811655235846,0.14829675682899116,-0.00158047786123805,0.5797428089084072,NZD_CHF,24,52,9,signal_cross,short,135
42,-0.19047619047619047,0.1533145038611392,-0.4909726180440233,0.11002023709164238,19,-0.15789473684210525,0.23274559932318592,-0.6140761115155496,0.29828663783133913,NZD_CHF,24,52,9,zero_cross,long,61
37,0.029284945415242614,0.16623403753169183,-0.2965337681468734,0.3551036589773586,16,0.125,0.25617376914899,-0.37710058753202036,0.6271005875320204,NZD_CHF,24,52,9,zero_cross,short,53
79,-0.051789612488342164,0.11236189853045976,-0.2720189336080433,0.16843970863135896,34,0.0470235867748383,0.16949935794122228,-0.2851951547899574,0.379242328339634,NZD_CHF,24,52,13,signal_cross,long,113
91,0.015126102082036838,0.10406041688190847,-0.18883231500650377,0.21908451917057742,39,0.31634372671975447,0.151935292313986,0.018550553784341894,0.614136899655167,NZD_CHF,24,52,13,signal_cross,short,130
42,-0.19047619047619047,0.1533145038611392,-0.4909726180440233,0.11002023709164238,19,-0.15789473684210525,0.23274559932318592,-0.6140761115155496,0.29828663783133913,NZD_CHF,24,52,13,zero_cross,long,61
37,0.029284945415242614,0.16623403753169183,-0.2965337681468734,0.3551036589773586,16,0.125,0.25617376914899,-0.37710058753202036,0.6271005875320204,NZD_CHF,24,52,13,zero_cross,short,53
213,0.05185825572090356,0.06702725881612318,-0.07951517155869786,0.18323168300050496,92,0.011140699774096548,0.10314774880937726,-0.19102888789228287,0.21331028744047595,EUR_NOK,6,13,5,signal_cross,long,305
225,-0.008696114488799714,0.0657663838676789,-0.13759822686945034,0.12020599789185092,97,-0.0506518995084434,0.09904805438743114,-0.24478608610780841,0.14348228709092162,EUR_NOK,6,13,5,signal_cross,short,322
110,0.1994478697563347,0.08980340926236549,0.023433187602098338,0.37546255191057104,48,0.0998230299097959,0.1417758781784654,-0.17805769131999627,0.3777037511395881,EUR_NOK,6,13,5,zero_cross,long,158
100,0.09770053251028883,0.09754742965730676,-0.0934924296180324,0.2888934946386101,43,0.029383637480137448,0.1511249332600939,-0.2668212317096466,0.3255885066699215,EUR_NOK,6,13,5,zero_cross,short,143
163,0.07311974254269382,0.076188328960342,-0.07620938221957649,0.22244886730496413,71,0.16010524320586322,0.11529785271706754,-0.06587854811958915,0.3860890345313156,EUR_NOK,6,13,9,signal_cross,long,234
171,0.03636112487665006,0.07492707372624875,-0.11049593962679749,0.1832181893800976,74,0.11233850007241776,0.11052254091761111,-0.10428568012610002,0.32896268027093556,EUR_NOK,6,13,9,signal_cross,short,245
110,0.1994478697563347,0.08980340926236549,0.023433187602098338,0.37546255191057104,48,0.0998230299097959,0.1417758781784654,-0.17805769131999627,0.3777037511395881,EUR_NOK,6,13,9,zero_cross,long,158
100,0.09770053251028883,0.09754742965730676,-0.0934924296180324,0.2888934946386101,43,0.029383637480137448,0.1511249332600939,-0.2668212317096466,0.3255885066699215,EUR_NOK,6,13,9,zero_cross,short,143
145,0.014958773819053582,0.08126593889314081,-0.1443224664115024,0.17424001404960957,63,0.22125943142432095,0.12145748921443822,-0.016797247435977963,0.4593161102846198,EUR_NOK,6,13,13,signal_cross,long,208
167,-0.05189040692178338,0.07641790798903843,-0.2016695065802987,0.09788869273673195,72,0.06882682974051857,0.11314244652928167,-0.1529323654568735,0.29058602493791064,EUR_NOK,6,13,13,signal_cross,short,239
110,0.1994478697563347,0.08980340926236549,0.023433187602098338,0.37546255191057104,48,0.0998230299097959,0.1417758781784654,-0.17805769131999627,0.3777037511395881,EUR_NOK,6,13,13,zero_cross,long,158
100,0.09770053251028883,0.09754742965730676,-0.0934924296180324,0.2888934946386101,43,0.029383637480137448,0.1511249332600939,-0.2668212317096466,0.3255885066699215,EUR_NOK,6,13,13,zero_cross,short,143
171,0.03789581950840886,0.07481468036302627,-0.10874095400312261,0.18453259301994035,74,0.059019895508328236,0.11434616094765625,-0.165098579949078,0.28313837096573446,EUR_NOK,8,17,5,signal_cross,long,245
182,-0.010389277157481879,0.0729945518800616,-0.15345859884240262,0.13268004452743884,79,-0.06697694065111383,0.1071319231485837,-0.27695551002233787,0.14300162872011024,EUR_NOK,8,17,5,signal_cross,short,261
80,0.10621176345378498,0.11035491213454546,-0.1100838643299241,0.32250739123749406,35,0.23613751381951933,0.1617075612704295,-0.08080930627052249,0.5530843339095611,EUR_NOK,8,17,5,zero_cross,long,115
84,0.06372325895331286,0.10760673401959256,-0.14718593972508853,0.2746324576317143,37,0.0414026006737385,0.1647541089285192,-0.2815154528261591,0.3643206541736361,EUR_NOK,8,17,5,zero_cross,short,121
141,0.10245812141359693,0.08178402054971017,-0.057838558863834974,0.2627548016910288,61,0.07000992847161687,0.1270579782017211,-0.1790237088037565,0.3190435657469902,EUR_NOK,8,17,9,signal_cross,long,202
161,-0.07662418190303126,0.07721885440946714,-0.22797313654558687,0.07472477273952434,69,0.03861053117645652,0.1170663392340117,-0.1908394937222064,0.26806055607511947,EUR_NOK,8,17,9,signal_cross,short,230
80,0.10621176345378498,0.11035491213454546,-0.1100838643299241,0.32250739123749406,35,0.23613751381951933,0.1617075612704295,-0.08080930627052249,0.5530843339095611,EUR_NOK,8,17,9,zero_cross,long,115
84,0.06372325895331286,0.10760673401959256,-0.14718593972508853,0.2746324576317143,37,0.0414026006737385,0.1647541089285192,-0.2815154528261591,0.3643206541736361,EUR_NOK,8,17,9,zero_cross,short,121
138,0.19437205353955897,0.08102573046759537,0.03556162182307204,0.3531824852560459,60,0.015769071942641617,0.12871363038697517,-0.23650964361582968,0.2680477875011129,EUR_NOK,8,17,13,signal_cross,long,198
149,-0.04106510473269859,0.0800611001836226,-0.19798486109259888,0.11585465162720171,64,0.11708436615321241,0.12326137581238165,-0.12450793043905564,0.3586766627454805,EUR_NOK,8,17,13,signal_cross,short,213
80,0.10621176345378498,0.11035491213454546,-0.1100838643299241,0.32250739123749406,35,0.23613751381951933,0.1617075612704295,-0.08080930627052249,0.5530843339095611,EUR_NOK,8,17,13,zero_cross,long,115
84,0.06372325895331286,0.10760673401959256,-0.14718593972508853,0.2746324576317143,37,0.0414026006737385,0.1647541089285192,-0.2815154528261591,0.3643206541736361,EUR_NOK,8,17,13,zero_cross,short,121
159,0.2261358116437581,0.07538515293377233,0.07838091189356433,0.37389071139395186,69,0.21739130434782608,0.11836763647474308,-0.014609263142670331,0.4493918718383225,EUR_NOK,12,26,5,signal_cross,long,228
155,-0.12685859189021956,0.07879777774335925,-0.2813022362672037,0.027585052486764572,67,0.008826833425341239,0.12131388241766079,-0.2289483761132739,0.24660204296395638,EUR_NOK,12,26,5,signal_cross,short,222
71,-0.08827467734491261,0.11761154332286076,-0.3187933022577197,0.1422439475678945,31,0.2903225806451613,0.1747105033255045,-0.05211000587282749,0.6327551671631502,EUR_NOK,12,26,5,zero_cross,long,102
72,0.04110909766613258,0.11408407496979937,-0.1824956892746742,0.26471388460693934,32,-0.3630347590903166,0.16547649921380272,-0.68736869754937,-0.03870082063126329,EUR_NOK,12,26,5,zero_cross,short,104
133,0.17361775466973042,0.08348874859571885,0.009979807422121484,0.33725570191733933,57,0.005053023861036618,0.1325495858132458,-0.2547441643329251,0.26485021205499837,EUR_NOK,12,26,9,signal_cross,long,190
136,0.019494477767469962,0.08441422854171121,-0.145957410174284,0.18494636570922393,59,-0.1053350995262095,0.12950417180179097,-0.3591632762577198,0.1484930772053008,EUR_NOK,12,26,9,signal_cross,short,195
71,-0.08827467734491261,0.11761154332286076,-0.3187933022577197,0.1422439475678945,31,0.2903225806451613,0.1747105033255045,-0.05211000587282749,0.6327551671631502,EUR_NOK,12,26,9,zero_cross,long,102
72,0.04110909766613258,0.11408407496979937,-0.1824956892746742,0.26471388460693934,32,-0.3630347590903166,0.16547649921380272,-0.68736869754937,-0.03870082063126329,EUR_NOK,12,26,9,zero_cross,short,104
108,0.21577883847047546,0.09200711906267715,0.03544488510762825,0.3961127918333227,47,-0.21249540526587685,0.14246071520467704,-0.49171840706704384,0.06672759653529015,EUR_NOK,12,26,13,signal_cross,long,155
118,0.033507990418395625,0.09135979344374069,-0.14555720473133615,0.21257318556812738,51,-0.08942773502031974,0.1382675119303729,-0.3604320584038506,0.1815765883632111,EUR_NOK,12,26,13,signal_cross,short,169
71,-0.08827467734491261,0.11761154332286076,-0.3187933022577197,0.1422439475678945,31,0.2903225806451613,0.1747105033255045,-0.05211000587282749,0.6327551671631502,EUR_NOK,12,26,13,zero_cross,long,102
72,0.04110909766613258,0.11408407496979937,-0.1824956892746742,0.26471388460693934,32,-0.3630347590903166,0.16547649921380272,-0.68736869754937,-0.03870082063126329,EUR_NOK,12,26,13,zero_cross,short,104
117,0.11930796632581213,0.08929909241399633,-0.05571825480562069,0.29433418745724493,51,0.04205963321783555,0.13993109974993875,-0.2322053222920444,0.3163245887277155,EUR_NOK,18,39,5,signal_cross,long,168
142,-0.042412422244824964,0.08312491243945486,-0.2053372506261565,0.12051240613650654,61,-0.10755433583666077,0.12637535884838358,-0.3552500391794926,0.14014136750617104,EUR_NOK,18,39,5,signal_cross,short,203
45,-0.022656693355036516,0.14734817092568206,-0.31145910836937335,0.26614572165930034,20,0.17227086777318634,0.22126937371544597,-0.26141710470908774,0.6059588402554604,EUR_NOK,18,39,5,zero_cross,long,65
50,0.1448712139164404,0.13919675157084266,-0.1279544191624112,0.41769684699529197,22,0.0,0.21821789023599236,-0.427707064862545,0.427707064862545,EUR_NOK,18,39,5,zero_cross,short,72
100,0.15231195540525483,0.0960556284448129,-0.03595707634657844,0.34058098715708807,44,-0.15435641409422898,0.1482792035317893,-0.444983653016536,0.13627082482807804,EUR_NOK,18,39,9,signal_cross,long,144
112,-0.04036548801291343,0.09286750596494847,-0.22238579970421243,0.14165482367838558,48,-0.036087284715487646,0.14506294746070847,-0.32041066173847627,0.24823609230750096,EUR_NOK,18,39,9,signal_cross,short,160
45,-0.022656693355036516,0.14734817092568206,-0.31145910836937335,0.26614572165930034,20,0.17227086777318634,0.22126937371544597,-0.26141710470908774,0.6059588402554604,EUR_NOK,18,39,9,zero_cross,long,65
50,0.1448712139164404,0.13919675157084266,-0.1279544191624112,0.41769684699529197,22,0.0,0.21821789023599236,-0.427707064862545,0.427707064862545,EUR_NOK,18,39,9,zero_cross,short,72
88,0.2849954389467147,0.09934983634222476,0.09026975971595416,0.4797211181774752,39,-0.14595176286561595,0.1585698909683032,-0.45674874916349023,0.16484522343225833,EUR_NOK,18,39,13,signal_cross,long,127
95,-0.08558680766346641,0.10007119504635922,-0.2817263499543305,0.11055273462739768,42,0.0,0.15617376188860607,-0.3061005733016679,0.3061005733016679,EUR_NOK,18,39,13,signal_cross,short,137
45,-0.022656693355036516,0.14734817092568206,-0.31145910836937335,0.26614572165930034,20,0.17227086777318634,0.22126937371544597,-0.26141710470908774,0.6059588402554604,EUR_NOK,18,39,13,zero_cross,long,65
50,0.1448712139164404,0.13919675157084266,-0.1279544191624112,0.41769684699529197,22,0.0,0.21821789023599236,-0.427707064862545,0.427707064862545,EUR_NOK,18,39,13,zero_cross,short,72
84,0.2327404529851402,0.10344010053912399,0.02999785592845719,0.4354830500418232,36,-0.08163137945744757,0.16529245081318641,-0.40560458305129293,0.24234182413639777,EUR_NOK,24,52,5,signal_cross,long,120
128,-0.012244661118628018,0.08729502885782835,-0.18334291767997157,0.15885359544271554,55,-0.11311324698972484,0.13401999790613736,-0.3757924428857541,0.14956594890630437,EUR_NOK,24,52,5,signal_cross,short,183
30,-0.14843547236854307,0.1744314356991162,-0.4903210863388108,0.19345014160172466,14,-0.14285714285714285,0.2745054065230065,-0.6808877396422355,0.39517345392794984,EUR_NOK,24,52,5,zero_cross,long,44
42,0.006638937094481606,0.15265107891816299,-0.29255717758511784,0.30583505177408105,19,0.3684210526315789,0.21912273678590868,-0.061059511468802063,0.7979016167319599,EUR_NOK,24,52,5,zero_cross,short,61
79,0.17019859602390086,0.10971924285405182,-0.04485111997004071,0.38524831201784243,35,0.02857142857142857,0.17142857142857143,-0.30742857142857144,0.3645714285714286,EUR_NOK,24,52,9,signal_cross,long,114
84,0.033284292217533186,0.10780156950031089,-0.17800678400307615,0.2445753684381425,36,0.1111111111111111,0.16798421022632326,-0.21813794093248245,0.44036016315470466,EUR_NOK,24,52,9,signal_cross,short,120
30,-0.14843547236854307,0.1744314356991162,-0.4903210863388108,0.19345014160172466,14,-0.14285714285714285,0.2745054065230065,-0.6808877396422355,0.39517345392794984,EUR_NOK,24,52,9,zero_cross,long,44
42,0.006638937094481606,0.15265107891816299,-0.29255717758511784,0.30583505177408105,19,0.3684210526315789,0.21912273678590868,-0.061059511468802063,0.7979016167319599,EUR_NOK,24,52,9,zero_cross,short,61
93,0.14178967994386432,0.10127027083885146,-0.056700050900284515,0.34027941078801316,41,-0.1274069564516393,0.1546989536570485,-0.43061690561945437,0.17580299271617578,EUR_NOK,24,52,13,signal_cross,long,134
77,0.0914397555071691,0.11270927977006352,-0.1294704328421554,0.3123499438564936,34,-0.18486642645614695,0.16590044265914106,-0.5100312940680635,0.14029844115576953,EUR_NOK,24,52,13,signal_cross,short,111
30,-0.14843547236854307,0.1744314356991162,-0.4903210863388108,0.19345014160172466,14,-0.14285714285714285,0.2745054065230065,-0.6808877396422355,0.39517345392794984,EUR_NOK,24,52,13,zero_cross,long,44
42,0.006638937094481606,0.15265107891816299,-0.29255717758511784,0.30583505177408105,19,0.3684210526315789,0.21912273678590868,-0.061059511468802063,0.7979016167319599,EUR_NOK,24,52,13,zero_cross,short,61
214,-0.11214953271028028,0.06808660882977165,-0.2455992860166327,0.021300220596072145,92,-0.08695652173913032,0.10443140465549162,-0.29164207486389393,0.11772903138563326,USD_ZAR,6,13,5,signal_cross,long,306
198,0.09090909090909086,0.07095202988013868,-0.04815688765598097,0.22997506947416269,85,0.22352941176470575,0.10634818164407646,0.015086975742315906,0.43197184778709563,USD_ZAR,6,13,5,signal_cross,short,283
