strategy,pair,direction,entry_mode,entry_ts,exit_ts,r
cci,CAD_CHF,short,mid,2022-06-13 21:00:00,2022-06-14 05:00:00,0.5
cci,CAD_CHF,short,mid,2022-06-21 09:00:00,2022-06-22 09:00:00,0.5000000000000074
cci,CAD_CHF,short,mid,2022-06-21 21:00:00,2022-06-22 09:00:00,0.5
cci,CAD_CHF,short,mid,2022-06-28 13:00:00,2022-06-29 09:00:00,0.5000000000000074
cci,CAD_CHF,short,mid,2022-07-01 17:00:00,2022-07-05 13:00:00,0.5000000000000074
cci,CAD_CHF,short,mid,2022-07-04 13:00:00,2022-07-05 13:00:00,0.5
cci,CAD_CHF,short,mid,2022-07-04 21:00:00,2022-07-05 09:00:00,0.5000000000000074
cci,CAD_CHF,short,mid,2022-07-07 13:00:00,2022-07-13 13:00:00,-1.0
cci,CAD_CHF,short,mid,2022-07-08 17:00:00,2022-07-13 09:00:00,0.5000000000000073
cci,CAD_CHF,short,mid,2022-07-14 05:00:00,2022-07-14 09:00:00,0.5
cci,CAD_CHF,short,mid,2022-07-18 17:00:00,2022-07-19 05:00:00,0.4999999999999926
cci,CAD_CHF,short,mid,2022-08-03 17:00:00,2022-08-04 13:00:00,0.49999999999999256
cci,CAD_CHF,short,mid,2022-08-16 21:00:00,2022-08-24 21:00:00,-1.0
cci,CAD_CHF,short,mid,2022-08-19 05:00:00,2022-08-23 21:00:00,-1.0
cci,CAD_CHF,short,mid,2022-08-23 13:00:00,2022-08-29 09:00:00,0.5000000000000074
cci,CAD_CHF,short,mid,2022-08-24 21:00:00,2022-08-26 13:00:00,0.5
cci,CAD_CHF,short,mid,2022-08-25 13:00:00,2022-08-26 13:00:00,0.5
cci,CAD_CHF,short,mid,2022-08-30 09:00:00,2022-09-01 05:00:00,0.5000000000000074
cci,CAD_CHF,short,mid,2022-08-31 13:00:00,2022-09-01 05:00:00,0.5
cci,CAD_CHF,short,mid,2022-09-01 21:00:00,2022-09-08 09:00:00,0.5
cci,CAD_CHF,short,mid,2022-09-02 13:00:00,2022-09-07 13:00:00,0.49999999999999256
cci,CAD_CHF,short,mid,2022-09-06 17:00:00,2022-09-07 13:00:00,0.5
cci,CAD_CHF,short,mid,2022-09-20 05:00:00,2022-09-20 13:00:00,0.49999999999999234
cci,CAD_CHF,short,mid,2022-09-22 13:00:00,2022-09-23 13:00:00,0.5000000000000077
cci,CAD_CHF,short,mid,2022-10-03 17:00:00,2022-10-04 05:00:00,0.5
cci,CAD_CHF,short,mid,2022-10-07 17:00:00,2022-10-12 05:00:00,0.5
cci,CAD_CHF,short,mid,2022-10-10 13:00:00,2022-10-11 05:00:00,0.5
cci,CAD_CHF,short,mid,2022-10-13 21:00:00,2022-10-14 13:00:00,0.5
cci,CAD_CHF,short,mid,2022-10-19 13:00:00,2022-10-26 13:00:00,0.5
cci,CAD_CHF,short,mid,2022-10-20 09:00:00,2022-10-24 13:00:00,0.4999999999999924
cci,CAD_CHF,short,mid,2022-10-21 13:00:00,2022-10-24 13:00:00,0.5000000000000075
cci,CAD_CHF,short,mid,2022-10-31 09:00:00,2022-11-04 05:00:00,-1.0
cci,CAD_CHF,short,mid,2022-10-31 21:00:00,2022-11-01 13:00:00,0.5
cci,CAD_CHF,short,mid,2022-11-03 17:00:00,2022-11-07 10:00:00,0.49999999999999245
cci,CAD_CHF,short,mid,2022-11-04 09:00:00,2022-11-06 22:00:00,0.5000000000000075
cci,CAD_CHF,short,mid,2022-11-17 18:00:00,2022-11-18 14:00:00,0.5000000000000078
cci,CAD_CHF,short,mid,2022-12-13 10:00:00,2022-12-14 18:00:00,0.5
cci,CAD_CHF,short,mid,2022-12-23 02:00:00,2022-12-29 06:00:00,0.5000000000000081
cci,CAD_CHF,short,mid,2022-12-23 18:00:00,2022-12-28 14:00:00,0.4999999999999919
cci,CAD_CHF,short,mid,2022-12-27 18:00:00,2022-12-28 14:00:00,0.5000000000000081
cci,CAD_CHF,short,mid,2023-01-02 02:00:00,2023-01-03 06:00:00,-1.0
cci,CAD_CHF,short,mid,2023-01-03 10:00:00,2023-01-04 06:00:00,0.5
cci,CAD_CHF,short,mid,2023-01-04 22:00:00,2023-01-12 06:00:00,-1.0
cci,CAD_CHF,short,mid,2023-01-05 18:00:00,2023-01-09 14:00:00,0.500000000000008
cci,CAD_CHF,short,mid,2023-01-06 18:00:00,2023-01-09 14:00:00,0.49999999999999195
cci,CAD_CHF,short,mid,2023-01-11 18:00:00,2023-01-16 06:00:00,0.5
cci,CAD_CHF,short,mid,2023-01-12 14:00:00,2023-01-13 14:00:00,0.5
cci,CAD_CHF,short,mid,2023-01-20 18:00:00,2023-02-01 18:00:00,0.49999999999999195
cci,CAD_CHF,short,mid,2023-01-23 18:00:00,2023-01-25 14:00:00,0.5000000000000081
cci,CAD_CHF,short,mid,2023-01-24 14:00:00,2023-01-25 14:00:00,0.49999999999999195
cci,CAD_CHF,short,mid,2023-01-27 18:00:00,2023-01-31 10:00:00,0.5
cci,CAD_CHF,short,mid,2023-02-05 22:00:00,2023-02-06 06:00:00,0.5
cci,CAD_CHF,short,mid,2023-02-10 18:00:00,2023-02-13 22:00:00,0.500000000000008
cci,CAD_CHF,short,mid,2023-02-22 22:00:00,2023-03-06 14:00:00,0.5000000000000081
cci,CAD_CHF,short,mid,2023-02-23 10:00:00,2023-03-06 06:00:00,0.49999999999999195
cci,CAD_CHF,short,mid,2023-02-27 02:00:00,2023-02-28 14:00:00,0.5
cci,CAD_CHF,short,mid,2023-02-27 10:00:00,2023-02-28 14:00:00,0.49999999999999195
cci,CAD_CHF,short,mid,2023-03-01 22:00:00,2023-03-03 14:00:00,0.5
cci,CAD_CHF,short,mid,2023-03-02 06:00:00,2023-03-03 14:00:00,0.5
cci,CAD_CHF,short,mid,2023-03-03 02:00:00,2023-03-03 10:00:00,0.500000000000008
cci,CAD_CHF,short,mid,2023-03-15 13:00:00,2023-03-15 21:00:00,-1.0
cci,CAD_CHF,short,mid,2023-03-15 21:00:00,2023-03-16 05:00:00,0.5
cci,CAD_CHF,short,mid,2023-03-20 13:00:00,2023-03-21 13:00:00,0.4999999999999918
cci,CAD_CHF,short,mid,2023-03-20 21:00:00,2023-03-21 13:00:00,0.5
cci,CAD_CHF,short,mid,2023-03-27 21:00:00,2023-03-28 21:00:00,-1.0
cci,CAD_CHF,short,mid,2023-03-28 09:00:00,2023-03-29 21:00:00,-1.0
cci,CAD_CHF,short,mid,2023-03-28 17:00:00,2023-04-04 13:00:00,0.4999999999999918
cci,CAD_CHF,short,mid,2023-04-03 09:00:00,2023-04-04 13:00:00,0.49999999999999184
cci,CAD_CHF,short,mid,2023-04-10 21:00:00,2023-04-11 05:00:00,0.5
cci,CAD_CHF,short,mid,2023-04-16 21:00:00,2023-04-20 01:00:00,0.5000000000000083
cci,CAD_CHF,short,mid,2023-04-17 21:00:00,2023-04-19 13:00:00,0.5
cci,CAD_CHF,short,mid,2023-04-27 13:00:00,2023-05-03 01:00:00,0.49999999999999156
cci,CAD_CHF,short,mid,2023-04-30 21:00:00,2023-05-02 13:00:00,0.5
cci,CAD_CHF,short,mid,2023-05-01 21:00:00,2023-05-02 13:00:00,0.5000000000000084
cci,CAD_CHF,short,mid,2023-05-02 09:00:00,2023-05-02 13:00:00,0.4999999999999916
cci,CAD_CHF,short,mid,2023-05-05 13:00:00,2023-05-12 05:00:00,0.5
cci,CAD_CHF,short,mid,2023-05-09 13:00:00,2023-05-12 01:00:00,0.5
cci,CAD_CHF,short,mid,2023-05-11 09:00:00,2023-05-12 05:00:00,0.5
cci,CAD_CHF,short,mid,2023-05-15 21:00:00,2023-05-18 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-05-16 17:00:00,2023-05-18 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-05-17 13:00:00,2023-05-19 13:00:00,0.5000000000000083
cci,CAD_CHF,short,mid,2023-05-18 17:00:00,2023-05-19 13:00:00,0.5
cci,CAD_CHF,short,mid,2023-05-23 21:00:00,2023-05-25 13:00:00,0.5000000000000083
cci,CAD_CHF,short,mid,2023-05-30 09:00:00,2023-05-31 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-05-30 21:00:00,2023-05-31 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-05-31 09:00:00,2023-06-01 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-05-31 17:00:00,2023-06-04 21:00:00,-1.0
cci,CAD_CHF,short,mid,2023-06-01 17:00:00,2023-06-07 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-06-02 13:00:00,2023-06-09 05:00:00,0.4999999999999918
cci,CAD_CHF,short,mid,2023-06-05 01:00:00,2023-06-05 13:00:00,0.5
cci,CAD_CHF,short,mid,2023-06-07 21:00:00,2023-06-08 09:00:00,0.5000000000000081
cci,CAD_CHF,short,mid,2023-06-12 17:00:00,2023-06-14 09:00:00,0.5
cci,CAD_CHF,short,mid,2023-06-18 21:00:00,2023-07-06 09:00:00,0.4999999999999918
cci,CAD_CHF,short,mid,2023-06-19 17:00:00,2023-07-06 09:00:00,0.5000000000000082
cci,CAD_CHF,short,mid,2023-06-21 05:00:00,2023-07-06 09:00:00,0.5
cci,CAD_CHF,short,mid,2023-06-21 13:00:00,2023-06-28 13:00:00,0.5000000000000082
cci,CAD_CHF,short,mid,2023-06-22 17:00:00,2023-06-27 21:00:00,0.5
cci,CAD_CHF,short,mid,2023-06-23 09:00:00,2023-07-06 09:00:00,0.4999999999999918
cci,CAD_CHF,short,mid,2023-06-27 05:00:00,2023-06-27 17:00:00,0.49999999999999184
cci,CAD_CHF,short,mid,2023-06-29 21:00:00,2023-07-06 09:00:00,0.49999999999999184
cci,CAD_CHF,short,mid,2023-06-30 09:00:00,2023-07-06 13:00:00,0.5
cci,CAD_CHF,short,mid,2023-07-04 21:00:00,2023-07-06 09:00:00,0.5000000000000082
cci,CAD_CHF,short,mid,2023-07-19 17:00:00,2023-07-20 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-07-20 17:00:00,2023-07-21 13:00:00,0.49999999999999156
cci,CAD_CHF,short,mid,2023-07-24 21:00:00,2023-07-25 13:00:00,0.5
cci,CAD_CHF,short,mid,2023-07-27 21:00:00,2023-08-04 09:00:00,0.5
cci,CAD_CHF,short,mid,2023-07-28 09:00:00,2023-08-04 09:00:00,0.5000000000000084
cci,CAD_CHF,short,mid,2023-07-31 21:00:00,2023-08-01 21:00:00,0.5
cci,CAD_CHF,short,mid,2023-08-10 05:00:00,2023-08-21 13:00:00,0.5
cci,CAD_CHF,short,mid,2023-08-14 13:00:00,2023-08-17 21:00:00,0.5
cci,CAD_CHF,short,mid,2023-08-20 21:00:00,2023-08-23 13:00:00,0.49999999999999145
cci,CAD_CHF,short,mid,2023-08-24 13:00:00,2023-08-29 13:00:00,0.5
cci,CAD_CHF,short,mid,2023-08-24 21:00:00,2023-08-29 13:00:00,0.4999999999999915
cci,CAD_CHF,short,mid,2023-08-31 17:00:00,2023-09-01 09:00:00,0.4999999999999915
cci,CAD_CHF,short,mid,2023-09-05 17:00:00,2023-09-12 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-06 17:00:00,2023-09-13 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-07 01:00:00,2023-09-13 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-07 13:00:00,2023-09-12 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-08 17:00:00,2023-09-14 09:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-11 13:00:00,2023-09-14 09:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-12 17:00:00,2023-09-14 17:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-13 09:00:00,2023-09-18 09:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-13 17:00:00,2023-09-19 01:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-14 17:00:00,2023-09-19 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-18 17:00:00,2023-09-21 05:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-19 13:00:00,2023-09-22 09:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-21 09:00:00,2023-09-25 09:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-22 13:00:00,2023-09-27 09:00:00,-1.0
cci,CAD_CHF,short,mid,2023-09-25 17:00:00,2023-09-29 17:00:00,0.5
cci,CAD_CHF,short,mid,2023-09-27 21:00:00,2023-09-28 13:00:00,0.5
cci,CAD_CHF,short,mid,2023-10-09 09:00:00,2023-10-12 05:00:00,0.5
cci,CAD_CHF,short,mid,2023-10-09 21:00:00,2023-10-11 13:00:00,0.5
cci,CAD_CHF,short,mid,2023-10-10 05:00:00,2023-10-12 05:00:00,0.5
cci,CAD_CHF,short,mid,2023-10-24 13:00:00,2023-10-31 17:00:00,-1.0
cci,CAD_CHF,short,mid,2023-10-26 09:00:00,2023-10-31 13:00:00,-1.0
cci,CAD_CHF,short,mid,2023-10-27 09:00:00,2023-11-02 17:00:00,-1.0
cci,CAD_CHF,short,mid,2023-10-30 13:00:00,2023-11-02 17:00:00,-1.0
cci,CAD_CHF,short,mid,2023-10-31 17:00:00,2023-11-02 01:00:00,0.5
cci,CAD_CHF,short,mid,2023-11-02 21:00:00,2023-11-07 06:00:00,0.49999999999999156
cci,CAD_CHF,short,mid,2023-11-10 06:00:00,2023-11-14 10:00:00,0.5
cci,CAD_CHF,short,mid,2023-11-22 22:00:00,2023-11-29 22:00:00,0.5
cci,CAD_CHF,short,mid,2023-11-24 18:00:00,2023-11-29 14:00:00,0.5000000000000085
cci,CAD_CHF,short,mid,2023-11-28 10:00:00,2023-11-29 14:00:00,0.5000000000000085
cci,CAD_CHF,short,mid,2023-12-01 14:00:00,2023-12-15 18:00:00,-1.0
cci,CAD_CHF,short,mid,2023-12-08 06:00:00,2023-12-15 18:00:00,-1.0
cci,CAD_CHF,short,mid,2023-12-08 14:00:00,2023-12-12 10:00:00,0.5
cci,CAD_CHF,short,mid,2023-12-14 14:00:00,2023-12-15 18:00:00,-1.0
cci,CAD_CHF,short,mid,2023-12-15 02:00:00,2023-12-21 10:00:00,0.5000000000000085
cci,CAD_CHF,short,mid,2023-12-15 10:00:00,2023-12-19 10:00:00,0.5
cci,CAD_CHF,short,mid,2023-12-17 22:00:00,2023-12-18 14:00:00,0.5
cci,CAD_CHF,short,mid,2023-12-26 14:00:00,2023-12-27 14:00:00,0.4999999999999914
cci,CAD_CHF,short,mid,2024-01-02 14:00:00,2024-01-05 14:00:00,0.4999999999999913
cci,CAD_CHF,short,mid,2024-01-05 14:00:00,2024-01-08 14:00:00,0.5
cci,CAD_CHF,short,mid,2024-01-10 14:00:00,2024-01-17 14:00:00,-1.0
cci,CAD_CHF,short,mid,2024-01-11 18:00:00,2024-01-17 14:00:00,-1.0
cci,CAD_CHF,short,mid,2024-01-12 10:00:00,2024-01-18 22:00:00,-1.0
cci,CAD_CHF,short,mid,2024-01-16 14:00:00,2024-01-19 06:00:00,-1.0
cci,CAD_CHF,short,mid,2024-01-17 18:00:00,2024-01-19 18:00:00,-1.0
cci,CAD_CHF,short,mid,2024-01-18 06:00:00,2024-01-19 18:00:00,-1.0
cci,CAD_CHF,short,mid,2024-01-18 18:00:00,2024-01-24 14:00:00,0.4999999999999914
cci,CAD_CHF,short,mid,2024-01-19 10:00:00,2024-01-24 10:00:00,0.5000000000000087
cci,CAD_CHF,short,mid,2024-01-21 22:00:00,2024-01-23 06:00:00,0.5
cci,CAD_CHF,short,mid,2024-01-30 10:00:00,2024-02-07 14:00:00,-1.0
cci,CAD_CHF,short,mid,2024-01-30 22:00:00,2024-01-31 14:00:00,0.49999999999999134
cci,CAD_CHF,short,mid,2024-02-04 22:00:00,2024-02-07 22:00:00,-1.0
cci,CAD_CHF,short,mid,2024-02-05 10:00:00,2024-02-09 06:00:00,-1.0
cci,CAD_CHF,short,mid,2024-02-06 14:00:00,2024-02-09 10:00:00,-1.0
cci,CAD_CHF,short,mid,2024-02-07 14:00:00,2024-02-13 06:00:00,-1.0
cci,CAD_CHF,short,mid,2024-02-09 14:00:00,2024-02-13 10:00:00,-1.0
cci,CAD_CHF,short,mid,2024-02-12 18:00:00,2024-02-28 10:00:00,0.5000000000000085
cci,CAD_CHF,short,mid,2024-02-13 14:00:00,2024-02-20 14:00:00,0.5000000000000084
cci,CAD_CHF,short,mid,2024-02-19 22:00:00,2024-02-20 14:00:00,0.5
cci,CAD_CHF,short,mid,2024-02-22 18:00:00,2024-02-27 18:00:00,0.5
cci,CAD_CHF,short,mid,2024-02-23 06:00:00,2024-02-27 14:00:00,0.5
cci,CAD_CHF,short,mid,2024-03-01 02:00:00,2024-03-21 01:00:00,-0.8573882634436661
cci,CAD_CHF,short,mid,2024-03-01 14:00:00,2024-03-21 05:00:00,-1.0
cci,CAD_CHF,short,mid,2024-03-06 22:00:00,2024-03-21 05:00:00,-1.0
cci,CAD_CHF,short,mid,2024-03-13 21:00:00,2024-03-21 05:00:00,-1.0
cci,CAD_CHF,short,mid,2024-03-18 21:00:00,2024-03-19 09:00:00,0.5000000000000084
cci,CAD_CHF,short,mid,2024-03-20 21:00:00,2024-03-21 05:00:00,-1.0
cci,CAD_CHF,short,mid,2024-03-21 09:00:00,2024-04-02 05:00:00,-1.0
cci,CAD_CHF,short,mid,2024-03-26 13:00:00,2024-04-04 09:00:00,-1.0
cci,CAD_CHF,short,mid,2024-04-01 05:00:00,2024-04-05 13:00:00,0.5000000000000083
cci,CAD_CHF,short,mid,2024-04-02 09:00:00,2024-04-04 17:00:00,0.49999999999999173
cci,CAD_CHF,short,mid,2024-04-02 21:00:00,2024-04-04 17:00:00,0.5
cci,CAD_CHF,short,mid,2024-04-04 13:00:00,2024-04-04 17:00:00,0.49999999999999173
cci,CAD_CHF,short,mid,2024-04-09 01:00:00,2024-04-12 09:00:00,0.5
cci,CAD_CHF,short,mid,2024-04-10 17:00:00,2024-04-12 09:00:00,0.5
cci,CAD_CHF,short,mid,2024-04-11 09:00:00,2024-04-15 17:00:00,0.4999999999999917
cci,CAD_CHF,short,mid,2024-04-18 17:00:00,2024-04-19 01:00:00,0.5
cci,CAD_CHF,short,mid,2024-04-22 05:00:00,2024-04-29 01:00:00,-1.0
cci,CAD_CHF,short,mid,2024-04-22 21:00:00,2024-05-03 09:00:00,0.5
cci,CAD_CHF,short,mid,2024-04-23 21:00:00,2024-05-02 05:00:00,0.5
cci,CAD_CHF,short,mid,2024-04-24 09:00:00,2024-05-03 09:00:00,0.4999999999999917
cci,CAD_CHF,short,mid,2024-04-26 05:00:00,2024-04-30 13:00:00,0.5
cci,CAD_CHF,short,mid,2024-04-28 21:00:00,2024-04-30 13:00:00,0.5
cci,CAD_CHF,short,mid,2024-05-01 09:00:00,2024-05-02 05:00:00,0.4999999999999917
cci,CAD_CHF,short,mid,2024-05-09 21:00:00,2024-05-20 21:00:00,-1.0
cci,CAD_CHF,short,mid,2024-05-10 13:00:00,2024-05-22 09:00:00,-1.0
cci,CAD_CHF,short,mid,2024-05-13 21:00:00,2024-05-16 05:00:00,0.5
cci,CAD_CHF,short,mid,2024-05-14 13:00:00,2024-05-27 09:00:00,-1.0
cci,CAD_CHF,short,mid,2024-05-17 01:00:00,2024-05-30 05:00:00,0.5000000000000083
cci,CAD_CHF,short,mid,2024-05-17 09:00:00,2024-05-30 05:00:00,0.4999999999999917
cci,CAD_CHF,short,mid,2024-05-19 21:00:00,2024-05-30 05:00:00,0.5
cci,CAD_CHF,short,mid,2024-05-20 05:00:00,2024-05-30 05:00:00,0.5
cci,CAD_CHF,short,mid,2024-05-22 13:00:00,2024-05-30 01:00:00,0.5
cci,CAD_CHF,short,mid,2024-05-26 21:00:00,2024-05-29 17:00:00,0.5
cci,CAD_CHF,short,mid,2024-05-27 17:00:00,2024-05-29 13:00:00,0.5
cci,CAD_CHF,short,mid,2024-06-11 17:00:00,2024-06-14 05:00:00,0.5
cci,CAD_CHF,short,mid,2024-06-12 01:00:00,2024-06-12 09:00:00,0.5
cci,CAD_CHF,short,mid,2024-06-20 13:00:00,2024-06-28 09:00:00,-1.0
cci,CAD_CHF,short,mid,2024-06-24 17:00:00,2024-07-02 13:00:00,-1.0
cci,CAD_CHF,short,mid,2024-06-25 09:00:00,2024-07-02 17:00:00,-1.0
cci,CAD_CHF,short,mid,2024-06-25 21:00:00,2024-07-03 05:00:00,-1.0
cci,CAD_CHF,short,mid,2024-06-26 09:00:00,2024-07-02 17:00:00,-1.0
cci,CAD_CHF,short,mid,2024-06-27 21:00:00,2024-07-04 05:00:00,-1.0
cci,CAD_CHF,short,mid,2024-06-28 13:00:00,2024-07-16 05:00:00,0.5
cci,CAD_CHF,short,mid,2024-07-01 01:00:00,2024-07-15 13:00:00,0.5
cci,CAD_CHF,short,mid,2024-07-02 17:00:00,2024-07-05 17:00:00,0.5
cci,CAD_CHF,short,mid,2024-07-04 09:00:00,2024-07-05 17:00:00,0.5
cci,CAD_CHF,short,mid,2024-07-10 17:00:00,2024-07-11 09:00:00,0.5000000000000084
cci,CAD_CHF,short,mid,2024-07-30 05:00:00,2024-07-30 21:00:00,0.49999999999999134
cci,CAD_CHF,short,mid,2024-08-07 05:00:00,2024-08-07 13:00:00,-1.0
cci,CAD_CHF,short,mid,2024-08-07 13:00:00,2024-08-07 21:00:00,0.5
cci,CAD_CHF,short,mid,2024-08-08 21:00:00,2024-08-15 09:00:00,-1.0
cci,CAD_CHF,short,mid,2024-08-12 13:00:00,2024-08-15 13:00:00,-1.0
cci,CAD_CHF,short,mid,2024-08-15 13:00:00,2024-08-16 05:00:00,0.5
cci,CAD_CHF,short,mid,2024-08-23 17:00:00,2024-09-06 05:00:00,0.5000000000000089
cci,CAD_CHF,short,mid,2024-08-26 17:00:00,2024-08-28 13:00:00,0.5
cci,CAD_CHF,short,mid,2024-08-27 09:00:00,2024-09-05 09:00:00,0.5
cci,CAD_CHF,short,mid,2024-08-29 17:00:00,2024-09-05 09:00:00,0.4999999999999912
cci,CAD_CHF,short,mid,2024-08-30 13:00:00,2024-09-03 13:00:00,0.5000000000000088
cci,CAD_CHF,short,mid,2024-09-02 17:00:00,2024-09-03 13:00:00,0.4999999999999912
cci,CAD_CHF,short,mid,2024-09-03 01:00:00,2024-09-03 13:00:00,0.5
cci,CAD_CHF,short,mid,2024-09-10 01:00:00,2024-09-10 13:00:00,0.5000000000000089
cci,CAD_CHF,short,mid,2024-09-12 01:00:00,2024-09-13 01:00:00,0.5000000000000089
cci,CAD_CHF,short,mid,2024-09-12 09:00:00,2024-09-13 05:00:00,0.5
cci,CAD_CHF,short,mid,2024-09-19 05:00:00,2024-09-25 09:00:00,-1.0
cci,CAD_CHF,short,mid,2024-09-19 13:00:00,2024-09-25 09:00:00,-1.0
cci,CAD_CHF,short,mid,2024-09-22 21:00:00,2024-09-27 09:00:00,0.5
cci,CAD_CHF,short,mid,2024-09-23 05:00:00,2024-09-27 13:00:00,0.5
cci,CAD_CHF,short,mid,2024-09-23 17:00:00,2024-09-25 09:00:00,-1.0
cci,CAD_CHF,short,mid,2024-09-24 21:00:00,2024-09-27 13:00:00,0.5
cci,CAD_CHF,short,mid,2024-09-25 13:00:00,2024-09-26 17:00:00,0.4999999999999912
cci,CAD_CHF,short,mid,2024-10-01 21:00:00,2024-10-04 13:00:00,-1.0
cci,CAD_CHF,short,mid,2024-10-02 13:00:00,2024-10-07 17:00:00,0.5
cci,CAD_CHF,short,mid,2024-10-04 17:00:00,2024-10-07 13:00:00,0.49999999999999123
cci,CAD_CHF,short,mid,2024-10-14 17:00:00,2024-10-31 01:00:00,0.5
cci,CAD_CHF,short,mid,2024-10-16 21:00:00,2024-10-21 05:00:00,0.4999999999999912
cci,CAD_CHF,short,mid,2024-10-23 05:00:00,2024-10-25 17:00:00,0.5
cci,CAD_CHF,short,mid,2024-11-03 22:00:00,2024-11-06 02:00:00,-1.0
cci,CAD_CHF,short,mid,2024-11-06 06:00:00,2024-11-14 06:00:00,-1.0
cci,CAD_CHF,short,mid,2024-11-07 10:00:00,2024-11-08 10:00:00,0.4999999999999912
cci,CAD_CHF,short,mid,2024-11-11 22:00:00,2024-11-15 18:00:00,0.5
cci,CAD_CHF,short,mid,2024-11-13 22:00:00,2024-11-15 14:00:00,0.5
cci,CAD_CHF,short,mid,2024-11-14 10:00:00,2024-11-15 06:00:00,0.5
cci,CAD_CHF,short,mid,2024-11-19 22:00:00,2024-11-22 10:00:00,-1.0
cci,CAD_CHF,short,mid,2024-11-21 22:00:00,2024-11-25 22:00:00,0.5
cci,CAD_CHF,short,mid,2024-11-22 14:00:00,2024-11-25 10:00:00,0.5000000000000087
cci,CAD_CHF,short,mid,2024-11-28 10:00:00,2024-11-29 14:00:00,0.4999999999999912
cci,CAD_CHF,short,mid,2024-12-02 14:00:00,2024-12-04 14:00:00,0.5000000000000088
cci,CAD_CHF,short,mid,2024-12-03 06:00:00,2024-12-04 14:00:00,0.5
cci,CAD_CHF,short,mid,2024-12-10 22:00:00,2024-12-30 14:00:00,-1.0
cci,CAD_CHF,short,mid,2024-12-11 06:00:00,2024-12-30 14:00:00,-1.0
cci,CAD_CHF,short,mid,2024-12-11 22:00:00,2024-12-20 10:00:00,0.5
cci,CAD_CHF,short,mid,2024-12-12 14:00:00,2024-12-17 14:00:00,0.5
cci,CAD_CHF,short,mid,2024-12-12 22:00:00,2024-12-17 14:00:00,0.5
cci,CAD_CHF,short,mid,2024-12-13 10:00:00,2024-12-17 14:00:00,0.5
cci,CAD_CHF,short,mid,2024-12-16 22:00:00,2024-12-17 14:00:00,0.5
cci,CAD_CHF,short,mid,2024-12-19 22:00:00,2024-12-30 10:00:00,-1.0
cci,CAD_CHF,short,mid,2024-12-23 22:00:00,2024-12-31 18:00:00,-1.0
cci,CAD_CHF,short,mid,2024-12-24 10:00:00,2024-12-31 18:00:00,-1.0
cci,CAD_CHF,short,mid,2024-12-25 22:00:00,2025-01-02 14:00:00,-1.0
cci,CAD_CHF,short,mid,2024-12-30 18:00:00,2025-01-10 10:00:00,-1.0
cci,CAD_CHF,short,mid,2025-01-01 22:00:00,2025-01-10 10:00:00,-1.0
cci,CAD_CHF,short,mid,2025-01-02 18:00:00,2025-01-03 14:00:00,0.5000000000000088
cci,CAD_CHF,short,mid,2025-01-07 14:00:00,2025-01-13 22:00:00,-1.0
cci,CAD_CHF,short,mid,2025-01-08 10:00:00,2025-01-13 22:00:00,-1.0
cci,CAD_CHF,short,mid,2025-01-10 14:00:00,2025-01-16 22:00:00,0.5000000000000088
cci,CAD_CHF,short,mid,2025-01-13 22:00:00,2025-01-16 06:00:00,0.5
cci,CAD_CHF,short,mid,2025-01-20 18:00:00,2025-01-20 22:00:00,0.49999999999999123
cci,CAD_CHF,short,mid,2025-01-24 14:00:00,2025-01-27 06:00:00,0.5
cci,CAD_CHF,short,mid,2025-01-30 18:00:00,2025-02-02 22:00:00,0.5
cci,CAD_CHF,short,mid,2025-02-04 02:00:00,2025-02-07 14:00:00,-1.0
cci,CAD_CHF,short,mid,2025-02-07 06:00:00,2025-02-11 18:00:00,-1.0
cci,CAD_CHF,short,mid,2025-02-07 18:00:00,2025-02-21 06:00:00,0.4999999999999913
cci,CAD_CHF,short,mid,2025-02-10 22:00:00,2025-02-21 06:00:00,0.4999999999999913
cci,CAD_CHF,short,mid,2025-02-11 22:00:00,2025-02-13 06:00:00,0.5
cci,CAD_CHF,short,mid,2025-02-18 22:00:00,2025-02-20 14:00:00,0.5
cci,CAD_CHF,short,mid,2025-02-28 14:00:00,2025-03-03 18:00:00,0.5
cci,CAD_CHF,short,mid,2025-03-06 02:00:00,2025-03-06 06:00:00,0.5000000000000089
