drag_pct_per_day,drag_bp_per_day,instrument,family,cell,timeframe,entry_mode,direction,n,mean_r,baseline_mean_r,excess_r,drag_pct_per_day_to_zero_excess,excess_ci_low,excess_ci_high
0.0001,1.0,XAU_USD,trend,supertrend10x3,H4,market,1,8478,0.06748808527206106,0.04423730212519064,0.023250783146870416,0.10565381027727516,nan,nan
0.0001,1.0,XAU_USD,trend,tsmom63,D1,limit,-1,1071,0.12938341198024403,0.10324145766561307,0.026141954314630955,nan,nan,nan
0.0001,1.0,XAU_USD,trend,tsmom63,D1,limit,1,2032,0.25783376768591093,0.2541648296694846,0.0036689380164263152,nan,nan,nan
0.0001,1.0,XAU_USD,trend,tsmom63,D1,market,-1,1071,-0.10969789139456725,-0.146342510705384,0.036644619310816764,nan,nan,nan
0.0001,1.0,XAU_USD,trend,tsmom63,D1,market,1,2032,0.03715621082575133,0.03192344002108476,0.005232770804666567,nan,nan,nan
0.0001,1.0,XCU_USD,mr_under_limit,bb_p20_2,H4,limit,1,788,0.2423769997614192,0.21259331868032577,0.029783681081093416,nan,nan,nan
0.0001,1.0,XCU_USD,mr_under_limit,bb_p20_2,H4,market,1,788,0.008329480485365949,-0.025168678123715326,0.03349815860908127,nan,nan,nan
0.0001,1.0,XCU_USD,mr_under_limit,cci20_lt-100,H4,limit,1,3045,0.2149583058647878,0.21259331868032577,0.002364987184462042,nan,nan,nan
0.0001,1.0,XCU_USD,mr_under_limit,cci20_lt-100,H4,market,1,3045,-0.011345305006606514,-0.025168678123715326,0.013823373117108812,0.3078806321302589,nan,nan
0.0001,1.0,XCU_USD,mr_under_limit,ema50_dist_low,H4,limit,1,3731,0.2616555246652466,0.21259331868032577,0.04906220598492084,nan,nan,nan
0.0001,1.0,XCU_USD,mr_under_limit,ema50_dist_low,H4,market,1,3731,0.030115399076133267,-0.025168678123715326,0.0552840771998486,nan,nan,nan
0.0001,1.0,XCU_USD,mr_under_limit,sma50_dist_low,H4,limit,1,4209,0.25182664131831634,0.21259331868032577,0.039233322637990564,nan,nan,nan
0.0001,1.0,XCU_USD,mr_under_limit,sma50_dist_low,H4,market,1,4209,0.014704245856225907,-0.025168678123715326,0.03987292397994123,nan,nan,nan
0.0001,1.0,XCU_USD,trend,donchian55,D1,market,-1,63,-0.10246599404373766,-0.13329951481892396,0.030833520775186307,nan,nan,nan
0.0001,1.0,XCU_USD,trend,donchian55,H4,limit,1,649,0.23634322572004857,0.21259331868032577,0.023749907039722795,nan,nan,nan
0.0001,1.0,XCU_USD,trend,donchian55,H4,market,1,649,0.002009410542240532,-0.025168678123715326,0.02717808866595586,nan,nan,nan
0.0001,1.0,XCU_USD,trend,tsmom63,D1,limit,-1,1289,0.07592240695980412,0.06783620440457788,0.00808620255522624,nan,nan,nan
0.0001,1.0,XCU_USD,trend,tsmom63,D1,market,-1,1289,-0.12281137119657451,-0.13329951481892396,0.010488143622349455,nan,nan,nan
0.0002,2.0,BCO_USD,mr_under_limit,rsi14_lt30,H4,limit,1,807,0.1706934670589987,0.1635657127617184,0.007127754297280298,nan,nan,nan
0.0002,2.0,BCO_USD,mr_under_limit,rsi14_lt30,H4,market,1,807,-0.06799912782302306,-0.07989387818933767,0.011894750366314613,nan,nan,nan
0.0002,2.0,BCO_USD,mr_under_limit,stoch14_k20,H4,limit,1,3130,0.1898201659890278,0.1635657127617184,0.026254453227309377,nan,nan,nan
0.0002,2.0,BCO_USD,mr_under_limit,stoch14_k20,H4,market,1,3130,-0.05533173266875626,-0.07989387818933767,0.024562145520581412,nan,nan,nan
0.0002,2.0,BCO_USD,trend,donchian55,D1,limit,1,171,0.04743753485232768,-0.06078360560489746,0.10822114045722514,0.01448663266616127,nan,nan
0.0002,2.0,BCO_USD,trend,donchian55,D1,market,1,171,-0.1637836905637505,-0.2622083290553402,0.0984246384915897,0.011580445383861826,nan,nan
0.0002,2.0,BCO_USD,trend,supertrend10x3,D1,limit,1,1673,0.009417165662720038,-0.06078360560489746,0.0702007712676175,0.016826363450622703,nan,nan
0.0002,2.0,BCO_USD,trend,supertrend10x3,D1,market,1,1673,-0.20280772214085696,-0.2622083290553402,0.059400606914483234,0.012042056672466963,nan,nan
0.0002,2.0,BCO_USD,trend,supertrend10x3,H4,limit,-1,7716,0.12887547297338972,0.1279548273532798,0.0009206456201099333,nan,nan,nan
0.0002,2.0,BCO_USD,trend,supertrend10x3,H4,limit,1,8371,0.16665181342887145,0.1635657127617184,0.0030861006671530355,0.0006989848518204852,nan,nan
0.0002,2.0,BCO_USD,trend,supertrend10x3,H4,market,1,8371,-0.07263130656780753,-0.07989387818933767,0.007262571621530142,0.001543389163107511,nan,nan
0.0002,2.0,BCO_USD,trend,tsmom63,D1,limit,1,1666,-0.028778564085296183,-0.06078360560489746,0.03200504151960128,0.007372578685907439,nan,nan
0.0002,2.0,BCO_USD,trend,tsmom63,D1,market,1,1666,-0.24801337037616336,-0.2622083290553402,0.014194958679176833,0.0025087970822220296,nan,nan
0.0002,2.0,BCO_USD,trend,tsmom63,H4,limit,1,9051,0.1649564945095528,0.1635657127617184,0.0013907817478343854,0.0003728052957970628,nan,nan
0.0002,2.0,NATGAS_USD,mr_under_limit,atr_range_exp,H4,limit,1,2797,-0.13523133647962823,-0.13710522705112846,0.0018738905715002252,nan,nan,nan
0.0002,2.0,NATGAS_USD,mr_under_limit,atr_range_exp,H4,market,1,2797,-0.334451668935712,-0.3506791913864783,0.016227522450766307,nan,nan,nan
0.0002,2.0,NATGAS_USD,mr_under_limit,bb_p20_2,H4,limit,1,829,-0.12074446634827593,-0.13710522705112846,0.016360760702852528,0.003939179537212865,nan,nan
0.0002,2.0,NATGAS_USD,mr_under_limit,bb_p20_2,H4,market,1,829,-0.33520513031308474,-0.3506791913864783,0.015474061073393552,0.002856456847861506,nan,nan
0.0002,2.0,NATGAS_USD,trend,donchian55,D1,limit,1,159,-0.3188623582067443,-0.4671570211605148,0.14829466295377047,nan,nan,nan
0.0002,2.0,NATGAS_USD,trend,donchian55,D1,market,1,159,-0.4817501079716047,-0.6019271659021773,0.1201770579305726,nan,nan,nan
0.0002,2.0,NATGAS_USD,trend,donchian55,H4,limit,1,641,-0.08383630385663017,-0.13710522705112846,0.05326892319449829,0.08474404486773104,nan,nan
0.0002,2.0,NATGAS_USD,trend,donchian55,H4,market,1,641,-0.3016742299976645,-0.3506791913864783,0.04900496138881377,nan,nan,nan
0.0002,2.0,NATGAS_USD,trend,supertrend10x3,D1,market,1,1607,-0.5985539214813597,-0.6019271659021773,0.003373244420817656,0.0057936167995473525,nan,nan
0.0002,2.0,NATGAS_USD,trend,supertrend10x3,H4,limit,1,7665,-0.12551591207483964,-0.13710522705112846,0.011589314976288817,0.021364420988869717,nan,nan
0.0002,2.0,NATGAS_USD,trend,supertrend10x3,H4,market,1,7665,-0.3369109557367051,-0.3506791913864783,0.013768235649773197,0.03457121803156534,nan,nan
0.0002,2.0,NATGAS_USD,trend,tsmom63,D1,limit,1,1635,-0.4396748196572591,-0.4671570211605148,0.0274822015032557,nan,nan,nan
0.0002,2.0,NATGAS_USD,trend,tsmom63,D1,market,1,1635,-0.5847432778680547,-0.6019271659021773,0.01718388803412263,nan,nan,nan
0.0002,2.0,NATGAS_USD,trend,tsmom63,H4,limit,-1,7767,-0.13164958989026385,-0.14442312951360683,0.012773539623342989,nan,nan,nan
0.0002,2.0,NATGAS_USD,trend,tsmom63,H4,limit,1,8205,-0.1152683962397703,-0.13710522705112846,0.021836830811358163,0.10745693191261531,nan,nan
0.0002,2.0,NATGAS_USD,trend,tsmom63,H4,market,-1,7767,-0.35866887737728514,-0.369200963017949,0.01053208564066388,nan,nan,nan
0.0002,2.0,NATGAS_USD,trend,tsmom63,H4,market,1,8205,-0.32446054517604467,-0.3506791913864783,0.026218646210433627,0.12865723904328688,nan,nan
0.0002,2.0,WTICO_USD,mr_under_limit,rsi14_lt30,H4,limit,1,841,0.16228071901132227,0.142283869261246,0.019996849750076262,nan,nan,nan
0.0002,2.0,WTICO_USD,mr_under_limit,rsi14_lt30,H4,market,1,841,-0.0762113878595315,-0.09552420312341962,0.01931281526388813,nan,nan,nan
0.0002,2.0,WTICO_USD,mr_under_limit,stoch14_k20,H4,limit,1,3099,0.14314627511325173,0.142283869261246,0.0008624058520057265,nan,nan,nan
0.0002,2.0,WTICO_USD,mr_under_limit,stoch14_k20,H4,market,1,3099,-0.09408871760475626,-0.09552420312341962,0.0014354855186633625,nan,nan,nan
0.0002,2.0,WTICO_USD,trend,donchian55,D1,limit,1,173,0.012100187749851722,-0.10166908849564532,0.11376927624549704,0.011102426762397241,nan,nan
0.0002,2.0,WTICO_USD,trend,donchian55,D1,market,1,173,-0.2313609875750142,-0.2896764445172994,0.05831545694228521,0.004996234173147487,nan,nan
0.0002,2.0,WTICO_USD,trend,supertrend10x3,D1,limit,1,1615,-0.022758349910506216,-0.10166908849564532,0.07891073858513911,0.02300355239810527,nan,nan
0.0002,2.0,WTICO_USD,trend,supertrend10x3,D1,market,1,1615,-0.23756222802953794,-0.2896764445172994,0.05211421648776146,0.012186869328531526,nan,nan
0.0002,2.0,WTICO_USD,trend,supertrend10x3,H4,limit,-1,7715,0.13696687721804185,0.12475816079153289,0.012208716426508961,nan,nan,nan
0.0002,2.0,WTICO_USD,trend,supertrend10x3,H4,limit,1,8331,0.15817428337542838,0.142283869261246,0.015890414114182377,0.0043555987128696535,nan,nan
0.0002,2.0,WTICO_USD,trend,supertrend10x3,H4,market,-1,7715,-0.11748558569260713,-0.12215993446360442,0.004674348770997289,nan,nan,nan
0.0002,2.0,WTICO_USD,trend,supertrend10x3,H4,market,1,8331,-0.0767193408257882,-0.09552420312341962,0.018804862297631425,0.005358721404436819,nan,nan
0.0002,2.0,WTICO_USD,trend,tsmom63,D1,limit,1,1696,-0.06747546563914457,-0.10166908849564532,0.03419362285650075,0.010500771464266272,nan,nan
0.0002,2.0,WTICO_USD,trend,tsmom63,D1,market,1,1696,-0.2827386165976882,-0.2896764445172994,0.006937827919611228,0.0015530460989768508,nan,nan
0.0002,2.0,WTICO_USD,trend,tsmom63,H4,limit,1,9021,0.15931067641782218,0.142283869261246,0.017026807156576174,0.005015102934494707,nan,nan
0.0002,2.0,WTICO_USD,trend,tsmom63,H4,market,1,9021,-0.08669779592780617,-0.09552420312341962,0.00882640719561345,0.0026685746067703388,nan,nan
0.0002,2.0,XAG_USD,mr_under_limit,atr_range_exp,H4,limit,1,2258,0.1331594289878669,0.10783131062537171,0.025328118362495183,nan,nan,nan
0.0002,2.0,XAG_USD,mr_under_limit,atr_range_exp,H4,market,1,2258,-0.10214675346414222,-0.1386509718207121,0.036504218356569876,nan,nan,nan
0.0002,2.0,XAG_USD,trend,donchian55,D1,market,1,136,-0.20286129200954692,-0.24029246607530377,0.037431174065756856,nan,nan,nan
0.0002,2.0,XAG_USD,trend,supertrend10x3,D1,limit,-1,1467,0.05079623977617521,0.00935565457978179,0.04144058519639342,nan,nan,nan
0.0002,2.0,XAG_USD,trend,supertrend10x3,D1,limit,1,1690,-0.025087011293399946,-0.03668851458855974,0.011601503295159795,nan,nan,nan
0.0002,2.0,XAG_USD,trend,supertrend10x3,D1,market,-1,1467,-0.1880321206809624,-0.21957231446443834,0.031540193783475945,nan,nan,nan
0.0002,2.0,XAG_USD,trend,supertrend10x3,D1,market,1,1690,-0.2358669860728588,-0.24029246607530377,0.00442548000244497,nan,nan,nan
0.0002,2.0,XAG_USD,trend,supertrend10x3,H4,limit,-1,7728,0.1257152191787338,0.11742208567083688,0.008293133507896913,nan,nan,nan
0.0002,2.0,XAG_USD,trend,supertrend10x3,H4,limit,1,8324,0.11695734876412628,0.10783131062537171,0.009126038138754566,nan,nan,nan
0.0002,2.0,XAG_USD,trend,supertrend10x3,H4,market,-1,7728,-0.12895819981265685,-0.14012057728321964,0.011162377470562784,nan,nan,nan
0.0002,2.0,XAG_USD,trend,supertrend10x3,H4,market,1,8324,-0.12941407912644498,-0.1386509718207121,0.009236892694267113,nan,nan,nan
0.0002,2.0,XAG_USD,trend,tsmom63,D1,limit,-1,1310,0.04096753577392655,0.00935565457978179,0.03161188119414476,nan,nan,nan
0.0002,2.0,XAG_USD,trend,tsmom63,D1,limit,1,1793,-0.03593560475223236,-0.03668851458855974,0.0007529098363273784,nan,nan,nan
0.0002,2.0,XAG_USD,trend,tsmom63,D1,market,-1,1310,-0.19440714462327988,-0.21957231446443834,0.025165169841158463,nan,nan,nan
0.0002,2.0,XAG_USD,trend,tsmom63,H4,limit,-1,7223,0.12913568578986676,0.11742208567083688,0.011713600119029874,nan,nan,nan
0.0002,2.0,XAG_USD,trend,tsmom63,H4,limit,1,8775,0.11981171866036575,0.10783131062537171,0.011980408034994033,nan,nan,nan
0.0002,2.0,XAG_USD,trend,tsmom63,H4,market,-1,7223,-0.12781996038953924,-0.14012057728321964,0.012300616893680394,nan,nan,nan
0.0002,2.0,XAG_USD,trend,tsmom63,H4,market,1,8775,-0.1323614640076052,-0.1386509718207121,0.006289507813106887,nan,nan,nan
0.0002,2.0,XAU_USD,mr_under_limit,atr_range_exp,H4,limit,1,2146,0.2829271537062839,0.26203249789814714,0.020894655808136764,nan,nan,nan
0.0002,2.0,XAU_USD,mr_under_limit,atr_range_exp,H4,market,1,2146,0.035476606698942946,0.025896290691045938,0.009580316007897008,nan,nan,nan
0.0002,2.0,XAU_USD,mr_under_limit,rsi14_lt30,H4,limit,1,716,0.3026068278892303,0.26203249789814714,0.04057432999108318,nan,nan,nan
0.0002,2.0,XAU_USD,mr_under_limit,rsi14_lt30,H4,market,1,716,0.06201655016605315,0.025896290691045938,0.03612025947500721,0.013296542958303476,nan,nan
0.0002,2.0,XAU_USD,trend,donchian55,D1,limit,-1,57,0.23959961600849994,0.10324145766561307,0.13635815834288686,nan,nan,nan
0.0002,2.0,XAU_USD,trend,donchian55,H4,limit,-1,377,0.15844898400183557,0.12933011893317045,0.029118865068665123,nan,nan,nan
0.0002,2.0,XAU_USD,trend,donchian55,H4,limit,1,779,0.3311855492930187,0.26203249789814714,0.06915305139487155,nan,nan,nan
0.0002,2.0,XAU_USD,trend,donchian55,H4,market,1,779,0.09358620501137686,0.025896290691045938,0.06768991432033092,nan,nan,nan
0.0002,2.0,XAU_USD,trend,supertrend10x3,D1,market,1,1811,0.00767418970076837,0.00488301045696601,0.0027911792438023598,nan,nan,nan
0.0002,2.0,XAU_USD,trend,supertrend10x3,H4,limit,-1,7576,0.14774250183013288,0.12933011893317045,0.018412382896962426,nan,nan,nan
0.0002,2.0,XAU_USD,trend,supertrend10x3,H4,limit,1,8478,0.28698516762380055,0.26203249789814714,0.02495266972565341,0.01642624309902828,nan,nan
0.0002,2.0,XAU_USD,trend,supertrend10x3,H4,market,-1,7576,-0.09526051754078696,-0.1226428660713602,0.02738234853057324,nan,nan,nan
0.0002,2.0,XAU_USD,trend,supertrend10x3,H4,market,1,8478,0.049125067264669406,0.025896290691045938,0.023228776573623468,0.1055538102772752,nan,nan
0.0002,2.0,XAU_USD,trend,tsmom63,D1,limit,-1,1071,0.12938341198024403,0.10324145766561307,0.026141954314630955,nan,nan,nan
0.0002,2.0,XAU_USD,trend,tsmom63,D1,limit,1,2032,0.2338180196544149,0.2283246527901416,0.005493366864273291,nan,nan,nan
0.0002,2.0,XAU_USD,trend,tsmom63,D1,market,-1,1071,-0.10969789139456725,-0.146342510705384,0.036644619310816764,nan,nan,nan
0.0002,2.0,XAU_USD,trend,tsmom63,D1,market,1,2032,0.011890462794255301,0.00488301045696601,0.007007452337289291,nan,nan,nan
0.0002,2.0,XCU_USD,mr_under_limit,bb_p20_2,H4,limit,1,788,0.2354586410473752,0.20522771723511304,0.030230923812262167,nan,nan,nan
0.0002,2.0,XCU_USD,mr_under_limit,bb_p20_2,H4,market,1,788,0.0007343028203913456,-0.032960575796009174,0.03369487861640052,nan,nan,nan
0.0002,2.0,XCU_USD,mr_under_limit,cci20_lt-100,H4,limit,1,3045,0.20765124510945118,0.20522771723511304,0.0024235278743381383,nan,nan,nan
0.0002,2.0,XCU_USD,mr_under_limit,cci20_lt-100,H4,market,1,3045,-0.019141692527131965,-0.032960575796009174,0.01381888326887721,0.3077806321302586,nan,nan
0.0002,2.0,XCU_USD,mr_under_limit,ema50_dist_low,H4,limit,1,3731,0.254888795459493,0.20522771723511304,0.049661078224379956,nan,nan,nan
0.0002,2.0,XCU_USD,mr_under_limit,ema50_dist_low,H4,market,1,3731,0.02271479155357454,-0.032960575796009174,0.05567536734958371,nan,nan,nan
0.0002,2.0,XCU_USD,mr_under_limit,sma50_dist_low,H4,limit,1,4209,0.2450966183516576,0.20522771723511304,0.039868901116544564,nan,nan,nan
0.0002,2.0,XCU_USD,mr_under_limit,sma50_dist_low,H4,market,1,4209,0.007357686895269248,-0.032960575796009174,0.040318262691278424,nan,nan,nan
0.0002,2.0,XCU_USD,trend,donchian55,D1,market,-1,63,-0.10246599404373766,-0.13329951481892396,0.030833520775186307,nan,nan,nan
0.0002,2.0,XCU_USD,trend,donchian55,H4,limit,1,649,0.2291449719963711,0.20522771723511304,0.023917254761258055,nan,nan,nan
0.0002,2.0,XCU_USD,trend,donchian55,H4,market,1,649,-0.005435376309325972,-0.032960575796009174,0.0275251994866832,nan,nan,nan
0.0002,2.0,XCU_USD,trend,tsmom63,D1,limit,-1,1289,0.07592240695980412,0.06783620440457788,0.00808620255522624,nan,nan,nan
0.0002,2.0,XCU_USD,trend,tsmom63,D1,market,-1,1289,-0.12281137119657451,-0.13329951481892396,0.010488143622349455,nan,nan,nan
