tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,period,k,atr_period,direction,total_n
237,-0.06329371489498493,0.06416918823197944,-0.18906532382966462,0.06247789403969477,102,0.2549019607843137,0.09621680296165273,0.06631702697947436,0.443486894589153,AUD_USD,100,2.5,14,long,339
256,-0.03864236129596832,0.06225190165061036,-0.16065608853116464,0.08337136593922799,110,-0.08820365059919369,0.09518761629235889,-0.2747713785322171,0.09836407733382974,AUD_USD,100,1.0,14,short,366
277,-0.03653992024780453,0.0600455162518692,-0.15422913210146816,0.0811492916058591,120,0.19459524500741054,0.08957549493358072,0.019027274937592348,0.3701632150772287,AUD_USD,100,1.5,14,short,397
266,-0.09669123169289613,0.06108575978563805,-0.2164193208727467,0.023036857486954443,115,0.27009547178294835,0.08918283579818098,0.09529711361851362,0.4448938299473831,AUD_USD,100,2.0,14,short,381
234,0.05982905982905983,0.06539482213624892,-0.06834479155798803,0.1880029112161077,101,0.034249558834238206,0.09959024092978375,-0.16094731338813795,0.22944643105661433,AUD_USD,100,2.5,14,short,335
208,-0.14460912728375647,0.06833858810733955,-0.278552759974142,-0.010665494593370961,90,0.022222222222222223,0.10597361198146896,-0.18548605726145692,0.22993050170590137,AUD_USD,200,1.0,14,long,298
181,-0.04515048932121619,0.07413059341686554,-0.19044645241827263,0.10014547377584027,78,0.1794871794871795,0.11210989230769662,-0.040248209435905874,0.3992225684102648,AUD_USD,200,1.5,14,long,259
177,-0.11864406779661017,0.07484543107057497,-0.2653411126949371,0.028052977101716767,76,0.34210526315789475,0.10850277962151739,0.12943981509972066,0.5547707112160688,AUD_USD,200,2.0,14,long,253
175,-0.06285714285714286,0.07565989309364368,-0.21115053332068448,0.08543624760639876,76,0.42105263157894735,0.10473551969543367,0.21577101297589735,0.6263342501819973,AUD_USD,200,2.5,14,long,251
205,0.11798018735562137,0.06935880267860729,-0.017963065894448918,0.25392344060569166,89,-0.011235955056179775,0.10659362899443976,-0.2201594678852817,0.19768755777292216,AUD_USD,200,1.0,14,short,294
204,0.0196078431372549,0.07017274717261149,-0.11793074132106361,0.1571464275955734,88,0.0,0.10721125348377948,-0.21013405682820777,0.21013405682820777,AUD_USD,200,1.5,14,short,292
198,-0.020202020202020204,0.07123250977347498,-0.15981773935803115,0.11941369895399075,85,-0.12941176470588237,0.10819144160962071,-0.34146699026073896,0.08264346084897423,AUD_USD,200,2.0,14,short,283
180,0.03536276162599766,0.07418020983921934,-0.11003044965887224,0.18075597291086756,78,-0.12399601455837501,0.11169149195248569,-0.342911338785247,0.09491930966849695,AUD_USD,200,2.5,14,short,258
539,0.0075940313060588426,0.04171879436824805,-0.07417480565570732,0.08936286826782501,231,0.13404006390388373,0.05914378462453684,0.018118246039791536,0.24996188176797593,USD_CAD,20,1.0,14,long,770
415,0.06918641562249284,0.047513733528425584,-0.023940502093221308,0.16231333333820697,179,0.14185090461994113,0.06904525450661002,0.00652220578698548,0.2771796034528968,USD_CAD,20,1.5,14,long,594
291,0.022645925668769513,0.05581052991567542,-0.08674271296595432,0.13203456430349333,126,0.0861642013378713,0.08106809626029692,-0.07272926733231065,0.24505767000805323,USD_CAD,20,2.0,14,long,417
191,0.02283818837403839,0.06996252341782291,-0.11428835752489452,0.1599647342729713,83,0.14581096260294457,0.09958217631496881,-0.049370102974394287,0.3409920281802834,USD_CAD,20,2.5,14,long,274
532,-0.007976613829419292,0.0418423183807912,-0.08998755785577005,0.07403433019693147,228,-0.1120033880521917,0.05790085896161111,-0.22548907161694948,0.0014822955125660675,USD_CAD,20,1.0,14,short,760
414,-0.016876728425425997,0.04695028606127108,-0.10889928910551731,0.07514583225466533,178,-0.02468272901651225,0.06537902665649793,-0.1528256212632482,0.1034601632302237,USD_CAD,20,1.5,14,short,592
305,-0.004953801011501347,0.054781435268042085,-0.11232541413686384,0.10241781211386114,132,0.05651340543815419,0.07787369698596021,-0.0961190406543278,0.2091458515306362,USD_CAD,20,2.0,14,short,437
212,0.13628090396996576,0.06649490062645222,0.005950898742119404,0.2666109091978121,92,0.01474151773988687,0.09353749147217653,-0.16859196554557915,0.19807500102535286,USD_CAD,20,2.5,14,short,304
354,-0.009963112069971592,0.05097655024042263,-0.10987715054119994,0.08995092640125675,152,0.2630292897355953,0.07084853206448696,0.12416616688920087,0.4018924125819897,USD_CAD,50,1.0,14,long,506
