tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tenkan,kijun,senkou_b,displacement,trigger,direction,total_n
136,0.09694274606876074,0.08522342707998869,-0.07009517100801707,0.2639806631455386,59,-0.06461817794025365,0.12814587694391047,-0.31578409675031816,0.18654774086981085,GBP_USD,9,26,52,26,tk_cross,short,195
193,-0.008460953057612451,0.07161436629225526,-0.14882511099043277,0.13190320487520785,83,-0.18968468671940833,0.10608914679031774,-0.3976194144284311,0.01825004098961444,GBP_USD,9,26,52,26,cloud_break,long,276
189,0.1604197208807968,0.0712947731825718,0.020681965442956085,0.30015747631863754,82,0.023837403296396862,0.10860731866372444,-0.18903294128450304,0.23670774787729676,GBP_USD,9,26,52,26,cloud_break,short,271
59,0.04477861887597406,0.12892436357983858,-0.20791313374050957,0.2974703714924577,26,-0.08992916426948151,0.19008531975770931,-0.4624963909945917,0.2826380624556287,GBP_USD,9,26,52,26,tk_cross_above_cloud,long,85
67,0.07773560765904242,0.12237468530735786,-0.16211877554337897,0.3175899908614638,29,-0.22886628244904042,0.17856332618923174,-0.5788504017799346,0.12111783688185376,GBP_USD,9,26,52,26,tk_cross_above_cloud,short,96
154,0.021984295009849428,0.0796266454163619,-0.13408393000621988,0.17805252002591876,66,-0.023701998093479944,0.12335764203813462,-0.2654829764882238,0.2180789803012639,GBP_USD,7,22,44,22,tk_cross,long,220
142,0.15403003600219414,0.08272748607641897,-0.008115836707587032,0.3161759087119753,62,0.04117865655111784,0.12417003398190127,-0.20219461005340866,0.2845519231556443,GBP_USD,7,22,44,22,tk_cross,short,204
207,-0.013167093782367804,0.068854117145817,-0.14812116338816914,0.12178697582343354,90,0.008554683901878645,0.1039709191179526,-0.19522831756930845,0.21233768537306572,GBP_USD,7,22,44,22,cloud_break,long,297
205,0.11584066629123496,0.06925092501113916,-0.019891146730597803,0.2515724793130677,88,-0.04523796714152187,0.10492393557556243,-0.25088888086962424,0.16041294658658048,GBP_USD,7,22,44,22,cloud_break,short,293
60,0.08301728940128696,0.12642778432309718,-0.1647811678719835,0.33081574667455743,26,0.17060262022424322,0.19438951324790388,-0.21040082574164837,0.5516060661901347,GBP_USD,7,22,44,22,tk_cross_above_cloud,long,86
