tr_n,tr_mean_r,tr_se_r,tr_ci_low_r,tr_ci_high_r,te_n,te_mean_r,te_se_r,te_ci_low_r,te_ci_high_r,pair,tenkan,kijun,senkou_b,displacement,trigger,direction,total_n
152,0.07778664002395658,0.05270277997698612,-0.025510808730936224,0.18108408877884938,66,-0.03873927351637577,0.09143317136321918,-0.21794828938828537,0.14046974235553383,EUR_CZK,7,22,44,22,tk_cross,short,218
74,-0.13060235325472763,0.07384931269473499,-0.2753470061364082,0.014142299626952959,33,0.03131264774991181,0.11589536688049182,-0.19584227133585214,0.2584675668356758,EUR_CZK,7,22,44,22,cloud_break,long,107
109,0.1318481974585454,0.05516167970105512,0.023731305244477363,0.23996508967261343,47,0.06221139490190228,0.10375857756047008,-0.14115541711661908,0.26557820692042367,EUR_CZK,7,22,44,22,cloud_break,short,156
49,0.04151590598156912,0.08948373449145984,-0.13387221362169216,0.2169040255848304,21,0.11172921467384872,0.1603807809377086,-0.20261711596406012,0.42607554531175756,EUR_CZK,7,22,44,22,tk_cross_above_cloud,long,70
67,0.06392446972015318,0.07857493511941803,-0.09008240311390615,0.21793134255421254,30,0.1527430283261454,0.11793257398682652,-0.07840481668803459,0.38389087334032534,EUR_CZK,7,22,44,22,tk_cross_above_cloud,short,97
81,0.073709791749201,0.077245195763731,-0.07769079194771175,0.22511037544611376,35,-0.04192685380916157,0.12825667013987901,-0.29330992728332445,0.20945621966500133,EUR_CZK,12,30,60,30,tk_cross,long,116
84,0.1521408133706495,0.07317204251598675,0.008723610039315488,0.2955580167019835,36,0.15285002177757398,0.1275502223867164,-0.09714841410039016,0.4028484576555381,EUR_CZK,12,30,60,30,tk_cross,short,120
65,-0.09450447362691948,0.07726694451522105,-0.24594768487675273,0.05693873762291378,29,-0.042076914523767515,0.13164098115379289,-0.30009323758520157,0.21593940853766655,EUR_CZK,12,30,60,30,cloud_break,long,94
77,0.11416789526711482,0.05999868176268287,-0.0034295209877436145,0.23176531152197327,34,-0.09813763303406982,0.12385847581732928,-0.3409002456360352,0.14462497956789555,EUR_CZK,12,30,60,30,cloud_break,short,111
18,0.034687177328922555,0.16092453010735444,-0.2807249016814921,0.35009925633933725,8,0.03383906063398168,0.3027827408845377,-0.5596151114997122,0.6272932327676756,EUR_CZK,12,30,60,30,tk_cross_above_cloud,long,26
29,0.08751815921123494,0.12432821601630062,-0.15616514418071425,0.33120146260318417,13,0.23770323090987022,0.19395447409913164,-0.1424475383244278,0.6178540001441682,EUR_CZK,12,30,60,30,tk_cross_above_cloud,short,42
114,-0.17209761222142467,0.09206102641433914,-0.3525372239935294,0.008341999550680046,49,0.35309184269379257,0.13201379982292413,0.0943447950408613,0.6118388903467238,CAD_JPY,9,26,52,26,tk_cross,long,163
114,0.09223048245534309,0.0930010981446953,-0.0900516699082597,0.2745126348189459,50,-0.2,0.13997084244475305,-0.474342851191716,0.07434285119171596,CAD_JPY,9,26,52,26,tk_cross,short,164
65,0.06673794802659083,0.12386476268190771,-0.17603698682994828,0.30951288288312995,29,0.35973863069167455,0.17346811122638375,0.019741132687962404,0.6997361286953867,CAD_JPY,9,26,52,26,cloud_break,long,94
39,0.07692307692307693,0.1617407640116452,-0.24008882053974767,0.3939349743859015,18,-0.1111111111111111,0.24103384202072908,-0.58353744147174,0.36131521924951787,CAD_JPY,9,26,52,26,cloud_break,short,57
51,-0.208218192024361,0.1362570460277543,-0.4752820022387594,0.05884561819003739,23,0.391304347826087,0.19620037384965786,0.006751615080757611,0.7758570805714163,CAD_JPY,9,26,52,26,tk_cross_above_cloud,long,74
39,0.3333333333333333,0.1529438225803745,0.03356344107579928,0.6331032255908673,17,-0.4117647058823529,0.22782254977690689,-0.8582969034450905,0.034767491680384566,CAD_JPY,9,26,52,26,tk_cross_above_cloud,short,56
120,-0.09987853455735726,0.09047513422542061,-0.27720979763918163,0.07745272852446713,52,-0.038461538461538464,0.1399243990594229,-0.31271336061800736,0.2357902836949304,CAD_JPY,7,22,44,22,tk_cross,long,172
132,0.09025969854852382,0.0864161723662994,-0.07911599928942302,0.25963539638647065,57,-0.15789473684210525,0.1319543516901071,-0.4165252661547152,0.10073579247050468,CAD_JPY,7,22,44,22,tk_cross,short,189
74,-0.10810810810810811,0.11635518584679527,-0.33616427236782687,0.11994805615161061,33,0.25763152668619943,0.16872264551225208,-0.07306485851781463,0.5883279118902135,CAD_JPY,7,22,44,22,cloud_break,long,107
50,0.04,0.14274281139196338,-0.23977591032824822,0.3197759103282482,22,0.0,0.21821789023599236,-0.427707064862545,0.427707064862545,CAD_JPY,7,22,44,22,cloud_break,short,72
51,-0.2938318460173112,0.13237854295444038,-0.5532937902080144,-0.034369901826608096,23,-0.13043478260869565,0.21137931948017294,-0.5447382487898346,0.2838686835724433,CAD_JPY,7,22,44,22,tk_cross_above_cloud,long,74
38,0.10526315789473684,0.16348565253108377,-0.21516872106618734,0.425695036855661,17,0.4117647058823529,0.22782254977690689,-0.034767491680384566,0.8582969034450905,CAD_JPY,7,22,44,22,tk_cross_above_cloud,short,55
84,0.07142857142857142,0.10948389105162136,-0.14315985503260645,0.2860169978897493,36,0.1111111111111111,0.16798421022632323,-0.2181379409324824,0.4403601631547046,CAD_JPY,12,30,60,30,tk_cross,long,120
96,-0.10646387877816661,0.10101937131905683,-0.304461846563518,0.09153408900718478,42,0.0387067208404978,0.15329763838410215,-0.2617566503923424,0.33917009207333804,CAD_JPY,12,30,60,30,tk_cross,short,138
53,-0.06551135437386274,0.1374281900339447,-0.3348706068403944,0.2038478980926689,23,0.4514480495627774,0.18575452359843558,0.08736918330984367,0.8155269158157111,CAD_JPY,12,30,60,30,cloud_break,long,76
36,0.0,0.16903085094570333,-0.33130046785357853,0.33130046785357853,16,-0.125,0.25617376914899,-0.6271005875320204,0.37710058753202036,CAD_JPY,12,30,60,30,cloud_break,short,52
38,0.0,0.1643989873053573,-0.3222220151185003,0.3222220151185003,17,-0.17647058823529413,0.24607647839237515,-0.6587804858843495,0.30583930941376114,CAD_JPY,12,30,60,30,tk_cross_above_cloud,long,55
29,-0.034482758620689655,0.18886984741557453,-0.4046676595552157,0.3357021423138364,13,-0.13134581544106522,0.2757424293024667,-0.6718009768739,0.40910934599176946,CAD_JPY,12,30,60,30,tk_cross_above_cloud,short,42
126,-0.09081272826934474,0.08733947131323377,-0.26199809204328295,0.08037263550459346,55,-0.20329132774754363,0.12503648705794948,-0.4483628423811246,0.04178018688603735,CAD_CHF,9,26,52,26,tk_cross,long,181
123,0.17926566523243828,0.08800999524758404,0.006766074547173567,0.351765255917703,53,0.16395625858697765,0.1309734120620232,-0.09275162905458784,0.42066414622854315,CAD_CHF,9,26,52,26,tk_cross,short,176
74,0.01555748975493702,0.11272720225647934,-0.20538782666776248,0.2365028061776365,33,-0.055645285003117835,0.16600787277746804,-0.38102071564695517,0.2697301456407195,CAD_CHF,9,26,52,26,cloud_break,long,107
58,-0.030096044868656937,0.12815239210392285,-0.2812747333923457,0.22108264365503186,26,0.07620984634618821,0.1796190048906143,-0.2758434032394158,0.42826309593179224,CAD_CHF,9,26,52,26,cloud_break,short,84
57,0.079906177401945,0.13095038348399513,-0.17675657422668545,0.33656892903057545,25,-0.14080766821887195,0.19514403210330608,-0.5232899711413519,0.24167463470360798,CAD_CHF,9,26,52,26,tk_cross_above_cloud,long,82
42,0.3333333333333333,0.14724203476646205,0.04473894519106769,0.6219277214755989,18,0.23252276000307992,0.21812829392037006,-0.19500869608084537,0.6600542160870052,CAD_CHF,9,26,52,26,tk_cross_above_cloud,short,60
146,-0.13814867360330782,0.07925047312713229,-0.29347960093248715,0.017182253725871482,63,-0.06998279609542321,0.12191208240250674,-0.30893047760433645,0.16896488541349,CAD_CHF,7,22,44,22,tk_cross,long,209
144,0.047341570697838474,0.08094230374603406,-0.11130534464438827,0.20598848604006523,62,0.13173356378053416,0.11780443327413846,-0.09916312543677722,0.36263025299784557,CAD_CHF,7,22,44,22,tk_cross,short,206
84,0.038040912459043064,0.10536880498414218,-0.16848194530987562,0.24456377022796175,36,-0.09290972017701428,0.16620911654368464,-0.41867958860263615,0.23286014824860762,CAD_CHF,7,22,44,22,cloud_break,long,120
66,0.1957300605122973,0.11631440648000994,-0.032246176188522185,0.4237062972131168,29,0.28682562522685867,0.15841349531036347,-0.02366482558145372,0.597316076035171,CAD_CHF,7,22,44,22,cloud_break,short,95
48,-0.14313176831495042,0.14185610406778587,-0.42116973228781074,0.13490619565790987,21,-0.23809523809523808,0.21717627144745486,-0.6637607301322496,0.1875702539417734,CAD_CHF,7,22,44,22,tk_cross_above_cloud,long,69
50,0.19346550174262403,0.13677082545962202,-0.0746053161582351,0.4615363196434832,22,0.29641774580925623,0.19861101066606276,-0.0928598350962268,0.6856953267147392,CAD_CHF,7,22,44,22,tk_cross_above_cloud,short,72
83,-0.14290512751498763,0.10387044639226137,-0.3464912024438199,0.06068094741384464,36,-0.10134789799487881,0.15572489323386957,-0.40656868873326313,0.2038728927435055,CAD_CHF,12,30,60,30,tk_cross,long,119
92,0.024815180062158167,0.10344696208571197,-0.1779408656258373,0.22757122575015362,40,0.15913735722593597,0.14654396240991158,-0.1280888090974907,0.44636352354936265,CAD_CHF,12,30,60,30,tk_cross,short,132
53,3.8275497547440966e-05,0.13399866626552454,-0.26259911038288064,0.2626756613779755,23,0.01228199459592154,0.20887582019185338,-0.3971146129801111,0.4216786021719542,CAD_CHF,12,30,60,30,cloud_break,long,76
60,-0.05927793611488537,0.12494427466306852,-0.30416871445449967,0.18561284222472896,27,0.018351439340600656,0.18330316050868523,-0.34092275525642235,0.3776256339376237,CAD_CHF,12,30,60,30,cloud_break,short,87
32,-0.22276980423553355,0.17223771052706968,-0.5603557168685902,0.11481610839752304,15,-0.2039450295840945,0.2404951044582297,-0.6753154343222247,0.2674253751540357,CAD_CHF,12,30,60,30,tk_cross_above_cloud,long,47
30,-0.06666666666666667,0.18528222234124034,-0.4298198224554977,0.2964864891221644,14,0.020487115814630506,0.24016660951547336,-0.4502394388356972,0.4912136704649583,CAD_CHF,12,30,60,30,tk_cross_above_cloud,short,44
105,-0.17484551852788247,0.09274356539910608,-0.3566229067101304,0.006931869654365458,45,0.30073255731253395,0.14239708036163504,0.021634279803729284,0.5798308348213386,USD_JPY,9,26,52,26,tk_cross,long,150
105,-0.007580179042902392,0.09421697219353284,-0.19224544454222675,0.17708508645642196,46,-0.163539008742097,0.1458658036686729,-0.4494359839326959,0.12235796644850191,USD_JPY,9,26,52,26,tk_cross,short,151
52,0.08416048943496267,0.13442168193438148,-0.17930600715642503,0.3476269860263504,23,0.29023374529822715,0.2013723347967023,-0.10445603090330935,0.6849235214997637,USD_JPY,9,26,52,26,cloud_break,long,75
52,0.0668319276418336,0.1359554028765598,-0.1996406619962236,0.3333045172798908,23,-0.18807940058379116,0.20513450672670952,-0.5901430337681418,0.21398423260055952,USD_JPY,9,26,52,26,cloud_break,short,75
39,0.027971435097754786,0.15825185602778782,-0.2822022027167093,0.3381450729122189,18,0.1111111111111111,0.24103384202072908,-0.36131521924951787,0.58353744147174,USD_JPY,9,26,52,26,tk_cross_above_cloud,long,57
33,0.053421735103133756,0.17189935112127963,-0.2835009930945743,0.3903444633008418,15,-0.03485296014243086,0.2605405832060651,-0.5455125032263185,0.4758065829414567,USD_JPY,9,26,52,26,tk_cross_above_cloud,short,48
118,0.16217584221966186,0.08683365336270994,-0.008018118371249633,0.3323698028105734,52,0.04957247943945927,0.1377719081724901,-0.22046046057862131,0.31960541945753984,USD_JPY,7,22,44,22,tk_cross,long,170
107,-0.0010725429080961795,0.09256812661059621,-0.18250607106486477,0.1803609852486724,47,-0.1655438373839975,0.14270818600046756,-0.44525188194491394,0.11416420717691891,USD_JPY,7,22,44,22,tk_cross,short,154
55,-0.035293840519070294,0.1326749275841386,-0.2953366985839819,0.2247490175458413,24,0.241333865408664,0.2006758300424674,-0.15199076147457205,0.6346584922919001,USD_JPY,7,22,44,22,cloud_break,long,79
54,0.1357759563594666,0.13469617311669937,-0.12822854294926417,0.39978045566819737,24,-0.1385760922261332,0.20254397769586466,-0.535562288510028,0.2584101040577615,USD_JPY,7,22,44,22,cloud_break,short,78
49,0.17730273874762215,0.13386992522255478,-0.08508231468858524,0.43968779218382953,21,0.1858282280472694,0.2142781482899409,-0.23415694260101477,0.6058133986955536,USD_JPY,7,22,44,22,tk_cross_above_cloud,long,70
25,0.020795073998055625,0.20107818156772903,-0.37331816187469324,0.4149083098708045,11,-0.04305082659590651,0.30456930997669757,-0.6400066741502337,0.5539050209584206,USD_JPY,7,22,44,22,tk_cross_above_cloud,short,36
76,-0.13057935364837361,0.11056726840334861,-0.3472911997189369,0.08613249242218968,33,0.15151515151515152,0.17473579688895144,-0.1909670103871933,0.4939973134174963,USD_JPY,12,30,60,30,tk_cross,long,109
98,-0.18518529987362647,0.09694909365547989,-0.37520552343836705,0.004834923691114101,43,-0.08749013586085978,0.14829152618632732,-0.37814152718606137,0.20316125546434177,USD_JPY,12,30,60,30,tk_cross,short,141
49,-0.1936076756274969,0.13621320497692044,-0.4605855573822609,0.07337020612726716,21,0.14285714285714285,0.22131333406899525,-0.29091699191808784,0.5766312776323735,USD_JPY,12,30,60,30,cloud_break,long,70
42,0.21066697623083608,0.14000327457825945,-0.06373944194255243,0.4850733944042246,19,-0.06693110297303816,0.22310919407899332,-0.5042251233678651,0.37036291742178873,USD_JPY,12,30,60,30,cloud_break,short,61
32,0.09492198836865201,0.17237619728835799,-0.24293535831652963,0.43277933505383365,14,0.2857142857142857,0.26578871697687523,-0.23523159956038975,0.8066601709889611,USD_JPY,12,30,60,30,tk_cross_above_cloud,long,46
25,-0.014330497247523262,0.19485759940886865,-0.3962513920889058,0.36759039759385925,12,0.16666666666666666,0.2972941950052816,-0.41602995554368527,0.7493632888770185,USD_JPY,12,30,60,30,tk_cross_above_cloud,short,37
102,-0.11628715695572861,0.09300587753663248,-0.29857867692752826,0.06600436301607104,44,0.036741710657995634,0.12457454441598993,-0.2074243963973446,0.2809078177133359,EUR_GBP,9,26,52,26,tk_cross,long,146
122,0.09314292300869786,0.08676893317017995,-0.07692418600485482,0.2632100320222506,53,-0.18722243429851151,0.11740796629035308,-0.41734204822760357,0.04289717963058051,EUR_GBP,9,26,52,26,tk_cross,short,175
52,-0.14873464034573222,0.13363320323582492,-0.41065571868794903,0.11318643799648462,23,0.15518075528973221,0.16887268915037235,-0.1758097154449976,0.48617122602446206,EUR_GBP,9,26,52,26,cloud_break,long,75
64,0.10852467566037799,0.12038586736872532,-0.12743162438232364,0.3444809757030796,28,0.10849020962635404,0.15409708590716006,-0.19354007875167967,0.4105204980043877,EUR_GBP,9,26,52,26,cloud_break,short,92
44,-0.16033831330258042,0.13687134010656393,-0.4286061399114457,0.10792951330628486,19,0.012844748448224164,0.20053644181629354,-0.3802066775117112,0.4058961744081595,EUR_GBP,9,26,52,26,tk_cross_above_cloud,long,63
44,0.029091144345823324,0.14522515208075557,-0.2555501537324576,0.31373244242410425,19,-0.12343031134620758,0.19700063779390234,-0.5095515614222561,0.262690938729841,EUR_GBP,9,26,52,26,tk_cross_above_cloud,short,63
118,0.027275765838403253,0.08938061557533807,-0.14791024068925937,0.20246177236606586,51,-0.01391752626489902,0.10912283633749262,-0.22779828548638456,0.1999632329565865,EUR_GBP,7,22,44,22,tk_cross,long,169
122,-0.08389399075184062,0.08763651214004385,-0.25566155454632655,0.08787357304264531,53,-0.13635303017516087,0.11153600122432619,-0.3549635925748402,0.08225753222451845,EUR_GBP,7,22,44,22,tk_cross,short,175
57,0.25643716966433405,0.11975915427796832,0.021709227279516158,0.4911651120491519,25,0.06326368483629494,0.17673409239937743,-0.2831351362664848,0.4096625059390747,EUR_GBP,7,22,44,22,cloud_break,long,82
76,0.0047537506218822915,0.11112273580061253,-0.21304681154731828,0.22255431279108287,33,-0.0698904826735883,0.14055805488437104,-0.3453842702469555,0.20560330489977893,EUR_GBP,7,22,44,22,cloud_break,short,109
35,0.00200033232814772,0.15905813899113017,-0.3097536200944674,0.31375428475076284,16,-0.17351874125042394,0.20194744039637474,-0.5693357244273185,0.22229824192647057,EUR_GBP,7,22,44,22,tk_cross_above_cloud,long,51
44,-0.21618592611242926,0.13822783778638723,-0.4871124881737482,0.05474063594888967,19,-0.2113621517452767,0.17142684374626846,-0.5473587654879629,0.12463446199740949,EUR_GBP,7,22,44,22,tk_cross_above_cloud,short,63
95,-0.041658775287053224,0.09760788241635526,-0.23297022482310953,0.14965267424900308,41,0.11530138737805416,0.13046225214056206,-0.14040462681744748,0.37100740157355583,EUR_GBP,12,30,60,30,tk_cross,long,136
87,-0.003735038450330732,0.10378517048420957,-0.2071539725993815,0.19968389569872003,38,0.03000553029488287,0.13485426214326493,-0.2343088235059164,0.2943198840956821,EUR_GBP,12,30,60,30,tk_cross,short,125
47,-0.09707741528913852,0.14132806673704823,-0.374080426093753,0.17992559551547602,21,-0.22284179651513822,0.19504312592482795,-0.605126323327801,0.15944273029752457,EUR_GBP,12,30,60,30,cloud_break,long,68
53,-0.06195808441439105,0.13059801640532223,-0.3179301965688226,0.1940140277400405,24,0.2727364184495412,0.12222595502853192,0.03317354659361865,0.5122992903054637,EUR_GBP,12,30,60,30,cloud_break,short,77
37,-0.18744692403989735,0.15343490625304324,-0.4881793402958621,0.1132854922160674,17,0.25490050557734506,0.21325663660672678,-0.1630825021718394,0.6728835133265295,EUR_GBP,12,30,60,30,tk_cross_above_cloud,long,54
30,0.07193738037392029,0.17683738454519363,-0.27466389333465924,0.4185386540824998,14,-0.1648127707011316,0.2410258959433506,-0.6372235267500987,0.3075979853478356,EUR_GBP,12,30,60,30,tk_cross_above_cloud,short,44
100,-0.13679419156159273,0.09712254076676513,-0.32715437146445236,0.05356598834126694,44,0.1484804689625681,0.14704754305843076,-0.1397327154319562,0.4366936533570924,EUR_JPY,9,26,52,26,tk_cross,long,144
106,0.015616006958573125,0.09550817259874737,-0.17158001133497172,0.20281202525211797,46,-0.11287654585104878,0.14534284196388172,-0.39774851610025697,0.1719954243981594,EUR_JPY,9,26,52,26,tk_cross,short,152
67,0.07570806497749101,0.11962978247020875,-0.15876630866411812,0.31018243861910016,30,-0.11148803688826965,0.17890358233360876,-0.4621390582621428,0.23916298448560352,EUR_JPY,9,26,52,26,cloud_break,long,97
56,-0.10068080166491027,0.12793918079448652,-0.35144159602210384,0.15007999269228328,24,-0.2400404547778748,0.20052562566486176,-0.6330706810810038,0.15298977152525425,EUR_JPY,9,26,52,26,cloud_break,short,80
46,-0.02439572492105176,0.1474215695741644,-0.313342001286414,0.2645505514443105,20,0.12665703171764986,0.21496561364706468,-0.2946755710305969,0.5479896344658965,EUR_JPY,9,26,52,26,tk_cross_above_cloud,long,66
33,-0.07413620200666313,0.1741265639931168,-0.41542426743317207,0.26715186341984576,15,-0.2533698468227462,0.24954088347027806,-0.7424699784244913,0.23573028477899877,EUR_JPY,9,26,52,26,tk_cross_above_cloud,short,48
122,-0.013205049668310428,0.08757557832771713,-0.184853183190636,0.15844308385401515,53,0.06456489609029939,0.13318515077188203,-0.1964779994225894,0.3256077916031882,EUR_JPY,7,22,44,22,tk_cross,long,175
129,0.04257934975008638,0.08591808253792135,-0.12582009202423947,0.2109787915244122,56,-0.11595816531391659,0.13302595976393297,-0.37668904645122525,0.14477271582339205,EUR_JPY,7,22,44,22,tk_cross,short,185
83,0.06628114670918857,0.10449881179405318,-0.13853652440715564,0.2710988178255328,36,0.15692306558512778,0.15860855625455098,-0.15394970467379213,0.4677958358440477,EUR_JPY,7,22,44,22,cloud_break,long,119
60,-0.07301881675695478,0.1247936621537655,-0.3176143945783352,0.1715767610644256,26,-0.15384615384615385,0.19761896274869428,-0.5411793208335947,0.23348701314128695,EUR_JPY,7,22,44,22,cloud_break,short,86
46,-0.029974997775097628,0.14035781736746053,-0.30507631981532024,0.245126324265125,21,0.16970192663459052,0.21281128366111382,-0.24740818934119255,0.5868120426103736,EUR_JPY,7,22,44,22,tk_cross_above_cloud,long,67
45,0.11692074942703443,0.14895309642352458,-0.17502731956307374,0.4088688184171426,20,-0.024682862878966438,0.22503916675713917,-0.4657596297229592,0.41639390396502635,EUR_JPY,7,22,44,22,tk_cross_above_cloud,short,65
87,-0.14190179021552596,0.10501460229505978,-0.34773041071384314,0.0639268302827912,38,0.38031995197610124,0.14893399179634126,0.08840932805527241,0.67223057589693,EUR_JPY,12,30,60,30,tk_cross,long,125
81,0.0649724845142129,0.10991245414659291,-0.15045592561310922,0.280400894641535,35,-0.25442453321722736,0.1598143371427063,-0.5676606340169317,0.058811567582476965,EUR_JPY,12,30,60,30,tk_cross,short,116
70,0.05358594840643721,0.1180480173866098,-0.177788165671318,0.2849600624841924,30,0.2149387794447123,0.16325914209550743,-0.10504913906248226,0.5349266979519068,EUR_JPY,12,30,60,30,cloud_break,long,100
41,-0.18322360018561584,0.1502461430301829,-0.47770604052477433,0.11125884015354265,18,-0.5171724041802774,0.19856605637746882,-0.9063618746801163,-0.12798293368043856,EUR_JPY,12,30,60,30,cloud_break,short,59
36,-0.27354554245828383,0.15766711567256989,-0.5825730891765208,0.035482004259953126,16,0.235321329466899,0.24748251719123357,-0.24974440422791883,0.7203870631617169,EUR_JPY,12,30,60,30,tk_cross_above_cloud,long,52
25,-0.23308048879933843,0.19438690763338287,-0.6140788277607688,0.147917850162092,11,-0.3450960807629709,0.2817411519661666,-0.8973087386166574,0.20711657709071568,EUR_JPY,12,30,60,30,tk_cross_above_cloud,short,36
118,0.01694915254237288,0.09243675251557004,-0.1642268823881444,0.19812518747289018,51,0.29411764705882354,0.13516617991854182,0.029191934418481558,0.5590433596991655,GBP_JPY,9,26,52,26,tk_cross,long,169
105,-0.016461647659591492,0.09677231317304184,-0.2061353814787535,0.1732120861595705,46,-0.38157677797442036,0.132859894267391,-0.6419821707385067,-0.12117138521033399,GBP_JPY,9,26,52,26,tk_cross,short,151
58,-0.034482758620689655,0.13237446481895077,-0.2939367096658332,0.22497119242445385,26,0.3076923076923077,0.1902971827208151,-0.0652901704404899,0.6806747858251053,GBP_JPY,9,26,52,26,cloud_break,long,84
42,0.19047619047619047,0.1533145038611392,-0.11002023709164238,0.4909726180440233,18,-0.4444444444444444,0.2172649691319564,-0.8702837839430789,-0.018605104945809914,GBP_JPY,9,26,52,26,cloud_break,short,60
48,0.20833333333333334,0.1426644047676464,-0.07128890001125363,0.4879555666779203,21,0.14285714285714285,0.2213133340689953,-0.29091699191808795,0.5766312776323737,GBP_JPY,9,26,52,26,tk_cross_above_cloud,long,69
39,0.06369528445960455,0.1602885006755891,-0.25047017686455014,0.3778607457837592,17,-0.29411764705882354,0.2389423060187047,-0.7624445668554847,0.17420927273783765,GBP_JPY,9,26,52,26,tk_cross_above_cloud,short,56
115,-0.16521739130434782,0.09237144759024525,-0.3462654285812285,0.015830645972532864,50,0.3793246721618334,0.13007018637752615,0.12438710686188215,0.6342622374617847,GBP_JPY,7,22,44,22,tk_cross,long,165
121,-0.10620375310910607,0.09021531459763361,-0.28302576972046795,0.07061826350225581,53,-0.2640680825320732,0.12895386245648044,-0.5168176529467748,-0.01131851211737156,GBP_JPY,7,22,44,22,tk_cross,short,174
60,-0.13333333333333333,0.12902648671863043,-0.38622524730184893,0.1195585806351823,26,0.3076923076923077,0.1902971827208151,-0.0652901704404899,0.6806747858251053,GBP_JPY,7,22,44,22,cloud_break,long,86
56,0.17857142857142858,0.1326726830071908,-0.08146703012266535,0.4386098872655225,25,-0.0992035143686428,0.19993520167373155,-0.4910765096491566,0.29266948091187106,GBP_JPY,7,22,44,22,cloud_break,short,81
37,-0.02702702702702703,0.16660578386402639,-0.35357436340051873,0.2995203093464647,17,0.4117647058823529,0.22782254977690689,-0.034767491680384566,0.8582969034450905,GBP_JPY,7,22,44,22,tk_cross_above_cloud,long,54
39,-0.1794871794871795,0.15958699594164083,-0.49227769153279555,0.13330333255843654,18,-0.4444444444444444,0.2172649691319564,-0.8702837839430789,-0.018605104945809914,GBP_JPY,7,22,44,22,tk_cross_above_cloud,short,57
93,-0.1827956989247312,0.10250056905751999,-0.3836968142774704,0.018105416428007975,40,0.2496059367989342,0.1526089789043504,-0.049507661853592594,0.548719535451461,GBP_JPY,12,30,60,30,tk_cross,long,133
89,0.09610356507924818,0.10568859203049544,-0.11104607530052286,0.30325320545901924,39,-0.23385351791362735,0.14752018988989857,-0.5229930900978286,0.055286054270573814,GBP_JPY,12,30,60,30,tk_cross,short,128
62,-1.71905500587121e-16,0.12803687993289595,-0.25095228466847624,0.2509522846684759,28,-0.0867632814835252,0.18938369891380802,-0.4579553313545889,0.2844287683875385,GBP_JPY,12,30,60,30,cloud_break,long,90
45,0.003029749499137729,0.14910198390447305,-0.28921013895362946,0.29526963795190486,20,-0.3772231163866809,0.20806434755921266,-0.7850292376027377,0.030583004829375926,GBP_JPY,12,30,60,30,cloud_break,short,65
38,-0.2631578947368421,0.15860437968439667,-0.5740224789182595,0.047706689444575345,17,0.19708199690383138,0.24072260773599044,-0.27473431425870987,0.6688983080663726,GBP_JPY,12,30,60,30,tk_cross_above_cloud,long,55
28,0.0,0.19245008972987526,-0.3772021758705555,0.3772021758705555,12,-0.3333333333333333,0.2842676218074806,-0.8904978720759953,0.22383120540932872,GBP_JPY,12,30,60,30,tk_cross_above_cloud,short,40
123,0.0007361986350732673,0.08922141147723645,-0.17413776786031016,0.17561016513045669,53,-0.08293030965024586,0.13043487874873735,-0.33858267199777103,0.17272205269727933,GBP_AUD,9,26,52,26,tk_cross,long,176
116,-0.026503444034019726,0.09214100250531991,-0.20709980894444674,0.1540929208764073,50,-0.021316216310465784,0.1358229176724184,-0.2875291349484058,0.24489670232747426,GBP_AUD,9,26,52,26,tk_cross,short,166
62,0.10411581329764809,0.12475174820696482,-0.14039761318800292,0.3486292397832991,28,0.03235559565125939,0.18891058948085107,-0.3379091597312087,0.4026203510337275,GBP_AUD,9,26,52,26,cloud_break,long,90
65,-0.0852054606840815,0.12314846799231878,-0.3265764579490263,0.1561655365808633,29,-0.08920477968410406,0.1860720821582095,-0.4539060607141947,0.2754965013459866,GBP_AUD,9,26,52,26,cloud_break,short,94
42,0.007380110620730238,0.15249887921711006,-0.2915176926448055,0.30627791388626596,18,-0.08495647254054717,0.22964199586571557,-0.5350547844373497,0.3651418393562553,GBP_AUD,9,26,52,26,tk_cross_above_cloud,long,60
53,0.159402106791092,0.13583893052466156,-0.10684219703724462,0.42564641061942865,23,-0.4238898500916352,0.1882416404626884,-0.7928434653985045,-0.05493623478476595,GBP_AUD,9,26,52,26,tk_cross_above_cloud,short,76
133,-0.01665107440763117,0.08647849722404423,-0.18614892896675786,0.15284678015149553,57,0.14588042030367127,0.1256372832126618,-0.10036865479314586,0.39212949540048836,GBP_AUD,7,22,44,22,tk_cross,long,190
133,0.06503186308533003,0.08666468408509359,-0.1048309177214534,0.23489464389211345,58,-0.15421088466699112,0.12871747038012163,-0.4064971266120295,0.09807535727804728,GBP_AUD,7,22,44,22,tk_cross,short,191
66,-0.019735583670275676,0.12292590179018986,-0.2606703511790478,0.22119918383849646,29,-0.04849526044718518,0.1748116889104587,-0.3911261707116842,0.2941356498173139,GBP_AUD,7,22,44,22,cloud_break,long,95
80,0.29530496209510676,0.1070412421420953,0.08550412749659997,0.5051057966936136,35,-0.2571428571428571,0.1657316710671738,-0.5819769324345178,0.06769121814880352,GBP_AUD,7,22,44,22,cloud_break,short,115
40,0.1822240670593664,0.15557023932480213,-0.12269360201724577,0.48714173613597855,18,0.20720068782996093,0.22894287987999062,-0.24152735673482068,0.6559287323947425,GBP_AUD,7,22,44,22,tk_cross_above_cloud,long,58
