evaluator,level,pair_or_pooled,direction,bucket_type,bucket,n,mean_R,SE,CI_low
stoch,PAIR,EUR_CAD,short,quintile,Q4,310,-0.09466325131546759,0.0525436732378881,-0.19764885086172826
stoch,PAIR,EUR_CAD,short,quintile,Q5_deep,347,0.07736118093289346,0.05125172751399501,-0.023092204994536764
stoch,PAIR,EUR_CHF,long,fixed,0_5,295,-0.050392163669474736,0.04764666118158545,-0.1437796195853822
stoch,PAIR,EUR_CHF,long,fixed,10_15,468,-0.058438787074418255,0.03744535555806988,-0.13183168396823522
stoch,PAIR,EUR_CHF,long,fixed,15_20,520,-0.03630179607248108,0.03577790719306847,-0.10642649417089528
stoch,PAIR,EUR_CHF,long,fixed,5_10,375,-0.02886580560696488,0.04233612163114975,-0.11184460400401838
stoch,PAIR,EUR_CHF,long,fixed,>=20,18,-0.4155365910937333,0.1848049936631097,-0.7777543786734283
stoch,PAIR,EUR_CHF,long,quintile,Q1_shallow,376,-0.055518658758779565,0.041910514617813414,-0.13766326740969387
stoch,PAIR,EUR_CHF,long,quintile,Q2,355,-0.034522985338430054,0.043640728887321345,-0.12005881395757989
stoch,PAIR,EUR_CHF,long,quintile,Q3,331,-0.04859569715698723,0.04435829992188426,-0.13553796500388038
stoch,PAIR,EUR_CHF,long,quintile,Q4,318,-0.04481571144215525,0.046049899569485714,-0.13507351459834727
stoch,PAIR,EUR_CHF,long,quintile,Q5_deep,296,-0.053814401511148816,0.04756147740968087,-0.14703489723412333
stoch,PAIR,EUR_CHF,short,fixed,0_5,271,0.10464521549104487,0.04968425110178388,0.007264083331548474
stoch,PAIR,EUR_CHF,short,fixed,10_15,469,0.01416744803463843,0.03885168933805861,-0.061981863067956444
stoch,PAIR,EUR_CHF,short,fixed,15_20,572,0.037153795634103745,0.03518655670327773,-0.0318118555043206
stoch,PAIR,EUR_CHF,short,fixed,5_10,352,0.02229207038763528,0.04389539238921289,-0.06374289869522198
stoch,PAIR,EUR_CHF,short,fixed,>=20,13,0.2948247953159904,0.2347536773854635,-0.16529241235951808
stoch,PAIR,EUR_CHF,short,quintile,Q1_shallow,356,0.05956625052124175,0.042888982151615344,-0.024496154495924315
stoch,PAIR,EUR_CHF,short,quintile,Q2,367,0.06239240332080283,0.0434942642080452,-0.022856354526965758
stoch,PAIR,EUR_CHF,short,quintile,Q3,328,0.025823516683284944,0.046572655185816283,-0.06545888748091497
stoch,PAIR,EUR_CHF,short,quintile,Q4,299,-0.03406312002666669,0.04916141166309366,-0.13041948688633026
stoch,PAIR,EUR_CHF,short,quintile,Q5_deep,327,0.07812247998819756,0.04627870471112546,-0.012583781245608341
stoch,PAIR,EUR_GBP,long,fixed,0_5,279,0.05062524688599737,0.05347562792214046,-0.05418698384139793
stoch,PAIR,EUR_GBP,long,fixed,10_15,520,0.07576961040727555,0.040311366314922915,-0.003240667569973363
stoch,PAIR,EUR_GBP,long,fixed,15_20,571,0.09374915077859801,0.037480869628783386,0.02028664630618257
stoch,PAIR,EUR_GBP,long,fixed,5_10,342,0.09393859759106463,0.04902759061746033,-0.0021554800191576212
stoch,PAIR,EUR_GBP,long,fixed,>=20,14,0.1647714832013805,0.25453399476105243,-0.3341151465302823
stoch,PAIR,EUR_GBP,long,quintile,Q1_shallow,344,0.005287207976263028,0.04861291627384869,-0.0899941079204804
stoch,PAIR,EUR_GBP,long,quintile,Q2,340,0.1485512643705181,0.0486345993956257,0.05322744955509173
stoch,PAIR,EUR_GBP,long,quintile,Q3,375,0.06262674078219228,0.04754378038520408,-0.0305590687728077
stoch,PAIR,EUR_GBP,long,quintile,Q4,326,0.0967008889529693,0.04954495461291091,-0.0004072220883360872
stoch,PAIR,EUR_GBP,long,quintile,Q5_deep,341,0.10015677567952705,0.048949287066808025,0.00421617302858332
stoch,PAIR,EUR_GBP,short,fixed,0_5,292,0.024046466251162593,0.05203399850367688,-0.0779401708160441
stoch,PAIR,EUR_GBP,short,fixed,10_15,448,0.003008670819481355,0.043956414993678035,-0.0831459025681276
stoch,PAIR,EUR_GBP,short,fixed,15_20,510,-0.004313817705948993,0.04084837379064015,-0.08437663033560369
stoch,PAIR,EUR_GBP,short,fixed,5_10,368,0.03847411421915079,0.047803440869978515,-0.0552206298860071
stoch,PAIR,EUR_GBP,short,fixed,>=20,13,0.4168867926297063,0.2361542961745215,-0.04597562787235582
stoch,PAIR,EUR_GBP,short,quintile,Q1_shallow,381,0.015388222046230408,0.04566567906700995,-0.0741165089251091
stoch,PAIR,EUR_GBP,short,quintile,Q2,358,0.014717928043988322,0.04881673440169071,-0.08096287138332547
stoch,PAIR,EUR_GBP,short,quintile,Q3,331,-0.0017783818921852602,0.051382090798052255,-0.10248727985636769
stoch,PAIR,EUR_GBP,short,quintile,Q4,301,0.03783489585531157,0.05287116081269096,-0.06579257933756269
stoch,PAIR,EUR_GBP,short,quintile,Q5_deep,260,0.014676222668345153,0.05748264933028943,-0.09798977001902212
stoch,PAIR,EUR_NOK,long,fixed,0_5,266,0.03599749378169572,0.05917187257624075,-0.07997937646773615
stoch,PAIR,EUR_NOK,long,fixed,10_15,495,0.06928036073849196,0.04359429314060877,-0.016164453817101215
stoch,PAIR,EUR_NOK,long,fixed,15_20,566,0.027083339186366334,0.04135858553836449,-0.05397948846882805
stoch,PAIR,EUR_NOK,long,fixed,5_10,363,0.05785039150692789,0.05128437063344972,-0.04266697493463356
stoch,PAIR,EUR_NOK,long,fixed,>=20,3,0.3333333333333333,0.6666666666666667,-0.9733333333333336
stoch,PAIR,EUR_NOK,long,quintile,Q1_shallow,338,0.04608086788737,0.05287332809462136,-0.057550855178087855
stoch,PAIR,EUR_NOK,long,quintile,Q2,352,0.03291211839085281,0.051799751202187966,-0.0686153939654356
stoch,PAIR,EUR_NOK,long,quintile,Q3,349,0.07531728177090476,0.05172339378208561,-0.026060570041983033
stoch,PAIR,EUR_NOK,long,quintile,Q4,375,0.046173051936337535,0.05098373521062322,-0.05375506907648398
stoch,PAIR,EUR_NOK,long,quintile,Q5_deep,279,0.037408419979566905,0.05875982059577114,-0.07776082838814452
stoch,PAIR,EUR_NOK,short,fixed,0_5,284,-0.020971385778947412,0.05805578042444436,-0.13476071541085835
stoch,PAIR,EUR_NOK,short,fixed,10_15,441,-0.05802521805229732,0.04653922824748974,-0.1492421054173772
stoch,PAIR,EUR_NOK,short,fixed,15_20,463,-2.4694888964011165e-05,0.045500836160751346,-0.08920633376403664
stoch,PAIR,EUR_NOK,short,fixed,5_10,356,-0.09881244623009694,0.05136401860060001,-0.19948592268727294
stoch,PAIR,EUR_NOK,short,fixed,>=20,1,1.0,0.0,1.0
stoch,PAIR,EUR_NOK,short,quintile,Q1_shallow,386,-0.0547503520085016,0.04959716927435273,-0.15196080378623295
stoch,PAIR,EUR_NOK,short,quintile,Q2,341,-0.12206586036986604,0.05241318462594889,-0.22479570223672585
stoch,PAIR,EUR_NOK,short,quintile,Q3,300,-0.03592100941751257,0.05652822525055967,-0.14671633090860953
stoch,PAIR,EUR_NOK,short,quintile,Q4,282,0.019645795404229546,0.058085354332042136,-0.09420149908657303
stoch,PAIR,EUR_NOK,short,quintile,Q5_deep,236,0.009578913003720097,0.06421868474982342,-0.11628970910593381
stoch,PAIR,EUR_USD,long,fixed,0_5,284,0.03816078472028905,0.05693711211960726,-0.07343595503414119
stoch,PAIR,EUR_USD,long,fixed,10_15,491,0.053266715121095216,0.0435292848151447,-0.032050683116588395
stoch,PAIR,EUR_USD,long,fixed,15_20,609,0.019918716069455045,0.038768441259370116,-0.056067428798910385
stoch,PAIR,EUR_USD,long,fixed,5_10,372,0.09544868782269542,0.04971623219260603,-0.0019951272748123944
stoch,PAIR,EUR_USD,long,fixed,>=20,4,-0.7312751615017283,0.26872483849827167,-1.2579758449583407
stoch,PAIR,EUR_USD,long,quintile,Q1_shallow,357,0.07884903718279065,0.050470091486530394,-0.020072342130808912
stoch,PAIR,EUR_USD,long,quintile,Q2,360,0.07942832084741284,0.05101110503369606,-0.020553445018631433
stoch,PAIR,EUR_USD,long,quintile,Q3,317,0.027946520341018646,0.05430146588565245,-0.07848435279486014
stoch,PAIR,EUR_USD,long,quintile,Q4,379,0.061189533475722785,0.04891827715493849,-0.034690289747956654
stoch,PAIR,EUR_USD,long,quintile,Q5_deep,347,-0.020430122822400584,0.05146274434600428,-0.12129710174056897
stoch,PAIR,EUR_USD,short,fixed,0_5,258,0.04758669162317786,0.060195779644351,-0.0703970364797501
stoch,PAIR,EUR_USD,short,fixed,10_15,490,0.0529550965003824,0.0436992776352992,-0.03269548766480402
stoch,PAIR,EUR_USD,short,fixed,15_20,617,0.01528311587175121,0.03872168107288021,-0.060611379031093995
stoch,PAIR,EUR_USD,short,fixed,5_10,326,0.0915370178249392,0.053357628033006706,-0.013043933119753937
stoch,PAIR,EUR_USD,short,fixed,>=20,0,,,
stoch,PAIR,EUR_USD,short,quintile,Q1_shallow,342,0.047578927795288405,0.05210130066529174,-0.054539621508683404
stoch,PAIR,EUR_USD,short,quintile,Q2,339,0.07439648481399641,0.05272726296611413,-0.028948950599587284
stoch,PAIR,EUR_USD,short,quintile,Q3,343,0.03893525082681361,0.051968392165597475,-0.06292279781775745
stoch,PAIR,EUR_USD,short,quintile,Q4,320,0.06509938682633759,0.053565632865152236,-0.039889253589360796
stoch,PAIR,EUR_USD,short,quintile,Q5_deep,347,0.005236650005214467,0.05201209951839467,-0.09670706505083908
stoch,PAIR,GBP_CAD,long,fixed,0_5,269,-0.13020957966266414,0.05899288502335586,-0.24583563430844163
stoch,PAIR,GBP_CAD,long,fixed,10_15,465,0.004943450072022736,0.04495566958073348,-0.08316966230621488
stoch,PAIR,GBP_CAD,long,fixed,15_20,570,0.030630805430296042,0.04082317762091463,-0.04938262270669662
stoch,PAIR,GBP_CAD,long,fixed,5_10,359,0.02427857158199364,0.05092972069142051,-0.07554368097319056
stoch,PAIR,GBP_CAD,long,fixed,>=20,5,0.06427079138479362,0.4518082941084942,-0.821273465067855
stoch,PAIR,GBP_CAD,long,quintile,Q1_shallow,338,-0.12197674377213194,0.052574371559368734,-0.22502251202849466
stoch,PAIR,GBP_CAD,long,quintile,Q2,335,0.014815945828616325,0.052897566658363884,-0.08886328482177688
stoch,PAIR,GBP_CAD,long,quintile,Q3,342,0.04434787867253769,0.05225375672093516,-0.05806948450049521
stoch,PAIR,GBP_CAD,long,quintile,Q4,324,0.037160594719450546,0.054184971494306886,-0.06904194940939094
stoch,PAIR,GBP_CAD,long,quintile,Q5_deep,329,0.008592820521722187,0.05362985481589231,-0.09652169491742674
stoch,PAIR,GBP_CAD,short,fixed,0_5,298,0.014279499606029398,0.05588833336452992,-0.09526163378844925
stoch,PAIR,GBP_CAD,short,fixed,10_15,482,0.03391694974055934,0.04402985268598061,-0.052381561523962644
stoch,PAIR,GBP_CAD,short,fixed,15_20,605,-0.036021744802469724,0.039045341747265476,-0.11255061462711005
stoch,PAIR,GBP_CAD,short,fixed,5_10,369,0.023291077931909737,0.05012216374074073,-0.07494836299994209
stoch,PAIR,GBP_CAD,short,fixed,>=20,7,-0.5309142920280193,0.2684834409687956,-1.0571418363268588
stoch,PAIR,GBP_CAD,short,quintile,Q1_shallow,378,0.00011500262331581298,0.049510975621928646,-0.09692650959566433
stoch,PAIR,GBP_CAD,short,quintile,Q2,387,0.05525464205855261,0.04914378489866153,-0.041067176342823995
stoch,PAIR,GBP_CAD,short,quintile,Q3,335,0.05743871868553926,0.05292145770703529,-0.04628733842024991
stoch,PAIR,GBP_CAD,short,quintile,Q4,343,-0.11817799884156094,0.05118055688197801,-0.21849189033023783
stoch,PAIR,GBP_CAD,short,quintile,Q5_deep,318,0.011176660815903312,0.053901299450408786,-0.09446988610689791
stoch,PAIR,NZD_CHF,long,fixed,0_5,283,0.04868466206120658,0.05876089307125536,-0.06648668835845392
stoch,PAIR,NZD_CHF,long,fixed,10_15,488,0.04728330835210731,0.04475592436728559,-0.04043830340777245
stoch,PAIR,NZD_CHF,long,fixed,15_20,571,-0.023655758254463203,0.04114597558761912,-0.10430187040619668
stoch,PAIR,NZD_CHF,long,fixed,5_10,387,-0.030943739238923226,0.049936783838392756,-0.12881983556217302
stoch,PAIR,NZD_CHF,long,fixed,>=20,21,-0.018698578908002913,0.21901754375443636,-0.44797296466669817
stoch,PAIR,NZD_CHF,long,quintile,Q1_shallow,368,0.03991173968375942,0.05138541496701839,-0.06080367365159663
stoch,PAIR,NZD_CHF,long,quintile,Q2,361,-0.00509144852382555,0.051790271019031386,-0.10660037972112707
stoch,PAIR,NZD_CHF,long,quintile,Q3,339,0.018362010930535112,0.05383176123426558,-0.08714824108862543
stoch,PAIR,NZD_CHF,long,quintile,Q4,366,0.009280422650892782,0.051228258339946674,-0.0911269636954027
stoch,PAIR,NZD_CHF,long,quintile,Q5_deep,316,-0.036374003319242426,0.055694427474486226,-0.14553508116923541
stoch,PAIR,NZD_CHF,short,fixed,0_5,249,-0.03865974824049307,0.06254557844896612,-0.16124908200046667
stoch,PAIR,NZD_CHF,short,fixed,10_15,515,0.022997424470192852,0.04362762612087048,-0.0625127227267133
stoch,PAIR,NZD_CHF,short,fixed,15_20,579,0.11097264949704176,0.040817155991744986,0.030971023753221597
stoch,PAIR,NZD_CHF,short,fixed,5_10,384,0.050206830545704295,0.050600596813638474,-0.04897033920902712
stoch,PAIR,NZD_CHF,short,fixed,>=20,9,-0.1111111111111111,0.35136418446315326,-0.7997849126588914
stoch,PAIR,NZD_CHF,short,quintile,Q1_shallow,344,-0.009075250570064043,0.05307169354487763,-0.1130957699180242
stoch,PAIR,NZD_CHF,short,quintile,Q2,362,0.02885607329119686,0.05240710402735707,-0.07386185060242301
stoch,PAIR,NZD_CHF,short,quintile,Q3,372,0.01905109790811849,0.051413465228650215,-0.08171929394003594
stoch,PAIR,NZD_CHF,short,quintile,Q4,364,0.07750851105887464,0.05142285896932296,-0.02328029252099835
stoch,PAIR,NZD_CHF,short,quintile,Q5_deep,294,0.14328525338789966,0.05733013079422491,0.03091819703121884
stoch,PAIR,NZD_JPY,long,fixed,0_5,276,0.04015770482821699,0.05994825506791607,-0.07734087510489851
stoch,PAIR,NZD_JPY,long,fixed,10_15,454,-0.0033089686123679465,0.04689015243055707,-0.09521366737625979
stoch,PAIR,NZD_JPY,long,fixed,15_20,550,-0.027189707641178725,0.04262443112607005,-0.11073359264827602
stoch,PAIR,NZD_JPY,long,fixed,5_10,327,-0.01006003812904885,0.05529948603865609,-0.11844703076481478
stoch,PAIR,NZD_JPY,long,fixed,>=20,8,-0.25,0.3659625273556999,-0.9672865536171718
stoch,PAIR,NZD_JPY,long,quintile,Q1_shallow,340,0.02083390156643497,0.054077728092591586,-0.08515844549504453
stoch,PAIR,NZD_JPY,long,quintile,Q2,318,-0.007200102101254635,0.05607801664882417,-0.11711301473295
stoch,PAIR,NZD_JPY,long,quintile,Q3,311,0.004815846462974086,0.05663011765951262,-0.10617918414967065
stoch,PAIR,NZD_JPY,long,quintile,Q4,328,-0.02439024390243899,0.05528367533383668,-0.13274624755675887
stoch,PAIR,NZD_JPY,long,quintile,Q5_deep,318,-0.02815829937939717,0.0560550937980299,-0.13802628322353577
stoch,PAIR,NZD_JPY,short,fixed,0_5,280,-0.06782119516821976,0.05962334640345673,-0.18468295411899494
stoch,PAIR,NZD_JPY,short,fixed,10_15,554,-0.09701237693883706,0.04211874738857183,-0.17956512182043785
stoch,PAIR,NZD_JPY,short,fixed,15_20,740,-0.0411681689177778,0.036657015353925376,-0.11301591901147154
stoch,PAIR,NZD_JPY,short,fixed,5_10,376,-0.04105424226526008,0.05147066302812272,-0.14193674180038063
stoch,PAIR,NZD_JPY,short,fixed,>=20,5,-0.2,0.48989794855663565,-1.1601999791710058
stoch,PAIR,NZD_JPY,short,quintile,Q1_shallow,373,-0.06112110778811544,0.0516137728857503,-0.16228410264418602
stoch,PAIR,NZD_JPY,short,quintile,Q2,362,-0.07355844346373552,0.052426143249197546,-0.1763136842321627
stoch,PAIR,NZD_JPY,short,quintile,Q3,407,-0.11219482536507035,0.04905066126575473,-0.20833412144594962
stoch,PAIR,NZD_JPY,short,quintile,Q4,425,-0.03154907827567774,0.048315391287122,-0.12624724519843686
stoch,PAIR,NZD_JPY,short,quintile,Q5_deep,388,-0.028705282558053182,0.05074757719362246,-0.1281705338575532
stoch,PAIR,NZD_USD,long,fixed,0_5,225,-0.0062768452782086745,0.06671672794457878,-0.13704163204958308
stoch,PAIR,NZD_USD,long,fixed,10_15,508,-0.04003553070712986,0.0443513675436696,-0.12696421109272227
stoch,PAIR,NZD_USD,long,fixed,15_20,703,-0.02200648855551081,0.03771409853904642,-0.09592612169204179
stoch,PAIR,NZD_USD,long,fixed,5_10,358,0.1005586592178771,0.05265733942306328,-0.002649726051326934
stoch,PAIR,NZD_USD,long,fixed,>=20,14,0.14285714285714285,0.2745054065230065,-0.39517345392794984
stoch,PAIR,NZD_USD,long,quintile,Q1_shallow,294,0.06662486330749336,0.05822560004222122,-0.04749731277526023
stoch,PAIR,NZD_USD,long,quintile,Q2,347,0.025936599423631124,0.0537422475336869,-0.0793982057423952
stoch,PAIR,NZD_USD,long,quintile,Q3,366,0.00454084808955746,0.05230166316069559,-0.0979704117054059
stoch,PAIR,NZD_USD,long,quintile,Q4,370,-0.07154205798520026,0.05187374219682195,-0.17321459269097128
stoch,PAIR,NZD_USD,long,quintile,Q5_deep,431,-0.0069605568445475635,0.048223113985288966,-0.10147786025571394
stoch,PAIR,NZD_USD,short,fixed,0_5,263,-0.04182509505703422,0.06172614541937521,-0.16280834007900963
stoch,PAIR,NZD_USD,short,fixed,10_15,507,0.005917159763313609,0.04445464418667086,-0.08121394284256127
stoch,PAIR,NZD_USD,short,fixed,15_20,635,0.06456692913385827,0.03963220322654618,-0.01311218919017225
stoch,PAIR,NZD_USD,short,fixed,5_10,358,-0.0335195530726257,0.052895871484087455,-0.1371954611814371
stoch,PAIR,NZD_USD,short,fixed,>=20,13,-0.07692307692307693,0.2878197989826109,-0.6410498829289943
stoch,PAIR,NZD_USD,short,quintile,Q1_shallow,341,-0.07917888563049853,0.054062347016317035,-0.18514108578247992
stoch,PAIR,NZD_USD,short,quintile,Q2,366,0.03278688524590164,0.05231425118588026,-0.06974904707842366
stoch,PAIR,NZD_USD,short,quintile,Q3,363,-0.013774104683195593,0.052553846998722446,-0.11677964480069158
stoch,PAIR,NZD_USD,short,quintile,Q4,356,0.07865168539325842,0.05291007285512512,-0.025052057402786806
stoch,PAIR,NZD_USD,short,quintile,Q5_deep,350,0.03428571428571429,0.05349730169656708,-0.07056899703955719
stoch,PAIR,USD_CAD,long,fixed,0_5,280,-0.12464403837414519,0.056687624042894166,-0.23575178149821774
stoch,PAIR,USD_CAD,long,fixed,10_15,465,0.10543767746895298,0.043661487952133836,0.019861161082770667
stoch,PAIR,USD_CAD,long,fixed,15_20,730,0.050874628122870455,0.03491183488293403,-0.017552568247680242
stoch,PAIR,USD_CAD,long,fixed,5_10,336,-0.004286455668652603,0.052061133186362324,-0.10632627671392275
stoch,PAIR,USD_CAD,long,fixed,>=20,12,-0.249312025789206,0.2787171684971451,-0.7955976760436104
stoch,PAIR,USD_CAD,long,quintile,Q1_shallow,340,-0.11500029928081049,0.051628994309146053,-0.21619312812673674
stoch,PAIR,USD_CAD,long,quintile,Q2,330,0.02470744621889147,0.05244128910462237,-0.07807748042616837
stoch,PAIR,USD_CAD,long,quintile,Q3,326,0.13644959073138893,0.0516314488143694,0.03525195105522491
stoch,PAIR,USD_CAD,long,quintile,Q4,369,0.05579587417884561,0.04978018143261881,-0.041773281429087254
stoch,PAIR,USD_CAD,long,quintile,Q5_deep,458,0.027751254905403328,0.04379483430367199,-0.05808662032979377
stoch,PAIR,USD_CAD,short,fixed,0_5,272,-0.049064038001587,0.057437215952408326,-0.1616409812683073
stoch,PAIR,USD_CAD,short,fixed,10_15,477,0.023541477158443055,0.0432513815177756,-0.06123123061639711
stoch,PAIR,USD_CAD,short,fixed,15_20,697,-0.027717330058245376,0.03580156429569927,-0.09788839607781595
stoch,PAIR,USD_CAD,short,fixed,5_10,316,-0.09166184401550774,0.05321736368550613,-0.19596787683909975
stoch,PAIR,USD_CAD,short,fixed,>=20,9,-0.5555555555555556,0.2939723678960656,-1.1317413966318441
stoch,PAIR,USD_CAD,short,quintile,Q1_shallow,352,-0.06976691630433614,0.05032411331015182,-0.1684021783922337
stoch,PAIR,USD_CAD,short,quintile,Q2,326,-0.10167928649828493,0.05219723040811272,-0.20398585809818587
stoch,PAIR,USD_CAD,short,quintile,Q3,333,0.0765339448796406,0.051996316164431705,-0.025378834802645536
stoch,PAIR,USD_CAD,short,quintile,Q4,355,-0.030847756668395905,0.0501784626404257,-0.12919754344363027
stoch,PAIR,USD_CAD,short,quintile,Q5_deep,405,-0.0301967989664799,0.046913118217979485,-0.12214651067371968
stoch,PAIR,USD_JPY,long,fixed,0_5,254,0.08314120116940164,0.06043049050712988,-0.035302560224572926
stoch,PAIR,USD_JPY,long,fixed,10_15,440,0.13094085786477627,0.04600421122598864,0.040772603861838536
stoch,PAIR,USD_JPY,long,fixed,15_20,452,0.11247784420122661,0.04536841711964636,0.023555746646719736
stoch,PAIR,USD_JPY,long,fixed,5_10,320,0.11212040809794918,0.05413010935577038,0.006025393760639236
stoch,PAIR,USD_JPY,long,fixed,>=20,1,-1.0,0.0,-1.0
stoch,PAIR,USD_JPY,long,quintile,Q1_shallow,304,0.09829364877044439,0.055267838923977165,-0.010031315520550851
stoch,PAIR,USD_JPY,long,quintile,Q2,320,0.09313442687859588,0.05409782177829225,-0.012897303806856913
stoch,PAIR,USD_JPY,long,quintile,Q3,312,0.14249223996081023,0.05456462375743485,0.035545577396237926
stoch,PAIR,USD_JPY,long,quintile,Q4,289,0.10872060027634645,0.05627379496855866,-0.0015760378620285204
stoch,PAIR,USD_JPY,long,quintile,Q5_deep,242,0.11937289484638453,0.06289680079666143,-0.0039048347150718865
stoch,PAIR,USD_JPY,short,fixed,0_5,280,-0.06727338625103792,0.05755534508030854,-0.18008186260844267
stoch,PAIR,USD_JPY,short,fixed,10_15,530,-0.029338324902009185,0.04179340373703399,-0.1112533962265958
stoch,PAIR,USD_JPY,short,fixed,15_20,849,-0.09877789131618271,0.03293501980692291,-0.16333053013775162
stoch,PAIR,USD_JPY,short,fixed,5_10,319,-0.08409617203340951,0.0535905796031708,-0.18913370805562427
stoch,PAIR,USD_JPY,short,fixed,>=20,2,-1.0,0.0,-1.0
stoch,PAIR,USD_JPY,short,quintile,Q1_shallow,346,-0.10505823403025925,0.05167337801521887,-0.20633805494008822
stoch,PAIR,USD_JPY,short,quintile,Q2,328,-0.05896613110976381,0.053038173782126156,-0.16292095172273108
stoch,PAIR,USD_JPY,short,quintile,Q3,395,0.01786415377247262,0.048169380586552506,-0.07654783217717029
stoch,PAIR,USD_JPY,short,quintile,Q4,428,-0.11534767174470496,0.046582364911183755,-0.2066491069706251
stoch,PAIR,USD_JPY,short,quintile,Q5_deep,483,-0.1015972385287225,0.043531006557188875,-0.1869180113808127
