tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,k,atr_period,direction,total_n
543,251,274,18,0.4780952380952381,0.43536559568226274,0.5208248805082134,233,101,111,21,0.47641509433962265,0.4091833380800062,0.5436468505992391,GBP_AUD,H4,20,1.0,14,short,776
381,184,178,19,0.5082872928176796,0.45678671185491504,0.5597878737804441,164,69,83,12,0.45394736842105265,0.37479675573237814,0.5330979811097272,GBP_AUD,H4,20,1.5,14,short,545
261,127,124,10,0.5059760956175299,0.4441234625624401,0.5678287286726196,113,50,58,5,0.46296296296296297,0.36892148691330207,0.5570044390126239,GBP_AUD,H4,20,2.0,14,short,374
164,73,85,6,0.4620253164556962,0.3842858897021709,0.5397647432092215,71,32,32,7,0.5,0.3775,0.6225,GBP_AUD,H4,20,2.5,14,short,235
415,209,201,5,0.5097560975609756,0.46136656152769673,0.5581456335942545,178,76,85,17,0.4720496894409938,0.39493563880095217,0.5491637400810354,GBP_AUD,H4,50,1.0,14,long,593
357,182,172,3,0.5141242937853108,0.4620586676224912,0.5661899199481304,153,67,68,18,0.4962962962962963,0.4119536396682642,0.5806389529243284,GBP_AUD,H4,50,1.5,14,long,510
309,161,143,5,0.5296052631578947,0.47349702229246715,0.5857135040233222,133,56,58,19,0.49122807017543857,0.39945678690593134,0.5829993534449458,GBP_AUD,H4,50,2.0,14,long,442
247,117,118,12,0.4978723404255319,0.4339447680661186,0.5617999127849452,107,43,49,15,0.4673913043478261,0.365436757629941,0.5693458510657112,GBP_AUD,H4,50,2.5,14,long,354
350,157,185,8,0.4590643274853801,0.4062498967979681,0.5118787581727922,150,59,77,14,0.4338235294117647,0.3505285016629882,0.5171185571605412,GBP_AUD,H4,50,1.0,14,short,500
322,142,174,6,0.44936708860759494,0.39452117897440336,0.5042129982407866,139,52,68,19,0.43333333333333335,0.34467076032841854,0.5219959063382482,GBP_AUD,H4,50,1.5,14,short,461
301,144,146,11,0.496551724137931,0.43900551119304787,0.5540979370828142,130,49,63,18,0.4375,0.345625,0.529375,GBP_AUD,H4,50,2.0,14,short,431
254,128,121,5,0.5140562248995983,0.45197579428572754,0.5761366555134692,109,54,46,9,0.54,0.4423141033720835,0.6376858966279166,GBP_AUD,H4,50,2.5,14,short,363
266,125,135,6,0.4807692307692308,0.42003718087473274,0.5415012806637288,115,53,48,14,0.5247524752475248,0.4273583942074669,0.6221465562875826,GBP_AUD,H4,100,1.0,14,long,381
263,122,135,6,0.47470817120622566,0.4136557086492031,0.5357606337632482,114,47,50,17,0.4845360824742268,0.3850797589698413,0.5839924059786122,GBP_AUD,H4,100,1.5,14,long,377
231,122,105,4,0.5374449339207048,0.4725827077206962,0.6023071601207134,100,51,33,16,0.6071428571428571,0.5026998902502351,0.7115858240354791,GBP_AUD,H4,100,2.0,14,long,331
221,112,105,4,0.5161290322580645,0.4496369196892095,0.5826211448269195,95,56,28,11,0.6666666666666666,0.5658551446914333,0.7674781886419,GBP_AUD,H4,100,2.5,14,long,316
284,131,143,10,0.4781021897810219,0.4189550301580133,0.5372493494040306,123,46,63,14,0.42201834862385323,0.3293000369201046,0.5147366603276019,GBP_AUD,H4,100,1.0,14,short,407
261,125,131,5,0.48828125,0.4270480751258382,0.5495144248741618,113,52,52,9,0.5,0.40390309378228983,0.5960969062177102,GBP_AUD,H4,100,1.5,14,short,374
235,118,117,0,0.502127659574468,0.4382000872150547,0.5660552319338814,102,53,39,10,0.5760869565217391,0.4751048168276786,0.6770690962157997,GBP_AUD,H4,100,2.0,14,short,337
203,91,108,4,0.457286432160804,0.38807002847892225,0.5265028358426858,88,45,38,5,0.5421686746987951,0.4349829402855688,0.6493544091120215,GBP_AUD,H4,100,2.5,14,short,291
172,76,91,5,0.4550898203592814,0.37956166865579327,0.5306179720627695,74,28,33,13,0.45901639344262296,0.3339624750067829,0.584070311878463,GBP_AUD,H4,200,1.0,14,long,246
165,74,91,0,0.4484848484848485,0.37259796614757096,0.524371730822126,72,36,24,12,0.6,0.47603871572139955,0.7239612842786004,GBP_AUD,H4,200,1.5,14,long,237
155,72,81,2,0.47058823529411764,0.39149712308721946,0.5496793475010158,67,34,23,10,0.5964912280701754,0.4691270889749408,0.72385536716541,GBP_AUD,H4,200,2.0,14,long,222
162,70,90,2,0.4375,0.36063186006218184,0.5143681399378182,70,39,22,9,0.639344262295082,0.5188392912328146,0.7598492333573494,GBP_AUD,H4,200,2.5,14,long,232
200,74,117,9,0.387434554973822,0.3183446156586599,0.4565244942889841,87,43,29,15,0.5972222222222222,0.4839324891722213,0.7105119552722231,GBP_AUD,H4,200,1.0,14,short,287
203,89,106,8,0.4564102564102564,0.3864981978256675,0.5263223149948453,88,52,17,19,0.7536231884057971,0.6519495025615027,0.8552968742500915,GBP_AUD,H4,200,1.5,14,short,291
195,89,101,5,0.46842105263157896,0.39746632126783343,0.5393757839953245,84,57,13,14,0.8142857142857143,0.7231857691704728,0.9053856594009557,GBP_AUD,H4,200,2.0,14,short,279
191,88,100,3,0.46808510638297873,0.39675701001812014,0.5394132027478373,82,48,29,5,0.6233766233766234,0.5151486312859634,0.7316046154672833,GBP_AUD,H4,200,2.5,14,short,273
520,226,266,28,0.45934959349593496,0.4153140404456386,0.5033851465462313,224,103,101,20,0.5049019607843137,0.43629153421465994,0.5735123873539675,GBP_CAD,H4,20,1.0,14,long,744
395,184,197,14,0.48293963254593175,0.4327619462035873,0.5331173188882762,170,90,67,13,0.5732484076433121,0.4958797166938481,0.650617098592776,GBP_CAD,H4,20,1.5,14,long,565
288,137,140,11,0.49458483754512633,0.4357057977086692,0.5534638773815834,124,61,52,11,0.5398230088495575,0.4479252340734302,0.6317207836256847,GBP_CAD,H4,20,2.0,14,long,412
183,88,89,6,0.4971751412429379,0.42351500611707427,0.5708352763688015,79,34,33,12,0.5074626865671642,0.3877499673336677,0.6271754058006607,GBP_CAD,H4,20,2.5,14,long,262
553,279,246,28,0.5314285714285715,0.48874244253404653,0.5741147003230964,237,82,121,34,0.4039408866995074,0.3364396661390343,0.4714421072599805,GBP_CAD,H4,20,1.0,14,short,790
422,210,197,15,0.515970515970516,0.4674185055194617,0.5645225264215704,181,62,79,40,0.4397163120567376,0.35778747453198795,0.5216451495814873,GBP_CAD,H4,20,1.5,14,short,603
270,132,128,10,0.5076923076923077,0.44692248071597984,0.5684621346686355,117,46,42,29,0.5227272727272727,0.4183668993656643,0.6270876460888811,GBP_CAD,H4,20,2.0,14,short,387
177,94,81,2,0.5371428571428571,0.4632665063937845,0.6110192078919298,76,32,24,20,0.5714285714285714,0.4418137574604142,0.7010433853967286,GBP_CAD,H4,20,2.5,14,short,253
376,199,168,9,0.5422343324250681,0.4912615719244668,0.5932070929256695,162,72,76,14,0.4864864864864865,0.4059604093758907,0.5670125635970824,GBP_CAD,H4,50,1.0,14,long,538
353,182,156,15,0.5384615384615384,0.4853145067330565,0.5916085701900203,152,63,66,23,0.4883720930232558,0.40211124002224874,0.5746329460242628,GBP_CAD,H4,50,1.5,14,long,505
305,138,151,16,0.47750865051903113,0.4199199440033524,0.5350973570347098,132,55,52,25,0.514018691588785,0.4193157603656663,0.6087216228119037,GBP_CAD,H4,50,2.0,14,long,437
249,102,135,12,0.43037974683544306,0.3673420231161958,0.4934174705546903,108,46,41,21,0.5287356321839081,0.42384226265749547,0.6336290017103207,GBP_CAD,H4,50,2.5,14,long,357
373,188,168,17,0.5280898876404494,0.47623202179357366,0.5799477534873252,161,65,76,20,0.46099290780141844,0.37871355312392785,0.543272262478909,GBP_CAD,H4,50,1.0,14,short,534
316,161,145,10,0.5261437908496732,0.47019755513747763,0.5820900265618688,136,51,61,24,0.45535714285714285,0.3631256914698856,0.5475885942444001,GBP_CAD,H4,50,1.5,14,short,452
281,132,142,7,0.48175182481751827,0.4225873021647438,0.5409163474702927,121,45,49,27,0.4787234042553192,0.37773567946151887,0.5797111290491195,GBP_CAD,H4,50,2.0,14,short,402
245,113,117,15,0.49130434782608695,0.42669483446517553,0.5559138611869984,106,42,41,23,0.5060240963855421,0.39846292917865644,0.6135852635924278,GBP_CAD,H4,50,2.5,14,short,351
277,137,130,10,0.5131086142322098,0.45315420347097257,0.573063024993447,119,56,48,15,0.5384615384615384,0.4426493644436619,0.634273712479415,GBP_CAD,H4,100,1.0,14,long,396
265,131,120,14,0.5219123505976095,0.46011472910684814,0.5837099720883709,114,58,39,17,0.5979381443298969,0.5003617490227079,0.6955145396370859,GBP_CAD,H4,100,1.5,14,long,379
259,115,130,14,0.46938775510204084,0.4068953065786474,0.5318802036254343,112,54,38,20,0.5869565217391305,0.486341457559015,0.687571585919246,GBP_CAD,H4,100,2.0,14,long,371
236,107,120,9,0.4713656387665198,0.40642750589782195,0.5363037716352177,102,44,45,13,0.4943820224719101,0.390508787678015,0.5982552572658052,GBP_CAD,H4,100,2.5,14,long,338
277,118,145,14,0.44866920152091255,0.3885591011160923,0.5087793019257328,119,41,58,20,0.41414141414141414,0.3171107051783749,0.5111721231044534,GBP_CAD,H4,100,1.0,14,short,396
277,127,134,16,0.48659003831417624,0.42595138189303083,0.5472286947353217,119,40,58,21,0.40816326530612246,0.31085248607225735,0.5054740445399876,GBP_CAD,H4,100,1.5,14,short,396
247,124,115,8,0.5188284518828452,0.45548248306070005,0.5821744207049904,107,40,45,22,0.47058823529411764,0.364476373307705,0.5767000972805303,GBP_CAD,H4,100,2.0,14,short,354
229,112,112,5,0.5,0.43452099573145603,0.565479004268544,99,36,39,24,0.48,0.3669299120014493,0.5930700879985507,GBP_CAD,H4,100,2.5,14,short,328
207,117,80,10,0.5939086294416244,0.5253290754283529,0.6624881834548958,89,53,22,14,0.7066666666666667,0.6036248631397773,0.8097084701935561,GBP_CAD,H4,200,1.0,14,long,296
182,91,82,9,0.5260115606936416,0.45160443316486704,0.6004186882224163,79,50,23,6,0.684931506849315,0.5783650070890493,0.7914980066095808,GBP_CAD,H4,200,1.5,14,long,261
169,91,71,7,0.5617283950617284,0.4853213472199992,0.6381354429034577,73,46,21,6,0.6865671641791045,0.5754880441729533,0.7976462841852556,GBP_CAD,H4,200,2.0,14,long,242
138,66,61,11,0.5196850393700787,0.4327915224447998,0.6065785562953576,60,29,24,7,0.5471698113207547,0.4131568244683743,0.6811827981731351,GBP_CAD,H4,200,2.5,14,long,198
240,106,119,15,0.4711111111111111,0.40588691914556585,0.5363353030766563,103,39,49,15,0.4431818181818182,0.33939017043500525,0.5469734659286312,GBP_CAD,H4,200,1.0,14,short,343
220,97,109,14,0.470873786407767,0.40270989798114826,0.5390376748343857,95,27,50,18,0.35064935064935066,0.24406661382188943,0.4572320874768119,GBP_CAD,H4,200,1.5,14,short,315
208,107,94,7,0.5323383084577115,0.46335916442568903,0.6013174524897339,90,29,36,25,0.4461538461538462,0.3253067314792678,0.5670009608284245,GBP_CAD,H4,200,2.0,14,short,298
196,93,98,5,0.4869109947643979,0.41602498461072496,0.5577970049180709,84,35,30,19,0.5384615384615384,0.4172676594739799,0.659655417449097,GBP_CAD,H4,200,2.5,14,short,280
534,230,277,27,0.4536489151873767,0.41031300376444696,0.49698482661030646,230,95,100,35,0.48717948717948717,0.4170233034212235,0.5573356709377508,GBP_CHF,H4,20,1.0,14,long,764
400,176,207,17,0.4595300261096606,0.4096186645900195,0.5094413876293017,172,73,71,28,0.5069444444444444,0.42528565495808707,0.5886032339308018,GBP_CHF,H4,20,1.5,14,long,572
276,117,146,13,0.4448669201520912,0.3848060240708806,0.5049278162333019,119,42,61,16,0.4077669902912621,0.3128618365600808,0.5026721440224434,GBP_CHF,H4,20,2.0,14,long,395
175,67,97,11,0.40853658536585363,0.3333026867060598,0.4837704840256475,76,35,34,7,0.5072463768115942,0.3892806314966041,0.6252121221265844,GBP_CHF,H4,20,2.5,14,long,251
516,240,249,27,0.49079754601226994,0.4464879207534619,0.535107171271078,222,96,90,36,0.5161290322580645,0.4443093422500486,0.5879487222660804,GBP_CHF,H4,20,1.0,14,short,738
387,180,196,11,0.4787234042553192,0.42822954185841905,0.5292172666522194,167,79,62,26,0.5602836879432624,0.4783548504185128,0.6422125254680121,GBP_CHF,H4,20,1.5,14,short,554
252,106,138,8,0.4344262295081967,0.3722300357720927,0.4966224232443007,109,47,39,23,0.5465116279069767,0.44129372855474913,0.6517295272592043,GBP_CHF,H4,20,2.0,14,short,361
143,58,80,5,0.42028985507246375,0.33793362996154974,0.5026460801833778,62,28,18,16,0.6086956521739131,0.4676581551269505,0.7497331492208756,GBP_CHF,H4,20,2.5,14,short,205
367,169,178,20,0.48703170028818443,0.4344402420887041,0.5396231584876648,158,60,70,28,0.46153846153846156,0.3758414478680571,0.5472354752088661,GBP_CHF,H4,50,1.0,14,long,525
324,141,170,13,0.4533762057877814,0.3980476282617502,0.5087047833138125,139,54,65,20,0.453781512605042,0.36432969131003373,0.5432333339000504,GBP_CHF,H4,50,1.5,14,long,463
291,127,157,7,0.4471830985915493,0.38935615374399407,0.5050100434391045,125,39,58,28,0.4020618556701031,0.30448546036291413,0.4996382509772921,GBP_CHF,H4,50,2.0,14,long,416
241,102,132,7,0.4358974358974359,0.3723615138729329,0.4994333579219389,104,39,44,21,0.46987951807228917,0.36250590317409753,0.5772531329704809,GBP_CHF,H4,50,2.5,14,long,345
357,149,190,18,0.43952802359882004,0.3866924460925308,0.4923636011051093,153,66,62,25,0.515625,0.4290467248410885,0.6022032751589115,GBP_CHF,H4,50,1.0,14,short,510
319,131,175,13,0.42810457516339867,0.3726638880925143,0.48354526223428307,138,59,59,20,0.5,0.40978368744596433,0.5902163125540357,GBP_CHF,H4,50,1.5,14,short,457
300,123,164,13,0.42857142857142855,0.37131718173778483,0.48582567540507227,129,49,59,21,0.4537037037037037,0.3598082674772022,0.5475991399302053,GBP_CHF,H4,50,2.0,14,short,429
235,107,120,8,0.4713656387665198,0.40642750589782195,0.5363037716352177,101,35,47,19,0.4268292682926829,0.31977148570043434,0.5338870508849315,GBP_CHF,H4,50,2.5,14,short,336
264,136,112,16,0.5483870967741935,0.486449119890618,0.610325073657769,114,49,46,19,0.5157894736842106,0.4152937413638352,0.616285206004586,GBP_CHF,H4,100,1.0,14,long,378
249,121,120,8,0.5020746887966805,0.4389478828540807,0.5652014947392803,108,51,43,14,0.5425531914893617,0.4418406381192571,0.6432657448594662,GBP_CHF,H4,100,1.5,14,long,357
226,107,111,8,0.4908256880733945,0.42446288691847445,0.5571884892283145,97,32,55,10,0.367816091954023,0.26648714569962584,0.46914503820842013,GBP_CHF,H4,100,2.0,14,long,323
205,89,111,5,0.445,0.3761240549974086,0.5138759450025915,88,28,50,10,0.358974358974359,0.25251638784338504,0.4654323301053329,GBP_CHF,H4,100,2.5,14,long,293
237,103,115,19,0.4724770642201835,0.406203723449558,0.538750404990809,102,37,46,19,0.4457831325301205,0.33884841891678497,0.552717846143456,GBP_CHF,H4,100,1.0,14,short,339
225,110,102,13,0.5188679245283019,0.4516091874276851,0.5861266616289187,97,33,41,23,0.44594594594594594,0.3326909444730906,0.5592009474188013,GBP_CHF,H4,100,1.5,14,short,322
230,112,107,11,0.5114155251141552,0.4452105236850149,0.5776205265432955,99,40,46,13,0.46511627906976744,0.3596976640982777,0.5705348940412572,GBP_CHF,H4,100,2.0,14,short,329
209,99,100,10,0.49748743718592964,0.42801795622948635,0.5669569181423729,90,40,41,9,0.49382716049382713,0.38494657011418243,0.6027077508734718,GBP_CHF,H4,100,2.5,14,short,299
201,109,80,12,0.5767195767195767,0.5062792101165585,0.647159943322595,87,29,42,16,0.4084507042253521,0.29411228268253764,0.5227891257681666,GBP_CHF,H4,200,1.0,14,long,288
201,108,78,15,0.5806451612903226,0.509728899572531,0.6515614230081143,87,32,39,16,0.4507042253521127,0.334966260624249,0.5664421900799763,GBP_CHF,H4,200,1.5,14,long,288
178,93,77,8,0.5470588235294118,0.4722298950828218,0.6218877519760019,77,29,40,8,0.42028985507246375,0.30382056457475753,0.53675914557017,GBP_CHF,H4,200,2.0,14,long,255
186,88,91,7,0.49162011173184356,0.41838176077379224,0.5648584626898949,81,31,46,4,0.4025974025974026,0.2930556345444847,0.5121391706503206,GBP_CHF,H4,200,2.5,14,long,267
