tr_n,tr_w,tr_l,tr_t,tr_wr,tr_ci_low,tr_ci_high,te_n,te_w,te_l,te_t,te_wr,te_ci_low,te_ci_high,pair,tf,period,k,atr_period,direction,total_n
241,87,153,1,0.3625,0.3016802612221986,0.4233197387778014,104,45,59,0,0.4326923076923077,0.33747008270016976,0.5279145326844457,USD_HUF,H4,50,2.5,14,short,345
249,108,138,3,0.43902439024390244,0.3770082359355966,0.5010405445522083,108,63,45,0,0.5833333333333334,0.4903517430496259,0.6763149236170408,USD_HUF,H4,100,1.0,14,long,357
231,111,117,3,0.4868421052631579,0.4219624966803708,0.551721713845945,100,41,59,0,0.41,0.3136006722015138,0.5063993277984862,USD_HUF,H4,100,1.5,14,long,331
235,116,116,3,0.5,0.43565984789873596,0.5643401521012641,101,36,65,0,0.3564356435643564,0.26302810252653397,0.44984318460217887,USD_HUF,H4,100,2.0,14,long,336
217,109,108,0,0.5023041474654378,0.4357781189991624,0.5688301759317133,93,35,58,0,0.3763440860215054,0.2778795888387906,0.47480858320422015,USD_HUF,H4,100,2.5,14,long,310
228,95,130,3,0.4222222222222222,0.3576841820578518,0.48676026238659265,99,53,46,0,0.5353535353535354,0.43710634710117363,0.633600723605897,USD_HUF,H4,100,1.0,14,short,327
233,113,117,3,0.49130434782608695,0.42669483446517553,0.5559138611869984,101,51,50,0,0.504950495049505,0.40744163013809787,0.602459359960912,USD_HUF,H4,100,1.5,14,short,334
205,97,107,1,0.47549019607843135,0.40695895825487627,0.5440214339019864,89,44,45,0,0.4943820224719101,0.390508787678015,0.5982552572658052,USD_HUF,H4,100,2.0,14,short,294
210,89,120,1,0.4258373205741627,0.358799132348545,0.49287550879978037,90,50,40,0,0.5555555555555556,0.4528941265832865,0.6582169845278247,USD_HUF,H4,100,2.5,14,short,300
179,82,97,0,0.4581005586592179,0.38510955789495543,0.5310915594234804,77,26,51,0,0.33766233766233766,0.23203125146537806,0.44329342385929726,USD_HUF,H4,200,1.0,14,long,256
164,77,87,0,0.4695121951219512,0.39312944547303796,0.5458949447708644,71,23,48,0,0.323943661971831,0.2150874832091717,0.4327998407344903,USD_HUF,H4,200,1.5,14,long,235
181,77,104,0,0.425414364640884,0.3533865494993496,0.4974421797824184,78,27,51,0,0.34615384615384615,0.24057397262181976,0.4517337196858725,USD_HUF,H4,200,2.0,14,long,259
162,65,97,0,0.4012345679012346,0.32575557532039945,0.4767135604820697,70,26,43,1,0.37681159420289856,0.26247023853976054,0.4911529498660366,USD_HUF,H4,200,2.5,14,long,232
168,64,101,3,0.3878787878787879,0.3135288125207535,0.46222876323682227,72,35,37,0,0.4861111111111111,0.37066157002778255,0.6015606521944397,USD_HUF,H4,200,1.0,14,short,240
170,71,97,2,0.4226190476190476,0.34792135441256117,0.49731674082553406,74,25,49,0,0.33783783783783783,0.2300731348942432,0.44560254078143247,USD_HUF,H4,200,1.5,14,short,244
176,78,97,1,0.44571428571428573,0.37207116790956485,0.5193574035190066,76,30,46,0,0.39473684210526316,0.2848425271444402,0.5046311570660861,USD_HUF,H4,200,2.0,14,short,252
175,69,105,1,0.39655172413793105,0.32386561968809746,0.46923782858776464,76,32,44,0,0.42105263157894735,0.3100490452395808,0.5320562179183138,USD_HUF,H4,200,2.5,14,short,251
487,182,226,79,0.44607843137254904,0.3978441580191341,0.494312704725964,210,75,106,29,0.4143646408839779,0.3425981397506828,0.486131142017273,EUR_HUF,H4,20,1.0,14,long,697
339,115,176,48,0.3951890034364261,0.33901675060219727,0.45136125627065493,146,64,65,17,0.49612403100775193,0.40984243474493226,0.5824056272705715,EUR_HUF,H4,20,1.5,14,long,485
217,76,97,44,0.4393063583815029,0.36534930833902146,0.5132634084239843,93,46,32,15,0.5897435897435898,0.4805824472696572,0.6989047322175223,EUR_HUF,H4,20,2.0,14,long,310
112,43,49,20,0.4673913043478261,0.365436757629941,0.5693458510657112,48,24,17,7,0.5853658536585366,0.43456271942948005,0.736168987887593,EUR_HUF,H4,20,2.5,14,long,160
455,146,241,68,0.3772609819121447,0.32896905073740756,0.4255529130868818,196,88,82,26,0.5176470588235295,0.44253131856110517,0.5927627990859538,EUR_HUF,H4,20,1.0,14,short,651
367,103,205,59,0.3344155844155844,0.28172590702350464,0.38710526180766414,158,67,76,15,0.46853146853146854,0.3867422210020213,0.5503207160609157,EUR_HUF,H4,20,1.5,14,short,525
259,63,153,43,0.2916666666666667,0.2310500859649554,0.35228324736837796,112,46,59,7,0.4380952380952381,0.34319287111074576,0.5329976050797305,EUR_HUF,H4,20,2.0,14,short,371
151,38,88,25,0.30158730158730157,0.22145024477960665,0.3817243583949965,66,27,34,5,0.4426229508196721,0.31797571287036785,0.5672701887689764,EUR_HUF,H4,20,2.5,14,short,217
341,122,169,50,0.41924398625429554,0.3625496264578957,0.4759383460506954,147,52,68,27,0.43333333333333335,0.34467076032841854,0.5219959063382482,EUR_HUF,H4,50,1.0,14,long,488
321,104,158,59,0.3969465648854962,0.3377018863243919,0.45619124344660045,138,58,58,22,0.5,0.40900928429324457,0.5909907157067554,EUR_HUF,H4,50,1.5,14,long,459
292,94,138,60,0.4051724137931034,0.3419999865322021,0.46834484105400476,126,50,60,16,0.45454545454545453,0.36149303481640876,0.5475978742745002,EUR_HUF,H4,50,2.0,14,long,418
250,101,105,44,0.49029126213592233,0.42202430000759256,0.5585582242642521,108,39,45,24,0.4642857142857143,0.3576320692472066,0.570939359324222,EUR_HUF,H4,50,2.5,14,long,358
326,100,183,43,0.35335689045936397,0.29766371728793106,0.4090500636307969,141,61,63,17,0.49193548387096775,0.40394033389064354,0.579930633851292,EUR_HUF,H4,50,1.0,14,short,467
289,89,160,40,0.357429718875502,0.2979029862181597,0.41695645153284433,125,57,56,12,0.504424778761062,0.4122377436700475,0.5966118138520764,EUR_HUF,H4,50,1.5,14,short,414
263,80,143,40,0.35874439461883406,0.29579206750248344,0.4216967217351847,113,50,53,10,0.4854368932038835,0.3889155912741364,0.5819581951336307,EUR_HUF,H4,50,2.0,14,short,376
226,68,117,41,0.3675675675675676,0.2980897983107542,0.43704533682438096,98,39,53,6,0.42391304347826086,0.3229309037842003,0.5248951831723214,EUR_HUF,H4,50,2.5,14,short,324
228,69,118,41,0.3689839572192513,0.29982328424359683,0.4381446301949058,98,25,57,16,0.3048780487804878,0.20523598249592823,0.40452011506504737,EUR_HUF,H4,100,1.0,14,long,326
244,85,114,45,0.4271356783919598,0.35840694421874025,0.4958644125651794,106,41,49,16,0.45555555555555555,0.3526633976467913,0.5584477134643199,EUR_HUF,H4,100,1.5,14,long,350
232,81,103,48,0.44021739130434784,0.36848910440260224,0.5119456782060934,100,33,47,20,0.4125,0.30462346466909496,0.520376535330905,EUR_HUF,H4,100,2.0,14,long,332
206,83,88,35,0.4853801169590643,0.41046968730042666,0.560290546617702,89,27,49,13,0.35526315789473684,0.24766233194053183,0.46286398384894184,EUR_HUF,H4,100,2.5,14,long,295
230,68,136,26,0.3333333333333333,0.2686436938588572,0.3980229728078094,100,41,54,5,0.43157894736842106,0.3319789168044144,0.5311789779324277,EUR_HUF,H4,100,1.0,14,short,330
220,59,131,30,0.3105263157894737,0.2447321592802327,0.3763204722987147,95,40,48,7,0.45454545454545453,0.3505096865529601,0.558581222537949,EUR_HUF,H4,100,1.5,14,short,315
238,68,144,26,0.32075471698113206,0.2579216899989709,0.3835877439632932,103,39,57,7,0.40625,0.30800307800092835,0.5044969219990716,EUR_HUF,H4,100,2.0,14,short,341
230,64,135,31,0.32160804020100503,0.2567097391097569,0.38650634129225314,100,39,53,8,0.42391304347826086,0.3229309037842003,0.5248951831723214,EUR_HUF,H4,100,2.5,14,short,330
175,60,88,27,0.40540540540540543,0.32630468122933504,0.4845061295814758,76,29,42,5,0.4084507042253521,0.29411228268253764,0.5227891257681666,EUR_HUF,H4,200,1.0,14,long,251
188,67,80,41,0.4557823129251701,0.37526997014854857,0.5362946557017916,81,28,42,11,0.4,0.2852341514212525,0.5147658485787475,EUR_HUF,H4,200,1.5,14,long,269
174,59,80,35,0.4244604316546763,0.3422920241040977,0.5066288392052549,75,23,46,6,0.3333333333333333,0.22210247998085683,0.44456418668580977,EUR_HUF,H4,200,2.0,14,long,249
156,60,76,20,0.4411764705882353,0.3577257425032649,0.5246271986732056,67,23,38,6,0.3770491803278688,0.25542580969227136,0.4986725509634663,EUR_HUF,H4,200,2.5,14,long,223
176,47,97,32,0.3263888888888889,0.24980328709302363,0.40297449068475416,76,33,36,7,0.4782608695652174,0.36039429681531093,0.5961274423151238,EUR_HUF,H4,200,1.0,14,short,252
168,55,84,29,0.39568345323741005,0.31439013354551054,0.47697677292930957,72,28,39,5,0.417910447761194,0.29980900952033557,0.5360118860020524,EUR_HUF,H4,200,1.5,14,short,240
163,54,93,16,0.3673469387755102,0.28941447193559106,0.4452794056154294,71,26,37,8,0.4126984126984127,0.2911266305417985,0.5342701948550268,EUR_HUF,H4,200,2.0,14,short,234
150,49,90,11,0.35251798561151076,0.2730937277081138,0.43194224351490773,65,33,32,0,0.5076923076923077,0.3861526537396521,0.6292319616449633,EUR_HUF,H4,200,2.5,14,short,215
492,158,251,83,0.3863080684596577,0.339119531397698,0.4334966055216174,211,50,69,92,0.42016806722689076,0.3314840869289253,0.5088520475248562,EUR_PLN,H4,20,1.0,14,long,703
318,102,162,54,0.38636363636363635,0.32762717557738397,0.44510009714988874,137,28,43,66,0.39436619718309857,0.28068679220447335,0.5080456021617238,EUR_PLN,H4,20,1.5,14,long,455
180,61,85,34,0.4178082191780822,0.3378061595259699,0.4978102788301945,78,14,20,44,0.4117647058823529,0.24633377578827045,0.5771956359764354,EUR_PLN,H4,20,2.0,14,long,258
91,38,28,25,0.5757575757575758,0.45652059185637583,0.6949945596587758,40,11,13,16,0.4583333333333333,0.2589874702005656,0.6576791964661011,EUR_PLN,H4,20,2.5,14,long,131
466,132,230,104,0.36464088397790057,0.31505659395055274,0.4142251740052484,200,60,46,94,0.5660377358490566,0.4716855828898187,0.6603898888082944,EUR_PLN,H4,20,1.0,14,short,666
306,90,163,53,0.3557312252964427,0.29673960206475475,0.4147228485281306,132,38,29,65,0.5671641791044776,0.4485232157242064,0.6858051424847488,EUR_PLN,H4,20,1.5,14,short,438
182,58,105,19,0.3558282208588957,0.2823289025573858,0.4293275391604056,78,30,18,30,0.625,0.4880408363781379,0.7619591636218621,EUR_PLN,H4,20,2.0,14,short,260
102,38,59,5,0.3917525773195876,0.2946085119869205,0.48889664265225474,45,16,13,16,0.5517241379310345,0.3707190669948286,0.7327292088672404,EUR_PLN,H4,20,2.5,14,short,147
379,126,173,80,0.4214046822742475,0.3654343850750032,0.4773749794734918,163,36,49,78,0.4235294117647059,0.3184840277198131,0.5285747958095987,EUR_PLN,H4,50,1.0,14,long,542
333,91,171,71,0.3473282442748092,0.2896751148684568,0.40498137368116155,144,29,46,69,0.38666666666666666,0.27645131490946834,0.496882018423865,EUR_PLN,H4,50,1.5,14,long,477
270,77,146,47,0.3452914798206278,0.2828863103006487,0.4076966493406069,116,30,33,53,0.47619047619047616,0.35286214796370635,0.599518804417246,EUR_PLN,H4,50,2.0,14,long,386
196,66,99,31,0.4,0.3252485330031456,0.47475146699685444,85,18,28,39,0.391304347826087,0.2502668507791245,0.5323418448730495,EUR_PLN,H4,50,2.5,14,long,281
336,105,153,78,0.4069767441860465,0.34702982378978653,0.4669236645823065,144,33,41,70,0.44594594594594594,0.3326909444730906,0.5592009474188013,EUR_PLN,H4,50,1.0,14,short,480
266,84,129,53,0.39436619718309857,0.3287333621173728,0.4599990322488243,114,33,23,58,0.5892857142857143,0.4604326002371978,0.7181388283342308,EUR_PLN,H4,50,1.5,14,short,380
198,54,120,24,0.3103448275862069,0.24160321721913164,0.3790864379532822,85,29,18,38,0.6170212765957447,0.4780437635212768,0.7559987896702125,EUR_PLN,H4,50,2.0,14,short,283
179,50,106,23,0.32051282051282054,0.24727977275979018,0.3937458682658509,78,25,28,25,0.4716981132075472,0.33730058327822676,0.6060956431368676,EUR_PLN,H4,50,2.5,14,short,257
297,92,133,72,0.4088888888888889,0.34464940718058984,0.473128370597188,128,23,32,73,0.41818181818181815,0.28781983933186,0.5485437970317764,EUR_PLN,H4,100,1.0,14,long,425
268,101,117,50,0.463302752293578,0.39710778853726236,0.5294977160498936,115,19,32,64,0.37254901960784315,0.2398546190603981,0.5052434201552882,EUR_PLN,H4,100,1.5,14,long,383
254,87,124,43,0.41232227488151657,0.3459016652632281,0.47874288449980507,109,17,31,61,0.3541666666666667,0.21886612885396098,0.4894672044793724,EUR_PLN,H4,100,2.0,14,long,363
229,72,112,45,0.391304347826087,0.3207855993026057,0.46182309634956825,99,19,28,52,0.40425531914893614,0.26395291898517614,0.5445577193126961,EUR_PLN,H4,100,2.5,14,long,328
252,81,120,51,0.40298507462686567,0.33517486019995246,0.4707952890537789,109,19,37,53,0.3392857142857143,0.21527714603335518,0.4632942825380734,EUR_PLN,H4,100,1.0,14,short,361
261,86,127,48,0.40375586854460094,0.33786310044157797,0.4696486366476239,112,29,32,51,0.47540983606557374,0.3500855304633912,0.6007341416677563,EUR_PLN,H4,100,1.5,14,short,373
206,68,108,30,0.38636363636363635,0.31442645725198054,0.45830081547529217,89,25,22,42,0.5319148936170213,0.38925870088730413,0.6745710863467385,EUR_PLN,H4,100,2.0,14,short,295
189,60,107,22,0.3592814371257485,0.2865120229522764,0.4320508512992206,81,27,24,30,0.5294117647058824,0.3924219399364037,0.666401589475361,EUR_PLN,H4,100,2.5,14,short,270
224,72,104,48,0.4090909090909091,0.3364518872216568,0.4817299309601614,96,11,15,70,0.4230769230769231,0.23317121377589872,0.6129826323779475,EUR_PLN,H4,200,1.0,14,long,320
214,62,96,56,0.3924050632911392,0.31626698656429697,0.4685431400179815,92,17,8,67,0.68,0.49714134857765147,0.8628586514223486,EUR_PLN,H4,200,1.5,14,long,306
203,51,103,49,0.33116883116883117,0.2568363395599097,0.40550132277775264,87,23,10,54,0.696969696969697,0.5401686061757061,0.853770787763688,EUR_PLN,H4,200,2.0,14,long,290
191,53,90,48,0.3706293706293706,0.2914683828614404,0.44979035839730086,83,21,6,56,0.7777777777777778,0.6209598547051925,0.934595700850363,EUR_PLN,H4,200,2.5,14,long,274
195,51,101,43,0.3355263157894737,0.26046149287708253,0.4105911387018648,84,13,26,45,0.3333333333333333,0.18538246753843945,0.4812841991282272,EUR_PLN,H4,200,1.0,14,short,279
181,56,92,33,0.3783783783783784,0.30024233326847505,0.45651442348828175,78,17,29,32,0.3695652173913043,0.23007531079264418,0.5090551239899644,EUR_PLN,H4,200,1.5,14,short,259
184,61,97,26,0.3860759493670886,0.31016206297971766,0.46198983575445957,80,23,26,31,0.46938775510204084,0.32965039212332675,0.6091251180807549,EUR_PLN,H4,200,2.0,14,short,264
162,57,82,23,0.41007194244604317,0.3283049121228229,0.4918389727692634,70,24,18,28,0.5714285714285714,0.42176227595761373,0.7210948668995291,EUR_PLN,H4,200,2.5,14,short,232
484,193,190,101,0.5039164490861618,0.45384232451798195,0.5539905736543418,208,67,97,44,0.40853658536585363,0.3333026867060598,0.4837704840256475,EUR_SEK,H4,20,1.0,14,long,692
342,156,130,56,0.5454545454545454,0.48774588453466633,0.6031632063744244,147,51,66,30,0.4358974358974359,0.34604407327250436,0.5257507985223675,EUR_SEK,H4,20,1.5,14,long,489
205,86,72,47,0.5443037974683544,0.4666458487513092,0.6219617461853997,89,39,41,9,0.4875,0.37796691424505563,0.5970330857549444,EUR_SEK,H4,20,2.0,14,long,294
105,41,37,27,0.5256410256410257,0.4148238805019678,0.6364581707800835,46,15,23,8,0.39473684210526316,0.2393228114599668,0.5501508727505595,EUR_SEK,H4,20,2.5,14,long,151
508,180,249,79,0.4195804195804196,0.37288158319752124,0.46627925596331793,218,93,104,21,0.4720812182741117,0.4023680411150227,0.5417943954332006,EUR_SEK,H4,20,1.0,14,short,726
375,137,181,57,0.4308176100628931,0.37639053918051035,0.48524468094527584,162,59,83,20,0.4154929577464789,0.3344363159543184,0.49654959953863936,EUR_SEK,H4,20,1.5,14,short,537
255,97,121,37,0.44495412844036697,0.378983612100642,0.5109246447800919,110,43,55,12,0.4387755102040816,0.3405255166952279,0.5370255037129353,EUR_SEK,H4,20,2.0,14,short,365
135,49,67,19,0.4224137931034483,0.33252521122112694,0.5123023749857697,58,18,34,6,0.34615384615384615,0.21684543752332425,0.47546225478436804,EUR_SEK,H4,20,2.5,14,short,193
379,163,149,67,0.5224358974358975,0.4670102063714019,0.577861588500393,163,43,72,48,0.3739130434782609,0.28548097432939834,0.4623451126271234,EUR_SEK,H4,50,1.0,14,long,542
328,137,127,64,0.5189393939393939,0.45866784882861755,0.5792109390501703,141,41,58,42,0.41414141414141414,0.3171107051783749,0.5111721231044534,EUR_SEK,H4,50,1.5,14,long,469
269,113,92,64,0.551219512195122,0.4831334189576803,0.6193056054325637,116,42,49,25,0.46153846153846156,0.3591109390650735,0.5639659840118496,EUR_SEK,H4,50,2.0,14,long,385
215,93,72,50,0.5636363636363636,0.487963899270118,0.6393088280026091,93,33,46,14,0.4177215189873418,0.3089659962466471,0.5264770417280364,EUR_SEK,H4,50,2.5,14,long,308
354,120,185,49,0.39344262295081966,0.33861709789258754,0.4482681480090518,153,63,69,21,0.4772727272727273,0.3920628392386331,0.5624826153068215,EUR_SEK,H4,50,1.0,14,short,507
317,106,157,54,0.40304182509505704,0.3437595028919017,0.46232414729821236,137,42,75,20,0.358974358974359,0.2720517895334162,0.44589692841530176,EUR_SEK,H4,50,1.5,14,short,454
284,98,136,50,0.4188034188034188,0.35558919971704034,0.4820176378897973,122,39,74,9,0.34513274336283184,0.2574757501516242,0.43278973657403946,EUR_SEK,H4,50,2.0,14,short,406
211,78,97,36,0.44571428571428573,0.37207116790956485,0.5193574035190066,91,30,57,4,0.3448275862068966,0.24494834193812026,0.4447068304756729,EUR_SEK,H4,50,2.5,14,short,302
259,105,100,54,0.5121951219512195,0.44376931475979164,0.5806209291426474,112,27,46,39,0.3698630136986301,0.25911585851689595,0.4806101688803643,EUR_SEK,H4,100,1.0,14,long,371
251,99,94,58,0.5129533678756477,0.44243510070424663,0.5834716350470488,108,26,50,32,0.34210526315789475,0.23544384368011306,0.44876668263567643,EUR_SEK,H4,100,1.5,14,long,359
228,90,87,51,0.5084745762711864,0.43482384676818253,0.5821253057741903,98,24,46,28,0.34285714285714286,0.2316600205922209,0.4540542651220648,EUR_SEK,H4,100,2.0,14,long,326
200,80,79,41,0.5031446540880503,0.4254271358069311,0.5808621723691696,86,31,37,18,0.45588235294117646,0.33750342264613753,0.5742612832362154,EUR_SEK,H4,100,2.5,14,long,286
272,87,149,36,0.3686440677966102,0.30709225793190764,0.43019587766131273,117,41,55,21,0.4270833333333333,0.3281318076171983,0.5260348590494683,EUR_SEK,H4,100,1.0,14,short,389
268,84,142,42,0.37168141592920356,0.3086760950302641,0.434686736828143,116,37,60,19,0.38144329896907214,0.2847770298345314,0.4781095681036129,EUR_SEK,H4,100,1.5,14,short,384
259,74,147,38,0.334841628959276,0.2726198837590041,0.3970633741595479,111,27,74,10,0.26732673267326734,0.1810146188865391,0.35363884645999555,EUR_SEK,H4,100,2.0,14,short,370
212,53,130,29,0.2896174863387978,0.22389877366287653,0.3553361990147191,91,23,64,4,0.26436781609195403,0.17169953711647767,0.3570360950674304,EUR_SEK,H4,100,2.5,14,short,303
195,66,89,40,0.4258064516129032,0.34796238865996343,0.503650514565843,84,15,46,23,0.2459016393442623,0.1378364386863508,0.3539668400021738,EUR_SEK,H4,200,1.0,14,long,279
195,70,82,43,0.4605263157894737,0.3812859200812313,0.539766711497716,84,21,37,26,0.3620689655172414,0.23838181329805236,0.4857561177364304,EUR_SEK,H4,200,1.5,14,long,279
172,50,75,47,0.4,0.31411710298318996,0.4858828970168101,75,26,23,26,0.5306122448979592,0.39087488191924513,0.6703496078766733,EUR_SEK,H4,200,2.0,14,long,247
151,42,60,49,0.4117647058823529,0.31625311386024424,0.5072762979044616,66,28,17,21,0.6222222222222222,0.4805643294898079,0.7638801149546366,EUR_SEK,H4,200,2.5,14,long,217
181,67,90,24,0.4267515923566879,0.34938290140722394,0.5041202833061519,78,37,35,6,0.5138888888888888,0.3984393478055603,0.6293384299722173,EUR_SEK,H4,200,1.0,14,short,259
163,54,84,25,0.391304347826087,0.3098763109401921,0.47273238471198187,71,34,35,2,0.4927536231884058,0.3747878778734156,0.610719368503396,EUR_SEK,H4,200,1.5,14,short,234
165,43,100,22,0.3006993006993007,0.22553939215917435,0.375859209239427,71,27,40,4,0.40298507462686567,0.285534337967312,0.5204358112864194,EUR_SEK,H4,200,2.0,14,short,236
162,37,103,22,0.2642857142857143,0.19124189182275714,0.33732953674867144,70,20,46,4,0.30303030303030304,0.19215518843242452,0.41390541762818156,EUR_SEK,H4,200,2.5,14,short,232
544,257,280,7,0.478584729981378,0.43633341595677866,0.5208360440059774,234,114,100,20,0.5327102803738317,0.4658623698492233,0.5995581908984402,NZD_CAD,H4,20,1.0,14,long,778
417,186,225,6,0.45255474452554745,0.4044330325138512,0.5006764565372437,179,80,77,22,0.5095541401273885,0.4313559054791388,0.5877523747756382,NZD_CAD,H4,20,1.5,14,long,596
287,127,157,3,0.4471830985915493,0.38935615374399407,0.5050100434391045,124,63,51,10,0.5526315789473685,0.46135609229980423,0.6439070655949327,NZD_CAD,H4,20,2.0,14,long,411
158,72,85,1,0.4585987261146497,0.38065479534196633,0.536542656887333,68,33,29,6,0.532258064516129,0.40805723226354473,0.6564588967687133,NZD_CAD,H4,20,2.5,14,long,226
508,236,262,10,0.4738955823293173,0.43004062383026687,0.5177505408283677,219,110,100,9,0.5238095238095238,0.4562598164603209,0.5913592311587268,NZD_CAD,H4,20,1.0,14,short,727
413,189,210,14,0.47368421052631576,0.4246908445954675,0.522677576457164,178,95,79,4,0.5459770114942529,0.4719981663846331,0.6199558566038728,NZD_CAD,H4,20,1.5,14,short,591
257,123,129,5,0.4880952380952381,0.426378541672925,0.5498119345175512,111,56,54,1,0.509090909090909,0.415667021139433,0.6025147970423851,NZD_CAD,H4,20,2.0,14,short,368
147,67,79,1,0.4589041095890411,0.3780731499820894,0.5397350691959928,64,30,29,5,0.5084745762711864,0.3809077707574716,0.6360413817849012,NZD_CAD,H4,20,2.5,14,short,211
386,180,202,4,0.4712041884816754,0.4211462495367593,0.5212621274265915,166,75,82,9,0.47770700636942676,0.39957227009514695,0.5558417426437066,NZD_CAD,H4,50,1.0,14,long,552
368,166,197,5,0.4573002754820937,0.40605152384739257,0.5085490271167947,159,68,75,16,0.4755244755244755,0.3936710039980654,0.5573779470508856,NZD_CAD,H4,50,1.5,14,long,527
325,139,181,5,0.434375,0.380065251526113,0.48868474847388704,140,65,66,9,0.4961832061068702,0.41056270328763955,0.5818037089261009,NZD_CAD,H4,50,2.0,14,long,465
269,124,142,3,0.46616541353383456,0.4062154903188461,0.526115336748823,116,49,58,9,0.45794392523364486,0.3635394806157075,0.5523483698515822,NZD_CAD,H4,50,2.5,14,long,385
365,156,205,4,0.43213296398891965,0.3810313639866129,0.4832345639912264,157,80,72,5,0.5263157894736842,0.4469374643386749,0.6056941146086935,NZD_CAD,H4,50,1.0,14,short,522
331,148,178,5,0.4539877300613497,0.3999408622698455,0.5080345978528539,142,64,74,4,0.463768115942029,0.3805642915708358,0.5469719403132222,NZD_CAD,H4,50,1.5,14,short,473
282,128,147,7,0.46545454545454545,0.4064995401459277,0.5244095507631632,121,53,66,2,0.44537815126050423,0.35607936997714484,0.5346769325438636,NZD_CAD,H4,50,2.0,14,short,403
261,119,133,9,0.4722222222222222,0.4105833674105324,0.533861077033912,112,51,58,3,0.46788990825688076,0.3742166968855733,0.5615631196281882,NZD_CAD,H4,50,2.5,14,short,373
291,124,162,5,0.43356643356643354,0.3761315993915999,0.4910012677412672,126,48,74,4,0.39344262295081966,0.3067558564014951,0.4801293895001442,NZD_CAD,H4,100,1.0,14,long,417
287,123,159,5,0.43617021276595747,0.3782895458195318,0.49405087971238315,123,51,69,3,0.425,0.33655081496512623,0.5134491850348737,NZD_CAD,H4,100,1.5,14,long,410
276,105,156,15,0.40229885057471265,0.3428077149744793,0.461789986174946,119,56,52,11,0.5185185185185185,0.42428267476018955,0.6127543622768474,NZD_CAD,H4,100,2.0,14,long,395
259,119,130,10,0.4779116465863454,0.415867301090357,0.5399559920823338,111,46,51,14,0.4742268041237113,0.3748551603481779,0.5735984478992447,NZD_CAD,H4,100,2.5,14,long,370
280,141,134,5,0.5127272727272727,0.4536501975150777,0.5718043479394678,121,71,49,1,0.5916666666666667,0.5037216133242108,0.6796117200091225,NZD_CAD,H4,100,1.0,14,short,401
263,111,148,4,0.42857142857142855,0.36830176429135786,0.48884109285149924,114,62,49,3,0.5585585585585585,0.4661812110429873,0.6509359060741298,NZD_CAD,H4,100,1.5,14,short,377
222,88,128,6,0.4074074074074074,0.3418801840613725,0.4729346307534423,96,42,50,4,0.45652173913043476,0.3547366930230662,0.5583067852378033,NZD_CAD,H4,100,2.0,14,short,318
200,85,115,0,0.425,0.35648755587486314,0.49351244412513684,87,31,51,5,0.3780487804878049,0.27309424091735324,0.4830033200582565,NZD_CAD,H4,100,2.5,14,short,287
206,97,107,2,0.47549019607843135,0.40695895825487627,0.5440214339019864,89,31,50,8,0.38271604938271603,0.27686518907364094,0.4885669096917911,NZD_CAD,H4,200,1.0,14,long,295
195,85,108,2,0.44041450777202074,0.37037526397182857,0.5104537515722128,84,32,44,8,0.42105263157894735,0.3100490452395808,0.5320562179183138,NZD_CAD,H4,200,1.5,14,long,279
193,78,113,2,0.4083769633507853,0.3386673709190581,0.4780865557825126,84,28,48,8,0.3684210526315789,0.2599696140258758,0.47687249123728204,NZD_CAD,H4,200,2.0,14,long,277
213,77,133,3,0.36666666666666664,0.3014890745163078,0.4318442588170255,92,36,46,10,0.43902439024390244,0.3316092600918853,0.5464395203959196,NZD_CAD,H4,200,2.5,14,long,305
178,84,89,5,0.48554913294797686,0.41107223782063174,0.560026028075322,77,42,30,5,0.5833333333333334,0.46945460749952866,0.6972120591671381,NZD_CAD,H4,200,1.0,14,short,255
192,93,94,5,0.49732620320855614,0.4256625303403986,0.5689898760767137,83,39,36,8,0.52,0.40692991200144935,0.6330700879985507,NZD_CAD,H4,200,1.5,14,short,275
195,92,99,4,0.4816753926701571,0.4108127194751918,0.5525380658651223,84,46,28,10,0.6216216216216216,0.5111205669170003,0.732122676326243,NZD_CAD,H4,200,2.0,14,short,279
183,81,98,4,0.45251396648044695,0.3795964157984502,0.5254315171624437,79,46,24,9,0.6571428571428571,0.5459457348779352,0.7683399794077791,NZD_CAD,H4,200,2.5,14,short,262
554,269,275,10,0.4944852941176471,0.4524706964851962,0.5364998917500979,238,102,121,15,0.45739910313901344,0.3920120827036853,0.5227861235743416,NZD_CHF,H4,20,1.0,14,long,792
392,188,199,5,0.48578811369509045,0.435992041643335,0.5355841857468459,169,67,93,9,0.41875,0.3423039635796924,0.49519603642030763,NZD_CHF,H4,20,1.5,14,long,561
263,126,132,5,0.4883720930232558,0.4273764589153078,0.5493677271312039,114,44,65,5,0.4036697247706422,0.31156130298942075,0.4957781465518637,NZD_CHF,H4,20,2.0,14,long,377
161,75,84,2,0.4716981132075472,0.39410366312443323,0.5492925632906611,70,19,48,3,0.2835820895522388,0.17565231087995886,0.3915118682245187,NZD_CHF,H4,20,2.5,14,long,231
551,260,282,9,0.4797047970479705,0.43764488407980523,0.5217647100161357,237,128,104,5,0.5517241379310345,0.48772918138696286,0.6157190944751061,NZD_CHF,H4,20,1.0,14,short,788
381,186,188,7,0.49732620320855614,0.4466523341587475,0.5480000722583648,164,87,72,5,0.5471698113207547,0.46979737728662707,0.6245422453548823,NZD_CHF,H4,20,1.5,14,short,545
