pair,tf,period,k,atr_period,direction,n,w,l,t,wr_decisive,ci_low,ci_high
GBP_CHF,H4,100,1.0,14,long,378,185,158,35,0.5393586005830904,0.48660777038797803,0.5921094307782028
GBP_CHF,H4,100,1.5,14,long,357,172,163,22,0.5134328358208955,0.4599090423238861,0.5669566293179049
GBP_CHF,H4,100,2.0,14,long,323,139,166,18,0.4557377049180328,0.3998433746850928,0.5116320351509728
GBP_CHF,H4,100,2.5,14,long,293,117,161,15,0.420863309352518,0.3628276735895895,0.47889894511544645
GBP_CHF,H4,100,1.0,14,short,339,140,161,38,0.46511627906976744,0.40876765915383134,0.5214648989857035
GBP_CHF,H4,100,1.5,14,short,322,143,143,36,0.5,0.4420513851930699,0.5579486148069301
GBP_CHF,H4,100,2.0,14,short,329,152,153,24,0.49836065573770494,0.44224632058627383,0.5544749908891361
GBP_CHF,H4,100,2.5,14,short,299,139,141,19,0.49642857142857144,0.4378638636260049,0.554993279231138
GBP_CHF,H4,200,1.0,14,long,288,138,122,28,0.5307692307692308,0.4701074007273274,0.5914310608111342
GBP_CHF,H4,200,1.5,14,long,288,140,117,31,0.5447470817120622,0.4838616576693137,0.6056325057548106
GBP_CHF,H4,200,2.0,14,long,255,122,117,16,0.5104602510460251,0.44708319435565347,0.5738373077363967
GBP_CHF,H4,200,2.5,14,long,267,119,137,11,0.46484375,0.40374534292970804,0.5259421570702919
GBP_CHF,H4,200,1.0,14,short,267,107,132,28,0.4476987447698745,0.3846555701656367,0.5107419193741123
GBP_CHF,H4,200,1.5,14,short,278,112,132,34,0.45901639344262296,0.39648943422470295,0.521543352660543
GBP_CHF,H4,200,2.0,14,short,247,103,113,31,0.47685185185185186,0.41024279585912027,0.5434609078445835
GBP_CHF,H4,200,2.5,14,short,236,100,102,34,0.49504950495049505,0.4261003253458361,0.563998684555154
GBP_NZD,H4,20,1.0,14,long,753,413,306,34,0.5744089012517385,0.5382680419069286,0.6105497605965484
GBP_NZD,H4,20,1.5,14,long,564,304,232,28,0.5671641791044776,0.5252182642381302,0.6091100939708249
GBP_NZD,H4,20,2.0,14,long,365,199,140,26,0.5870206489675516,0.5346066760338035,0.6394346219012996
GBP_NZD,H4,20,2.5,14,long,214,117,87,10,0.5735294117647058,0.5056616733272217,0.64139715020219
GBP_NZD,H4,20,1.0,14,short,775,397,352,26,0.5300400534045394,0.49429631854523526,0.5657837882638436
GBP_NZD,H4,20,1.5,14,short,540,264,258,18,0.5057471264367817,0.46285652529036986,0.5486377275831935
GBP_NZD,H4,20,2.0,14,short,366,174,177,15,0.49572649572649574,0.4434198761229038,0.5480331153300877
GBP_NZD,H4,20,2.5,14,short,237,123,103,11,0.5442477876106194,0.47931492032962436,0.6091806548916144
GBP_NZD,H4,50,1.0,14,long,568,306,234,28,0.5666666666666667,0.5248707289271849,0.6084626044061484
GBP_NZD,H4,50,1.5,14,long,487,255,205,27,0.5543478260869565,0.5089258165040551,0.599769835669858
GBP_NZD,H4,50,2.0,14,long,399,221,150,28,0.5956873315363881,0.5457486613575191,0.6456260017152571
GBP_NZD,H4,50,2.5,14,long,320,175,132,13,0.5700325732899023,0.5146523760616617,0.6254127705181429
GBP_NZD,H4,50,1.0,14,short,554,254,280,20,0.4756554307116105,0.4332969807142312,0.5180138807089898
GBP_NZD,H4,50,1.5,14,short,528,257,248,23,0.5089108910891089,0.4653083895333308,0.5525133926448871
GBP_NZD,H4,50,2.0,14,short,449,221,215,13,0.5068807339449541,0.459951690264548,0.5538097776253603
GBP_NZD,H4,50,2.5,14,short,359,171,182,6,0.48441926345609065,0.43228445737849464,0.5365540695336867
GBP_NZD,H4,100,1.0,14,long,400,220,155,25,0.5866666666666667,0.5368257112034989,0.6365076221298345
GBP_NZD,H4,100,1.5,14,long,380,207,153,20,0.575,0.5239338392105126,0.6260661607894873
GBP_NZD,H4,100,2.0,14,long,323,168,138,17,0.5490196078431373,0.4932666239543806,0.604772591731894
GBP_NZD,H4,100,2.5,14,long,279,135,133,11,0.503731343283582,0.4438699825088172,0.5635927040583468
GBP_NZD,H4,100,1.0,14,short,428,198,218,12,0.47596153846153844,0.4279686468471449,0.523954430075932
GBP_NZD,H4,100,1.5,14,short,380,176,195,9,0.4743935309973046,0.4235812318177486,0.5252058301768605
GBP_NZD,H4,100,2.0,14,short,401,180,208,13,0.4639175257731959,0.41429528141868455,0.5135397701277072
GBP_NZD,H4,100,2.5,14,short,392,197,187,8,0.5130208333333334,0.4630273783693653,0.5630142882973014
GBP_NZD,H4,200,1.0,14,long,274,153,104,17,0.5953307392996109,0.5353214101988262,0.6553400684003956
GBP_NZD,H4,200,1.5,14,long,252,149,90,13,0.6234309623430963,0.5620019392388454,0.684859985447347
GBP_NZD,H4,200,2.0,14,long,228,127,91,10,0.5825688073394495,0.5171061112840061,0.6480315033948929
GBP_NZD,H4,200,2.5,14,long,225,120,91,14,0.5687203791469194,0.5018946497724599,0.6355461085213789
GBP_NZD,H4,200,1.0,14,short,289,133,149,7,0.4716312056737589,0.41336706257805067,0.5298953487694671
GBP_NZD,H4,200,1.5,14,short,290,132,148,10,0.4714285714285714,0.4129580660433774,0.5298990768137655
GBP_NZD,H4,200,2.0,14,short,306,147,150,9,0.494949494949495,0.43808702840954733,0.5518119614894426
GBP_NZD,H4,200,2.5,14,short,295,137,154,4,0.47079037800687284,0.41343987492973105,0.5281408810840147
CHF_JPY,H4,20,1.0,14,long,730,348,311,71,0.5280728376327769,0.48995767598643636,0.5661879992791174
CHF_JPY,H4,20,1.5,14,long,579,287,246,46,0.5384615384615384,0.49613880008816696,0.58078427683491
CHF_JPY,H4,20,2.0,14,long,340,177,134,29,0.5691318327974276,0.5140948623031714,0.6241688032916839
CHF_JPY,H4,20,2.5,14,long,201,114,73,14,0.6096256684491979,0.5397046867398562,0.6795466501585395
CHF_JPY,H4,20,1.0,14,short,815,349,393,73,0.47035040431266845,0.4344367827404565,0.5062640258848804
CHF_JPY,H4,20,1.5,14,short,615,263,303,49,0.46466431095406363,0.42357483399076706,0.5057537879173601
CHF_JPY,H4,20,2.0,14,short,425,195,205,25,0.4875,0.43851531489332607,0.5364846851066739
CHF_JPY,H4,20,2.5,14,short,252,119,113,20,0.5129310344827587,0.44861240282691356,0.5772496661386037
CHF_JPY,H4,50,1.0,14,long,531,245,219,67,0.5280172413793104,0.482593364281263,0.5734411184773578
CHF_JPY,H4,50,1.5,14,long,445,221,184,40,0.5456790123456791,0.49718606454845493,0.5941719601429032
CHF_JPY,H4,50,2.0,14,long,382,184,156,42,0.5411764705882353,0.4882090399585484,0.594143901217922
CHF_JPY,H4,50,2.5,14,long,311,154,136,21,0.5310344827586206,0.47359786087290895,0.5884711046443323
CHF_JPY,H4,50,1.0,14,short,603,247,302,54,0.44990892531876137,0.4082939632814605,0.49152388735606223
CHF_JPY,H4,50,1.5,14,short,520,213,263,44,0.4474789915966387,0.40280926254362276,0.4921487206496546
CHF_JPY,H4,50,2.0,14,short,447,170,239,38,0.4156479217603912,0.3678846002441424,0.4634112432766401
CHF_JPY,H4,50,2.5,14,short,370,148,184,38,0.4457831325301205,0.3923157757234527,0.49925048933678823
CHF_JPY,H4,100,1.0,14,long,390,180,170,40,0.5142857142857142,0.4619238961354628,0.5666475324359657
CHF_JPY,H4,100,1.5,14,long,351,180,137,34,0.5678233438485805,0.5132898008741356,0.6223568868230254
CHF_JPY,H4,100,2.0,14,long,348,178,142,28,0.55625,0.5018141163414472,0.6106858836585528
CHF_JPY,H4,100,2.5,14,long,314,157,122,35,0.5627240143369175,0.5045164391258505,0.6209315895479846
CHF_JPY,H4,100,1.0,14,short,442,163,232,47,0.41265822784810124,0.36410722302883863,0.46120923266736386
CHF_JPY,H4,100,1.5,14,short,419,164,209,46,0.43967828418230565,0.3893064354235177,0.49005013294109356
CHF_JPY,H4,100,2.0,14,short,378,162,176,40,0.47928994082840237,0.42603071342569937,0.5325491682311054
CHF_JPY,H4,100,2.5,14,short,330,150,148,32,0.5033557046979866,0.44658710751197506,0.5601243018839982
CHF_JPY,H4,200,1.0,14,long,293,156,118,19,0.5693430656934306,0.5107112248277031,0.6279749065591581
CHF_JPY,H4,200,1.5,14,long,279,147,109,23,0.57421875,0.513647290304994,0.634790209695006
CHF_JPY,H4,200,2.0,14,long,259,129,115,15,0.5286885245901639,0.4660538093688725,0.5913232398114553
CHF_JPY,H4,200,2.5,14,long,233,113,106,14,0.5159817351598174,0.4497933091537858,0.582170161165849
CHF_JPY,H4,200,1.0,14,short,308,134,152,22,0.46853146853146854,0.41069773697525136,0.5263652000876857
CHF_JPY,H4,200,1.5,14,short,306,136,145,25,0.48398576512455516,0.425553859940346,0.5424176703087643
CHF_JPY,H4,200,2.0,14,short,278,123,133,22,0.48046875,0.41926549788121326,0.5416720021187867
CHF_JPY,H4,200,2.5,14,short,251,83,141,27,0.3705357142857143,0.3072897750633026,0.43378165350812603
NZD_JPY,H4,20,1.0,14,long,727,370,353,4,0.5117565698478561,0.4753200541513019,0.5481930855444103
NZD_JPY,H4,20,1.5,14,long,596,288,306,2,0.48484848484848486,0.44465706387522413,0.5250399058217455
NZD_JPY,H4,20,2.0,14,long,423,213,209,1,0.504739336492891,0.45703582601991344,0.5524428469658687
NZD_JPY,H4,20,2.5,14,long,247,114,133,0,0.46153846153846156,0.39936731341523013,0.523709609661693
NZD_JPY,H4,20,1.0,14,short,761,363,387,11,0.484,0.44823378595378033,0.5197662140462196
NZD_JPY,H4,20,1.5,14,short,632,315,310,7,0.504,0.46480125442007103,0.543198745579929
NZD_JPY,H4,20,2.0,14,short,404,190,211,3,0.47381546134663344,0.4249437507298144,0.5226871719634525
NZD_JPY,H4,20,2.5,14,short,263,131,128,4,0.5057915057915058,0.4449013538333092,0.5666816577497024
NZD_JPY,H4,50,1.0,14,long,527,262,263,2,0.4990476190476191,0.45627699015001816,0.54181824794522
NZD_JPY,H4,50,1.5,14,long,467,229,236,2,0.4924731182795699,0.4470318562241819,0.537914380334958
NZD_JPY,H4,50,2.0,14,long,404,193,210,1,0.47890818858560796,0.4301343648972891,0.5276820122739269
NZD_JPY,H4,50,2.5,14,long,341,160,181,0,0.46920821114369504,0.41623896627902024,0.5221774560083698
NZD_JPY,H4,50,1.0,14,short,530,238,286,6,0.4541984732824427,0.41156697109364826,0.4968299754712372
NZD_JPY,H4,50,1.5,14,short,500,242,251,7,0.4908722109533469,0.44674258603365935,0.5350018358730344
NZD_JPY,H4,50,2.0,14,short,467,226,233,8,0.4923747276688453,0.4466375646062802,0.5381118907314104
NZD_JPY,H4,50,2.5,14,short,410,198,210,2,0.4852941176470588,0.43679787754233806,0.5337903577517796
NZD_JPY,H4,100,1.0,14,long,394,186,207,1,0.4732824427480916,0.42391860790401126,0.522646277592172
NZD_JPY,H4,100,1.5,14,long,366,187,176,3,0.5151515151515151,0.4637384766944206,0.5665645536086097
NZD_JPY,H4,100,2.0,14,long,339,176,161,2,0.5222551928783383,0.46892409895710246,0.5755862867995741
NZD_JPY,H4,100,2.5,14,long,290,143,145,2,0.4965277777777778,0.4387821164324107,0.5542734391231449
NZD_JPY,H4,100,1.0,14,short,412,187,224,1,0.45498783454987834,0.40684428012307194,0.5031313889766847
NZD_JPY,H4,100,1.5,14,short,403,182,220,1,0.4527363184079602,0.4040772235409782,0.5013954132749422
NZD_JPY,H4,100,2.0,14,short,345,155,181,9,0.46130952380952384,0.4080064453684404,0.5146126022506073
NZD_JPY,H4,100,2.5,14,short,336,148,180,8,0.45121951219512196,0.3973662004058961,0.5050728239843478
NZD_JPY,H4,200,1.0,14,long,274,138,136,0,0.5036496350364964,0.44444724708534805,0.5628520229876448
NZD_JPY,H4,200,1.5,14,long,277,127,149,1,0.4601449275362319,0.40134355777743635,0.5189462972950274
NZD_JPY,H4,200,2.0,14,long,283,155,127,1,0.549645390070922,0.49157561839460806,0.6077151617472358
NZD_JPY,H4,200,2.5,14,long,265,141,123,1,0.5340909090909091,0.47391643641949927,0.5942653817623189
NZD_JPY,H4,200,1.0,14,short,315,148,163,4,0.4758842443729904,0.4203782167185669,0.5313902720274138
NZD_JPY,H4,200,1.5,14,short,294,156,135,3,0.5360824742268041,0.4787836419550631,0.5933813064985451
NZD_JPY,H4,200,2.0,14,short,308,155,151,2,0.5065359477124183,0.4505178632090001,0.5625540322158364
NZD_JPY,H4,200,2.5,14,short,285,136,149,0,0.47719298245614034,0.41920321466074156,0.5351827502515392
AUD_JPY,H4,20,1.0,14,long,732,372,351,9,0.5145228215767634,0.4780916067312925,0.5509540364222344
AUD_JPY,H4,20,1.5,14,long,522,244,275,3,0.4701348747591522,0.4271944540951678,0.5130752954231367
AUD_JPY,H4,20,2.0,14,long,407,205,199,3,0.5074257425742574,0.45867429761403483,0.55617718753448
AUD_JPY,H4,20,2.5,14,long,248,113,133,2,0.45934959349593496,0.3970739171456059,0.521625269846264
AUD_JPY,H4,20,1.0,14,short,801,388,402,11,0.4911392405063291,0.4562778806587573,0.526000600353901
AUD_JPY,H4,20,1.5,14,short,634,303,320,11,0.48635634028892455,0.4471080896041296,0.5256045909737195
AUD_JPY,H4,20,2.0,14,short,449,214,226,9,0.4863636363636364,0.4396613478054297,0.5330659249218431
AUD_JPY,H4,20,2.5,14,short,281,148,129,4,0.5342960288808665,0.4755522161648321,0.5930398415969008
AUD_JPY,H4,50,1.0,14,long,528,268,252,8,0.5153846153846153,0.47242912085019745,0.5583401099190333
AUD_JPY,H4,50,1.5,14,long,430,237,186,7,0.5602836879432624,0.5129820515439552,0.6075853243425697
AUD_JPY,H4,50,2.0,14,long,381,189,189,3,0.5,0.4495942390123833,0.5504057609876167
AUD_JPY,H4,50,2.5,14,long,307,141,163,3,0.46381578947368424,0.40775631083088265,0.5198752681164858
AUD_JPY,H4,50,1.0,14,short,588,269,314,5,0.4614065180102916,0.42094015219207825,0.5018728838285049
AUD_JPY,H4,50,1.5,14,short,525,235,285,5,0.4519230769230769,0.4091463632243164,0.49469979062183744
AUD_JPY,H4,50,2.0,14,short,457,209,242,6,0.4634146341463415,0.4173919351127407,0.5094373331799423
AUD_JPY,H4,50,2.5,14,short,385,182,197,6,0.48021108179419525,0.429911304350951,0.5305108592374395
AUD_JPY,H4,100,1.0,14,long,368,194,171,3,0.5315068493150685,0.48031324647886575,0.5827004521512713
AUD_JPY,H4,100,1.5,14,long,351,197,154,0,0.5612535612535613,0.5093390379948042,0.6131680845123184
AUD_JPY,H4,100,2.0,14,long,339,160,178,1,0.47337278106508873,0.42014344938598897,0.5266021127441884
AUD_JPY,H4,100,2.5,14,long,292,147,144,1,0.5051546391752577,0.4477090746984196,0.5626002036520958
AUD_JPY,H4,100,1.0,14,short,422,184,233,5,0.4412470023980815,0.3935886679218807,0.48890533687428234
AUD_JPY,H4,100,1.5,14,short,427,194,229,4,0.458628841607565,0.4111430014352532,0.5061146817798768
AUD_JPY,H4,100,2.0,14,short,417,180,232,5,0.4368932038834951,0.38899816917667357,0.48478823859031667
AUD_JPY,H4,100,2.5,14,short,379,159,211,9,0.4297297297297297,0.37928761622329393,0.4801718432361655
AUD_JPY,H4,200,1.0,14,long,244,131,113,0,0.5368852459016393,0.47431812059978185,0.5994523712034968
AUD_JPY,H4,200,1.5,14,long,249,131,118,0,0.5261044176706827,0.46408414058401637,0.5881246947573491
AUD_JPY,H4,200,2.0,14,long,235,125,110,0,0.5319148936170213,0.4681171047460295,0.595712682488013
AUD_JPY,H4,200,2.5,14,long,218,117,101,0,0.536697247706422,0.4705022839501064,0.6028922114627376
AUD_JPY,H4,200,1.0,14,short,310,150,148,12,0.5033557046979866,0.44658710751197506,0.5601243018839982
AUD_JPY,H4,200,1.5,14,short,335,157,165,13,0.48757763975155277,0.43298123281665124,0.5421740466864543
AUD_JPY,H4,200,2.0,14,short,340,159,174,7,0.4774774774774775,0.42382831983517083,0.5311266351197842
AUD_JPY,H4,200,2.5,14,short,327,150,174,3,0.46296296296296297,0.4086680914507015,0.5172578344752244
USD_SGD,H4,20,1.0,14,long,773,220,253,300,0.46511627906976744,0.42016563061149165,0.5100669275280432
USD_SGD,H4,20,1.5,14,long,586,185,182,219,0.5040871934604905,0.4529333190172321,0.5552410679037488
USD_SGD,H4,20,2.0,14,long,401,114,118,169,0.49137931034482757,0.42704872199718025,0.5557098986924749
USD_SGD,H4,20,2.5,14,long,248,73,74,101,0.4965986394557823,0.41577147205413545,0.5774258068574292
USD_SGD,H4,20,1.0,14,short,785,269,226,290,0.5434343434343434,0.4995531295913741,0.5873155572773127
USD_SGD,H4,20,1.5,14,short,588,216,173,199,0.5552699228791774,0.5058864536162344,0.6046533921421204
USD_SGD,H4,20,2.0,14,short,397,151,118,128,0.5613382899628253,0.5020379574396088,0.6206386224860418
USD_SGD,H4,20,2.5,14,short,234,85,68,81,0.5555555555555556,0.47681783382878407,0.6342932772823271
USD_SGD,H4,50,1.0,14,long,539,163,183,193,0.47109826589595377,0.4185012299950466,0.523695301796861
USD_SGD,H4,50,1.5,14,long,465,133,164,168,0.4478114478114478,0.3912566906546949,0.5043662049682007
USD_SGD,H4,50,2.0,14,long,431,136,134,161,0.5037037037037037,0.4440644392587337,0.5633429681486737
USD_SGD,H4,50,2.5,14,long,394,124,118,152,0.512396694214876,0.449419273674722,0.57537411475503
USD_SGD,H4,50,1.0,14,short,533,190,148,195,0.5621301775147929,0.5092383370755539,0.6150220179540319
USD_SGD,H4,50,1.5,14,short,476,182,140,154,0.5652173913043478,0.5110706935249426,0.619364089083753
USD_SGD,H4,50,2.0,14,short,426,147,136,143,0.519434628975265,0.46122369872933755,0.5776455592211925
USD_SGD,H4,50,2.5,14,short,366,123,122,121,0.5020408163265306,0.4394314344905985,0.5646501981624628
USD_SGD,H4,100,1.0,14,long,404,126,140,138,0.47368421052631576,0.41367983687029797,0.5336885841823336
USD_SGD,H4,100,1.5,14,long,384,112,142,130,0.4409448818897638,0.37988461757033093,0.5020051462091966
USD_SGD,H4,100,2.0,14,long,364,97,127,140,0.4330357142857143,0.3681466111702836,0.497924817401145
USD_SGD,H4,100,2.5,14,long,351,106,105,140,0.5023696682464455,0.43490444363737646,0.5698348928555145
USD_SGD,H4,100,1.0,14,short,371,139,86,146,0.6177777777777778,0.5542828666091867,0.6812726889463688
USD_SGD,H4,100,1.5,14,short,353,131,92,130,0.5874439461883408,0.5228296916355148,0.6520582007411668
USD_SGD,H4,100,2.0,14,short,322,116,96,110,0.5471698113207547,0.4801633178945645,0.614176304746945
USD_SGD,H4,100,2.5,14,short,299,102,104,93,0.49514563106796117,0.42686901375789466,0.5634222483780277
USD_SGD,H4,200,1.0,14,long,272,94,80,98,0.5402298850574713,0.46617714729239745,0.6142826228225451
USD_SGD,H4,200,1.5,14,long,290,83,107,100,0.4368421052631579,0.3663149113214633,0.5073692992048525
USD_SGD,H4,200,2.0,14,long,277,89,94,94,0.48633879781420764,0.41392215841341656,0.5587554372149987
USD_SGD,H4,200,2.5,14,long,274,84,92,98,0.4772727272727273,0.40347879958157407,0.5510666549638805
USD_SGD,H4,200,1.0,14,short,208,66,63,79,0.5116279069767442,0.42536705397573715,0.5978887599777513
USD_SGD,H4,200,1.5,14,short,234,83,75,76,0.5253164556962026,0.44745184459950615,0.603181066792899
USD_SGD,H4,200,2.0,14,short,222,67,76,79,0.46853146853146854,0.3867422210020213,0.5503207160609157
USD_SGD,H4,200,2.5,14,short,202,64,68,70,0.48484848484848486,0.39958960590133724,0.5701073637956324
USD_PLN,H4,20,1.0,14,long,746,373,372,1,0.5006711409395973,0.46476675131756273,0.5365755305616319
USD_PLN,H4,20,1.5,14,long,562,273,284,5,0.49012567324955114,0.44860983873599625,0.531641507763106
USD_PLN,H4,20,2.0,14,long,368,169,195,4,0.4642857142857143,0.4130509604559163,0.5155204681155123
USD_PLN,H4,20,2.5,14,long,261,122,134,5,0.4765625,0.41537982826462455,0.5377451717353755
USD_PLN,H4,20,1.0,14,short,678,362,310,6,0.5386904761904762,0.5009995079666676,0.5763814444142847
USD_PLN,H4,20,1.5,14,short,528,285,241,2,0.5418250950570342,0.49924482550211496,0.5844053646119536
USD_PLN,H4,20,2.0,14,short,363,179,180,4,0.4986072423398329,0.4468850212308423,0.5503294634488235
USD_PLN,H4,20,2.5,14,short,221,92,125,4,0.423963133640553,0.3582101611452808,0.48971610613582517
USD_PLN,H4,50,1.0,14,long,501,222,276,3,0.4457831325301205,0.4021272185062335,0.48943904655400744
USD_PLN,H4,50,1.5,14,long,457,204,251,2,0.44835164835164837,0.40265430836219196,0.4940489883411048
USD_PLN,H4,50,2.0,14,long,449,194,252,3,0.4349775784753363,0.38896729398015817,0.48098786297051443
USD_PLN,H4,50,2.5,14,long,381,183,190,8,0.4906166219839142,0.43988308173424284,0.5413501622335856
USD_PLN,H4,50,1.0,14,short,454,219,225,10,0.49324324324324326,0.44673874824330695,0.5397477382431796
USD_PLN,H4,50,1.5,14,short,455,239,214,2,0.5275938189845475,0.48161957402640193,0.5735680639426931
USD_PLN,H4,50,2.0,14,short,381,216,163,2,0.5699208443271768,0.5200762650983625,0.6197654235559912
USD_PLN,H4,50,2.5,14,short,278,158,117,3,0.5745454545454546,0.5161097203487798,0.6329811887421294
USD_PLN,H4,100,1.0,14,long,356,164,191,1,0.4619718309859155,0.4101094860396292,0.5138341759322018
USD_PLN,H4,100,1.5,14,long,332,157,174,1,0.4743202416918429,0.420525660463065,0.5281148229206208
USD_PLN,H4,100,2.0,14,long,337,160,176,1,0.47619047619047616,0.4227877435651521,0.5295932088158002
USD_PLN,H4,100,2.5,14,long,342,165,177,0,0.4824561403508772,0.42949644019688527,0.5354158405048691
USD_PLN,H4,100,1.0,14,short,352,179,169,4,0.514367816091954,0.46185599578576314,0.5668796363981449
USD_PLN,H4,100,1.5,14,short,359,179,173,7,0.5085227272727273,0.45629614057196366,0.5607493139734909
USD_PLN,H4,100,2.0,14,short,320,156,158,6,0.4968152866242038,0.4415118089758994,0.5521187642725083
USD_PLN,H4,100,2.5,14,short,306,168,132,6,0.56,0.5038285291866652,0.6161714708133349
USD_PLN,H4,200,1.0,14,long,278,131,145,2,0.4746376811594203,0.4157245511334136,0.533550811185427
USD_PLN,H4,200,1.5,14,long,245,117,128,0,0.4775510204081633,0.4150042542312963,0.5400977865850303
USD_PLN,H4,200,2.0,14,long,236,102,132,2,0.4358974358974359,0.3723615138729329,0.4994333579219389
USD_PLN,H4,200,2.5,14,long,240,99,139,2,0.41596638655462187,0.35334601600269805,0.4785867571065457
USD_PLN,H4,200,1.0,14,short,265,135,127,3,0.5152671755725191,0.4547508042361967,0.5757835469088416
USD_PLN,H4,200,1.5,14,short,242,116,124,2,0.48333333333333334,0.42010975885062657,0.54655690781604
USD_PLN,H4,200,2.0,14,short,238,115,118,5,0.49356223175965663,0.42936561901672554,0.5577588445025877
USD_PLN,H4,200,2.5,14,short,223,108,112,3,0.4909090909090909,0.42484842621379004,0.5569697556043918
USD_CZK,H4,20,1.0,14,long,777,377,382,18,0.49670619235836627,0.4611352177911111,0.5322771669256214
USD_CZK,H4,20,1.5,14,long,572,289,270,13,0.516994633273703,0.47556899935306807,0.5584202671943379
USD_CZK,H4,20,2.0,14,long,398,197,190,11,0.5090439276485789,0.45923587786895076,0.5588519774282069
USD_CZK,H4,20,2.5,14,long,251,126,116,9,0.5206611570247934,0.45771817860946884,0.583604135440118
USD_CZK,H4,20,1.0,14,short,714,355,339,20,0.5115273775216138,0.47433697393520596,0.5487177811080216
USD_CZK,H4,20,1.5,14,short,561,285,248,28,0.5347091932457786,0.49236308257187017,0.5770553039196871
USD_CZK,H4,20,2.0,14,short,405,206,178,21,0.5364583333333334,0.4865810436355467,0.58633562303112
USD_CZK,H4,20,2.5,14,short,245,123,116,6,0.5146443514644351,0.4512806162785071,0.5780080866503632
USD_CZK,H4,50,1.0,14,long,537,242,280,15,0.46360153256704983,0.42082190340775205,0.5063811617263476
USD_CZK,H4,50,1.5,14,long,520,255,254,11,0.5009823182711198,0.45754466579817954,0.5444199707440601
USD_CZK,H4,50,2.0,14,long,445,213,224,8,0.4874141876430206,0.4405492841770903,0.5342790911089509
USD_CZK,H4,50,2.5,14,long,364,164,193,7,0.45938375350140054,0.4076880647704798,0.5110794422323213
USD_CZK,H4,50,1.0,14,short,470,233,223,14,0.5109649122807017,0.4650832441359438,0.5568465804254596
USD_CZK,H4,50,1.5,14,short,449,224,208,17,0.5185185185185185,0.471400596639354,0.5656364403976829
USD_CZK,H4,50,2.0,14,short,401,201,187,13,0.5180412371134021,0.4683216727281042,0.5677608014987
USD_CZK,H4,50,2.5,14,short,334,176,147,11,0.544891640866873,0.49058320571896763,0.5992000760147784
USD_CZK,H4,100,1.0,14,long,355,188,163,4,0.5356125356125356,0.48343685493926203,0.5877882162858092
USD_CZK,H4,100,1.5,14,long,344,157,180,7,0.4658753709198813,0.4126158446958592,0.5191348971439034
USD_CZK,H4,100,2.0,14,long,327,143,176,8,0.4482758620689655,0.3937007797555966,0.5028509443823345
USD_CZK,H4,100,2.5,14,long,308,146,154,8,0.4866666666666667,0.43010646131317076,0.5432268720201626
USD_CZK,H4,100,1.0,14,short,381,186,176,19,0.5138121546961326,0.46232415479645134,0.565300154595814
USD_CZK,H4,100,1.5,14,short,362,171,176,15,0.49279538904899134,0.44019169438302785,0.5453990837149548
USD_CZK,H4,100,2.0,14,short,342,165,161,16,0.5061349693251533,0.45186187522058574,0.5604080634297209
USD_CZK,H4,100,2.5,14,short,325,176,141,8,0.555205047318612,0.5004992857547188,0.6099108088825052
USD_CZK,H4,200,1.0,14,long,275,134,136,5,0.4962962962962963,0.4366570318513263,0.5559355607412663
USD_CZK,H4,200,1.5,14,long,262,136,120,6,0.53125,0.4701197459600864,0.5923802540399136
USD_CZK,H4,200,2.0,14,long,270,153,113,4,0.575187969924812,0.5157835781579596,0.6345923616916644
USD_CZK,H4,200,2.5,14,long,240,128,106,6,0.5470085470085471,0.4832277117005298,0.6107893823165643
USD_CZK,H4,200,1.0,14,short,248,120,123,5,0.49382716049382713,0.43096492232861383,0.5566893986590404
USD_CZK,H4,200,1.5,14,short,238,112,123,3,0.4765957446808511,0.41273766638737536,0.5404538229743269
USD_CZK,H4,200,2.0,14,short,228,107,111,10,0.4908256880733945,0.42446288691847445,0.5571884892283145
USD_CZK,H4,200,2.5,14,short,225,111,106,8,0.511520737327189,0.44501166464772296,0.578029810006655
USD_HUF,H4,20,1.0,14,long,696,348,347,1,0.5007194244604316,0.4635459440916302,0.537892904829233
USD_HUF,H4,20,1.5,14,long,556,279,271,6,0.5072727272727273,0.4654898075798479,0.5490556469656067
USD_HUF,H4,20,2.0,14,long,394,190,201,3,0.4859335038363171,0.43639239024906307,0.5354746174235712
USD_HUF,H4,20,2.5,14,long,256,117,135,4,0.4642857142857143,0.4027092036126771,0.5258622249587516
USD_HUF,H4,20,1.0,14,short,715,367,341,7,0.518361581920904,0.4815557696681983,0.5551673941736096
USD_HUF,H4,20,1.5,14,short,571,278,292,1,0.48771929824561405,0.44668399836568495,0.5287545981255432
USD_HUF,H4,20,2.0,14,short,393,204,187,2,0.5217391304347826,0.47222526611648286,0.5712529947530823
USD_HUF,H4,20,2.5,14,short,272,122,148,2,0.45185185185185184,0.39248811952696067,0.5112155841767431
USD_HUF,H4,50,1.0,14,long,511,246,264,1,0.4823529411764706,0.43898484831558193,0.5257210340373593
USD_HUF,H4,50,1.5,14,long,475,235,235,5,0.5,0.4547959708065846,0.5452040291934154
USD_HUF,H4,50,2.0,14,long,428,219,207,2,0.5140845070422535,0.46662219362629964,0.5615468204582074
USD_HUF,H4,50,2.5,14,long,380,187,191,2,0.4947089947089947,0.44430605599243217,0.5451119334255573
USD_HUF,H4,50,1.0,14,short,500,270,227,3,0.5432595573440644,0.49946538743957075,0.587053727248558
